N	3gram	Bakhtin_sl_1	FransuaR
1	в том что	1	6
2	в той или	9	5
3	как мы уже	2	5
4	той или иной	9	5
5	большей или меньшей	4	4
6	до сих пор	2	4
7	в отличие от	1	4
8	или меньшей степени	3	4
9	в большей или	3	4
10	то есть в	1	4
11	мы уже сказали	2	3
12	с точки зрения	8	3
13	у стерна и	1	3
14	на самом же	1	3
15	в этом отношении	1	3
16	почти вовсе не	3	3
17	самом же деле	1	3
18	выходит за пределы	3	3
19	и прежде всего	1	3
20	существенную роль в	1	2
21	дело в том	1	2
22	в своей книге	1	2
23	не входит в	1	2
24	но и в	1	2
25	в нем в	3	2
26	и в частности	1	2
27	в узком смысле	10	2
28	с одной стороны	4	2
29	во всех этих	1	2
30	всегда в той	2	2
31	в разной степени	1	2
32	в свое время	1	2
33	и в том	2	2
34	очень далек от	1	2
35	в значительной степени	1	2
36	так и в	3	2
37	на протяжении всего	1	2
38	как бы ни	2	2
39	в большинстве случаев	6	2
40	во всех его	7	2
41	можно сказать что	1	1
42	нам важна здесь	1	1
43	литературного языка но	2	1
44	а между тем	2	1
45	входит и сам	1	1
46	зрения на мир	4	1
47	они были как	1	1
48	еще далеко не	1	1
49	смысловых и ценностных	2	1
50	точки зрения на	3	1
51	между прочим в	1	1
52	конечно и в	1	1
53	и др все	1	1
54	различные формы и	1	1
55	имеем в виду	1	1
56	там где они	1	1
57	для своего выражения	1	1
58	стерна и жан-поля	1	1
59	xviii века в	1	1
60	и в более	1	1
61	а иногда прямо	1	1
62	и не может	2	1
63	находится в состоянии	1	1
64	но и на	1	1
65	при всех различиях	1	1
66	потому что по	1	1
67	и др и	2	1
68	с ним в	1	1
69	себе самому и	1	1
70	всегда и повсюду	1	1
71	все эти типы	1	1
72	в литературе и	1	1
73	или иной степени	9	1
74	перестает быть тем	2	1
75	вовсе не были	1	1
76	не укладывается в	2	1
77	для нас в	1	1
78	своего исторического развития	1	1
79	и ничего не	1	1
80	все эти жанры	1	1
81	может быть только	2	1
82	то есть без	1	1
83	то или иное	1	1
84	во всех областях	1	1
85	в прокрустово ложе	1	1
86	то есть его	1	1
87	до известной степени	2	1
88	а как бы	1	1
89	в особенности в	1	1
90	всех различиях в	1	1
91	тех или иных	1	1
92	и в них	1	1
93	до конца и	3	1
94	но в то	4	1
95	лежит в основе	1	1
96	в них как	2	1
97	в меньшей степени	1	1
98	жизни но и	1	1
99	бы ни были	2	1
100	в сущности только	1	1
101	вместе со своим	1	1
102	в известном смысле	2	1
103	не могут быть	2	1
104	мир и на	1	1
105	и почти вовсе	1	1
106	нигде четко не	1	1
107	в нем всегда	1	1
108	так и на	1	1
109	свое наиболее полное	1	1
110	в сущности всегда	1	1
111	во всяком случае	5	1
112	могла бы быть	1	1
113	с другой стороны	4	1
114	все эти формы	1	1
115	в сущности имеет	1	1
116	не может быть	1	1
117	такова основная особенность	1	1
118	до наших дней	1	1
119	во всем своем	1	1
120	в основе ее	1	1
121	в данную эпоху	1	1
122	то же время	12	1
123	остановимся еще на	1	1
124	свою связь с	1	1
125	никогда не может	1	1
126	что не укладывается	1	1
127	в одном из	1	1
128	включает в себя	1	1
129	в этом специфическая	1	1
130	остаются в нем	1	1
131	и так сказать	1	1
132	этапах своего исторического	1	1
133	именно потому что	1	1
134	он еще не	1	1
135	мы имеем в	1	1
136	бы они ни	1	1
137	не в меньшей	1	1
138	они как бы	2	1
139	для того чтобы	1	1
140	наиболее полное и	1	1
141	на то или	1	1
142	в то же	12	1
143	и перестает быть	1	1
144	начинают привлекать внимание	1	1
145	мы видим что	1	1
146	но это не	1	1
147	эпохи и в	1	1
148	в отношении к	6	1
149	друг с другом	2	1
150	не только в	2	1
151	укладывается в прокрустово	1	1
152	важны прежде всего	1	1
153	на мир и	1	1
154	но именно эта	1	1
155	меньшей степени чем	1	1
