N	2gram	Bakhtin_Fr_4	Problema
1	то что	4	42
2	вовсе не	9	35
3	то есть	21	33
4	и в	29	32
5	и не	16	31
6	в этом	11	19
7	не только	10	17
8	потому что	1	16
9	в себе	3	15
10	в виде	1	15
11	но в	12	14
12	у нас	1	14
13	может быть	2	14
14	как бы	8	14
15	что мы	1	13
16	в нем	5	13
17	при помощи	1	13
18	как раз	2	13
19	сказать что	5	13
20	том что	3	12
21	что в	1	12
22	так и	11	12
23	также и	4	11
24	так как	7	11
25	о том	2	11
26	и даже	3	11
27	то же	10	10
28	в этой	13	10
29	об этом	1	10
30	ничего не	1	10
31	прежде всего	8	10
32	нет ничего	2	10
33	еще не	4	9
34	но не	2	9
35	раз и	1	9
36	того чтобы	3	9
37	же самое	1	9
38	и это	2	9
39	и что	1	9
40	но и	9	9
41	по своему	4	9
42	в данном	1	9
43	в том	7	9
44	так же	7	9
45	в таком	1	9
46	и о	5	8
47	и ее	1	8
48	и на	11	8
49	все эти	9	8
50	на то	1	8
51	для того	3	8
52	он и	5	8
53	в своей	5	8
54	данном случае	1	8
55	как нечто	1	8
56	даже и	2	8
57	не может	2	8
58	но это	4	8
59	смысле слова	1	7
60	всех этих	3	7
61	ни в	2	7
62	в них	7	7
63	как мы	10	7
64	здесь не	3	7
65	никогда не	2	7
66	того что	3	7
67	что он	4	7
68	только в	2	7
69	тем что	4	7
70	все это	4	7
71	и все	13	7
72	и то	2	6
73	самом деле	1	6
74	на самом	4	6
75	и есть	4	6
76	говорить о	1	6
77	но как	3	6
78	за пределы	1	6
79	и как	3	6
80	в самом	1	6
81	и если	1	6
82	при этом	3	6
83	его в	9	6
84	это не	5	6
85	что такое	1	6
86	в то	10	6
87	таким образом	20	6
88	в виду	2	6
89	и здесь	3	6
90	в его	8	6
91	в конце	9	6
92	о чем	2	6
93	хотя и	2	6
94	мы уже	10	5
95	она есть	1	5
96	в своем	3	5
97	перед нами	4	5
98	то в	3	5
99	что она	1	5
100	далеко не	5	5
101	в котором	2	5
102	можно ли	1	5
103	связи с	2	5
104	можно сказать	1	5
105	для нас	1	5
106	есть в	2	5
107	в других	2	5
108	еще и	7	5
109	подобного рода	2	5
110	в их	2	4
111	литературы и	1	4
112	и вовсе	1	4
113	как в	2	4
114	как он	2	4
115	после этого	2	4
116	их в	2	4
117	входит в	1	4
118	в отдельности	1	4
119	казалось бы	1	4
120	действительности но	1	4
121	и весь	1	4
122	и искусства	1	4
123	в дальнейшем	3	4
124	на том	1	4
125	если бы	1	4
126	а также	2	4
127	вообще и	1	4
128	в литературе	4	4
129	один из	4	4
130	только на	1	4
131	мы можем	3	4
132	указание на	1	4
133	перейти к	1	4
134	именно в	2	4
135	и вообще	1	4
136	и для	2	4
137	в связи	1	4
138	или в	2	4
139	конце концов	4	4
140	не хочет	1	3
141	но она	2	3
142	того же	5	3
143	в чем	3	3
144	в ее	3	3
145	в буквальном	1	3
146	что они	2	3
147	с этим	1	3
148	более или	3	3
149	в действительности	1	3
150	что это	5	3
151	но он	6	3
152	да и	2	3
153	он не	3	3
154	но все	1	3
155	что все	1	3
156	чего он	1	3
157	в жизни	2	3
158	как и	12	3
159	на этот	1	3
160	или менее	3	3
161	что значит	3	3
162	в этих	2	3
163	точки зрения	4	3
164	с точки	2	3
165	бы мы	1	3
166	в отношении	1	3
167	дело в	2	3
168	в самой	1	3
169	прежде чем	1	3
170	буквальном смысле	1	3
171	тех или	1	3
172	и его	8	3
173	как будто	2	3
174	и делает	1	3
175	и вполне	3	3
176	к тому	2	3
177	можно было	1	3
178	не на	2	3
179	только и	1	3
180	другими словами	2	3
181	к нему	3	3
182	и во	1	3
183	что здесь	3	3
184	оно и	1	3
185	мы увидим	2	3
186	очень много	1	3
187	по этому	1	3
188	именно на	1	3
189	же и	3	3
190	уже не	2	3
191	уже в	2	3
192	из них	6	3
193	говорит о	1	3
194	здесь перед	1	3
195	уже и	2	3
196	до сих	1	3
197	с другой	4	3
198	здесь в	6	3
199	а наоборот	1	3
200	нужно сказать	2	3
201	быть и	1	3
202	сих пор	1	3
203	только для	4	3
204	чтобы понять	1	3
205	от всего	1	3
206	с ним	2	3
207	другой стороны	3	3
208	есть и	4	3
209	же как	1	2
210	к нашему	1	2
211	мы здесь	2	2
212	и потому	1	2
213	по преимуществу	3	2
214	и до	5	2
215	мы не	1	2
216	в сущности	6	2
217	он сам	1	2
218	с его	4	2
