N	2gram	Losev_Dial_2	KulturaY
1	и т	17	39
2	потому что	14	25
3	т п	2	24
4	и в	19	23
5	т е	30	22
6	не только	19	20
7	в том	14	19
8	в этом	8	18
9	и не	30	16
10	было бы	3	15
11	так как	14	15
12	может быть	20	15
13	т д	15	14
14	точки зрения	12	14
15	все эти	2	12
16	в самом	5	12
17	но в	2	11
18	том что	10	11
19	в области	2	11
20	по себе	18	10
21	а не	16	10
22	что в	7	10
23	самом деле	4	9
24	вопрос о	3	9
25	в сущности	2	9
26	хотя бы	4	9
27	то что	14	9
28	вовсе не	13	9
29	не может	9	9
30	только потому	2	8
31	с точки	8	8
32	не в	8	8
33	и что	5	8
34	уже не	3	8
35	прежде всего	8	8
36	с другой	5	8
37	и пр	5	8
38	что это	10	7
39	все же	4	7
40	в силу	5	7
41	и с	5	7
42	не менее	3	7
43	но и	12	7
44	другой стороны	4	7
45	то же	12	6
46	и на	1	6
47	но не	6	6
48	в этой	3	6
49	да и	6	6
50	это не	10	6
51	тем не	2	6
52	по крайней	9	6
53	между тем	2	6
54	крайней мере	9	6
55	что не	6	6
56	что мы	2	6
57	и то	7	5
58	также и	2	5
59	мы имеем	3	5
60	я не	6	5
61	зависимости от	2	5
62	еще не	4	5
63	должна быть	5	5
64	по существу	1	5
65	и вот	4	5
66	что все	1	5
67	об этом	3	5
68	и тем	1	5
69	несмотря на	2	5
70	и здесь	1	5
71	не могут	4	5
72	ясно что	4	5
73	приводит к	1	5
74	в его	1	5
75	тот же	1	5
76	что он	6	5
77	только в	5	5
78	должен быть	1	5
79	всяком случае	2	5
80	само по	2	5
81	там где	1	5
82	вместе с	2	5
83	как это	7	5
84	что же	2	5
85	слова и	1	5
86	все это	4	5
87	этом смысле	1	5
88	таким образом	4	5
89	во всяком	2	5
90	в зависимости	2	4
91	говорить о	5	4
92	что я	2	4
93	в данном	3	4
94	отнюдь не	6	4
95	однако не	1	4
96	перед нами	2	4
97	бы и	2	4
98	если мы	2	4
99	на то	1	4
100	широком смысле	2	4
101	в нем	10	4
102	в узком	2	4
103	так и	10	4
104	но все	2	4
105	должно быть	7	4
106	можно ли	3	4
107	в то	6	4
108	но только	3	4
109	не имеет	1	4
110	ничего не	3	4
111	что на	2	4
112	к тому	2	4
113	и о	1	4
114	от того	4	4
115	или в	2	4
116	могут быть	4	4
117	можно сказать	5	4
118	это слово	1	4
119	мы знаем	1	4
120	ни в	10	4
121	в конце	2	4
122	в них	1	4
123	в особенности	1	4
124	в каком	4	4
125	не было	3	4
126	в связи	4	4
127	как бы	14	4
128	в результате	2	4
129	сказать что	10	4
130	была бы	3	4
131	так же	2	4
132	в сфере	2	3
133	того же	1	3
134	это и	3	3
135	что можно	1	3
136	как не	2	3
137	а только	3	3
138	не все	1	3
139	или иное	4	3
140	как в	2	3
141	с этим	3	3
142	то или	4	3
143	то и	1	3
144	главным образом	1	3
145	он не	4	3
146	всех этих	3	3
147	и по	4	3
148	на этом	2	3
149	что она	14	3
150	чем в	1	3
151	нисколько не	4	3
152	смысл и	2	3
153	что такое	3	3
154	этого вопроса	1	3
155	знаем что	1	3
156	же время	5	3
157	за время	1	3
158	и его	5	3
159	связи с	4	3
160	следует что	2	3
161	уже о	2	3
162	отличается от	1	3
163	что оно	4	3
164	как мы	3	3
165	в виду	5	3
166	в ней	2	3
167	здесь не	1	3
168	последнее время	1	3
169	а в	4	3
170	те же	1	3
171	вот почему	1	3
172	знает что	1	3
173	что и	5	3
174	конце концов	1	3
175	того что	6	3
176	большей или	1	3
177	есть в	2	3
178	уже в	4	3
179	же в	2	3
180	у него	1	3
181	как раз	5	3
182	тем что	2	3
183	или иначе	2	3
184	именно в	2	3
185	или меньшей	1	3
186	из которых	1	3
187	но для	1	3
188	своей собственной	1	3
189	этом отношении	1	3
190	но это	7	3
191	не знает	1	3
192	совершенно не	7	3
193	и это	5	3
194	точно так	1	3
195	гораздо более	1	3
196	смысле слова	1	2
197	также что	2	2
198	речь идет	1	2
199	же как	3	2
200	чтобы не	6	2
201	и потому	5	2
202	на самом	2	2
203	тех же	1	2
204	и есть	4	2
205	тем же	2	2
206	по преимуществу	1	2
207	и до	1	2
208	уже что	1	2
209	что если	3	2
210	бы например	1	2
211	но вот	2	2
212	но даже	1	2
213	этого термина	1	2
214	думаю что	3	2
215	так или	2	2
216	в широком	2	2
217	они имеют	1	2
218	мы будем	1	2
219	не то	5	2
220	что за	1	2
221	очевидно что	2	2
222	отличие от	1	2
223	не просто	12	2
224	что они	6	2
225	и выражения	1	2
226	дает нам	1	2
227	в своем	4	2
228	что касается	1	2
229	и где	3	2
230	это просто	1	2
231	от этого	3	2
232	одно время	3	2
233	быть только	2	2
234	и если	4	2
235	при этом	4	2
236	не как	2	2
237	свое время	1	2
238	для данной	1	2
239	это конечно	4	2
240	в одну	5	2
241	связанные с	1	2
242	в другом	4	2
243	на ту	1	2
244	на все	2	2
245	даже такой	1	2
246	того или	2	2
247	заключается в	4	2
248	данном случае	2	2
249	только о	2	2
250	но уже	1	2
251	все равно	5	2
252	с тем	2	2
253	как и	10	2
254	не всегда	1	2
255	а если	1	2
256	и еще	1	2
257	бы на	1	2
258	и сейчас	1	2
259	в своей	8	2
260	в их	2	2
261	есть явление	1	2
262	и более	3	2
263	не должно	2	2
264	только для	1	2
265	что эта	1	2
266	она не	8	2
267	мало того	1	2
268	это дает	1	2
269	дело не	2	2
270	и прочие	1	2
