N	2gram	Voloshinov_1	Formalny
1	и не	4	30
2	вовсе не	1	28
3	и в	16	27
4	может быть	17	25
5	не может	8	24
6	так и	4	21
7	и его	8	19
8	в этом	9	18
9	таким образом	9	18
10	а не	1	17
11	самом деле	6	16
12	точки зрения	8	16
13	то же	2	15
14	в нем	4	15
15	и пр	12	15
16	между ними	3	15
17	на самом	4	14
18	как и	2	14
19	с точки	6	14
20	если бы	1	12
21	в самом	2	11
22	в жизни	2	11
23	не могут	2	10
24	но и	4	10
25	не только	7	9
26	лишь в	1	9
27	как его	1	9
28	так как	4	9
29	так же	2	9
30	отнюдь не	4	8
31	с помощью	2	8
32	как бы	5	8
33	при этом	6	8
34	входит в	1	8
35	ни в	5	8
36	как мы	4	8
37	в пределах	2	8
38	только в	4	8
39	как раз	1	8
40	то что	3	8
41	и все	4	8
42	что в	3	8
43	с тем	1	7
44	не менее	2	7
45	его в	4	7
46	в его	4	7
47	в том	3	7
48	для них	1	7
49	если мы	2	7
50	все это	4	7
51	совершенно не	8	7
52	еще не	5	6
53	но в	4	6
54	все эти	5	6
55	идеологического творчества	1	6
56	в своей	2	6
57	и ее	4	6
58	всяком случае	3	6
59	и теперь	3	6
60	все время	1	6
61	было бы	2	6
62	что он	2	6
63	с другой	1	6
64	вместе с	3	6
65	в данном	1	6
66	все же	1	6
67	и для	2	6
68	хотя бы	4	6
69	в своих	1	6
70	во всяком	3	6
71	зависимости от	1	5
72	совсем не	2	5
73	но не	1	5
74	без исключения	1	5
75	войти в	2	5
76	ни было	2	5
77	того чтобы	1	5
78	сводится к	2	5
79	в ней	1	5
80	что они	1	5
81	никогда не	2	5
82	связи с	1	5
83	большинстве случаев	3	5
84	и их	4	5
85	именно так	1	5
86	и потому	3	5
87	тому как	1	5
88	что же	1	5
89	не есть	2	4
90	мы не	2	4
91	смысл и	1	4
92	он был	1	4
93	бы то	1	4
94	менее всего	1	4
95	и как	3	4
96	но ведь	2	4
97	на ее	1	4
98	бы ни	1	4
99	в корне	1	4
100	подобно тому	1	4
101	то ни	1	4
102	данном случае	1	4
103	субъективной психике	1	4
104	мы знаем	3	4
105	том что	3	4
106	она не	1	4
107	в смысле	1	4
108	тогда когда	1	4
109	мы можем	9	4
110	могут быть	3	4
111	к тому	1	4
112	роль в	1	4
113	о том	2	4
114	как ее	1	4
115	субъективного сознания	2	4
116	же и	1	4
117	конечно не	6	4
118	уже в	1	4
119	в большинстве	3	4
120	только на	3	4
121	следует что	1	4
122	для того	1	4
123	со стороны	1	4
124	прежде всего	9	4
125	материал в	1	4
126	в связи	1	4
127	как это	3	4
128	отвлечемся от	1	4
129	между собой	2	4
130	от всех	1	4
131	жизни и	3	4
132	они не	2	4
133	формы и	1	3
134	же как	2	3
135	того же	2	3
136	мы уже	2	3
137	той же	1	3
138	мы и	1	3
139	в виду	1	3
140	и на	4	3
141	столь же	1	3
142	во всех	3	3
143	как со	1	3
144	нет и	2	3
145	что это	2	3
146	не следует	1	3
147	и с	8	3
148	те же	3	3
149	искусства в	1	3
150	ее в	2	3
151	в этих	3	3
152	никаких оснований	3	3
153	творчества и	1	3
154	в основе	3	3
155	для нас	2	3
156	что жизнь	1	3
157	ничто не	1	3
158	этом отношении	1	3
159	же самое	1	3
160	оно не	2	3
161	только то	2	3
162	еще в	1	3
163	в эпоху	1	3
164	и что	1	3
165	можно сказать	4	3
166	их в	3	3
167	в них	2	3
168	не нуждается	2	3
169	в него	5	3
170	дело с	1	3
171	уже не	1	3
172	его и	1	3
173	нуждается в	5	3
174	наука о	1	3
175	в конце	1	3
176	у нас	1	3
177	не на	2	3
178	может стать	1	3
179	о нем	1	3
180	жизни в	1	3
181	сказать что	7	3
182	всех других	2	3
183	и эта	1	3
184	ту же	2	2
185	отношения к	3	2
186	человека и	1	2
187	а иногда	1	2
188	он может	1	2
189	это и	1	2
190	органическое единство	1	2
191	нам кажется	2	2
192	высшей степени	1	2
193	в сущности	1	2
194	так чтобы	1	2
195	говорить о	2	2
196	и со	1	2
197	же что	1	2
198	всех сторон	1	2
199	с его	7	2
200	в общем	3	2
201	за пределы	2	2
202	не являются	1	2
203	свой круг	1	2
204	увидим что	1	2
205	от этого	1	2
206	из этих	2	2
207	учение о	3	2
208	в этой	4	2
209	как он	1	2
210	вообще не	2	2
211	что она	1	2
212	главным образом	1	2
213	на этом	3	2
214	человека в	1	2
215	на протяжении	2	2
216	уже знаем	1	2
217	на почве	1	2
218	этом смысле	3	2
219	кажется что	2	2
220	он является	1	2
221	в высшей	1	2
222	слагаются в	1	2
223	друга в	1	2
224	в эту	1	2
225	художественного творчества	4	2
226	как совокупность	1	2
227	знаем что	2	2
228	в основном	3	2
229	но эта	1	2
230	в философии	1	2
231	друг другу	1	2
232	однако в	1	2
233	дело в	1	2
234	одна из	1	2
235	и притом	3	2
236	и снова	1	2
237	только не	1	2
238	вытекает из	1	2
239	и лишь	2	2
240	в каком	2	2
241	из одного	1	2
242	областях идеологического	1	2
243	отличается от	1	2
244	и это	6	2
245	мы отвлечемся	1	2
246	с ее	4	2
247	как не	2	2
248	если они	1	2
249	могут вступать	1	2
250	это только	1	2
251	для этого	2	2
252	ничего не	1	2
253	на все	1	2
254	и содержание	2	2
255	что и	2	2
256	и только	9	2
257	и знаменитое	1	2
258	нем и	1	2
259	человека как	1	2
260	может иметь	2	2
261	и мир	1	2
