N	3gram	Vygotskiy__1	Istorich
1	и т д	1	22
2	не может быть	5	7
3	тем не менее	1	6
4	с другой стороны	9	5
5	до сих пор	4	5
6	не то же	1	4
7	с одной стороны	8	4
8	на то что	3	4
9	в том что	15	4
10	дело в том	1	3
11	по отношению к	7	3
12	то же самое	3	3
13	точно так же	1	3
14	то время как	4	3
15	в то время	5	3
16	друг с другом	4	3
17	надо сказать что	1	3
18	о том что	6	3
19	но все же	1	3
20	можно было бы	3	3
21	в чистом виде	1	2
22	мы должны были	1	2
23	в зависимости от	2	2
24	но и в	1	2
25	то что в	1	2
26	на этот вопрос	2	2
27	вместе с тем	5	2
28	так же как	5	2
29	если бы мы	1	2
30	таким образом мы	1	2
31	в отличие от	1	2
32	как мы увидим	1	2
33	мы видели что	1	2
34	мы не можем	1	2
35	большей или меньшей	1	2
36	само по себе	1	2
37	с самого начала	8	2
38	связаны друг с	1	2
39	если бы он	2	1
40	не содержат в	1	1
41	то что обычно	1	1
42	до наших дней	1	1
43	мы хотели бы	2	1
44	в другом месте	6	1
45	это так то	1	1
46	ключ к пониманию	1	1
47	прежде всего в	2	1
48	в нашем исследовании	2	1
49	в этом смысле	1	1
50	в соответствии с	1	1
51	влечет за собой	2	1
52	которые можно назвать	1	1
53	он указывает на	1	1
54	одной стороны и	1	1
55	только тогда когда	2	1
56	в силу того	1	1
57	же как и	4	1
58	и в какой	1	1
59	в своей книге	1	1
60	на точку зрения	1	1
61	центр тяжести всей	1	1
62	наряду с этим	1	1
63	так как если	1	1
64	только то что	1	1
65	в какой связи	1	1
66	он об этой	1	1
67	более ранней ступени	1	1
68	в этой связи	1	1
69	в значительной степени	2	1
70	едва ли не	1	1
71	приводит к тому	2	1
72	в ту же	1	1
73	в том чтобы	3	1
74	не только в	1	1
75	таким образом и	2	1
76	ответ на этот	2	1
77	в пользу этого	1	1
78	как мы это	1	1
79	в себе как	1	1
80	связаны между собой	1	1
81	если это так	1	1
82	книга представляет собой	1	1
83	на вопросе о	1	1
84	постепенно по мере	1	1
85	вслед за ней	1	1
86	на этом пути	1	1
87	мы могли бы	5	1
88	это потому что	1	1
89	другой стороны как	1	1
90	силу того что	1	1
91	перед нами как	1	1
92	вопрос о связи	1	1
93	на другом материале	1	1
94	для этого мы	1	1
95	содержат в себе	1	1
96	в одном из	2	1
97	хотя бы в	1	1
98	являются прежде всего	1	1
99	работа представляет собой	2	1
100	это вопрос о	1	1
101	в этой книге	1	1
102	смысле этого слова	3	1
103	содержит в себе	1	1
104	заметить что в	1	1
105	во всем его	1	1
106	к тому что	3	1
107	именно на вопросе	1	1
108	в каком отношении	1	1
109	по сравнению со	1	1
110	то же что	1	1
111	и в этом	1	1
112	приводит нас к	1	1
113	для того чтобы	15	1
114	а именно в	1	1
115	но тем не	1	1
116	в этом отношении	4	1
117	низкой ступени развития	1	1
