N	3gram	Bakhtin_Fr_5	Problema
1	с точки зрения	2	11
2	той или иной	1	11
3	тем не менее	1	10
4	в том что	6	8
5	в той или	1	7
6	то же самое	2	6
7	то есть в	2	6
8	по своему содержанию	1	5
9	в данном случае	2	5
10	здесь перед нами	2	5
11	можно было бы	2	4
12	на самом деле	4	3
13	ни в коем	1	3
14	вместе с тем	1	3
15	в коем случае	1	3
16	и с точки	2	3
17	в связи с	5	3
18	о том что	1	3
19	потому что он	3	2
20	хотя и не	1	2
21	что иное как	1	2
22	в другом случае	1	2
23	здесь не в	3	2
24	все эти образы	2	2
25	в значительной мере	1	2
26	и в частности	1	2
27	это не просто	1	2
28	а также и	4	2
29	потому что она	2	2
30	не только для	2	2
31	в одном случае	1	2
32	то перед нами	1	2
33	для того чтобы	6	2
34	самом же деле	1	2
35	на самом же	1	2
36	есть не что	1	2
37	не что иное	1	2
38	в то время	2	2
39	ничего общего с	1	2
40	и прежде всего	3	2
41	в то же	9	2
42	здесь как и	2	2
43	к тому же	2	2
44	и только в	1	2
45	дело здесь не	2	1
46	не обходится и	1	1
47	дело в том	2	1
48	далеко не все	1	1
49	как и во	2	1
50	это нисколько не	1	1
51	о том как	2	1
52	же как и	2	1
53	как раз и	1	1
54	и не в	2	1
55	как мы сказали	1	1
56	они вовсе не	2	1
57	и в то	1	1
58	что он не	1	1
59	где бы эти	1	1
60	том числе и	2	1
61	не менее он	1	1
62	в мировой литературе	1	1
63	во всех областях	1	1
64	и даже в	1	1
65	в основе своей	1	1
66	уже и самые	1	1
67	до сих пор	3	1
68	того чтобы не	1	1
69	и вот эта	1	1
70	что он никак	1	1
71	здесь нет и	1	1
72	так же необходимо	1	1
73	так же как	4	1
74	есть другими словами	1	1
75	то есть другими	1	1
76	в чем же	2	1
77	от страха и	2	1
78	между собою и	1	1
79	так и ее	1	1
80	в самой жизни	2	1
81	в том числе	4	1
82	почти всегда есть	1	1
83	то есть чисто	1	1
84	независимо от их	1	1
85	об этом мы	1	1
86	если бы и	1	1
87	в одном и	1	1
88	то что в	1	1
89	ни на какую	1	1
90	так и в	1	1
91	в свою очередь	1	1
92	и том же	1	1
93	по этому поводу	1	1
94	конечно не в	1	1
95	это вовсе не	1	1
96	одном и том	1	1
97	в это время	1	1
98	как и в	1	1
99	коем случае нельзя	1	1
100	именно потому что	1	1
101	он никак не	1	1
