N	2gram	Vygotskiy__4	TeoriaLi
1	не только	15	18
2	в качестве	21	17
3	тогда как	2	16
4	и не	8	16
5	а в	2	14
6	состоит в	4	13
7	и в	20	13
8	в частности	5	13
9	так и	5	12
10	может быть	12	12
11	в этом	24	11
12	представляет собой	3	11
13	при этом	12	11
14	в том	42	11
15	но не	3	10
16	и его	5	10
17	а не	7	10
18	то же	16	9
19	в его	11	9
20	по отношению	1	8
21	такого рода	6	8
22	своего рода	1	8
23	но и	9	8
24	отношению к	1	8
25	что в	19	8
26	отличие от	2	7
27	в себе	10	7
28	том что	35	7
29	точки зрения	24	7
30	в отличие	2	7
31	в то	1	7
32	по своей	6	7
33	только в	10	7
34	себя в	3	7
35	как это	9	7
36	в данном	2	7
37	еще не	2	6
38	но в	3	6
39	в первой	1	6
40	место в	2	6
41	как бы	7	6
42	мы имеем	2	5
43	данном случае	2	5
44	в своем	4	5
45	в самом	6	5
46	роли в	1	5
47	он не	1	5
48	как и	9	5
49	не в	4	5
50	тем самым	7	5
51	в нем	2	5
52	а также	2	5
53	между тем	9	5
54	и одновременно	1	5
55	уже не	1	5
56	с другой	12	5
57	как в	5	5
58	между ними	4	5
59	говорить о	1	4
60	как правило	1	4
61	хотя и	1	4
62	по пути	2	4
63	то что	15	4
64	не предполагает	1	4
65	ни в	3	4
66	в слове	2	4
67	в ходе	4	4
68	в своей	7	4
69	в их	12	4
70	не столько	1	4
71	не менее	3	4
72	приводит к	3	4
73	можно сказать	1	4
74	в форме	1	4
75	и ее	1	4
76	но он	1	4
77	и т.п	2	4
78	личности и	1	4
79	в свою	2	4
80	на смену	1	4
81	не знает	2	4
82	сказать что	6	4
83	не может	6	4
84	и то	10	3
85	между двумя	2	3
86	на две	1	3
87	например в	1	3
88	совпадает с	1	3
89	что можно	1	3
90	а только	3	3
91	не все	1	3
92	и т.д	2	3
93	в акте	1	3
94	перед нами	5	3
95	и к	5	3
96	все эти	5	3
97	в нашем	4	3
98	в этой	3	3
99	он должен	1	3
100	и по	1	3
101	его в	6	3
102	этом смысле	8	3
103	мог бы	1	3
104	и сам	1	3
105	в этих	3	3
106	тем не	1	3
107	в отношении	10	3
108	никогда не	5	3
109	как раз	1	3
110	потому что	12	3
111	говоря словами	1	3
112	свою очередь	2	3
113	другой стороны	9	3
114	так в	1	3
115	и что	8	3
116	входит в	2	3
117	того что	10	3
118	а с	2	3
119	для него	2	3
120	слова в	9	3
121	именно в	3	3
122	прежде всего	2	3
123	и потому	1	3
124	по своему	4	3
125	этого слова	11	3
126	к которому	3	3
127	таким образом	25	3
128	или в	1	3
129	в основе	17	3
130	отношении к	1	3
131	речи и	1	3
132	того же	9	2
133	и это	2	2
134	тех или	1	2
135	на деле	3	2
136	и больше	1	2
137	о законе	1	2
138	я не	1	2
139	в целом	11	2
140	между собой	5	2
141	в чем	3	2
142	чем это	1	2
143	значении этого	1	2
144	но как	2	2
145	у него	2	2
146	что они	14	2
147	как говорит	2	2
148	и как	9	2
149	говорит что	3	2
150	в которой	3	2
151	образом и	1	2
152	но на	1	2
153	к одному	6	2
154	или иных	1	2
155	без исключения	1	2
156	одно и	6	2
157	здесь мы	2	2
158	тем в	1	2
159	это не	5	2
160	и тем	8	2
161	на уровне	1	2
162	и того	5	2
163	одного и	6	2
164	с точки	11	2
165	их в	2	2
166	по себе	1	2
167	даже в	2	2
168	и притом	1	2
169	только не	5	2
170	мышления и	14	2
171	вытекает из	1	2
172	казалось бы	1	2
173	имеем дело	1	2
174	этих двух	1	2
175	своей природе	1	2
176	и для	4	2
177	имеет место	1	2
178	здесь не	2	2
179	в себя	1	2
180	роль в	4	2
181	что может	1	2
182	мы в	2	2
183	если бы	5	2
184	в виду	3	2
185	и здесь	2	2
186	о том	5	2
187	в глаза	1	2
188	к нему	2	2
189	во всех	1	2
190	вслед за	2	2
191	с одной	9	2
192	оказывается в	1	2
193	второй и	1	2
194	слова не	3	2
195	в конце	1	2
196	во всей	4	2
197	и даже	1	2
198	со стороны	3	2
199	в области	4	2
200	одной стороны	9	2
201	и составляет	1	2
202	не на	1	2
203	знания о	1	2
204	о чем	1	2
205	вместе с	8	2
206	так же	11	2
207	он тем	1	2
208	из которых	1	2
209	в той	2	2
210	могут быть	7	2
211	в следующей	2	2
212	к тому	6	2
213	в равной	3	2
214	одной из	3	2
215	имеет в	1	2
216	что он	6	2
217	в роли	1	2
218	только к	3	1
219	говоря о	2	1
220	те же	6	1
221	также и	2	1
222	в сфере	1	1
223	самой себе	1	1
224	человека и	1	1
225	переходит к	1	1
226	себе этот	1	1
227	связана с	2	1
228	идет о	3	1
229	же по	2	1
230	целом здесь	1	1
231	и есть	1	1
232	тем же	4	1
233	отношения между	1	1
234	свое место	2	1
235	едва ли	2	1
236	действительности и	1	1
237	и должен	1	1
238	одним из	2	1
239	той же	6	1
240	отношение как	1	1
241	по произволу	1	1
242	же как	6	1
243	при анализе	2	1
244	не во	1	1
245	вопрос о	1	1
246	только перед	1	1
247	устанавливает между	1	1
248	от ряда	1	1
249	оно состоит	1	1
250	и со	1	1
251	которое в	1	1
252	к общему	2	1
253	думаю что	1	1
254	собой в	1	1
255	проявляет себя	1	1
256	и на	6	1
257	столь же	3	1
258	бы то	1	1
259	в различных	1	1
260	тем как	3	1
261	совсем не	1	1
262	не входит	1	1
263	для обозначения	1	1
264	для других	2	1
265	если в	1	1
266	одной общей	1	1
267	значение для	1	1
268	оно является	1	1
269	обнаруживается при	1	1
270	на то	5	1
271	отнюдь не	3	1
272	в истории	10	1
273	независимо от	1	1
274	что касается	1	1
275	могли бы	9	1
276	целый ряд	5	1
277	как уже	4	1
278	неизмеримо более	3	1
279	силе и	1	1
280	то в	1	1
281	в условиях	3	1
282	привести к	2	1
283	что это	2	1
284	оказывается как	1	1
285	из этих	2	1
286	следующей главе	2	1
287	в известном	2	1
288	раз в	2	1
289	нас на	1	1
290	отношение между	1	1
291	на стадии	1	1
292	своеобразная особенность	1	1
293	в наших	2	1
294	корнями в	1	1
295	т.е не	1	1
296	что одна	1	1
297	на его	3	1
298	что она	1	1
299	в статье	1	1
300	ключ к	4	1
301	при виде	1	1
302	с нашим	1	1
303	в силу	6	1
304	по существу	3	1
305	но прежде	1	1
306	принадлежащих к	1	1
307	том числе	2	1
308	ни были	1	1
309	содержит в	2	1
310	поэтому оно	2	1
311	внутри себя	1	1
312	подобно тому	2	1
313	его можно	1	1
314	является не	4	1
315	не бывает	2	1
316	бы они	1	1
317	то ни	1	1
318	что все	3	1
319	различие между	3	1
320	которыми он	1	1
321	том случае	1	1
322	а по	1	1
323	первую очередь	4	1
324	его личности	1	1
325	было бы	8	1
326	должен был	1	1
327	же образом	1	1
328	на второй	1	1
329	чем выше	1	1
330	с тем	6	1
331	не всегда	1	1
332	быть так	1	1
333	ведет к	1	1
334	ситуации но	1	1
335	обратимся к	4	1
336	и становится	1	1
337	развития но	1	1
338	но если	1	1
339	нового для	1	1
340	другим и	1	1
341	таким же	2	1
342	в такой	1	1
343	мы конечно	1	1
344	это делает	1	1
345	и процесс	1	1
346	которое должно	1	1
347	не первым	2	1
348	единую систему	1	1
349	большей степени	1	1
350	не как	1	1
351	стоит в	1	1
352	оно стало	3	1
353	до последнего	1	1
354	от его	1	1
355	не путем	1	1
356	предполагает не	1	1
357	но эта	1	1
358	но во	1	1
359	и более	7	1
360	собой и	2	1
361	и наоборот	1	1
362	он выступает	1	1
363	и вся	1	1
364	фраза в	1	1
365	поэтому у	1	1
366	случае в	1	1
367	возникает в	4	1
368	в таких	1	1
369	с которой	1	1
370	не имеет	2	1
371	к этим	2	1
372	в центр	1	1
373	от исторически	1	1
374	в самой	1	1
375	это явление	1	1
376	этих случаях	1	1
377	является также	1	1
378	связи с	3	1
379	ничто не	1	1
380	состоит не	1	1
381	не по	2	1
382	задолго до	1	1
383	и делает	1	1
384	не является	5	1
385	в каком	2	1
386	однако это	1	1
387	у нас	1	1
388	о чем-то	1	1
389	очень часто	2	1
390	в момент	1	1
391	не могут	3	1
392	образом что	4	1
393	когда мы	2	1
394	с логической	3	1
395	выступает по	1	1
396	ли не	2	1
397	предметов в	2	1
398	и развития	6	1
399	числе и	2	1
400	его с	1	1
401	в поле	1	1
402	указывает на	2	1
403	слова с	1	1
404	в каждом	2	1
405	переходя к	1	1
406	время они	1	1
407	с собственной	1	1
408	должен быть	1	1
409	и открывает	1	1
410	своего развития	10	1
411	как мы	13	1
412	значения и	1	1
413	а затем	2	1
414	того чтобы	7	1
415	на основе	10	1
416	в собственном	7	1
417	они ни	1	1
418	должен согласиться	1	1
419	только то	1	1
420	то время	1	1
421	всей своей	1	1
422	не возникает	1	1
423	является необходимой	1	1
424	и совершенно	1	1
425	можно было	6	1
426	окружающих его	1	1
427	стороны не	1	1
428	такое совпадение	1	1
429	в научном	1	1
430	с внутренним	1	1
431	своему происхождению	1	1
432	наше внимание	1	1
433	на каждом	6	1
434	является в	3	1
435	для этого	1	1
436	с ним	1	1
437	означает что	1	1
438	мы рассмотрим	1	1
439	ситуации и	1	1
440	на вопрос	1	1
441	настоящее время	2	1
442	при котором	1	1
443	никак не	2	1
444	не содержит	1	1
445	одного из	1	1
446	первого из	1	1
447	после того	1	1
448	может не	2	1
449	в сущности	4	1
450	вопросу о	1	1
451	на отдельные	1	1
452	поведения то	1	1
453	по типу	2	1
454	я думаю	1	1
455	стоит и	1	1
456	нуждается в	1	1
457	ним и	1	1
458	и только	4	1
459	в другой	2	1
460	выступает как	1	1
461	доступной человеческому	1	1
462	о своих	1	1
463	языка мы	2	1
464	полагая что	1	1
465	логической точки	2	1
466	на которой	1	1
467	один из	3	1
468	поле зрения	1	1
469	обе эти	5	1
470	образов и	2	1
471	тот же	9	1
472	и развитием	2	1
473	с появлением	1	1
474	дело с	1	1
475	в какой	3	1
476	и является	3	1
477	самые разнообразные	1	1
478	между этими	2	1
479	который в	1	1
480	со всеми	3	1
481	с которыми	1	1
482	так что	3	1
483	от одной	2	1
484	же и	1	1
485	это ни	1	1
486	наличие соответствующих	1	1
487	значения слов	3	1
488	если мы	10	1
489	только на	2	1
490	в значении	2	1
491	других в	1	1
492	способно привести	1	1
493	дерева с	1	1
494	из них	4	1
495	но от	1	1
496	одно из	1	1
497	и их	1	1
498	представить себе	2	1
499	в одном	1	1
