N	2gram	Losev_Vlad_3	FransuaR
1	и в	40	49
2	то есть	24	32
3	прежде всего	10	19
4	в его	14	18
5	и на	6	17
6	не только	25	17
7	и его	10	17
8	в этом	16	15
9	и не	25	15
10	в году	10	13
11	в них	1	13
12	только в	13	13
13	но и	18	13
14	во время	1	12
15	как и	7	11
16	как бы	3	11
17	в этой	8	10
18	вовсе не	13	10
19	в нем	3	9
20	для него	8	9
21	и др	1	9
22	все это	1	9
23	в сущности	2	8
24	то же	4	7
25	все же	4	7
26	все эти	5	7
27	таким образом	11	7
28	как мы	8	7
29	один из	1	7
30	не может	14	7
31	жизни и	1	7
32	мы уже	5	6
33	именно в	3	6
34	во всех	1	6
35	в истории	5	6
36	с их	3	6
37	так и	6	6
38	и с	9	6
39	рядом с	1	6
40	точки зрения	13	6
41	но он	1	6
42	в то	7	6
43	же время	2	6
44	в себя	1	6
45	в литературе	1	6
46	то что	28	6
47	здесь в	4	6
48	в творчестве	1	6
49	так как	7	6
50	сказать что	12	6
51	с точки	6	5
52	с его	2	5
53	из этих	3	5
54	но не	4	5
55	в своем	8	5
56	при этом	3	5
57	в своей	9	5
58	никогда не	11	5
59	роль в	2	5
60	уже в	3	5
61	в начале	2	5
62	может быть	8	5
63	относится к	1	5
64	и потому	10	5
65	в основном	4	5
66	отношения к	5	4
67	и к	2	4
68	но в	4	4
69	в себе	9	4
70	но все	3	4
71	лишь в	1	4
72	в жизни	2	4
73	в этих	2	4
74	и более	2	4
75	одна из	1	4
76	в последующие	1	4
77	году в	3	4
78	она была	4	4
79	с другой	5	4
80	и во	1	4
81	и чисто	3	4
82	мы находим	2	4
83	а в	7	4
84	тем что	5	4
85	до сих	1	4
86	не было	5	4
87	и о	4	4
88	сих пор	1	4
89	том что	18	4
90	в духе	3	4
91	в своих	7	4
92	как на	3	4
93	также и	17	3
94	человека и	3	3
95	в самом	4	3
96	своего развития	1	3
97	на первом	3	3
98	место в	1	3
99	почти все	1	3
100	был еще	1	3
101	жизни это	1	3
102	не был	8	3
103	точка зрения	1	3
104	он пишет	1	3
105	духа и	1	3
106	да и	6	3
107	и вот	1	3
108	в плане	1	3
109	можно было	5	3
110	на все	1	3
111	и других	1	3
112	было бы	4	3
113	из них	2	3
114	ни в	10	3
115	был и	2	3
116	далеко не	3	3
117	несмотря на	7	3
118	мы видели	3	3
119	на земле	1	3
120	во всем	6	3
121	в одном	5	3
122	их в	1	3
123	даже в	4	3
124	к этим	1	3
125	только с	2	3
126	и это	6	3
127	с ее	1	3
128	в ее	1	3
129	так в	1	3
130	и вообще	3	3
131	в виду	3	3
132	о том	11	3
133	другими словами	1	3
134	к нему	3	3
135	века и	1	3
136	же в	3	3
137	что он	5	3
138	с одной	3	3
139	не дает	1	3
140	этом отношении	2	3
141	что для	1	3
142	нужно сказать	1	3
143	о чем	1	3
144	одной стороны	3	3
145	в течение	4	3
146	первом плане	3	3
147	в книге	2	3
148	его творчества	2	3
149	но эти	1	3
150	и все	4	3
151	в том	18	3
152	другой стороны	2	3
153	как известно	1	2
154	до него	1	2
155	мы здесь	1	2
156	на самом	3	2
157	тех же	1	2
158	по преимуществу	2	2
159	он как	1	2
160	но даже	4	2
161	в ней	5	2
162	от всей	1	2
163	еще не	4	2
164	он был	2	2
