N	4gram	Tiupa_Hudo_1	Narrotol
1	состоит в том что	1	4
2	в то же время	8	3
3	к тому что он	2	2
4	характер внешняя сторона личности	1	2
5	масштабе практический же итог	1	1
6	и недовольству жизнью к	1	1
7	зовут лишь то что	1	1
8	поступке обнаруживается ущербность земской	1	1
9	есть его единичность но	1	1
10	линков обобщающая мысль иначе	1	1
11	воле лиды мать и	1	1
12	решительно все что сообщалось	1	1
13	личностным отношением изнутри своего	1	1
14	романом единство характерного и	1	1
15	когда все так мило	1	1
16	свою главную мысль то	1	1
17	симптом эпохи просматривался историзм	1	1
18	характеры священны для него	1	1
19	характер есть личность понятая	1	1
20	как мы привыкли понимать	1	1
21	к окружающим ее лицам	1	1
22	событие [...] только характеры	1	1
23	перед лидой не в	1	1
24	ему даром как бы	1	1
25	подлинным художником хотя и	1	1
26	осмыслить свой характер приходится	1	1
27	личности внешним конструированием своего	1	1
28	пахнет резедой и олеандром	1	1
29	такою в этом наивном	1	1
30	как характер внешняя сторона	1	1
31	теории малых дел прав	1	1
32	оставляя их открытыми для	1	1
33	нарушил завоеванное реалистическим романом	1	1
34	аверинцева характер есть личность	1	1
35	реальные масштабы своего служения	1	1
36	специфически человеческий способ существования	1	1
37	сказать утопически во всемирно-историческом	1	1
38	нее личность же индивидуальная	1	1
39	чехова даже общественная активность	1	1
40	но достаточно сильна поскольку	1	1
41	зеленый сад еще влажный	1	1
42	правильность лиды резко характерны	1	1
43	чиновник бездарный и безличный	1	1
44	стыда за свои речи	1	1
45	личности явно диссонируют такова	1	1
46	то а не другое	1	1
47	читавший гамбургской драматургии никитин	1	1
48	т п все эти	1	1
49	собственной характерности к робости	1	1
50	возмущена ничто не объяснено	1	1
51	его словам а урок	1	1
52	эти не демонстрируемые явно	1	1
53	самую суть проблемной ситуации	1	1
54	мотивированным обстоятельствами угадывалась личность	1	1
55	начале рассказа затем к	1	1
56	к созерцательности и внешней	1	1
57	чтобы за характером мотивированным	1	1
58	другом и напротив чтобы	1	1
59	же обоснованы но изнутри	1	1
60	включить мысли и воображения	1	1
61	учитель словесности интересен не	1	1
62	здесь не в том	1	1
63	заемности чехов акцентирует этот	1	1
64	ясно что покой потерян	1	1
65	данного общества данного социально-бытового	1	1
66	поскольку она сама трезво	1	1
67	правота в споре несомненно	1	1
68	другому как к себе	1	1
69	устроенности обеспеченности к тому	1	1
70	не мотивировано а волынский	1	1
71	от солнца и кажется	1	1
72	а в том как	1	1
73	объяснено не мотивировано а	1	1
74	характера великое открытие классического	1	1
75	внутреннему бытию характер здесь	1	1
76	и к себе самому	1	1
77	увидеть в себе другого	1	1
78	этом всерьез к социально-ролевым	1	1
79	серьезность непоколебимая правильность лиды	1	1
80	уже было ясно что	1	1
81	мысль то испытывает чувство	1	1
82	от классической монады равного	1	1
83	людьми оставляя их открытыми	1	1
84	обретенной социальной устроенности обеспеченности	1	1
85	жанровые сценки импрессионистов несомненно	1	1
86	видно что она в	1	1
87	не другое событие [...]	1	1
88	универсальному так и уникальному	1	1
89	в том смысле как	1	1
90	порой и возмущена ничто	1	1
91	около дома пахнет резедой	1	1
92	ослабляет его межличностные связи	1	1
93	от другой личности внешним	1	1
94	привыкли понимать этот литературный	1	1
95	едва ли найдется хоть	1	1
96	показывает в я линков	1	1
97	пришвин это не я	1	1
98	каждого человека но при	1	1
99	все же обоснованы но	1	1
100	неадекватны их внутреннему бытию	1	1
101	своей встречи с кисочкой	1	1
102	его мироотношение одушевленное исканием	1	1
103	лишена этого внимания к	1	1
104	факты осуществились заставляют поэта	1	1
105	отношений лида может полюбить	1	1
106	мысли и воображения читателя	1	1
107	благодаря которым факты осуществились	1	1
108	лишены в глазах автора	1	1
109	категории людей а не	1	1
110	уважения но он чрезмерно	1	1
111	трезво осознает реальные масштабы	1	1
112	которая не в ладу	1	1
113	если бесхарактерные послушные воле	1	1
114	которым он однако не	1	1
115	по ее характеру она	1	1
116	формируется в ходе социальной	1	1
117	я к модификациям собственной	1	1
118	качеств так и своего	1	1
119	другое событие [...] только	1	1
120	правило неадекватны их внутреннему	1	1
121	в саду и когда	1	1
122	отступает от лессинговой аксиомы	1	1
123	это социальная обособленность человека	1	1
124	свой характер приходится к	1	1
125	на то чтобы обрести	1	1
126	то что можем тем	1	1
127	а волынский разве действующие	1	1
128	равной степени противостоит как	1	1
129	собственного якобы самобытного жизнестроения	1	1
130	фразы из басни крылова	1	1
131	и причина этого как	1	1
132	к представителю чего-то общего	1	1
133	переживания героя внутренние жесты	1	1
134	из церкви и пьет	1	1
135	прозрение которым он однако	1	1
136	не будут делать то	1	1
137	в самом деле не	1	1
138	собеседника мисюсь не отгороженная	1	1
139	церкви и пьет чай	1	1
140	с внутренним я героя	1	1
141	как правило неадекватны их	1	1
142	приданое к тому что	1	1
143	характер так создавался литературный	1	1
144	обеспеченности к тому что	1	1
145	характер обособляя человеческое я	1	1
146	воображения читателя в самую	1	1
147	характера персонажа пожалуй трудно	1	1
148	что свойственно определенной категории	1	1
149	с соломоновой суетой сует	1	1
150	было видно что она	1	1
151	нормам к окружающим ее	1	1
152	покоем и личным счастьем	1	1
153	панихида например мы узнаем	1	1
154	кажется счастливым когда около	1	1
155	именно характеры действующих лиц	1	1
156	по глазам ее было	1	1
157	инвективах против теории малых	1	1
158	вообще обострен интерес к	1	1
159	в xix в обычно	1	1
160	пьет чай в саду	1	1
161	иначе движется нежели у	1	1
162	осознает реальные масштабы своего	1	1
163	системе внешних обстоятельств жизни	1	1
164	что громадные неуклюжие калоши	1	1
165	социальная обособленность человека его	1	1
166	а липовский о настроениях	1	1
167	умел воспользоваться так а	1	1
168	день ничего не будут	1	1
169	и своего умения скрывать	1	1
170	в глазах чехова даже	1	1
171	в его утопически-нигилистических убеждениях	1	1
172	между тем не читавший	1	1
173	потом когда все утихло	1	1
174	жизни иной личности лида	1	1
175	личности наиболее характерной дли	1	1
176	но лишены в глазах	1	1
177	у его предшественников [...]	1	1
178	например мы узнаем что	1	1
179	женитьба никитина в последнем	1	1
180	калоши [...] бывают на	1	1
181	собственной жизни вместо того	1	1
182	смысле как мы привыкли	1	1
183	отношения между людьми оставляя	1	1
184	бескорыстная самоактуализация личности склонной	1	1
185	так и своего умения	1	1
186	как вещь личность же	1	1
187	или иного раздраженного критика	1	1
188	никитина в последнем разговоре	1	1
189	своею нервностью и называл	1	1
190	сумел увлечься и полюбить	1	1
191	стойко уверовавших в силу	1	1
192	делах и прочих вещах	1	1
193	себе и своей собственной	1	1
194	жизнью к социальной типажности	1	1
195	лиды и причина этого	1	1
196	тем не читавший гамбургской	1	1
197	своим внешним инобытием среди	1	1
198	в литературе представляют собой	1	1
199	что сумел увлечься и	1	1
200	с социальным футляром личности	1	1
201	характера переменчиво выявляются в	1	1
202	проблематика идейного спора рассказчика-художника	1	1
203	затем к обретенной социальной	1	1
204	национально-исторической жизни характеры действующих	1	1
205	но при этом читатель	1	1
206	поскольку быть личностью это	1	1
207	себе другого для других	1	1
208	длинный день ничего не	1	1
209	персонажа пожалуй трудно выразиться	1	1
210	гамбургской драматургии никитин учитель	1	1
211	не со стороны характера	1	1
212	в нее личность же	1	1
213	то испытывает чувство стыда	1	1
214	во всемирно-историческом масштабе практический	1	1
215	отнестись к другому как	1	1
216	ощущение его неорганичности затаенной	1	1
217	и мисюсь личностны а	1	1
218	сам а явление людям	1	1
219	тому что он вовсе	1	1
220	ее характеру она обладает	1	1
221	своих героев романтиками так	1	1
222	благодаря которым можно было	1	1
223	дли данного общества данного	1	1
224	по его словам а	1	1
225	обесценил свою художественную задачу	1	1
226	м м пришвин это	1	1
227	себе лирически узнавая себя	1	1
228	собеседника преимущество художника перед	1	1
229	людей положительных рассудительных и	1	1
230	то томится недовольством собой	1	1
231	позиция лиды уязвима но	1	1
232	я поэтому обладательница сильного	1	1
233	анна только пример из	1	1
234	просматривался историзм ее характера	1	1
235	и переживающим как можно	1	1
236	нет это отдельные особи	1	1
237	адаптация суть неотождествимые аспекты	1	1
238	что вернулась из церкви	1	1
239	xix в обычно понималось	1	1
240	громадные неуклюжие калоши [...]	1	1
241	как человека ее личностная	1	1
242	единство характерного и личного	1	1
243	личности для других демонстративно	1	1
244	и к другому человеку	1	1
245	упростил и тем обесценил	1	1
246	характеру она обладает определенной	1	1
247	но не тождественные о	1	1
248	личность в плане как	1	1
249	земца [...] сказал я	1	1
250	вероятно навсегда социальная адаптация	1	1
251	и по глазам ее	1	1
252	свои усилия на то	1	1
253	тишины и довольства собою	1	1
254	к обретенной социальной устроенности	1	1
255	вовсе не педагог а	1	1
256	однако чехов наследует это	1	1
257	как объективно существующего другого	1	1
258	и возмущена ничто не	1	1
259	умершая от родов анна	1	1
260	что можем тем не	1	1
261	новая нервная сознательная жизнь	1	1
262	личности увиденной как симптом	1	1
263	формам человеческих отношений лида	1	1
264	искусственности заемности чехов акцентирует	1	1
265	же индивидуальная форма общечеловеческого	1	1
266	волчанинова натура активная деятельная	1	1
267	нельзя сидеть сложа руки	1	1
268	своих качеств так и	1	1
269	моложавости влюбленности в начале	1	1
270	сияет от солнца и	1	1
271	жизнь была такою в	1	1
272	молодежь только что вернулась	1	1
273	довольства что сумел увлечься	1	1
274	убеждениях а в том	1	1
275	сильна поскольку она сама	1	1
276	разве действующие лица тип	1	1
277	людям меня самого личность	1	1
278	жизнь которая не в	1	1
279	xx века в лице	1	1
280	случайна ее манера разговаривать	1	1
281	его жизни так центральное	1	1
282	позиции характер этот не	1	1
283	не в ладу с	1	1
284	лице своих виднейших представителей	1	1
285	к себе и своей	1	1
286	несомненно на стороне лиды	1	1
287	русские реалисты изображали своих	1	1
288	чего-то общего культуры идеологии	1	1
289	ее поступке обнаруживается ущербность	1	1
290	за характером мотивированным обстоятельствами	1	1
291	дотолстовском романе считалось высшим	1	1
292	тип в том смысле	1	1
293	своего умения скрывать их	1	1
294	называл себя бабой но	1	1
295	практический же итог его	1	1
296	человеку и к жизни	1	1
297	есть бескорыстная самоактуализация личности	1	1
298	активность способна оказаться футляром	1	1
299	которым в xix в	1	1
300	как он относится и	1	1
301	итог его рассуждений совершенно	1	1
302	вполне заурядным характером но	1	1
303	а не со стороны	1	1
304	быть может во многом	1	1
305	стараясь уловить свою главную	1	1
306	историю своей встречи с	1	1
307	упоенно живет этой своей	1	1
308	сильного характера столь легко	1	1
309	солнца и кажется счастливым	1	1
310	субъекта самоопределения пытаясь постичь	1	1
311	лицо собеседника преимущество художника	1	1
312	совершенно иной собственно художественной	1	1
313	социальной типажности как этих	1	1
314	неотождествимые аспекты нашего самоопределения	1	1
315	в бытовой уклад национально-исторической	2	1
316	дамы с собачкой не	1	1
317	характерность видя в нем	1	1
318	литература xx века в	1	1
319	жизни так центральное событие	1	1
320	других демонстративно не срастаясь	1	1
321	не отгороженная от другой	1	1
322	завоеванное реалистическим романом единство	1	1
323	то что изображает писатель	1	1
324	воспитанных на реализме стойко	1	1
325	программы социальной позиции характер	1	1
326	характера столь легко одерживает	1	1
327	так художник же в	1	1
328	личностную самоактуализацию как возможность	1	1
329	понимать этот литературный термин?	1	1
330	глазах автора личностности если	1	1
331	масштабы своего служения ближним	1	1
332	сохраните черты характера среди	1	1
333	в лице своих виднейших	1	1
334	отыскал свою вешалку и	1	1
335	изнутри своего я к	1	1
336	бездеятельность исключает ролевые отношения	1	1
337	форма общечеловеческого которое отнюдь	1	1
338	результат сознательного самоопределения выбора	1	1
339	чехова как правило неадекватны	1	1
340	этот литературный термин? нет	1	1
341	открытие классического реализма однако	1	1
342	с мезонином где конкретно-историческая	1	1
343	скрывать их за приятной	1	1
344	в кривенко иной раз	1	1
345	собственно художественной персонологической проблематикой	1	1
346	сознательная жизнь которая не	1	1
347	а явление людям меня	1	1
348	повторений диктуемой ею фразы	1	1
349	иной жизни иной личности	1	1
350	ценит скрытую ее характером	1	1
351	описываемое как вещь личность	1	1
352	он однако не умел	1	1
353	социальной адаптации личности к	1	1
354	чехов решительно отступает от	1	1
355	в этом наивном гимне	1	1
356	многом ошибаемся но мы	1	1
357	хотелось того современной писателю	1	1
358	конкретно-историческая проблематика идейного спора	1	1
359	персонажа прочно соединяется с	1	1
360	увлечься и полюбить то	1	1
361	не только не растворяется	1	1
362	благодаря характеру никитина а	1	1
363	этого как раз в	1	1
364	что он вовсе не	1	1
365	только не растворяется в	1	1
366	стоял так остро вопрос	1	1
367	сформировавшийся в системе внешних	1	1
368	же формируется в ходе	1	1
369	пытаясь постичь чужую личность	1	1
370	внешней праздности например когда	1	1
371	социальным футляром личности в	1	1
372	чрезмерно демонстративен что создает	1	1
373	досталось ему даром как	1	1
374	но он чрезмерно демонстративен	1	1
375	отчужденно дистанцированно как первые	1	1
376	влажный от росы весь	1	1
377	мысль иначе движется нежели	1	1
378	межличностные связи если бесхарактерные	1	1
379	реабилитирует личностную самоактуализацию как	1	1
380	раз того или иного	1	1
381	он уже смеялся над	1	1
382	к жизни в целом	1	1
383	не своим вполне заурядным	1	1
384	в.я линков обобщающая мысль	1	1
385	когда около дома пахнет	1	1
386	определяло его характер так	1	1
387	иного раздраженного критика посещало	1	1
388	холст живописца достаточно вспомнить	1	1
389	представляют собой понятия смежные	1	1
390	пожалуй трудно выразиться точнее	1	1
391	к чужому я поэтому	1	1
392	то полон нежности тишины	1	1
393	художник ценит скрытую ее	1	1
394	но одновременно и всеобщность	1	1
395	можно было бы включить	1	1
396	человечества и быть может	1	1
397	он бы крайне упростил	1	1
398	общего культуры идеологии класса	1	1
399	я характер же формируется	1	1
400	некоторые жанровые сценки импрессионистов	1	1
401	художественную задачу лидия волчанинова	1	1
402	иначе вписанный в нее	1	1
403	с этой точки зрения	1	1
404	лиды отрицать больницы и	1	1
405	однако не умел воспользоваться	1	1
406	на стороне лиды отрицать	1	1
407	читатель относится к герою	1	1
408	никитина а стороны этого	1	1
409	или иначе вписанный в	1	1
410	относится к герою нс	1	1
411	разговоре с машей предстает	1	1
412	интерес к иной жизни	1	1
413	в лицо собеседника преимущество	1	1
414	в глазах автора и	1	1
415	героя внутренние жесты самоактуализации	1	1
416	своим вполне заурядным характером	1	1
417	и психологическом есть продукт	1	1
418	чувствует и вопреки этой	1	1
419	от родов анна только	1	1
420	практическая правота в споре	1	1
421	у чехова как правило	1	1
422	для межличностных контактов в	1	1
423	встречаемся в рассказе с	1	1
424	инобытием среди других характеров	1	1
425	того современной писателю критике	1	1
426	эти здоровые сытые красивые	1	1
427	романтиками так чехов рисует	1	1
428	земца представителя молодежи и	1	1
429	обликом с социальным футляром	1	1
430	с совершенно иной собственно	1	1
431	читатель чьи симпатии оказались	1	1
432	созерцательности и внешней праздности	1	1
433	в дотолстовском романе считалось	1	1
434	но личностным отношением изнутри	1	1
435	эпохи просматривался историзм ее	1	1
436	скрытую ее характером личность	1	1
437	при этом читатель относится	1	1
438	творческий кризис все его	1	1
439	наивном гимне праздности который	1	1
440	мы привыкли понимать этот	1	1
441	типажный психологический облик сформировавшийся	1	1
442	писателю критике он бы	1	1
443	стороны характера персонажа пожалуй	1	1
444	к социальной типажности как	1	1
445	под утро он уже	1	1
446	удаляя покоряющуюся ей мисюсь	1	1
447	демонстративен что создает ощущение	1	1
448	вступает в противоречие с	1	1
449	ни в чем не	1	1
450	создавался литературный тип под	1	1
451	ничто не объяснено не	1	1
452	простым следствием частых посещений	1	1
453	дистанцированно как первые русские	1	1
454	который так легко представить	1	1
455	умения скрывать их за	1	1
456	представителю чего-то общего культуры	1	1
457	определенности личность внутренняя сторона	1	1
458	весь длинный день ничего	1	1
459	ее лицам самоактуализация и	1	1
460	так а липовский о	1	1
461	этом наивном гимне праздности	1	1
462	постичь чужую личность необходимо	1	1
463	по мнению б м	1	1
464	наиболее характерной дли данного	1	1
465	словесности интересен не своим	1	1
466	к иной жизни иной	1	1
467	необходимо отнестись к другому	1	1
468	и уникальному объединяющимся в	1	1
469	характер здесь всего лишь	1	1
470	и т п не	1	1
471	характера тогда как характер	1	1
472	способна оказаться футляром личности	1	1
473	себя бабой но для	1	1
474	невежеству и недовольству жизнью	1	1
475	бытовой уклад национально-исторической жизни	2	1
476	[...] досталось ему даром	1	1
477	активная деятельная характер ее	1	1
478	иной раз того или	1	1
479	старшая из сестер волчаниновых	1	1
480	здесь всего лишь внешнее	1	1
481	но мы делаем то	1	1
482	к себе лирически узнавая	1	1
483	вписанный в нее личность	1	1
484	неловкости моложавости влюбленности в	1	1
485	обострен интерес к иной	1	1
486	считалось высшим достижением если	1	1
487	ее манера разговаривать не	1	1
488	глазах чехова даже общественная	1	1
489	о настроениях чеховских героев	1	1
490	адаптации личности к внешним	1	1
491	социальной позиции характер этот	1	1
492	мезонином где конкретно-историческая проблематика	1	1
493	воспользоваться так а липовский	1	1
494	к себе самому отнестись	1	1
495	чтобы осмыслить свой характер	1	1
496	которым можно было бы	1	1
497	момент назойливой повторяемостью того	1	1
498	гуманистические мотивы в частности	1	1
499	гуров постоял немного прислушался	1	1
500	у волчаниновых и т	1	1
501	резедой и олеандром молодежь	1	1
502	акцентирует этот момент назойливой	1	1
503	улыбкой и разговорами о	1	1
504	выявляются в качестве функции	1	1
