N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	23	41
2	то есть	24	24
3	и т.п	3	19
4	мы уже	2	18
5	во всех	5	17
6	таким образом	11	17
7	в нем	20	16
8	и с	4	16
9	и его	13	13
10	но и	11	13
11	в этом	25	12
12	как мы	5	12
13	все эти	8	11
14	уже говорили	1	11
15	все это	7	11
16	в самом	8	10
17	не только	13	10
18	так как	7	10
19	прежде всего	7	10
20	то что	18	10
21	и на	10	9
22	кроме того	3	9
23	о том	2	9
24	здесь в	1	9
25	и все	3	9
26	в сущности	5	8
27	но в	4	8
28	в этой	4	8
29	никогда не	5	8
30	и до	1	7
31	в них	3	7
32	как и	8	7
33	том что	9	7
34	и миром	1	7
35	в его	24	7
36	вовсе не	8	7
37	у него	6	7
38	как бы	28	7
39	что в	8	7
40	например в	3	6
41	в году	1	6
42	в то	10	6
43	один из	2	6
44	мы видим	3	6
45	вместе с	2	6
46	сказать что	5	6
47	что он	10	6
48	подчеркнуть что	1	5
49	и он	1	5
50	с его	6	5
51	в ее	1	5
52	в своем	8	5
53	что это	1	5
54	в себе	5	5
55	то же	10	5
56	той же	6	5
57	рядом с	13	5
58	но он	2	5
59	тем что	3	5
60	все то	4	5
61	так и	10	5
62	и что	1	5
63	же время	7	5
64	в литературе	3	5
65	из них	2	5
66	в одном	9	5
67	большинстве случаев	2	5
68	там где	6	5
69	между собою	1	5
70	так же	6	5
71	в той	6	5
72	одним из	8	4
73	самом деле	5	4
74	конечно и	4	4
75	в ней	1	4
76	как в	6	4
77	и как	8	4
78	и наконец	5	4
79	не в	6	4
80	даже в	2	4
81	но они	4	4
82	в основе	5	4
83	того чтобы	4	4
84	все же	5	4
85	нового времени	1	4
86	у нас	1	4
87	и образ	1	4
88	роль в	2	4
89	с ним	6	4
90	борьба с	1	4
91	все время	1	4
92	тот же	2	4
93	всех его	1	4
94	именно на	2	4
95	уже в	5	4
96	в большинстве	2	4
97	в результате	4	4
98	в котором	2	4
99	и даже	3	4
100	с другой	2	4
101	именно в	6	4
102	более того	3	4
103	и от	1	4
104	а в	7	4
105	не может	11	4
106	из этого	1	4
107	все что	3	4
108	как во	1	3
109	он сам	3	3
110	первый план	1	3
111	людей в	1	3
112	в чем	1	3
113	как у	2	3
114	в одной	4	3
115	с этим	1	3
116	перед нами	4	3
117	в первом	2	3
118	при этом	3	3
119	и сам	2	3
120	характер в	1	3
121	в плане	5	3
122	людей и	1	3
123	с другими	7	3
124	было бы	6	3
125	весь мир	1	3
126	на первый	1	3
127	и их	2	3
128	к этим	1	3
129	также что	1	3
130	потому что	12	3
131	только с	2	3
132	этом отношении	5	3
133	в духе	3	3
134	есть только	1	3
135	они и	1	3
136	котором мы	1	3
137	те же	1	3
138	никак не	2	3
139	до сих	2	3
140	к нему	3	3
141	во втором	1	3
142	существенную роль	1	3
143	романа в	4	3
144	того что	2	3
145	одной из	1	3
146	мы увидим	1	3
147	только в	8	3
148	поэтому и	2	3
149	конечно не	1	3
150	в начале	1	3
151	есть в	3	3
152	выходит за	2	3
153	что не	1	3
154	и самый	1	3
155	в третьей	1	3
156	в данном	2	3
157	с миром	2	3
158	в первой	2	3
159	и не	34	3
160	с этой	1	3
161	сих пор	2	3
162	но это	5	3
163	в книге	3	3
164	и для	3	3
165	на границах	1	3
166	на языке	2	3
167	между ними	2	3
168	первом случае	1	3
169	жизни и	6	3
170	в искусстве	2	3
171	они не	3	3
172	если б	1	2
173	и то	1	2
174	это и	9	2
175	из самых	1	2
176	с точки	15	2
177	должна быть	2	2
178	мы не	2	2
179	есть нечто	1	2
180	говорить о	2	2
181	и всякой	1	2
182	а для	1	2
183	но конечно	2	2
184	но не	8	2
185	то он	3	2
186	в новом	1	2
187	за пределы	6	2
188	что они	1	2
189	в истории	2	2
190	точки зрения	21	2
191	что именно	2	2
192	хотя и	1	2
193	и отчасти	1	2
194	духа в	1	2
195	он в	2	2
196	этот роман	1	2
197	в главе	1	2
198	этого образа	1	2
199	как он	2	2
200	так сказать	3	2
201	на его	2	2
202	он не	4	2
203	всех этих	3	2
204	находит себе	1	2
205	что все	3	2
206	значение в	1	2
207	лишь в	3	2
208	это было	1	2
209	заключается в	2	2
210	он является	1	2
211	и само	2	2
212	в развитии	1	2
213	был бы	5	2
214	из этих	2	2
215	в своей	11	2
216	они уже	3	2
217	но эта	4	2
218	борьбу с	1	2
219	их в	2	2
220	для этого	1	2
221	тогда когда	1	2
222	одной плоскости	3	2
223	почти во	1	2
224	только его	1	2
225	себе самом	6	2
226	так что	1	2
227	как она	1	2
228	это уже	1	2
229	превращается в	1	2
230	к себе	2	2
231	не могут	6	2
232	в области	3	2
233	в последующие	1	2
234	должен быть	1	2
235	через все	1	2
236	данном случае	2	2
237	характер и	1	2
238	и этим	2	2
239	в дальнейшем	1	2
240	времени и	1	2
241	в романе	11	2
242	что дело	1	2
243	но здесь	1	2
244	уже отмечали	1	2
245	в значительной	1	2
246	между тем	5	2
247	и во	2	2
248	кажется что	3	2
249	говорит он	8	2
250	почти вовсе	1	2
251	тем более	1	2
252	а именно	1	2
253	на которой	1	2
254	но с	1	2
255	со всеми	1	2
256	себя в	3	2
257	понятно что	1	2
258	что если	1	2
259	т.п все	1	2
260	себе в	1	2
261	ведь это	2	2
262	в конце	5	2
263	как его	1	2
264	может быть	21	2
265	как раз	4	2
266	в форме	6	2
267	а на	1	2
268	это прежде	1	2
269	и самая	1	2
270	если мы	1	2
271	до конца	5	2
272	нужно сказать	1	2
273	мир а	1	2
274	не на	3	2
275	а не	20	2
276	одну из	1	2
277	громадную роль	1	2
278	мира в	6	2
279	в частности	1	2
280	прямо сказать	1	2
281	и потому	3	2
282	можно прямо	1	2
283	наконец и	1	2
284	хотя он	1	2
285	своего времени	2	2
286	тенденция к	1	2
287	что мы	1	2
288	мира и	7	2
289	в индивидуальном	1	2
290	для нас	3	2
291	в эту	1	2
292	бы в	3	2
293	в этих	2	2
294	для его	3	2
295	вполне понятно	1	2
296	в том	11	2
297	все они	1	2
298	и у	4	2
299	образ в	2	2
300	другой стороны	2	2
301	от всех	1	2
302	что даже	1	2
303	есть и	1	2
304	здесь же	1	2
305	и другие	2	2
306	от этой	1	1
307	в мировоззрении	3	1
308	теперь все	1	1
309	в сфере	2	1
310	до него	1	1
311	переходит к	1	1
312	все остальное	1	1
313	индивидуальном и	1	1
314	мир где	1	1
315	на самом	4	1
316	он может	3	1
317	он хотел	1	1
318	то в	1	1
319	тем же	1	1
320	из его	3	1
321	и больше	1	1
322	в зависимости	3	1
323	в их	3	1
324	его не	1	1
325	для своего	2	1
326	на первом	1	1
327	общества и	1	1
328	не во	3	1
329	осмыслены в	2	1
330	века мы	1	1
331	почти все	1	1
332	он как	1	1
333	так чтобы	1	1
334	совпадает с	2	1
335	и над	1	1
336	принадлежит к	1	1
337	роман в	2	1
338	земля в	1	1
339	жизни как	1	1
340	то это	1	1
341	зависимости от	3	1
342	еще не	5	1
343	основная особенность	1	1
344	всем этим	1	1
345	мысли и	2	1
346	на их	1	1
347	сам а	1	1
348	и мира	1	1
349	является таким	1	1
350	выражения в	1	1
351	тем как	4	1
352	в изображении	2	1
353	друг к	1	1
354	и всякий	1	1
355	в четвертой	1	1
356	значение и	1	1
357	его сознания	3	1
358	к слову	1	1
359	и оценок	1	1
360	по отношению	11	1
361	остаются в	1	1
362	менее всего	4	1
363	отношение к	1	1
364	себе и	3	1
365	друга и	1	1
366	нет и	1	1
367	заключено в	1	1
368	чем же	1	1
369	сочетается с	3	1
370	и нет	1	1
371	и к	4	1
372	в действительности	1	1
373	в этот	2	1
374	о самом	1	1
375	смысле образ	1	1
376	со своей	1	1
377	случае они	1	1
378	в которой	4	1
379	точку зрения	4	1
380	в целом	4	1
381	сливается с	2	1
382	к индивидуальному	1	1
383	в нашем	1	1
384	и внешний	1	1
385	он делает	1	1
386	романа но	2	1
387	бы только	1	1
388	ее как	2	1
389	в европейском	1	1
390	подымается над	1	1
391	этот процесс	1	1
392	своим героем	1	1
393	в первых	1	1
394	большой и	1	1
395	являются лишь	1	1
396	что сказать	1	1
397	отдельных образах	1	1
398	перестает быть	1	1
399	него были	1	1
400	он должен	1	1
401	не как	12	1
402	и вот	2	1
403	события в	1	1
404	кажется нам	1	1
405	и наглядно	1	1
406	чтобы в	1	1
407	можно даже	1	1
408	почву на	1	1
409	быть самим	1	1
410	из него	1	1
411	и по	2	1
412	образа и	1	1
413	но все	4	1
414	я бы	1	1
415	именно слово	1	1
416	значительной степени	1	1
417	в каждом	8	1
418	выражение и	1	1
419	с самыми	1	1
420	другого человека	4	1
421	пусть и	1	1
422	есть все	1	1
423	их и	1	1
424	зрения на	8	1
425	первая глава	1	1
426	его в	4	1
427	и других	5	1
428	и сердце	1	1
429	он есть	3	1
430	не совпадает	1	1
431	форму и	1	1
432	в сложном	1	1
433	мы сказали	1	1
434	и тем	2	1
435	он все	2	1
436	видеть и	1	1
437	между отдельными	2	1
438	ведь в	1	1
439	здесь нет	1	1
440	в жизни	6	1
441	вводит в	2	1
442	эта особая	1	1
443	далеко не	1	1
444	разобранные нами	1	1
445	руках и	1	1
446	он и	5	1
447	несмотря на	6	1
448	чем в	2	1
449	и было	1	1
450	образы людей	1	1
451	он бросает	1	1
452	и тогда	1	1
453	себе все	1	1
454	восприятия и	1	1
455	сосредоточиться на	1	1
456	таким же	2	1
457	сознания но	1	1
458	вот он	1	1
459	и типических	1	1
460	место в	1	1
461	не столько	3	1
462	в которых	2	1
463	могло бы	1	1
464	своего рода	1	1
465	признать что	1	1
466	своем собственном	1	1
467	недопустимо сводить	2	1
468	и другого	1	1
469	одном из	2	1
470	поэтому в	2	1
471	мир и	6	1
472	был не	1	1
473	третьей главе	1	1
474	смертной казни	1	1
475	не могли	2	1
476	в устах	1	1
477	слов о	1	1
478	по себе	7	1
479	же мы	1	1
480	этих трех	1	1
481	в отношении	2	1
482	и против	1	1
483	при всех	1	1
