N	2gram	Tiupa_Hudo_1	KulturaY
1	и т	11	39
2	потому что	5	25
3	т п	8	24
4	и в	14	23
5	т е	4	22
6	не только	12	20
7	в том	12	19
8	в этом	11	18
9	и не	2	16
10	было бы	6	15
11	так как	1	15
12	может быть	5	15
13	ни к	2	15
14	т д	3	14
15	точки зрения	5	14
16	все эти	3	12
17	если бы	3	12
18	в самом	4	12
19	но в	5	11
20	том что	16	11
21	того чтобы	3	11
22	по себе	2	10
23	а не	12	10
24	что в	6	10
25	самом деле	5	9
26	вопрос о	2	9
27	в сущности	1	9
28	хотя бы	1	9
29	то что	8	9
30	можно было	5	9
31	вовсе не	1	9
32	не может	7	9
33	только потому	2	8
34	с точки	3	8
35	не в	7	8
36	и что	2	8
37	в качестве	9	8
38	уже не	7	8
39	прежде всего	11	8
40	с другой	1	8
41	все же	3	7
42	в силу	1	7
43	и с	4	7
44	не менее	5	7
45	но и	5	7
46	то же	9	6
47	и на	3	6
48	но не	3	6
49	в этой	8	6
50	да и	2	6
51	это не	7	6
52	тем не	4	6
53	между тем	8	6
54	слова в	2	6
55	что не	2	6
56	что мы	1	6
57	в речи	2	6
58	и то	1	5
59	также и	1	5
60	я не	1	5
61	еще не	7	5
62	не следует	2	5
63	и вот	1	5
64	что все	1	5
65	об этом	5	5
66	лишь в	3	5
67	и тем	1	5
68	несмотря на	4	5
69	не могут	1	5
70	ясно что	2	5
71	приводит к	3	5
72	в его	8	5
73	один из	4	5
74	тот же	1	5
75	что он	9	5
76	только в	5	5
77	речь в	2	5
78	всяком случае	1	5
79	там где	1	5
80	как это	1	5
81	что же	2	5
82	все это	2	5
83	этом смысле	1	5
84	во всяком	1	5
85	говорить о	3	4
86	что я	2	4
87	в данном	1	4
88	со стороны	3	4
89	отнюдь не	3	4
90	однако не	1	4
91	перед нами	5	4
92	хотя и	2	4
93	на то	4	4
94	в нем	3	4
95	в узком	1	4
96	так и	13	4
97	но все	1	4
98	на этой	1	4
99	должно быть	2	4
100	своего рода	7	4
101	в то	8	4
102	на себе	2	4
103	не имеет	2	4
104	ничего не	8	4
105	что на	2	4
106	к тому	7	4
107	но также	1	4
108	и о	4	4
109	в пределах	3	4
110	могут быть	1	4
111	можно сказать	4	4
112	для нас	1	4
113	мы знаем	2	4
114	ни в	5	4
115	в конце	4	4
116	в особенности	1	4
117	не было	4	4
118	в связи	3	4
119	как бы	7	4
120	в результате	2	4
121	сказать что	1	4
122	в сфере	1	3
123	это и	1	3
124	что когда	2	3
125	в первый	2	3
126	что можно	1	3
127	а только	4	3
128	не все	1	3
129	как в	8	3
130	с этим	3	3
131	всего лишь	4	3
132	так в	2	3
133	то и	3	3
134	главным образом	1	3
135	он не	4	3
136	всех этих	1	3
137	и по	3	3
138	на этом	3	3
139	что она	4	3
140	этого не	1	3
141	нисколько не	1	3
142	смысл и	1	3
143	знаем что	1	3
144	казалось бы	7	3
145	слова как	2	3
146	же время	8	3
147	и его	5	3
148	связи с	4	3
149	всего в	1	3
150	что оно	1	3
151	как мы	3	3
152	в виду	1	3
153	в ней	4	3
154	здесь не	2	3
155	а в	7	3
156	на это	1	3
157	сводится к	1	3
158	именно с	1	3
159	никак не	2	3
160	а также	3	3
161	в форме	2	3
162	в лучшем	1	3
163	конце концов	1	3
164	того что	4	3
165	есть в	1	3
166	уже в	1	3
167	же в	3	3
168	до конца	2	3
169	у него	9	3
170	как раз	4	3
171	тем что	3	3
172	или иначе	2	3
173	именно в	7	3
174	различие между	1	3
175	на фоне	2	3
176	из которых	1	3
177	но для	1	3
178	своей собственной	2	3
179	зрения в	1	3
180	этом отношении	3	3
181	но это	1	3
182	не знает	2	3
183	это так	2	3
184	к этой	3	3
185	и это	4	3
186	смысле слова	1	2
187	речь идет	3	2
188	же как	2	2
189	и потому	2	2
190	на самом	2	2
191	тех же	1	2
192	характерное для	1	2
193	можно говорить	1	2
194	по преимуществу	3	2
195	и до	1	2
196	той же	2	2
197	но вот	1	2
198	как впрочем	1	2
199	так или	2	2
200	в широком	1	2
201	к слову	1	2
202	конечном счете	2	2
203	ответ на	1	2
204	отличие от	1	2
205	что они	1	2
206	дает нам	1	2
207	в своем	4	2
208	что касается	1	2
209	от этого	1	2
210	за собой	1	2
211	и у	1	2
212	быть только	1	2
213	при этом	12	2
214	не как	1	2
215	свое время	1	2
216	состоит в	2	2
217	в другом	2	2
218	том случае	1	2
219	того или	2	2
220	данном случае	1	2
221	только о	1	2
222	но уже	1	2
223	рядом с	1	2
224	достоевского и	1	2
225	все равно	2	2
226	соответствии с	1	2
227	с тем	1	2
228	как и	9	2
229	бы на	2	2
230	в своей	10	2
231	таким же	1	2
232	в их	2	2
233	если можно	2	2
234	в отличие	1	2
235	в которых	1	2
236	установка на	1	2
237	нельзя было	1	2
238	и более	1	2
239	тем самым	1	2
240	не должно	1	2
241	только для	2	2
242	в отношении	1	2
243	как можно	1	2
244	что эта	1	2
245	она не	4	2
246	хотелось бы	1	2
247	в каждый	1	2
248	например что	1	2
249	взглянуть на	1	2
250	но здесь	1	2
251	в самой	1	2
252	свою очередь	1	2
253	характер и	2	2
254	роль в	1	2
255	на том	2	2
256	что у	3	2
257	что для	1	2
258	отсюда и	2	2
259	вопрос этот	1	2
260	когда в	1	2
261	все дело	1	2
262	одного из	1	2
263	как у	1	2
264	в конечном	2	2
265	в глазах	6	2
266	слов и	1	2
267	с той	2	2
268	но так	1	2
269	которое было	1	2
270	с ними	2	2
271	отказ от	2	2
272	он уже	4	2
273	их не	1	2
274	во введении	3	2
275	с одной	1	2
276	же и	1	2
277	следовало бы	1	2
278	при отсутствии	1	2
279	в целях	1	2
280	никогда не	6	2
281	и даже	3	2
282	на примере	1	2
283	сюда же	1	2
284	говорить и	1	2
285	еще и	1	2
286	превращается в	3	2
287	не на	1	2
288	однако и	3	2
289	вопросе о	1	2
290	он и	1	2
291	так называемых	1	2
292	в частности	5	2
293	на который	1	2
294	ни на	1	2
295	представить себе	1	2
296	в иных	1	2
297	как будто	4	2
298	быть не	1	2
299	с этой	2	2
300	между прочим	1	2
301	и для	3	2
302	и от	4	2
303	узком смысле	1	2
304	о котором	2	2
305	и все	4	2
306	не более	1	2
307	мы должны	1	2
308	будто бы	3	2
309	есть продукт	1	2
310	в свою	1	2
311	или иного	2	2
312	в свое	1	2
313	случае если	1	2
314	в своих	3	2
315	это в	3	2
316	этой точки	1	2
317	к произведениям	1	1
318	по адресу	2	1
319	в такой	2	1
320	и без	1	1
321	так легко	1	1
322	смысл этого	1	1
323	исходит из	1	1
324	ведь и	1	1
325	едва ли	3	1
326	по его	1	1
327	а как	1	1
328	мы не	2	1
329	еще можно	1	1
330	есть нечто	1	1
331	само слово	1	1
332	как во	1	1
333	на тему	1	1
334	вместо того	2	1
335	а теперь	1	1
336	же что	1	1
337	и он	5	1
338	разумеется не	1	1
339	мог бы	1	1
340	на них	1	1
341	это действительно	1	1
342	столь же	4	1
343	время в	1	1
344	насколько мне	1	1
345	это своего	1	1
346	с его	5	1
347	как правило	6	1
348	словами как	1	1
349	иных случаях	1	1
350	но как	2	1
351	есть своя	1	1
352	явлений и	1	1
353	свою жизнь	1	1
354	по отношению	8	1
355	есть по	1	1
356	и чужой	1	1
357	в общем	1	1
358	слова на	1	1
359	себе и	2	1
360	нет и	1	1
361	не самое	1	1
362	к сожалению	1	1
363	относится к	1	1
364	так что	2	1
365	здесь очевидно	1	1
366	идет о	3	1
367	в рамках	2	1
368	общего с	1	1
369	что именно	1	1
370	вот как	1	1
371	как к	3	1
372	противоречие в	1	1
373	всякого явления	1	1
374	бы я	1	1
375	и как	1	1
376	по пути	1	1
377	в серьезных	1	1
378	писателя как	1	1
379	и к	4	1
380	не кажется	1	1
381	то в	4	1
382	не исчерпывается	1	1
383	в себя	2	1
384	в которой	1	1
385	в литературном	2	1
386	в целом	2	1
387	из этих	1	1
388	во многих	1	1
389	ни одна	1	1
390	в себе	11	1
391	но он	3	1
392	эпохи и	1	1
393	сказал я	1	1
394	но ведь	1	1
395	претендовать на	1	1
396	не могла	1	1
397	может уже	1	1
398	должен обратиться	1	1
399	в первую	2	1
400	он должен	1	1
401	к одному	1	1
402	том чтобы	1	1
403	вообще не	1	1
404	смысле как	1	1
405	действительно так	1	1
406	делать с	1	1
407	тому чтобы	1	1
408	то ни	1	1
409	глубоко в	1	1
410	несоответствие между	1	1
411	пишет в	1	1
412	от такой	1	1
413	этого процесса	1	1
414	первую очередь	2	1
415	вот например	1	1
416	на вопросе	1	1
417	уж не	1	1
418	он все	1	1
419	здесь нет	1	1
420	бы совершенно	1	1
421	одному из	1	1
422	далеко не	1	1
423	вообще во	1	1
424	в слове	1	1
425	и уже	1	1
426	о первой	1	1
427	можно считать	1	1
428	этом в	1	1
429	такой же	3	1
430	мы как	1	1
431	лишь одну	1	1
432	в следующем	2	1
433	же это	1	1
434	на месте	1	1
435	место в	1	1
436	от себя	2	1
437	признать что	1	1
438	сознаться что	1	1
439	и уж	1	1
440	не раз	2	1
441	в одном	1	1
442	точку зрения	1	1
443	быть может	7	1
444	есть именно	1	1
445	сознание что	1	1
446	их в	1	1
447	том и	1	1
448	как от	2	1
449	однако в	2	1
450	с такими	2	1
451	что этот	1	1
452	бы быть	1	1
453	для нее	2	1
454	даже в	3	1
455	этой работы	1	1
456	тому что	4	1
457	каждого отдельного	2	1
458	а а	2	1
