N	2gram	Voloshinov_1	Myshleni
1	внутренней речи	18	67
2	речи и	6	30
3	в этом	10	29
4	точки зрения	10	28
5	речи в	1	27
6	и в	38	26
7	не только	27	24
8	то что	8	24
9	таким образом	7	23
10	с точки	5	21
11	представляет собой	2	19
12	того чтобы	7	19
13	для того	9	18
14	в том	2	18
15	внешней речи	4	18
16	и не	14	18
17	том что	3	17
18	потому что	5	16
19	как и	10	15
20	внутренняя речь	5	15
21	как мы	9	14
22	того что	4	14
23	так как	7	14
24	так же	4	14
25	этом случае	3	14
26	с помощью	6	13
27	и его	7	12
28	внутреннюю речь	3	12
29	вместе с	5	12
30	что в	1	12
31	мысли и	1	11
32	в которой	7	11
33	речи но	2	11
34	в слове	3	11
35	только не	1	11
36	но и	13	11
37	не может	12	11
38	словом и	3	10
39	в развитии	1	10
40	слова и	5	10
41	по своей	2	10
42	в сущности	1	9
43	в самом	4	9
44	в себе	9	9
45	тому что	5	9
46	слово и	3	9
47	по сравнению	1	9
48	тем что	2	9
49	что мы	11	9
50	по своему	3	9
51	значения слова	1	9
52	же как	1	8
53	то же	14	8
54	той же	5	8
55	что он	2	8
56	только в	6	8
57	внутренней речью	1	8
58	свое выражение	2	8
59	сравнению с	1	8
60	сказать что	3	8
61	тем самым	7	8
62	и то	3	7
63	мы не	9	7
64	и к	4	7
65	с самого	4	7
66	самого начала	4	7
67	этой речи	1	7
68	к тому	4	7
69	по мере	1	7
70	может быть	13	7
71	прежде всего	21	7
72	в меру	1	7
73	речи с	1	7
74	самом деле	4	6
75	вопрос о	2	6
76	во всех	6	6
77	все же	7	6
78	и слова	1	6
79	что это	4	6
80	все эти	2	6
81	выражение в	3	6
82	было бы	7	6
83	и тем	6	6
84	в ее	3	6
85	что эта	1	6
86	в сознании	3	6
87	речь есть	2	6
88	между собой	2	6
89	и что	1	6
90	связь между	2	6
91	в какой	2	6
92	иначе как	1	6
93	именно в	1	6
94	а не	6	6
95	как бы	28	6
96	мы должны	10	6
97	все что	1	6
98	тем же	3	5
99	из всех	1	5
100	речь не	1	5
101	оба эти	1	5
102	в целом	4	5
103	же мере	1	5
104	как говорит	1	5
105	словесных значений	1	5
106	в силу	1	5
107	и с	5	5
108	нашего исследования	2	5
109	с тем	8	5
110	что этот	1	5
111	она не	1	5
112	тогда когда	1	5
113	в процессе	6	5
114	слова как	2	5
115	речи не	2	5
116	же самое	5	5
117	никак не	1	5
118	во второй	3	5
119	является в	1	5
120	если бы	4	5
121	в виду	3	5
122	на вопрос	1	5
123	можно сказать	4	5
124	и следовательно	5	5
125	в качестве	4	5
126	если мы	4	5
127	в начале	3	5
128	себе в	2	5
129	и их	5	5
130	слова в	5	5
131	речь и	4	5
132	как это	5	5
133	с этой	1	5
134	и для	3	5
135	в речи	1	5
