N	2gram	Losev_Prob_3	Komedia
1	и в	44	22
2	том что	12	12
3	но и	10	11
4	в том	21	11
5	не только	14	10
6	в то	9	10
7	из них	2	10
8	и т	13	9
9	как и	10	9
10	может быть	28	9
11	таким образом	9	8
12	о том	6	8
13	и его	5	8
14	в одном	1	8
15	в облаках	1	8
16	и не	35	8
17	едва ли	5	7
18	в этой	3	7
19	и других	1	7
20	то же	13	6
21	тому же	1	6
22	и по	2	6
23	не в	13	6
24	в отношении	2	6
25	ни в	8	6
26	в конце	5	6
27	что он	9	6
28	такого рода	6	6
29	к тому	3	6
30	а в	5	6
31	в которой	2	6
32	что в	8	6
33	в истории	1	5
34	как в	5	5
35	то время	4	5
36	на его	1	5
37	при этом	4	5
38	во время	1	5
39	потому что	25	5
40	со своим	2	5
41	мы встречаем	1	5
42	так и	10	5
43	и даже	14	5
44	уже в	3	5
45	в его	9	5
46	прежде всего	3	5
47	о которых	3	5
48	с другой	7	5
49	все это	5	5
50	другой стороны	5	5
51	время как	4	4
52	что они	5	4
53	но в	12	4
54	в нем	9	4
55	т д	13	4
56	в другом	2	4
57	несмотря на	1	4
58	точки зрения	5	4
59	в котором	2	4
60	в их	2	4
61	так как	9	4
62	как мы	8	4
63	на него	1	4
64	ясно что	6	4
65	а также	4	4
66	что и	9	4
67	в качестве	3	4
68	мы можем	6	4
69	тем что	4	4
70	именно в	2	4
71	и особенно	2	4
72	в результате	2	4
73	конце концов	3	4
74	же в	3	4
75	по поводу	2	4
76	к этому	1	4
77	речь идет	1	3
78	же как	3	3
79	в тех	3	3
80	идет о	1	3
81	любом случае	1	3
82	мы не	7	3
83	и о	5	3
84	и на	1	3
85	в чем	4	3
86	с одной	2	3
87	в этом	17	3
88	все же	6	3
89	хотя и	5	3
90	и как	3	3
91	в целом	6	3
92	и и	1	3
93	на то	3	3
94	да и	5	3
95	он не	8	3
96	здесь мы	1	3
97	и с	9	3
98	его в	3	3
99	первую очередь	3	3
100	на сцене	1	3
101	в них	1	3
102	на основании	2	3
103	и ее	3	3
104	вопрос о	1	3
105	не менее	10	3
106	однако в	2	3
107	даже в	1	3
108	казалось бы	1	3
109	ничего не	3	3
110	у нас	10	3
111	могут быть	2	3
112	и сам	5	3
113	там же	1	3
114	в частности	2	3
115	в образе	1	3
116	только в	19	3
117	и у	2	3
118	в виде	6	3
119	в начале	2	3
120	за счет	2	3
121	у него	1	3
122	как раз	8	3
123	так же	5	3
124	как это	2	3
125	по своему	2	3
126	одной стороны	1	3
127	в любом	3	3
128	здесь в	3	3
129	в более	1	3
130	и все	3	3
131	того же	2	2
132	здесь и	3	2
133	почти всегда	2	2
134	из всех	1	2
135	большей частью	1	2
136	бы то	4	2
137	совсем не	2	2
138	в стихе	1	2
139	отличие от	3	2
140	за пределы	5	2
141	в настоящем	3	2
142	относится к	1	2
143	чем же	4	2
144	независимо от	1	2
145	было только	1	2
146	для ее	2	2
147	и хотя	1	2
148	в самом	3	2
149	из нескольких	1	2
150	в известном	2	2
151	в себе	8	2
152	время и	2	2
153	в первой	1	2
154	в первую	3	2
155	если они	1	2
156	не к	1	2
157	то ни	6	2
158	связанные с	1	2
159	художественный образ	9	2
160	в уже	1	2
161	было бы	8	2
162	и тем	9	2
163	для них	2	2
164	мы видели	2	2
165	или менее	1	2
166	которую он	1	2
167	и без	4	2
168	всяком случае	6	2
169	и самого	1	2
170	но он	1	2
171	тем не	10	2
172	правда в	1	2
173	к ней	1	2
174	как будто	3	2
175	а мы	2	2
176	же самое	9	2
177	указывает на	7	2
178	для себя	2	2
179	слов но	1	2
180	с ее	2	2
181	на нем	1	2
182	всего этого	1	2
183	только при	4	2
184	что у	3	2
185	из всего	1	2
186	мог бы	1	2
187	для этого	6	2
188	образом в	1	2
189	именно потому	3	2
190	и здесь	5	2
191	нас в	4	2
192	и во	2	2
193	и можно	2	2
194	от них	1	2
195	быть даже	3	2
196	или может	1	2
197	еще не	5	2
198	даже если	2	2
199	который в	2	2
200	для всех	1	2
201	из которых	2	2
202	вернуться к	2	2
203	а то	3	2
204	вовсе не	37	2
205	даже не	2	2
206	до сих	2	2
207	еще и	7	2
208	и притом	4	2
209	то и	5	2
210	которых мы	1	2
211	до конца	1	2
212	не может	7	2
213	вместе с	2	2
214	или по	4	2
215	но не	3	2
216	сих пор	2	2
217	но это	8	2
218	между прочим	2	2
219	не избегает	1	2
220	об отношении	1	2
221	или в	4	2
222	а к	2	2
223	указания на	3	2
224	будто бы	3	2
225	только что	2	2
226	ни было	3	2
227	то что	23	2
228	по одному	1	2
229	ее в	1	2
230	в своих	1	2
231	во всяком	9	2
232	также и	16	1
233	в этот	1	1
234	значительно сложнее	1	1
235	не остается	1	1
236	сам по	6	1
237	во-вторых поскольку	1	1
238	на самом	7	1
239	не что	4	1
240	такое же	1	1
241	тем же	2	1
242	случае оно	1	1
243	от которых	1	1
244	и больше	3	1
245	уже по	1	1
246	и образу	1	1
247	и за	2	1
248	одним из	1	1
249	мы уже	4	1
250	той же	1	1
251	по мнению	2	1
252	что под	1	1
253	и новых	1	1
254	который был	1	1
255	что иное	4	1
256	из того	3	1
257	то это	10	1
258	похожи на	1	1
259	как впрочем	1	1
260	и он	1	1
261	в ней	5	1
262	и самим	2	1
263	собой в	1	1
264	иное как	4	1
265	быть в	2	1
266	к целому	1	1
267	прячется в	1	1
268	а только	5	1
269	во всех	2	1
270	сказать и	1	1
271	он может	1	1
272	же она	1	1
273	не все	1	1
274	ответ на	1	1
275	есть по	1	1
276	а и	1	1
277	поскольку в	1	1
278	в поисках	2	1
279	отнюдь не	10	1
280	и вовсе	4	1
281	с этим	2	1
282	так называемая	1	1
283	начала до	1	1
284	с собой	3	1
285	дает нам	2	1
286	огромной силой	1	1
287	в своем	5	1
288	тех случаях	1	1
289	смысле этого	1	1
290	когда он	2	1
291	не являются	2	1
292	и к	6	1
293	более или	1	1
294	то в	3	1
295	из жизни	1	1
296	что это	3	1
297	сказать о	1	1
298	так или	1	1
299	он в	2	1
300	что же	8	1
301	бы не	1	1
302	из этих	1	1
303	одном случае	1	1
304	только на	5	1
305	остановиться на	1	1
306	и тот	1	1
307	бы только	2	1
308	особенно важно	1	1
309	чем его	1	1
310	как он	1	1
311	не обходится	1	1
312	что эти	1	1
313	к выводу	1	1
314	бы от	1	1
315	от которого	1	1
316	и почему	1	1
317	к одному	1	1
318	сравнивается с	2	1
319	по существу	2	1
320	на необходимость	1	1
321	нашего времени	1	1
322	чтобы в	1	1
323	д все	1	1
324	из него	2	1
325	его от	1	1
326	подобно тому	1	1
327	что она	1	1
328	действительности на	1	1
329	но все	3	1
330	такого же	2	1
331	что все	2	1
332	же не	2	1
333	то чтобы	1	1
334	же касается	4	1
335	конечно в	1	1
336	об этом	3	1
337	то есть	34	1
338	зрения на	2	1
339	это было	2	1
340	что эту	1	1
341	обычно к	1	1
342	перед нами	8	1
343	начала и	1	1
344	после этого	1	1
345	то остается	1	1
346	в жизни	1	1
347	нет в	1	1
348	а с	2	1
349	все равно	3	1
350	как об	1	1
351	с тем	5	1
352	которой он	1	1
353	всегда и	1	1
354	художественный тип	1	1
355	жизни но	2	1
356	ясно из	1	1
357	как целое	1	1
358	слова и	3	1
359	в этих	2	1
360	можно только	1	1
361	не так	3	1
362	отрыве от	1	1
363	но если	6	1
364	и поскольку	1	1
365	нас не	5	1
366	ли можно	2	1
367	а как	2	1
368	никто не	2	1
369	наших дней	1	1
370	в отличие	2	1
371	в которых	3	1
372	войне и	1	1
373	однако не	1	1
374	и эти	1	1
375	видно что	1	1
376	и более	2	1
377	и почти	1	1
378	по себе	25	1
379	это особенно	1	1
380	тому что	4	1
381	и очень	3	1
382	кругом и	1	1
383	если и	1	1
384	вплоть до	1	1
385	но они	1	1
386	у платона	1	1
387	и другое	1	1
388	что их	2	1
389	на себе	3	1
390	и сама	2	1
391	которого он	1	1
392	а может	2	1
393	того чтобы	1	1
394	чем не	3	1
395	изображать и	1	1
396	что только	1	1
397	это нам	1	1
398	они являются	1	1
399	предполагать что	1	1
400	во всем	1	1
401	и после	2	1
402	так например	1	1
403	мы бы	1	1
404	до того	1	1
405	не столь	1	1
406	своим собственным	2	1
407	каждый раз	3	1
408	мы и	2	1
409	что на	1	1
410	может показаться	1	1
411	вот в	1	1
412	конца и	1	1
413	от их	1	1
414	и для	2	1
415	не могут	1	1
416	мало чем	1	1
417	себе никакого	1	1
418	еще одна	1	1
419	хотя конечно	1	1
420	это конечно	1	1
421	даже и	16	1
422	и это	9	1
423	назвал его	1	1
424	от друга	2	1
425	но при	1	1
426	населения и	1	1
427	данном случае	7	1
428	особенно в	1	1
429	говорили что	1	1
430	говорить о	3	1
431	в дальнейшем	1	1
432	идет речь	3	1
433	и когда	1	1
434	и давно	1	1
435	можно было	4	1
436	это вовсе	4	1
437	когда в	3	1
438	в изображении	1	1
439	жизнь и	2	1
440	же рода	2	1
441	с ним	7	1
442	означает что	1	1
443	них не	1	1
444	о ней	2	1
445	в порядке	3	1
446	еще при	1	1
447	не означает	1	1
448	лишить его	1	1
449	и что	7	1
450	в глаза	1	1
451	почему же	1	1
452	все его	1	1
453	распространение в	1	1
454	которые могут	1	1
455	в отрыве	1	1
456	на ее	2	1
457	природы в	1	1
458	является ее	1	1
459	внешней формы	1	1
460	отметить что	1	1
461	и только	6	1
462	тезис о	1	1
463	даже для	1	1
464	уже явно	1	1
465	с окружающим	1	1
466	и следовательно	2	1
467	если это	1	1
468	собственное значение	1	1
469	и справедливости	1	1
470	в литературе	1	1
471	того что	8	1
472	почти все	1	1
473	доходит до	2	1
474	сразу же	2	1
475	а были	1	1
476	дело с	1	1
477	нуждается в	1	1
478	всю ее	1	1
479	которых идет	1	1
480	хотя бы	3	1
481	здесь ни	2	1
482	к их	2	1
483	которое мы	5	1
484	поэтому и	2	1
485	самые разнообразные	1	1
486	бы ни	1	1
487	не сказать	1	1
488	больше чем	1	1
489	за ней	1	1
490	себя в	2	1
491	так что	12	1
492	которая вполне	1	1
493	в душе	1	1
494	этот раз	3	1
495	к своим	1	1
496	себе в	1	1
497	пародии на	1	1
498	нас только	1	1
499	перед собой	1	1
500	среди которых	1	1
501	о которой	1	1
502	друг друга	2	1
503	заметить что	1	1
504	не говорит	1	1
505	в руки	1	1
506	от того	2	1
507	на том	1	1
508	ее на	1	1
509	само собой	2	1
510	для того	1	1
511	друг от	2	1
512	представление о	1	1
513	нам не	2	1
514	является их	1	1
515	или иначе	1	1
516	на этот	4	1
517	этого человека	1	1
518	далеко не	1	1
519	поля зрения	1	1
520	близок к	1	1
521	однако чтобы	1	1
522	воспоминания о	1	1
523	естественно что	1	1
524	что им	1	1
525	а наоборот	1	1
526	время войны	1	1
527	действительности как	2	1
528	именно так	3	1
529	было сказано	1	1
530	его как	3	1
531	и достаточно	1	1
532	о чем	2	1
533	если даже	1	1
534	отвлеченных понятий	2	1
535	время для	1	1
536	для этой	1	1
537	стороны в	1	1
538	и она	1	1
539	рассматривать и	1	1
540	эти слова	2	1
541	лиц и	1	1
542	и потому	7	1
543	в отражении	1	1
544	даже до	1	1
545	что именно	1	1
546	основании этого	1	1
547	сама же	3	1
548	бы указать	1	1
549	к своему	1	1
550	в данном	9	1
551	который мы	1	1
552	в той	3	1
553	как бы	9	1
554	а потом	1	1
555	на какой-то	2	1
556	для их	1	1
557	возникновения и	1	1
558	из отдельных	2	1
559	бросается в	1	1
560	этого слова	5	1
561	с этой	3	1
562	для пародии	1	1
563	в условиях	3	1
564	мере не	1	1
565	о его	2	1
566	рассматривать как	2	1
567	со всей	1	1
568	о совершенно	1	1
569	случаях когда	1	1
570	обычно не	1	1
571	общественной и	1	1
572	образом по	1	1
573	формы и	3	1
574	не подходит	1	1
575	это уже	3	1
576	к одной	2	1
577	обращается к	1	1
578	его поведение	1	1
579	главное внимание	1	1
580	от него	2	1
581	у них	2	1
582	бы в	2	1
583	с понятием	3	1
584	зрения в	1	1
585	находим в	3	1
586	хотя в	1	1
587	по-видимому совершенно	1	1
588	художественного в	1	1
589	к ее	1	1
590	хотя как	1	1
591	из поля	1	1
592	с ней	5	1
593	или другими	2	1
594	сказать что	16	1
595	понимать как	3	1
596	совершенно не	4	1
597	и художественного	1	1
598	остается на	1	1
599	именно к	1	1
600	в каком	4	1
601	жизни и	6	1
602	указывают на	1	1
603	к этой	1	1
604	вполне понятно	1	1
605	и другие	3	1
606	именно здесь	2	1
607	это в	2	1
608	гораздо более	5	1
609	вполне в	1	1
610	как на	2	1
611	в таком	5	1
612	земли и	1	1
613	этой точки	2	1
614	они не	1	1
