N	3gram	Bakhtin_Pr_3	Istorich
1	до сих пор	5	6
2	мы видим что	1	5
3	в том что	3	5
4	в связи с	1	4
5	по отношению к	1	3
6	можно было бы	1	3
7	мы уже знаем	1	3
8	и может быть	1	2
9	что иное как	1	2
10	уже знаем что	1	2
11	мы не будем	1	2
12	но и в	1	2
13	не что иное	1	2
14	с другой стороны	1	2
15	не может быть	1	2
16	о том что	2	2
17	с самого начала	3	2
18	после того как	1	2
19	чтобы они не	1	1
20	до наших дней	3	1
21	и той же	1	1
22	и так сказать	1	1
23	друг от друга	1	1
24	в одной из	1	1
25	в зависимости от	2	1
26	в отличие от	1	1
27	а может быть	1	1
28	или еще более	1	1
29	земле и что	1	1
30	об этом не	1	1
31	не то что	3	1
32	не будем здесь	1	1
33	в обоих случаях	1	1
34	смысле этого слова	1	1
35	в себя и	1	1
36	так как это	1	1
37	говорили что он	1	1
38	тем не менее	2	1
39	то что было	1	1
40	так или иначе	1	1
41	показывает что он	1	1
42	в следующей главе	1	1
43	в связи со	1	1
44	и др все	2	1
45	потому что они	1	1
46	и кроме того	1	1
47	есть не что	1	1
48	мы можем сказать	1	1
49	в преисподней или	1	1
50	и прежде всего	5	1
51	и один из	1	1
52	одной и той	1	1
53	и в нем	1	1
54	во всем мире	2	1
55	и на весь	1	1
56	можем сказать что	1	1
57	может быть даже	1	1
58	мы видели что	2	1
