N	2gram	Voloshinov_1	Problema
1	и не	14	28
2	то есть	4	27
3	не только	27	24
4	только в	6	23
5	в виде	1	22
6	вовсе не	2	21
7	и в	38	20
8	в том	2	20
9	ни в	1	17
10	не просто	2	16
11	все эти	2	16
12	смысле слова	1	15
13	то что	8	15
14	потому что	5	15
15	точки зрения	10	14
16	у нас	4	14
17	той или	3	14
18	было бы	7	14
19	но и	13	14
20	также и	2	13
21	перед нами	3	13
22	не в	6	13
23	даже и	2	13
24	или иной	4	13
25	в нашем	5	12
26	в себе	9	12
27	том что	3	12
28	не есть	1	12
29	с точки	5	11
30	по себе	1	11
31	прежде всего	21	11
32	как будто	1	11
33	отнюдь не	10	10
34	тем не	1	10
35	и его	7	10
36	не менее	1	10
37	так и	6	10
38	в качестве	4	10
39	при помощи	1	10
40	нашем смысле	1	10
41	не является	5	10
42	в этом	10	9
43	может быть	13	9
44	и даже	3	9
45	все это	4	9
46	но в	5	8
47	содержит в	1	8
48	таким образом	7	8
49	если бы	4	8
50	что он	2	8
51	в той	5	8
52	в результате	1	8
53	и все	4	8
54	то же	14	7
55	мы не	9	7
56	в ней	8	7
57	еще не	3	7
58	и с	5	7
59	ясно что	2	7
60	это не	3	7
61	здесь не	2	7
62	хотя бы	18	7
63	и тем	6	7
64	есть в	1	7
65	с другой	1	7
66	именно в	1	7
67	сказать что	3	7
68	а не	6	7
69	и потому	2	7
70	есть не	2	6
71	мы имеем	2	6
72	при этом	9	6
73	всех этих	1	6
74	об этом	3	6
75	как и	10	6
76	но если	1	6
77	и без	4	6
78	по крайней	1	6
79	в каком	2	6
80	же самое	5	6
81	в виду	3	6
82	и вообще	2	6
83	крайней мере	1	6
84	так что	1	6
85	в одно	1	6
86	по своему	3	6
87	но это	2	6
88	и от	7	6
89	для нас	3	6
90	другой стороны	1	6
91	в таком	1	6
92	на самом	3	5
93	но не	2	5
94	как в	2	5
95	хотя и	3	5
96	и если	1	5
97	в нем	4	5
98	да и	4	5
99	в этих	2	5
100	когда мы	6	5
101	и о	1	5
102	в ее	3	5
103	каждый раз	1	5
104	о том	4	5
105	можно сказать	4	5
106	жизни и	3	5
107	уже не	4	5
108	если мы	4	5
109	так как	7	5
110	здесь в	1	5
111	не может	12	5
112	вместе с	5	5
113	так же	4	5
114	не существует	4	5
115	или в	2	5
116	и ни	2	5
117	это и	1	4
118	но даже	2	4
119	что его	1	4
120	без всякого	1	4
121	кроме того	2	4
122	и есть	1	4
123	и наконец	5	4
124	уже в	5	4
125	в этой	6	4
126	времени и	2	4
127	с тем	8	4
128	несмотря на	2	4
129	в своей	2	4
130	в одном	3	4
131	в отношении	2	4
132	тем самым	7	4
133	только не	1	4
134	в разных	3	4
135	в самой	1	4
136	можно было	4	4
137	здесь как	1	4
138	с ним	2	4
139	никак не	1	4
140	и во	1	4
141	во всех	6	4
142	тем более	1	4
143	одной из	2	4
144	или даже	2	4
145	с этим	2	4
146	как бы	28	4
147	в художественном	1	4
148	однако не	1	4
149	как раз	1	4
150	тех или	4	4
151	и для	3	4
152	бы даже	1	4
153	у достоевского	1	4
154	же в	1	4
155	а в	5	4
156	в то	9	4
157	в какой	2	4
158	самом деле	4	3
159	в зависимости	5	3
160	и этот	1	3
161	в каждой	1	3
162	и на	6	3
163	но как	2	3
164	мы сейчас	1	3
165	в истории	1	3
166	же и	1	3
167	в своем	1	3
168	и к	4	3
169	бы и	2	3
170	движение и	1	3
171	имеем в	1	3
172	вообще не	1	3
173	нами здесь	1	3
174	или иных	3	3
175	но все	4	3
176	человека в	2	3
177	в другом	1	3
178	того или	5	3
179	с другими	2	3
180	из них	3	3
181	здесь нет	1	3
182	в жизни	2	3
183	все равно	1	3
184	как это	5	3
185	связи с	3	3
186	нет никакого	1	3
187	если и	1	3
188	дело не	1	3
189	мы все	1	3
190	и является	5	3
191	в области	5	3
192	зависимости от	5	3
193	к тому	4	3
194	себе в	2	3
195	как мы	9	3
196	другими словами	7	3
197	с собой	2	3
198	и весь	1	3
199	к нему	2	3
200	в его	6	3
201	что и	3	3
202	всякого рода	1	3
203	то для	1	3
204	даже если	1	3
205	не мешает	1	3
206	для всех	2	3
207	конечно не	3	3
208	ориентации в	1	3
209	в начале	3	3
210	в сознании	3	3
211	здесь мы	3	3
212	не так	3	3
213	для него	3	3
214	себе и	2	3
215	мы можем	7	3
216	тем что	2	3
217	само собой	4	3
218	для того	9	3
219	не было	2	3
220	были бы	4	3
221	еще и	2	3
222	если не	3	3
223	в связи	2	3
224	нет ничего	2	3
225	ни на	3	3
226	независимо от	5	3
227	из которых	3	3
228	или иного	5	3
229	что мы	11	3
230	это уже	1	3
231	слова но	3	3
232	сознания и	1	3
233	и как	9	3
234	мы должны	10	3
235	все они	1	3
236	не говоря	2	3
237	совершенно не	3	3
238	является и	1	3
239	что в	1	3
240	чтобы не	1	2
241	и то	3	2
242	за собой	1	2
243	и больше	2	2
244	обойтись без	1	2
245	в которой	7	2
246	так чтобы	1	2
247	говорить о	1	2
248	ему в	1	2
249	и он	2	2
250	нет в	1	2
251	между собой	2	2
252	иное как	2	2
253	говоря уже	1	2
254	столь же	1	2
255	в чем	1	2
256	то мы	3	2
257	не то	1	2
258	нет и	3	2
259	за пределы	1	2
260	относится к	2	2
261	всю эту	1	2
262	пальто и	1	2
263	является только	1	2
264	что именно	3	2
265	может обойтись	1	2
266	все же	7	2
267	и где	1	2
268	не являются	1	2
269	более или	1	2
270	ясно и	1	2
271	то в	1	2
272	со своей	1	2
273	человеческого сознания	1	2
274	что это	4	2
275	другом случае	1	2
276	только один	1	2
277	тому же	2	2
278	если он	3	2
279	на его	5	2
280	мы совершенно	1	2
281	что без	1	2
282	он не	2	2
283	перестает быть	1	2
284	не к	3	2
285	общество и	1	2
286	можно даже	1	2
287	не будет	3	2
288	на все	1	2
289	его в	4	2
290	однако мы	1	2
291	весь мир	1	2
292	этом мы	3	2
293	для них	2	2
294	смысле не	1	2
295	как угодно	1	2
296	и тоже	1	2
297	и тогда	2	2
298	или менее	1	2
299	в котором	3	2
300	для всякого	2	2
301	и уж	1	2
302	но эта	2	2
303	не будем	1	2
304	самое время	2	2
305	в смысловом	1	2
306	при условии	2	2
307	однако в	2	2
308	того же	1	2
309	но они	1	2
310	друг друга	2	2
311	того чтобы	7	2
312	смысле как	1	2
313	свидетельствуют о	1	2
314	до того	3	2
315	другой и	1	2
316	для его	1	2
317	и это	7	2
318	на нечто	1	2
319	приходит к	1	2
320	это будет	1	2
321	художественным произведением	1	2
322	лучше сказать	1	2
323	и когда	2	2
324	для этого	1	2
325	только так	1	2
326	и что	1	2
327	который является	1	2
328	учения о	1	2
329	в значительной	2	2
330	на всех	1	2
331	с его	7	2
332	мы ни	3	2
333	в литературе	1	2
334	ни к	2	2
335	тот же	2	2
336	с ними	1	2
337	дело с	1	2
338	то он	3	2
339	тот или	1	2
340	себя в	4	2
341	только на	3	2
342	своим собственным	1	2
343	свидетельствует о	1	2
344	не обладают	1	2
345	является не	1	2
346	за ним	1	2
347	совсем другое	1	2
348	в конце	6	2
349	в самом	4	2
350	как же	1	2
351	что иное	2	2
352	мужа и	1	2
353	все время	5	2
354	была бы	1	2
355	что перед	2	2
356	слова то	1	2
357	представить себе	3	2
358	в меру	1	2
359	к своему	4	2
360	либо в	2	2
361	находятся в	1	2
362	в человеческом	1	2
363	действительность в	1	2
364	как предмет	1	2
365	себе все	2	2
366	другое дело	1	2
367	еще более	2	2
368	будто бы	1	2
369	с ней	2	2
370	действительности мы	1	2
371	в частности	3	2
372	не что	4	2
373	и жизнь	2	2
374	или других	1	2
375	бы одной	1	2
376	значения этого	1	1
377	этого необходимо	1	1
378	только он	3	1
379	к людям	1	1
380	можно говорить	1	1
381	также что	1	1
382	говоря о	1	1
383	одним из	1	1
384	для построения	1	1
385	человека и	1	1
386	чего же	2	1
387	жизни мы	2	1
388	перед лицом	1	1
389	тем же	3	1
390	и до	1	1
391	что эти	2	1
392	ведь и	2	1
393	и носят	1	1
394	входящих в	1	1
395	них общего	1	1
396	что вся	2	1
397	если я	1	1
398	же как	1	1
399	при анализе	1	1
400	вопрос о	2	1
401	именно к	1	1
402	от всякого	1	1
403	сама в	1	1
404	на себя	1	1
405	на свою	1	1
406	постепенно в	1	1
407	самой своей	1	1
408	с религиозными	1	1
409	так называемые	4	1
410	себе что	1	1
411	жизни это	2	1
412	и предварительно	1	1
413	не был	1	1
414	тем как	1	1
415	там и	1	1
416	бы этот	1	1
417	и всего	2	1
418	мы будем	6	1
419	и все-таки	2	1
420	только потому	2	1
421	значение и	1	1
422	если в	1	1
423	должны были	2	1
424	можем не	2	1
425	отношение к	2	1
426	дело со	1	1
427	значение имеет	1	1
428	отличаются от	1	1
429	первый взгляд	1	1
430	значит это	1	1
431	как к	1	1
432	как нам	1	1
433	в мысли	1	1
434	понять и	1	1
435	когда он	1	1
436	и понимания	1	1
437	был связан	1	1
438	и художественного	1	1
439	даже просто	1	1
440	в действительности	1	1
441	как таковое	2	1
442	в противоположность	1	1
443	даже еще	1	1
444	или иную	3	1
445	от чего	2	1
446	ни один	2	1
447	в целом	4	1
448	чем больше	1	1
449	он в	1	1
450	бы не	2	1
451	из этих	1	1
452	может как	1	1
453	думать что	1	1
