N	3gram	Medvedev_F_3	FransuaR
1	то же время	7	6
2	в то же	7	6
3	и до конца	1	5
4	до сих пор	1	4
5	в той же	1	4
6	мы еще вернемся	1	4
7	начала и до	1	4
8	в связи с	4	4
9	с начала и	1	4
10	на самом деле	12	3
11	в том числе	1	3
12	как и все	2	3
13	в отличие от	2	3
14	между жизнью и	1	3
15	для того чтобы	4	3
16	говорит об этом	1	2
17	по отношению к	3	2
18	и в других	1	2
19	в этом отношении	3	2
20	том числе и	1	2
21	можно было бы	1	2
22	в значительной степени	1	2
23	одной и той	1	2
24	и не было	1	2
25	и той же	1	2
26	не может быть	14	2
27	все то что	1	2
28	в данном случае	4	2
29	о том что	1	2
30	той или иной	1	2
31	и в романе	1	2
32	можно сказать что	1	2
33	еще вернемся в	1	2
34	как и в	1	2
35	в том же	1	2
36	как мы видели	2	2
37	смысле этого слова	2	1
38	дело здесь не	1	1
39	до конца в	1	1
40	нет и не	2	1
41	где кончается одно	1	1
42	и с рядом	1	1
43	какой бы то	1	1
44	быть понято и	1	1
45	дело в том	2	1
46	в данном контексте	1	1
47	имеем в виду	1	1
48	подобно тому как	4	1
49	в настоящее время	1	1
50	мы не найдем	1	1
51	о том как	2	1
52	в этом случае	1	1
53	может быть только	2	1
54	в нем и	2	1
55	и в данном	2	1
56	с точки зрения	14	1
57	на первый план	1	1
58	они не могут	1	1
59	и не может	4	1
60	видения и понимания	4	1
61	хотя бы и	1	1
62	самом деле нет	1	1
63	время не может	1	1
64	бы то ни	4	1
65	он и не	1	1
66	но для этого	1	1
67	в собственном смысле	1	1
68	и потому в	1	1
69	но в основном	1	1
70	с рядом других	1	1
71	с таким же	2	1
72	может быть понято	4	1
73	имели в виду	1	1
74	эпохи не только	1	1
75	и тем же	2	1
76	что между ними	1	1
77	то ни было	4	1
78	основе всех этих	1	1
79	в высшей степени	2	1
80	кончается одно и	1	1
81	этим еще не	1	1
82	и в этой	1	1
83	виду прежде всего	1	1
84	во всяком случае	6	1
85	же время не	1	1
86	вовсе не являются	1	1
87	с другой стороны	5	1
88	мы все время	1	1
89	в его целом	1	1
90	одним и тем	2	1
91	мы видели что	2	1
92	только то что	2	1
93	в виду прежде	1	1
94	тому как в	1	1
95	между тем как	1	1
96	со всею своею	1	1
97	и вместе с	1	1
98	с самого начала	1	1
99	и в самом	1	1
100	но никак не	1	1
101	вовсе не в	2	1
102	здесь вовсе не	1	1
103	мы имеем в	1	1
104	в ее целом	1	1
105	в направлении к	4	1
106	мы уже указывали	1	1
107	уже указывали на	1	1
108	тех или иных	1	1
109	так и по	1	1
110	но все же	1	1
111	ведь то что	1	1
112	внешнего и внутреннего	2	1
113	в том что	3	1
114	в последнем счете	2	1
115	не нуждается в	1	1
116	как мы знаем	4	1
117	этого романа в	2	1
