N	2gram	Nazirov_Tv_1	Myshleni
1	в том	7	42
2	том что	11	35
3	с помощью	1	31
4	в процессе	1	27
5	таким образом	5	25
6	в этом	6	24
7	в качестве	2	21
8	и в	21	20
9	что в	12	19
10	заключается в	1	18
11	в основе	2	17
12	то же	13	16
13	не только	7	15
14	то что	8	15
15	мышления и	1	14
16	в их	3	12
17	при этом	7	12
18	может быть	5	12
19	с другой	3	12
20	потому что	5	12
21	в его	13	11
22	так же	3	11
23	в целом	4	11
24	мы должны	1	11
25	в истории	1	10
26	в себе	2	10
27	в отношении	1	10
28	того что	3	10
29	только в	5	10
30	если мы	1	10
31	так как	3	10
32	того же	2	9
33	и другие	3	9
34	и как	4	9
35	как и	12	9
36	между тем	1	9
37	что и	2	9
38	тот же	2	9
39	с одной	1	9
40	одной стороны	1	9
41	как это	1	9
42	те и	1	9
43	другой стороны	1	9
44	но и	3	9
45	умственного развития	1	8
46	и тем	2	8
47	было бы	1	8
48	и что	1	8
49	вместе с	2	8
50	и не	7	8
51	самом деле	2	7
52	в своей	4	7
53	и более	1	7
54	тем самым	7	7
55	могут быть	2	7
56	же самое	1	7
57	в собственном	1	7
58	тем что	1	7
59	а не	5	7
60	как бы	17	7
61	же как	1	6
62	в самом	3	6
63	той же	3	6
64	и на	7	6
65	тому же	1	6
66	с тем	1	6
67	одного и	1	6
68	к одному	1	6
69	к тому	2	6
70	его в	1	6
71	что он	6	6
72	уже в	3	6
73	развития в	1	6
74	не может	4	6
75	сказать что	2	6
76	мы уже	1	5
77	между собой	1	5
78	друг на	1	5
79	как в	8	5
80	с этим	1	5
81	все же	5	5
82	перед нами	2	5
83	целый ряд	1	5
84	и к	1	5
85	в действительности	1	5
86	все эти	1	5
87	это не	4	5
88	на друга	1	5
89	в действии	1	5
90	и того	2	5
91	в уме	1	5
92	только не	1	5
93	и его	6	5
94	никогда не	3	5
95	так и	2	5
96	о том	6	5
97	не совпадают	1	5
98	в частности	2	5
99	слова и	1	5
100	что такое	1	5
101	этой теории	1	4
102	в сущности	1	4
103	в своем	4	4
104	как уже	1	4
105	его к	1	4
106	и те	1	4
107	как он	1	4
108	ключ к	1	4
