N	2gram	Vygotskiy__3	Komedia
1	и в	25	26
2	едва ли	2	14
3	и не	10	14
4	и его	2	12
5	к тому	4	12
6	так и	5	12
7	тому же	1	11
8	может быть	13	11
9	в том	23	11
10	в этом	14	10
11	но и	4	10
12	столь же	7	9
13	том что	20	9
14	если бы	5	9
15	вместе с	14	9
16	что в	17	9
17	ясно что	2	8
18	было бы	10	8
19	и на	6	7
20	не только	6	7
21	на себя	2	7
22	что и	10	7
23	из них	4	7
24	еще не	4	6
25	в своем	4	6
26	о том	5	6
27	в нем	2	6
28	iii в	1	6
29	таким образом	17	6
30	в то	4	6
31	того чтобы	8	6
32	потому что	6	6
33	и здесь	2	6
34	наряду с	3	6
35	то что	15	6
36	в которой	1	5
37	с его	2	5
38	что он	6	5
39	так что	2	5
40	независимо от	4	5
41	с этим	4	5
42	для того	7	5
43	а затем	1	5
44	ни в	9	5
45	на основании	11	5
46	с тем	16	5
47	и с	1	5
48	один из	6	5
49	в качестве	12	5
50	к этому	3	5
51	уже в	7	4
52	в наиболее	1	4
53	хотя и	2	4
54	в самом	3	4
55	что это	5	4
56	в целом	13	4
57	из этих	4	4
58	с их	2	4
59	в них	2	4
60	как и	15	4
61	в этих	2	4
62	место в	2	4
63	тому что	2	4
64	не менее	6	4
65	не по	1	4
66	больше того	1	4
67	как мы	8	4
68	что у	1	4
69	можно было	6	4
70	за то	1	4
71	еще в	2	4
72	его в	3	4
73	между тем	3	4
74	в его	15	4
75	только в	10	4
76	же в	2	4
77	в начале	2	4
78	этот раз	1	4
79	так как	12	4
80	у него	1	4
81	на этот	2	4
82	что для	1	4
83	прежде всего	4	4
84	в частности	4	4
85	как это	7	4
86	все же	6	4
87	и для	2	4
88	и от	2	4
89	точки зрения	6	4
90	например в	1	3
91	тех же	1	3
92	в котором	3	3
93	то же	2	3
94	той же	4	3
95	вопрос о	1	3
96	того же	6	3
97	в ней	1	3
98	во всех	1	3
99	но не	6	3
100	по отношению	3	3
101	как в	9	3
102	но в	1	3
103	так или	1	3
104	в этой	5	3
105	как он	3	3
106	но все	2	3
107	могла бы	1	3
108	но если	1	3
109	не имеет	1	3
110	того как	3	3
111	связи с	9	3
112	и сам	3	3
113	то время	4	3
114	дело с	3	3
115	для всех	1	3
116	мы знаем	4	3
117	и их	3	3
118	представить себе	1	3
119	друг друга	4	3
120	мы можем	7	3
121	тем что	8	3
122	или иначе	2	3
123	здесь в	1	3
124	так называемой	1	3
125	в связи	6	3
126	и особенно	2	3
127	из которых	5	3
128	в тех	2	3
129	отношению к	2	3
130	да и	1	3
131	с этой	3	3
132	все это	6	3
133	или в	2	3
134	для нас	2	3
135	а в	4	3
136	в своей	2	3
137	по поводу	1	3
138	том числе	1	3
139	не может	6	3
140	как известно	3	2
141	одним из	5	2
142	по отдельным	1	2
143	только потому	2	2
144	из его	1	2
145	мы имеем	4	2
146	мы не	9	2
147	время как	4	2
148	все известные	1	2
149	в виду	1	2
150	бы то	1	2
151	в ее	1	2
152	если в	3	2
153	отличие от	6	2
154	ведь мы	1	2
155	отнюдь не	4	2
156	этом же	1	2
157	целый ряд	1	2
158	что по	2	2
159	самом начале	1	2
160	имеет в	1	2
161	в действительности	1	2
162	же слов	1	2
163	от этого	6	2
164	и хотя	1	2
165	за собой	1	2
166	с той	2	2
167	бы и	1	2
168	по которым	1	2
169	ни одна	1	2
170	роль в	1	2
171	что она	5	2
172	всех остальных	1	2
173	он не	4	2
174	в силу	6	2
175	других авторов	1	2
176	что ни	1	2
177	на этом	3	2
178	то ни	1	2
179	же не	1	2
180	об этом	2	2
181	этом смысле	2	2
182	в это	1	2
183	чем в	1	2
