N	2gram	Bakhtin_Pr_1	Myslijsy
1	потому что	8	52
2	и в	29	39
3	может быть	24	27
4	в том	8	26
5	только в	10	25
6	не может	12	22
7	что в	8	22
8	не только	15	21
9	так как	6	21
10	а не	22	21
11	в нем	19	20
12	но и	14	20
13	и не	31	18
14	том что	7	16
15	так что	2	16
16	в этом	22	15
17	не в	7	15
18	если бы	9	14
19	по отношению	8	13
20	в себе	7	13
21	таким образом	12	13
22	так и	7	13
23	отношению к	8	13
24	было бы	5	12
25	точно так	1	11
26	мы не	1	10
27	как в	6	10
28	по себе	8	10
29	и что	2	10
30	а потому	2	10
31	то что	15	10
32	что не	1	10
33	в человеке	3	10
34	не есть	2	10
35	и понимания	3	9
36	но в	7	9
37	как и	12	9
38	мысли в	2	9
39	могут быть	6	9
40	мысли и	5	9
41	тем что	4	9
42	но не	9	8
43	точки зрения	19	8
44	в одном	10	8
45	того что	1	8
46	со стороны	1	8
47	в ней	2	7
48	в истории	2	7
49	с этим	2	7
50	это не	9	7
51	в нас	1	7
52	должны быть	1	7
53	то и	2	7
54	с другой	3	7
55	должно быть	4	7
56	и т	4	6
57	то же	14	6
58	независимо от	1	6
59	все же	9	6
60	и как	7	6
61	при этом	2	6
62	и по	1	6
63	от нее	1	6
64	между собою	1	6
65	того как	1	6
66	в каком	1	6
67	что и	4	6
68	еще не	5	6
69	человеческого духа	2	6
70	как бы	19	6
71	в первом	1	5
72	то это	1	5
73	во всех	1	5
74	то в	1	5
75	не следует	1	5
76	несмотря на	6	5
77	не имеет	1	5
78	и его	14	5
79	если же	3	5
80	между тем	5	5
81	во втором	1	5
82	в его	24	5
83	вовсе не	7	5
84	друг друга	3	5
85	зависит от	1	5
86	так же	6	5
87	и потому	6	5
88	быть только	1	5
89	но это	4	5
90	и для	4	5
91	а в	7	5
92	другой стороны	3	5
93	в таком	1	5
94	вопрос о	2	4
95	есть нечто	1	4
96	бы ни	1	4
97	а только	1	4
98	из этих	1	4
99	т д	1	4
100	в каждом	8	4
101	этом смысле	10	4
102	мы видели	1	4
103	т п	3	4
104	однако в	2	4
105	бы быть	1	4
106	в то	10	4
107	а так	1	4
108	никогда не	3	4
109	же время	9	4
110	и притом	1	4
111	не могут	6	4
112	к тому	1	4
113	свою очередь	1	4
114	остается только	1	4
115	бы в	3	4
116	говорит он	6	4
117	с нею	1	4
118	и других	1	4
119	для него	18	4
120	само по	3	4
121	в более	1	4
122	не было	4	4
123	и даже	2	4
124	в действительности	1	4
125	прежде всего	7	4
126	притом не	1	4
127	там где	10	4
