N	2gram	Losev_Prob_3	Komedia
1	и в	44	22
2	и не	35	21
3	том что	12	13
4	таким образом	9	12
5	в том	21	12
6	так как	9	11
7	ни в	8	10
8	потому что	25	10
9	в самом	3	9
10	до сих	2	9
11	вместе с	2	9
12	сих пор	2	9
13	в этом	17	8
14	его в	3	8
15	в своем	5	8
16	к ней	1	8
17	о том	6	8
18	если бы	3	8
19	в его	9	8
20	что и	9	8
21	что он	9	8
22	едва ли	5	7
23	то же	13	7
24	при этом	4	7
25	об этом	3	7
26	в конце	5	7
27	о чем	2	7
28	только что	2	7
29	а в	5	7
30	того же	2	6
31	самом деле	3	6
32	еще не	5	6
33	так что	12	6
34	тому же	1	6
35	в то	9	6
36	и его	5	6
37	к тому	3	6
38	того чтобы	1	6
39	ясно что	6	6
40	и что	7	6
41	для того	1	6
42	может быть	28	6
43	как раз	8	6
44	во время	1	6
45	к этому	1	6
46	речь идет	1	5
47	не хочет	1	5
48	но в	12	5
49	не только	14	5
50	он не	8	5
51	в своей	5	5
52	в которых	3	5
53	то это	10	5
54	не менее	10	5
55	связи с	8	5
56	и сам	5	5
57	хотя и	5	5
58	с ним	7	5
59	что в	8	5
60	из них	2	5
61	тем что	4	5
62	прежде всего	3	5
63	как это	2	5
64	все это	5	5
65	и т	13	4
66	в ней	5	4
67	с другой	7	4
68	тут же	4	4
69	и речи	1	4
70	меньше всего	1	4
71	отнюдь не	10	4
72	все же	6	4
73	когда он	2	4
74	то что	23	4
75	в себе	8	4
76	что она	1	4
77	но все	3	4
78	и с	9	4
79	с тем	5	4
80	несмотря на	1	4
81	точки зрения	5	4
82	не в	13	4
83	однако в	2	4
84	в отношении	2	4
85	на него	1	4
86	у него	1	4
87	и здесь	5	4
88	друг друга	2	4
89	так и	10	4
90	между собой	1	4
91	и поэтому	1	4
92	сразу же	2	4
93	вовсе не	37	4
94	само собой	2	4
95	но и	10	4
96	до конца	1	4
97	ничем не	2	4
98	а не	18	4
99	в связи	7	4
100	не является	11	4
101	и для	2	4
102	бы в	2	4
103	тем более	3	4
104	хотя бы	3	4
105	так же	5	4
106	идет о	1	3
107	который в	2	3
108	говорить о	3	3
109	из того	3	3
110	в ее	4	3
111	с этим	2	3
112	и к	6	3
113	тем же	2	3
114	в которой	2	3
115	в этой	3	3
116	и тот	1	3
117	как он	1	3
118	на то	3	3
119	в нем	9	3
120	что ни	1	3
121	от нее	1	3
122	то ни	6	3
123	было бы	8	3
124	по всему	1	3
125	в них	1	3
126	все равно	3	3
127	далеко не	1	3
128	как и	10	3
129	но если	6	3
130	том как	2	3
131	себе в	1	3
132	на месте	1	3
133	с точки	2	3
134	тем не	10	3
135	не имеет	9	3
136	никогда не	6	3
137	ничего не	3	3
138	же самое	9	3
139	с полным	4	3
140	обращается к	1	3
141	в глаза	1	3
142	нисколько не	2	3
143	с одной	2	3
144	в начале	2	3
145	что не	1	3
146	у того	1	3
147	не так	3	3
148	всяком случае	6	3
149	среди которых	1	3
150	мы можем	6	3
151	и даже	14	3
152	даже не	2	3
153	на ее	2	3
154	на этот	4	3
155	если не	3	3
156	в частности	2	3
157	не может	7	3
158	по своему	2	3
159	одной стороны	1	3
160	как бы	9	3
161	с этой	3	3
162	в целом	6	3
163	из себя	3	3
164	бы он	1	3
165	дело с	1	3
166	во всяком	9	3
167	отношения к	3	2
168	даже если	2	2
169	такое же	1	2
170	здесь и	3	2
171	его не	2	2
172	мы не	7	2
173	время как	4	2
174	представление о	1	2
175	и он	1	2
176	но при	1	2
177	и на	1	2
178	бы то	4	2
179	во всех	2	2
180	в изображении	1	2
181	он говорит	1	2
182	отличие от	3	2
183	за пределы	5	2
184	что они	5	2
185	как в	5	2
186	в известной	2	2
187	в результате	2	2
188	и хотя	1	2
189	так или	1	2
190	бы не	1	2
191	то обстоятельство	1	2
192	ни было	3	2
193	и если	6	2
194	на его	1	2
195	после этого	1	2
196	о которой	1	2
197	плавта и	2	2
198	чтобы в	1	2
199	из всех	1	2
200	не с	1	2
201	а как	2	2
202	с другими	3	2
203	это не	9	2
204	отца и	1	2
205	на основании	2	2
206	остается в	1	2
207	которую он	1	2
208	и без	4	2
209	в котором	2	2
210	в их	2	2
211	начиная от	1	2
212	в одном	1	2
213	тому что	4	2
214	она не	3	2
215	что с	1	2
216	вплоть до	1	2
217	дело не	2	2
218	же между	1	2
219	что их	2	2
220	в основе	2	2
221	больше чем	1	2
222	положение вещей	1	2
223	и после	2	2
224	в руки	1	2
225	одним из	1	2
226	на улицу	1	2
227	если же	3	2
228	и это	9	2
229	как мы	8	2
230	и о	5	2
231	в виду	10	2
232	здесь не	8	2
233	без всякого	3	2
234	то время	4	2
235	в образе	1	2
236	можно было	4	2
237	разумеется что	1	2
238	в эпоху	1	2
239	хотя это	2	2
240	именно потому	3	2
241	а также	4	2
242	в другом	2	2
243	и во	2	2
244	которой мы	1	2
245	этих слов	1	2
246	нуждается в	1	2
247	все время	1	2
248	оказался в	1	2
249	за ней	1	2
250	не как	1	2
251	по мнению	2	2
252	и ее	3	2
253	не мешает	3	2
254	в качестве	3	2
255	уже в	3	2
256	если мы	16	2
257	этот раз	3	2
258	был бы	1	2
259	понимает что	1	2
260	до того	1	2
261	они будут	1	2
262	от того	2	2
263	к одной	2	2
264	или иначе	1	2
265	собой разумеется	1	2
266	себя и	1	2
267	что для	3	2
268	не было	5	2
269	в произведениях	1	2
270	обстоятельство что	1	2
271	что мы	8	2
272	он и	2	2
273	и особенно	2	2
274	его на	1	2
275	из которых	2	2
276	не отличаются	1	2
277	к своему	1	2
278	в пределах	1	2
279	не могут	1	2
280	для обозначения	1	2
281	сравнению с	2	2
282	по существу	2	2
283	в уже	1	2
284	его от	1	2
285	этом случае	5	2
286	только для	1	2
287	о его	2	2
288	видно что	1	2
289	нет ничего	6	2
290	ли в	1	2
291	за нее	1	2
292	и все	3	2
293	конце концов	3	2
294	даже при	1	2
295	только как	1	2
296	другой стороны	5	2
297	совершенно не	4	2
298	равно как	1	2
299	из этого	3	2
300	к этой	1	2
301	по сравнению	2	2
302	в своих	1	2
303	это в	2	2
304	в таком	5	2
305	формы и	3	1
306	несколько десятков	1	1
307	например в	1	1
308	возможны и	1	1
309	в первом	1	1
310	он требует	1	1
311	и до	2	1
312	ней нет	1	1
313	большое распространение	1	1
314	их жизни	1	1
315	мы имеем	2	1
316	и само	1	1
317	общности в	1	1
318	вопрос о	1	1
319	именно к	1	1
320	чем ты	1	1
321	совсем иное	1	1
322	а для	1	1
323	требует от	1	1
324	и гоголя	1	1
325	для нашей	1	1
326	знак в	4	1
327	как впрочем	1	1
328	горе в	1	1
329	и говорить	1	1
330	характером и	1	1
331	собой в	1	1
332	он сам	4	1
333	первый план	2	1
334	все эти	7	1
335	не был	2	1
336	со словами	1	1
337	я на	1	1
338	в чем	4	1
339	ли кто-нибудь	1	1
340	но не	3	1
341	но как	4	1
342	заметим что	1	1
343	и всякий	1	1
344	в сторону	1	1
345	ответ на	1	1
346	себе и	1	1
347	себе отчет	1	1
348	друг от	2	1
349	друга и	2	1
350	действительности а	1	1
351	относится к	1	1
352	которые не	1	1
353	в поисках	2	1
354	в истории	1	1
355	не видно	1	1
356	если она	1	1
357	независимо от	1	1
358	общего с	3	1
359	перед нами	8	1
360	третий раз	1	1
361	и как	3	1
362	более или	1	1
363	от этого	1	1
364	в этот	1	1
365	да еще	2	1
366	сами себя	1	1
367	поздней античности	1	1
368	говорят о	3	1
369	из жизни	1	1
370	из той	1	1
371	в нашем	5	1
372	из этих	1	1
373	значение так	1	1
374	или очень	1	1
375	т д	13	1
376	по крайней	5	1
377	и почему	1	1
378	в первую	3	1
379	тревоги в	1	1
380	в понимании	1	1
381	не являются	2	1
382	к одному	1	1
383	не к	1	1
384	том чтобы	1	1
385	нашего времени	1	1
386	очень похожи	1	1
387	близкими и	1	1
388	находим у	1	1
389	в нее	1	1
390	именно это	1	1
391	не находятся	1	1
392	что все	2	1
393	же не	2	1
394	то чтобы	1	1
395	значение в	3	1
396	конечно в	1	1
397	той же	1	1
398	них не	1	1
399	себя не	2	1
400	это было	2	1
401	образом если	1	1
402	который и	1	1
403	полученные в	1	1
404	и тем	9	1
405	на сцене	1	1
406	для них	2	1
407	от которого	1	1
408	он является	3	1
409	нет в	1	1
410	ничего о	1	1
411	дела и	1	1
412	со своими	1	1
413	не всегда	1	1
414	а потом	1	1
415	в различии	1	1
416	от своего	1	1
417	имеет ничего	3	1
418	и поскольку	1	1
419	мы конечно	1	1
420	это делает	1	1
421	страсти и	1	1
422	бы к	3	1
423	прийти к	1	1
424	не столько	2	1
425	то его	1	1
426	в отличие	2	1
427	знаем что	1	1
428	делает вид	1	1
429	точку зрения	1	1
430	образом и	2	1
431	для данного	1	1
432	но он	1	1
433	иным как	1	1
434	не заслуживал	1	1
435	том и	1	1
436	вещей и	1	1
437	и вся	1	1
438	она стремится	1	1
439	модели и	2	1
440	с которой	2	1
441	то чего	2	1
442	и притом	4	1
443	на себе	3	1
444	без конца	1	1
445	на котором	2	1
446	находятся в	3	1
447	на тему	1	1
448	нечто большее	1	1
449	и по	2	1
450	предполагать что	1	1
451	он хочет	1	1
452	во всем	1	1
453	же он	1	1
454	со своим	2	1
455	которое не	1	1
456	не нуждается	1	1
457	что на	1	1
458	похожи на	1	1
459	свое собственное	2	1
460	бог и	1	1
461	мы встречаем	1	1
462	представляется нам	1	1
463	если у	1	1
464	могут быть	2	1
465	во хмелю	1	1
466	как только	3	1
467	же положение	1	1
468	жизни когда	1	1
469	указывает на	7	1
470	что при	2	1
471	которой она	3	1
472	здесь мы	1	1
473	и можем	1	1
474	о них	1	1
475	обо всех	1	1
476	того самого	1	1
477	подобно тому	1	1
478	эта последняя	2	1
479	то естественно	1	1
480	расценивать как	1	1
481	от друга	2	1
482	и сами	2	1
483	и от	9	1
484	было сделать	1	1
485	нет никакой	1	1
486	она только	1	1
487	и может	2	1
488	и когда	1	1
489	что у	3	1
490	с собой	3	1
491	особенно в	1	1
492	есть также	2	1
493	мог бы	1	1
494	на которую	3	1
495	но поскольку	1	1
496	когда в	3	1
497	и какой-то	1	1
498	остается только	2	1
499	в которые	1	1
500	жизнь и	2	1
501	мы в	4	1
502	строго говоря	1	1
503	для этого	6	1
504	в настоящее	2	1
505	ней как	1	1
506	впрочем для	1	1
507	этого объяснения	1	1
508	и ничем	1	1
509	и та	1	1
510	язык и	1	1
511	настоящее время	2	1
512	никак не	9	1
513	делает возможным	1	1
514	все его	1	1
515	там же	1	1
516	нас от	1	1
517	нас в	4	1
518	мы понимаем	1	1
519	первую очередь	3	1
520	то в	3	1
521	от них	1	1
522	она здесь	1	1
523	во втором	1	1
524	ее на	1	1
525	крайней мере	5	1
526	сказать и	1	1
527	в ту	1	1
528	и она	1	1
529	для самого	2	1
530	не требует	1	1
531	в третий	1	1
532	что здесь	5	1
533	у плавта	2	1
534	образом как	1	1
535	там и	3	1
536	ни к	3	1
537	менее в	1	1
538	причем эта	1	1
539	только в	19	1
540	и кончая	1	1
541	впрочем и	1	1
542	этого достаточно	1	1
543	это же	3	1
544	со всеми	1	1
545	и все-таки	1	1
546	к какому	2	1
547	обо всем	1	1
548	и у	2	1
549	только на	5	1
550	однако только	1	1
551	в нашей	2	1
552	остается то	1	1
553	является не	2	1
554	указанной группы	1	1
555	в душе	1	1
556	и других	1	1
557	к своим	1	1
558	к каким	1	1
559	не выражает	1	1
560	и заняты	1	1
561	чтобы она	1	1
562	как его	1	1
563	и никогда	1	1
564	образом что	1	1
565	вид что	1	1
566	проявлений и	1	1
567	с общим	1	1
568	этого человека	1	1
569	а именно	8	1
570	с той	5	1
571	чем он	2	1
572	и между	1	1
573	а с	2	1
574	мы еще	1	1
575	виде и	3	1
576	он только	2	1
577	не на	1	1
578	здесь были	1	1
579	от их	1	1
580	с которым	1	1
581	однако и	1	1
582	в слове	2	1
583	мы находим	7	1
584	эти слова	2	1
585	он уже	1	1
586	и потому	7	1
587	и что-нибудь	2	1
588	или отдельных	1	1
589	не одно	1	1
590	частности о	1	1
591	такого рода	6	1
592	с типом	1	1
593	в тех	3	1
594	и там	2	1
595	быть только	1	1
596	да и	5	1
597	поскольку он	1	1
598	в первой	1	1
599	образом на	1	1
600	быть не	1	1
601	еще раз	1	1
602	с молодыми	1	1
603	можно сказать	6	1
604	а то	3	1
605	отдельно от	3	1
606	другой и	1	1
607	к вопросу	1	1
608	перед собой	1	1
609	еще одна	1	1
610	котором он	2	1
611	или в	4	1
612	о котором	1	1
613	это как	1	1
614	своей собственной	2	1
615	а к	2	1
616	она уже	3	1
617	отличаются от	1	1
618	то не	1	1
619	себя самого	1	1
620	на первый	4	1
621	для нас	16	1
622	могли бы	4	1
623	или менее	1	1
624	же что	1	1
625	у них	2	1
626	всякого рода	4	1
627	в этих	2	1
628	не должен	1	1
629	было только	1	1
630	мы вернемся	1	1
631	все они	2	1
632	хотя в	1	1
633	большее чем	1	1
634	но вот	3	1
635	к самому	2	1
636	иное чем	1	1
637	с ней	5	1
638	сказать что	16	1
639	и только	6	1
640	понимать как	3	1
641	была бы	1	1
642	обычно не	1	1
643	для нашего	1	1
644	жизни а	3	1
645	первом случае	1	1
646	бы его	1	1
647	самое что	1	1
648	основы в	1	1
649	жизнь в	3	1
650	об этих	1	1
651	жизни и	6	1
652	но еще	1	1
653	указывают на	1	1
654	по поводу	2	1
655	можно назвать	1	1
656	как на	2	1
657	этой точки	2	1
658	они не	1	1
659	ничего общего	7	1
