N	2gram	Vygotskiy__1	Myslijsy
1	то есть	26	34
2	потому что	10	33
3	то что	32	29
4	может быть	22	26
5	таким образом	20	24
6	в этом	12	23
7	в том	30	23
8	и в	31	23
9	в слове	3	22
10	и не	16	18
11	что в	23	17
12	при этом	19	15
13	только в	14	15
14	то же	5	14
15	в себе	4	14
16	как и	16	14
17	того что	10	14
18	так как	18	14
19	для нас	5	14
20	если бы	6	13
21	не было	3	12
22	а не	13	12
23	том что	16	12
24	что я	4	11
25	чувственный образ	2	11
26	не в	11	11
27	по себе	9	11
28	но и	2	11
29	не может	17	11
30	не только	13	10
31	для меня	1	10
32	мы можем	4	10
33	что мы	8	10
34	и потому	2	10
35	внутренней формы	3	10
36	между тем	4	9
37	не есть	3	9
38	мы не	12	8
39	то это	1	8
40	в своем	3	8
41	но в	3	8
42	заключает в	1	8
43	было бы	6	8
44	стало быть	2	8
45	тогда когда	5	8
46	о том	7	8
47	сказать что	7	8
48	и т	26	7
49	мы говорим	1	7
50	поэзии и	2	7
51	очевидно что	6	7
52	как в	9	7
53	с этим	3	7
54	что это	6	7
55	на то	10	7
56	в нем	2	7
57	в силу	3	7
58	что такое	2	7
59	народной поэзии	1	7
60	мысли и	2	7
61	это не	1	7
62	и что	8	7
63	что и	13	7
64	вовсе не	6	7
65	с тем	3	7
66	могут быть	11	7
67	этого слова	4	7
68	что если	1	6
69	независимо от	2	6
70	и к	3	6
71	в которой	4	6
72	того как	1	6
73	когда мы	3	6
74	мысль о	1	6
75	так и	3	6
76	тех пор	1	6
77	слово с	1	6
78	заметить что	1	6
79	до тех	2	6
80	для того	6	6
81	такой степени	2	6
82	вместе с	8	6
83	и то	2	5
84	до такой	1	5
85	есть нечто	2	5
86	не то	2	5
87	один и	1	5
88	хотя и	3	5
89	бы и	2	5
90	есть для	2	5
91	как бы	5	5
92	и мы	1	5
93	должно быть	1	5
94	значение слова	1	5
95	не менее	2	5
96	поэтического произведения	1	5
97	с ним	2	5
98	есть только	2	5
99	находится в	1	5
