N	2gram	Tiupa_Vved_1	Istorich
1	и в	13	22
2	мы имеем	5	19
3	в этом	21	17
4	что в	3	15
5	не только	20	14
6	мы видели	2	13
7	в доме	1	12
8	но и	19	12
9	и не	12	12
10	в этих	3	11
11	может быть	18	11
12	или в	1	11
13	но в	6	10
14	таким образом	4	10
15	еще не	7	10
16	в нем	5	9
17	что и	2	9
18	в том	10	9
19	что он	1	9
20	вместе с	1	9
21	как мы	3	8
22	мы видим	1	8
23	что они	1	8
24	том что	7	8
25	пребывания в	1	7
26	но не	5	7
27	то что	6	7
28	большой дом	1	7
29	мы должны	1	7
30	уже не	5	7
31	из них	1	7
32	с другой	5	7
33	другой стороны	2	7
34	этих случаях	2	7
35	предположить что	1	7
36	к этому	2	7
37	то же	5	6
38	не вполне	3	6
39	не все	2	6
40	это не	6	6
41	во время	1	6
42	связи с	1	6
43	так в	4	6
44	если бы	7	6
45	в них	2	6
46	то и	2	6
47	мы можем	2	6
48	а не	15	6
49	связь с	1	6
50	в течение	1	6
51	а в	6	6
52	все же	6	5
53	он не	3	5
54	что она	1	5
55	здесь мы	1	5
56	в этой	1	5
57	тем не	3	5
58	не менее	4	5
59	могут быть	4	5
60	к нему	1	5
61	того что	6	5
62	один из	3	5
63	так что	1	5
64	в частности	13	5
65	или по	1	5
66	этом случае	1	5
67	одним из	5	4
68	что ты	1	4
69	и на	3	4
70	все эти	1	4
71	отношение к	2	4
72	не в	6	4
73	на этом	1	4
74	в большой	1	4
75	и с	2	4
76	сказке о	1	4
77	не всегда	2	4
78	у нас	1	4
79	из земли	1	4
80	как это	1	4
81	но он	1	4
82	и его	5	4
83	тем что	2	4
84	что на	2	4
85	в пределах	2	4
86	в другой	1	4
87	с появлением	2	4
88	только в	6	4
89	его и	1	4
90	представляют собой	3	4
91	а именно	1	4
92	связано с	3	4
93	они не	1	4
94	в данном	13	4
95	для нас	2	4
96	в свою	4	4
97	на смену	2	4
98	не может	7	4
99	увидим ниже	1	3
100	дома не	1	3
101	что иное	1	3
102	и ее	1	3
103	не совсем	1	3
104	иное как	1	3
105	со стороны	5	3
106	в одной	2	3
107	целый ряд	2	3
108	и к	2	3
109	в целом	3	3
110	представляет собой	15	3
111	из этих	3	3
112	на его	1	3
113	их в	2	3
114	могло быть	1	3
115	было бы	4	3
116	должен был	1	3
117	для них	3	3
118	все равно	2	3
119	далеко не	4	3
120	как и	11	3
121	состоит в	10	3
122	должны были	2	3
123	можно ли	1	3
124	никогда не	4	3
125	потому что	5	3
126	а мы	1	3
127	однако это	1	3
128	он и	2	3
129	к тому	6	3
130	о том	5	3
131	здесь не	2	3
132	данном случае	6	3
133	на том	1	3
134	что у	1	3
135	от них	1	3
136	в его	4	3
137	и она	1	3
138	и у	1	3
139	прежде всего	7	3
140	у него	1	3
141	превращается в	1	3
142	в связи	1	3
143	так же	1	3
144	мы увидим	1	3
145	стороны и	1	3
146	быть и	2	3
147	но это	3	3
148	между прочим	1	3
149	и от	2	3
150	и все	4	3
151	он видит	1	3
152	сказать что	1	3
153	не что	1	3
154	все что	3	3
155	например в	2	2
156	на самом	4	2
157	говорилось выше	1	2
158	в котором	8	2
159	мать и	1	2
160	той же	1	2
161	но она	1	2
162	на себя	1	2
163	из того	1	2
164	и он	1	2
165	в ней	4	2
166	бы она	1	2
167	как правило	6	2
168	в сторону	1	2
169	по отношению	7	2
170	в качестве	8	2
171	вследствие чего	1	2
172	его на	1	2
173	как в	4	2
174	в своем	5	2
175	хотя и	7	2
176	в этот	2	2
177	тому же	4	2
178	при этом	26	2
179	видно что	1	2
180	всех этих	1	2
181	в виде	1	2
182	и вот	1	2
183	в нее	1	2
184	так и	8	2
185	в работе	1	2
186	же не	1	2
187	по комнатам	1	2
188	известно что	1	2
189	смерть и	1	2
190	вовсе не	1	2
191	с тем	1	2
192	и для	3	2
193	и было	1	2
194	как таковой	1	2
195	не мог	1	2
196	точки зрения	1	2
197	это делает	1	2
198	в которых	1	2
199	но они	2	2
200	и более	3	2
201	даже в	1	2
202	в то	4	2
203	не имеет	2	2
204	одна из	4	2
205	здесь может	1	2
206	относится к	1	2
207	как будто	4	2
208	ли это	2	2
209	детей в	2	2
210	время они	1	2
211	и о	1	2
212	роль в	1	2
213	с собой	1	2
214	не с	3	2
215	одного из	3	2
216	о ней	4	2
217	и что	1	2
218	в силу	2	2
219	с того	1	2
220	а также	8	2
221	между тем	1	2
222	в него	1	2
223	же в	1	2
224	дело с	2	2
225	очень много	1	2
226	и так	1	2
227	они могут	1	2
228	с одной	5	2
229	из которого	1	2
230	в жизни	4	2
231	что не	1	2
232	а то	2	2
233	в проблему	1	2
234	себе в	1	2
235	всяком случае	1	2
236	в одном	1	2
237	у нее	2	2
238	только на	1	2
239	в особенности	1	2
240	и даже	1	2
241	сюда же	1	2
242	есть только	1	2
243	и др	1	2
244	с пребыванием	1	2
245	не было	2	2
246	одной стороны	5	2
247	представления о	1	2
248	означало бы	1	2
249	и вновь	3	2
250	и потому	1	2
251	да и	1	2
252	ко мне	1	2
253	можно сказать	4	2
254	в стране	1	2
255	происходит в	1	2
256	еще более	1	2
257	или не	2	2
258	нет ничего	1	2
259	отношению к	7	2
260	жизни и	7	2
261	см в	1	2
262	во всяком	1	2
263	состояла в	1	1
264	она была	2	1
265	за ее	1	1
266	также и	4	1
267	таком случае	1	1
268	рассматривается как	1	1
269	начинается с	1	1
270	и через	1	1
271	самом деле	3	1
272	бы для	1	1
273	в приведенном	2	1
274	не признает	1	1
275	и до	1	1
276	со своей	1	1
277	из всех	1	1
278	в несколько	1	1
279	мы не	4	1
280	случае это	1	1
281	исследования в	1	1
282	это всегда	1	1
283	принадлежит к	3	1
284	это отношение	1	1
285	то она	1	1
286	к началу	1	1
287	начало и	2	1
288	принадлежит и	2	1
