N	2gram	Propp_Isto_7	Myslijsy
1	потому что	9	33
2	то что	7	29
3	может быть	14	26
4	таким образом	7	24
5	в этом	12	23
6	в том	7	23
7	и в	24	23
8	и не	4	18
9	что в	13	17
10	при этом	4	15
11	только в	6	15
12	то же	8	14
13	как и	6	14
14	того что	6	14
15	так как	8	14
16	для нас	6	14
17	если бы	1	13
18	а не	8	12
19	том что	10	12
20	что я	1	11
21	не в	9	11
22	по себе	1	11
23	но и	11	11
24	не может	14	11
25	по отношению	1	10
26	не только	21	10
27	мы можем	4	10
28	тем что	6	10
29	что мы	3	10
30	и потому	1	10
31	мы не	4	8
32	то это	5	8
33	в своем	1	8
34	но в	5	8
35	было бы	2	8
36	тогда когда	3	8
37	о том	9	8
38	другими словами	2	8
39	сказать что	2	8
40	отношению к	1	8
41	и т	17	7
42	очевидно что	1	7
43	как в	12	7
44	с этим	2	7
45	что это	6	7
46	на то	3	7
47	в нем	6	7
48	в силу	2	7
49	что такое	2	7
50	это не	10	7
51	по мере	1	7
52	и что	10	7
53	что и	8	7
54	вовсе не	4	7
55	с тем	1	7
56	что если	1	6
57	независимо от	1	6
58	и к	1	6
59	в которой	2	6
60	известно что	2	6
61	того как	3	6
62	мысль о	1	6
63	так и	5	6
64	тех пор	1	6
65	что не	2	6
66	для того	1	6
67	вместе с	7	6
68	тем и	1	6
69	и то	1	5
70	один и	1	5
71	хотя и	3	5
72	как бы	4	5
73	должно быть	1	5
74	не менее	5	5
75	с ним	5	5
76	не имеет	4	5
77	находится в	1	5
78	к нему	7	5
79	так что	3	5
80	не можем	2	5
81	уже в	3	5
82	только тогда	1	5
83	в его	1	5
84	что же	1	5
85	этом случае	1	5
86	все это	8	5
87	тем более	2	5
88	а в	10	5
89	только потому	1	4
90	есть не	1	4
91	и о	2	4
92	предположить что	3	4
93	думать что	2	4
94	и с	1	4
95	его в	3	4
96	и тем	2	4
97	мы имеем	12	4
98	точки зрения	4	4
99	в котором	2	4
100	сих пор	3	4
101	тем не	4	4
102	т п	1	4
103	видно что	5	4
104	и более	1	4
105	в то	2	4
106	со своим	4	4
107	в сознании	1	4
108	же самое	1	4
109	мере того	1	4
110	если же	1	4
111	и может	1	4
112	без сомнения	1	4
113	на вопрос	4	4
114	и та	1	4
115	можно сказать	1	4
116	что он	21	4
117	хотя бы	1	4
118	то и	4	4
119	тогда как	3	4
120	от того	1	4
121	только на	2	4
122	до сих	2	4
123	а именно	6	4
124	но есть	3	4
125	быть названо	1	4
126	на основании	1	4
127	так же	6	4
128	в данном	4	4
129	и все	6	4
130	только как	1	4
131	тем самым	1	4
132	в таком	1	4
133	например в	3	3
134	самом деле	1	3
135	и есть	1	3
136	что эти	2	3
137	мы уже	4	3
138	ответить на	1	3
139	еще до	1	3
140	еще не	8	3
141	и на	2	3
142	заметим что	1	3
143	там где	5	3
144	по которому	2	3
145	в действительности	2	3
146	и хотя	1	3
147	в самом	2	3
148	все эти	2	3
149	так в	4	3
150	и тот	2	3
151	и если	3	3
152	на его	2	3
153	т д	16	3
154	и по	3	3
155	в нее	1	3
156	на нее	1	3
157	в каждом	1	3
158	не будет	2	3
159	от одного	1	3
160	но уже	1	3
161	в них	3	3
162	не всегда	4	3
163	с точки	1	3
164	но это	3	3
165	не от	2	3
166	в которых	1	3
167	в науке	1	3
168	связанная с	1	3
169	никогда не	4	3
170	в разных	1	3
171	связи с	3	3
172	до того	1	3
173	должны быть	3	3
174	к тому	1	3
175	что у	4	3
176	те же	1	3
177	ту же	1	3
178	из одного	3	3
179	там же	2	3
180	образом мы	2	3
181	связь между	1	3
182	и только	1	3
183	с ними	1	3
184	этот вопрос	2	3
185	и так	2	3
186	уже не	2	3
187	при помощи	3	3
188	себе в	1	3
189	и их	1	3
190	даже и	1	3
191	со стороны	2	3
192	и из	1	3
193	именно в	1	3
194	до этого	1	3
195	все более	1	3
196	о человеке	1	3
197	между прочим	3	3
198	кроме того	3	3
199	что то	1	3
200	и другим	1	3
201	в этих	13	3
202	только что	1	3
203	но тем	2	2
204	такое же	2	2
205	нам кажется	1	2
206	это объяснение	1	2
207	а как	1	2
208	как мы	3	2
209	что иное	1	2
210	не вполне	3	2
211	оно есть	1	2
212	я не	1	2
213	мы и	1	2
214	же что	2	2
215	в ней	1	2
216	от представления	1	2
217	в различных	3	2
218	этих случаях	16	2
219	тем как	1	2
220	то он	1	2
221	к ним	2	2
222	эта связь	3	2
223	же с	1	2
224	что по	2	2
225	имеет в	1	2
226	вопрос почему	1	2
227	из этих	3	2
228	во многих	2	2
229	в наших	1	2
230	то этим	2	2
231	что она	5	2
232	он все	1	2
233	он не	6	2
234	состоит в	1	2
235	для понимания	1	2
236	из него	1	2
237	здесь мы	5	2
238	форма есть	1	2
239	об этом	6	2
240	этом мы	2	2
241	тех которые	1	2
242	она и	1	2
243	одна и	1	2
244	можно считать	1	2
245	в других	4	2
246	но что	1	2
247	и при	1	2
248	по тому	1	2
249	и без	1	2
250	в первый	1	2
251	от его	1	2
252	вопрос о	3	2
253	выше мы	3	2
254	же мы	1	2
255	тому что	2	2
256	она не	2	2
257	без него	1	2
258	в таких	2	2
259	и другое	2	2
260	дело не	5	2
261	имеем дело	1	2
262	к ней	2	2
263	как она	1	2
264	и его	3	2
265	не могут	2	2
266	образом что	1	2
267	указывает на	1	2
268	оно не	1	2
269	и это	2	2
270	не могу	1	2
271	в ее	2	2
272	данном случае	3	2
273	на той	1	2
274	духа и	1	2
275	вопрос что	1	2
276	на том	2	2
277	и когда	2	2
278	в образе	3	2
279	можно было	1	2
280	не с	1	2
281	можно только	1	2
282	и здесь	12	2
283	в самой	1	2
284	но мы	1	2
285	после того	4	2
286	что его	2	2
287	все в	2	2
288	в ряд	2	2
289	в другой	3	2
290	еще более	1	2
291	в ту	1	2
292	но так	1	2
293	происходит в	3	2
294	один из	7	2
295	мы видим	10	2
296	тот же	2	2
297	связь и	1	2
298	бы ни	1	2
299	место из	1	2
300	конечно не	2	2
301	и у	2	2
302	в большинстве	1	2
303	и они	1	2
304	в виде	1	2
305	большинстве случаев	1	2
306	за ним	1	2
307	это обстоятельство	2	2
308	не так	2	2
309	никто не	1	2
310	отношение к	5	2
311	друг друга	2	2
312	и даже	3	2
313	с другой	9	2
314	на этот	2	2
315	и др	2	2
316	превращается в	3	2
317	которые не	2	2
318	нее как	1	2
319	который бы	1	2
320	из которых	1	2
321	по своему	1	2
322	а если	2	2
323	такая форма	1	2
324	в состоянии	4	2
325	а что	1	2
326	камня и	1	2
327	от него	3	2
328	и как	1	2
329	мы должны	4	2
330	во время	6	2
331	я в	1	2
332	требует чтобы	1	2
333	но эта	2	2
334	из этого	1	2
335	есть и	4	2
336	только о	2	2
337	во сне	2	2
338	уже есть	1	2
339	точно так	2	2
340	все что	1	2
341	можно назвать	1	2
342	ясно видно	1	1
343	одним из	1	1
344	начинается с	4	1
345	связана с	1	1
346	того же	2	1
347	он может	4	1
348	бы для	1	1
349	показать что	1	1
350	связь эта	1	1
351	к другому	1	1
352	представление об	5	1
353	должна быть	1	1
354	сослаться на	1	1
355	в их	4	1
356	и за	1	1
357	в несколько	1	1
358	и посмотрим	1	1
359	пока он	1	1
360	очень далеко	1	1
361	если я	1	1
362	для своего	1	1
363	отсюда видно	4	1
364	или наоборот	1	1
365	это совершенно	1	1
366	же следует	1	1
367	которую мы	1	1
368	и новые	1	1
369	и другая	1	1
370	ему в	1	1
371	в некотором	1	1
372	зависимости от	1	1
373	частный случай	1	1
374	без всякого	2	1
375	в прямой	2	1
376	и этого	1	1
377	по этому	2	1
378	дать ему	1	1
379	в чем	5	1
380	и связь	1	1
381	во всех	7	1
382	одно важное	1	1
383	только после	2	1
384	признаки и	1	1
385	но конечно	2	1
386	что вносит	1	1
387	непосредственной связи	1	1
388	землю и	1	1
389	видели что	1	1
390	но не	6	1
391	же она	1	1
392	не все	3	1
393	больше дров	1	1
394	в известном	1	1
395	новые отношения	2	1
396	несомненно что	1	1
397	первый взгляд	4	1
398	его на	2	1
399	дает нам	1	1
400	перед нами	2	1
401	обладает теми	1	1
402	из сознания	1	1
403	что этим	1	1
404	в непосредственной	1	1
405	следующим образом	3	1
406	вот несколько	1	1
407	то ли	2	1
408	волос и	1	1
409	духа в	1	1
410	та же	2	1
411	но отсюда	1	1
412	он в	2	1
413	в греции	1	1
414	в этой	1	1
415	еще один	2	1
416	им в	2	1
417	сюда относятся	1	1
418	имеем в	5	1
419	какую роль	1	1
420	если он	3	1
421	полной ясности	2	1
422	дальше и	1	1
423	вообще не	2	1
424	он пользуется	1	1
425	ему при	1	1
426	важна по	1	1
427	том чтобы	3	1
428	что цель	1	1
429	и сам	1	1
430	довольно часто	1	1
431	и наоборот	1	1
432	что их	1	1
433	но все	4	1
434	сделать из	1	1
435	что этот	2	1
436	это сопоставление	1	1
437	видит что	1	1
438	дошедшего до	1	1
439	к другу	1	1
440	них не	1	1
441	а по	1	1
442	а его	3	1
443	на все	1	1
444	с целью	2	1
445	входит в	1	1
446	не встречает	1	1
447	должен был	2	1
448	стоит на	1	1
449	еще одно	1	1
450	не ясно	2	1
451	останавливаться на	1	1
452	когда его	1	1
453	это положение	2	1
454	знания и	1	1
455	далеко не	1	1
456	показывает что	8	1
457	мы видели	7	1
458	здесь можно	2	1
459	что такого	1	1
460	и было	1	1
461	обратимся к	1	1
462	не мог	1	1
463	и кости	1	1
464	на первый	4	1
465	в эту	1	1
466	переносится в	1	1
467	в связь	1	1
468	та что	1	1
469	от своего	1	1
470	форма имеет	1	1
471	в своей	1	1
472	этой связи	1	1
473	вспоминает о	1	1
474	взгляд на	1	1
475	может сделать	1	1
476	от себя	1	1
477	своего рода	4	1
478	состоящее в	1	1
479	природы но	1	1
480	и другого	1	1
481	и той	1	1
482	которые в	1	1
483	но он	2	1
484	друг другу	1	1
485	есть еще	2	1
486	должны признать	1	1
487	для нее	2	1
488	стоит в	2	1
489	нечто вроде	3	1
490	прямой зависимости	1	1
491	но они	3	1
492	можно указать	2	1
493	что эта	1	1
494	но для	2	1
495	случайно или	1	1
496	дело в	1	1
497	ее с	1	1
498	не по	2	1
499	можем предположить	1	1
500	же значение	1	1
501	вытекает из	2	1
502	этого явления	1	1
503	если кто	2	1
504	того и	1	1
505	ничего не	5	1
506	не спрашивает	1	1
507	под этим	1	1
508	действительности но	1	1
509	находятся в	1	1
510	того в	1	1
511	видим что	3	1
512	или когда	3	1
513	во всем	2	1
514	на которой	1	1
515	доказать что	1	1
516	как будто	1	1
517	условиях при	1	1
518	перед ним	1	1
519	начиная с	1	1
520	есть признак	1	1
521	и такие	2	1
522	лежит в	2	1
523	его с	1	1
524	они и	1	1
525	видно и	2	1
526	что при	2	1
527	утверждать что	1	1
528	этим самым	1	1
529	подобных случаях	1	1
530	не ест	1	1
531	как не	1	1
532	но при	2	1
533	сочетания с	1	1
534	будет сказать	1	1
535	музыку не	1	1
536	можно сделать	1	1
537	это история	1	1
538	то время	2	1
539	ясно что	1	1
540	в другом	1	1
541	почему в	1	1
542	на которую	1	1
543	сочетание с	1	1
544	во второй	1	1
545	том как	1	1
546	эта цель	1	1
547	основана на	1	1
548	человека это	1	1
549	но становится	1	1
550	о ней	1	1
551	тому и	1	1
552	это происходит	3	1
553	и поэтому	1	1
554	второй половине	1	1
555	есть другой	1	1
556	не стоит	2	1
557	все его	2	1
558	а также	1	1
559	как эта	1	1
560	на основе	1	1
561	один момент	1	1
562	доходит до	2	1
563	это в	1	1
564	ее от	1	1
565	и требует	1	1
566	от них	1	1
567	и во	1	1
568	ее так	2	1
569	в форме	2	1
570	вслед за	1	1
571	которая и	1	1
572	том почему	1	1
573	данных но	1	1
574	если это	2	1
575	или может	1	1
576	не своего	1	1
577	и другую	2	1
578	уже стала	1	1
579	развития но	1	1
580	что здесь	7	1
581	показывают что	6	1
582	но с	1	1
583	горы и	1	1
584	до ее	1	1
585	одной из	4	1
586	дело с	1	1
587	пришел к	1	1
588	например так	1	1
589	к нашему	1	1
590	его место	1	1
591	том мире	1	1
592	самые разнообразные	1	1
593	хочешь так	1	1
594	здесь за	1	1
595	от нас	1	1
596	их не	2	1
597	вопрос об	1	1
598	с одной	5	1
599	в качестве	3	1
600	же он	1	1
601	из которого	1	1
602	объяснение только	1	1
603	обстановки в	1	1
604	так можно	1	1
605	племени а	1	1
606	из причин	1	1
607	другой предмет	1	1
608	из них	2	1
609	искусство в	1	1
610	участие в	2	1
611	превращаются в	1	1
612	и значения	1	1
613	свете и	1	1
614	ту сторону	1	1
615	иногда и	1	1
616	есть условие	1	1
617	у него	10	1
618	объяснение этого	1	1
619	как при	1	1
620	не говорит	1	1
621	ее на	4	1
622	в торговле	1	1
623	другое что	1	1
624	но из	1	1
625	рядом с	1	1
626	из двух	1	1
627	с другим	1	1
628	отличаются от	1	1
629	здесь в	1	1
630	як у	1	1
631	ключа к	1	1
632	а с	1	1
633	д то	1	1
634	прежде всего	2	1
635	два раза	1	1
