N	3gram	Vygotskiy__7	KulturaY
1	в том что	13	10
2	можно было бы	1	9
3	с точки зрения	21	8
4	для того чтобы	18	8
5	в самом деле	4	7
6	с другой стороны	1	7
7	только потому что	3	6
8	в этом смысле	1	5
9	во всяком случае	1	5
10	само по себе	1	5
11	тем не менее	3	5
12	в зависимости от	1	4
13	в этой области	1	4
14	не только в	1	4
15	не может быть	4	4
16	в лучшем случае	2	3
17	в этом отношении	3	3
18	точно так же	2	3
19	в конце концов	1	3
20	в то же	1	3
21	потому что он	2	2
22	а следовательно и	1	2
23	на самом деле	2	2
24	в каждый данный	1	2
25	в соответствии с	1	2
26	в этом случае	14	2
27	каждый данный момент	1	2
28	только в том	1	2
29	до некоторой степени	1	2
30	несмотря на то	1	2
31	с этой точки	4	2
32	вместе с тем	4	2
33	именно в силу	2	2
34	так же как	7	2
35	тем что он	1	2
36	в отличие от	2	2
37	этой точки зрения	4	2
38	но также и	1	2
39	в свою очередь	2	2
40	в конечном счете	2	2
41	но все же	1	2
42	можно сказать что	3	2
43	на то что	4	2
44	говорить и о	1	2
45	письменной речи в	1	2
46	то тем самым	1	2
47	потому что как	1	1
48	к этому же	1	1
49	том что в	2	1
50	возникает целый ряд	1	1
51	лишь в той	2	1
52	состоит в том	3	1
53	прежде всего в	2	1
54	мы с помощью	1	1
55	таким же образом	1	1
56	слова не только	1	1
57	в том и	3	1
58	как это имеет	1	1
59	свое выражение в	5	1
60	может и не	1	1
61	следовательно и в	1	1
62	мне хотелось бы	1	1
63	до сих пор	3	1
64	тем что она	1	1
65	можно говорить и	1	1
66	сам по себе	1	1
67	что он не	1	1
68	потому что у	4	1
69	ибо всякое слово	1	1
70	в первую очередь	1	1
71	мы могли бы	4	1
72	простор и свободу	1	1
73	в той мере	2	1
74	отличается тем что	1	1
75	тех пор пока	1	1
76	качестве одного из	1	1
77	на первом месте	1	1
78	что если бы	1	1
79	что все это	1	1
80	одном и том	1	1
81	и той же	2	1
82	может быть не	1	1
83	должны привести к	1	1
84	и то что	3	1
85	речи но для	1	1
86	то время как	2	1
87	в данном случае	5	1
88	того чтобы понять	1	1
89	того что слово	1	1
90	с одной стороны	5	1
91	смысле этого слова	3	1
92	и том же	1	1
93	вопроса о природе	1	1
94	речь не выполняет	1	1
95	речи а ее	1	1
96	в известном смысле	2	1
97	речи заключается в	1	1
98	по сравнению с	7	1
99	в письменной речи	1	1
100	не могут быть	1	1
101	не до конца	2	1
102	это имеет место	1	1
103	не только для	1	1
104	едва ли не	2	1
105	в последнее время	2	1
106	приводит к тому	2	1
107	письменная речь речь	1	1
108	могли бы сказать	2	1
109	при письменной речи	1	1
110	вследствие того что	1	1
111	мере в какой	2	1
112	на этом пути	1	1
113	есть в этом	1	1
114	вместо того чтобы	1	1
115	но только потому	1	1
116	иначе как в	1	1
117	сказать что оно	1	1
118	есть не что	1	1
119	нужно было бы	2	1
120	языка и его	1	1
121	до тех пор	1	1
122	потому что не	1	1
123	но для того	1	1
124	заключается в том	4	1
125	в то время	2	1
126	то что мы	1	1
127	как и в	3	1
128	что оно имеет	2	1
129	в качестве одного	1	1
130	о том что	4	1
131	но и для	1	1
132	с самого начала	7	1
133	этом случае он	1	1
134	что иное как	1	1
135	ее от речи	1	1
136	я не хочу	1	1
137	в большинстве случаев	2	1
138	после того как	1	1
139	к тому что	6	1
140	одной и той	2	1
141	в силу своей	1	1
142	не что иное	1	1
143	той мере в	2	1
144	сама по себе	1	1
145	таким образом в	2	1
146	по сравнению со	2	1
147	с помощью этого	1	1
148	что целый ряд	1	1
149	и до конца	1	1
150	речи так как	1	1
151	находит свое выражение	3	1
152	потому что они	1	1
153	только тогда когда	1	1
154	так как без	1	1
155	и с другой	1	1
156	как мы видели	3	1
157	также и в	1	1
