N	2gram	Losev_Dial_1	Problemy
1	и в	18	34
2	и не	30	29
3	как бы	11	27
4	что он	11	23
5	в его	3	22
6	к другому	1	20
7	в нем	16	19
8	может быть	17	19
9	не может	12	19
10	и все	3	19
11	как и	2	18
12	о себе	1	18
13	в этом	12	16
14	но в	6	16
15	и его	1	16
16	все это	11	16
17	он не	3	15
18	и с	5	15
19	что я	3	15
20	прежде всего	10	15
21	то же	10	14
22	к нему	8	14
23	самом деле	3	13
24	для него	2	13
25	и к	1	12
26	в то	6	12
27	же время	4	12
28	потому что	14	12
29	но и	7	12
30	т е	25	12
31	на самом	3	11
32	вовсе не	7	11
33	с другим	1	11
34	то что	13	11
35	не только	13	10
36	а я	1	10
37	не в	6	9
38	в отношении	5	9
39	а не	14	9
40	и т	21	8
41	с самого	1	8
42	самого начала	1	8
43	никогда не	9	8
44	с ним	6	8
45	в другом	2	8
46	в самом	3	8
47	так же	4	8
48	что же	3	8
49	о мире	1	8
50	и для	2	8
51	точки зрения	17	8
52	я не	5	7
53	как будто	1	7
54	как мы	4	7
55	и даже	13	7
56	что не	7	7
57	с которым	1	7
58	там где	1	7
59	все же	5	7
60	отношении к	3	7
61	что в	13	7
62	мы уже	1	6
63	отношение к	5	6
64	что они	3	6
65	что у	1	6
66	от себя	1	6
67	у меня	1	6
68	так и	9	6
69	в себе	11	6
70	только в	3	6
71	т п	2	6
72	стремится к	2	6
73	от него	4	6
74	с ними	2	6
75	не знает	2	6
76	он сам	5	5
77	в чем	6	5
78	и наконец	1	5
79	и у	2	5
80	что это	11	5
81	и вот	6	5
82	но все	3	5
83	я вам	1	5
84	он и	2	5
85	в конце	4	5
86	даже в	3	5
87	таким образом	1	5
88	к тому	4	5
89	себе самом	2	5
90	и сам	1	5
91	это я	4	5
92	и что	12	5
93	что и	3	5
94	это не	9	5
95	все время	1	5
96	того что	2	5
97	и так	2	5
98	так что	15	5
99	из них	2	5
100	всяком случае	2	5
101	себе и	2	5
102	ну так	1	5
103	к своему	1	5
104	и от	2	5
105	мы должны	5	5
106	хотя бы	6	5
107	а в	5	5
108	во всяком	4	5
109	он как	1	4
110	еще не	2	4
111	но не	4	4
112	но как	2	4
113	как в	2	4
114	бы и	2	4
115	все эти	2	4
116	при этом	1	4
117	на этом	2	4
118	что все	1	4
119	в мире	2	4
120	его в	1	4
121	с другими	2	4
122	этом смысле	3	4
123	ни в	15	4
124	и вы	3	4
125	все равно	3	4
126	его слово	1	4
127	с точки	12	4
128	но это	8	4
129	друг другу	3	4
130	меня не	1	4
131	он с	1	4
132	ничего не	17	4
133	как раз	4	4
134	его с	3	4
135	и это	2	4
136	если бы	12	4
137	тотчас же	1	4
138	только на	3	4
139	в виде	2	4
140	так как	11	4
141	не о	4	4
142	у него	1	4
143	на меня	1	4
144	даже и	3	4
145	с другой	6	4
146	вместе с	1	4
147	да и	6	4
148	я в	2	4
149	ни было	2	4
150	а между	1	3
151	в такой	1	3
152	и то	9	3
153	говорить о	5	3
154	как я	1	3
155	в виду	5	3
156	в ней	3	3
157	совсем не	1	3
158	нет и	1	3
159	хотя и	4	3
160	и как	7	3
161	уже в	1	3
162	как он	4	3
163	к одному	1	3
164	не как	2	3
165	тут не	4	3
166	в каждом	2	3
167	это было	2	3
168	далеко не	1	3
169	этого не	1	3
170	должно быть	3	3
171	его слова	1	3
172	такой же	2	3
173	раз и	2	3
174	в своей	2	3
175	в котором	4	3
176	и другого	2	3
177	не менее	2	3
178	но он	1	3
179	по крайней	4	3
180	по себе	25	3
181	как можно	2	3
182	том что	9	3
183	во всем	2	3
184	есть только	5	3
185	где он	1	3
186	не могу	4	3
187	в ее	1	3
188	характер и	1	3
189	еще в	1	3
190	для этого	2	3
191	между тем	1	3
192	крайней мере	4	3
193	в него	2	3
194	но так	2	3
195	в том	9	3
196	совсем другое	1	3
197	нуждается в	3	3
198	от другого	1	3
199	как такового	1	3
200	к самому	2	3
201	а с	2	3
202	он только	1	3
203	вы как	1	3
204	вот я	1	3
205	в реальном	1	3
206	но для	1	3
207	если не	1	3
208	сознания и	3	3
209	это как	1	3
210	бы в	3	3
211	конце концов	3	3
212	только что	3	3
213	его к	1	3
214	только с	3	3
215	другой стороны	4	3
216	жизни и	3	3
217	я и	1	2
218	например в	1	2
219	он может	1	2
220	это и	4	2
221	и этот	1	2
222	той же	1	2
223	а как	1	2
224	и тут	3	2
225	та же	3	2
226	мы и	2	2
227	кто же	1	2
228	и он	5	2
229	в которых	2	2
230	столь же	1	2
231	во всех	1	2
232	бы не	1	2
233	в сторону	1	2
234	эта особенность	1	2
235	сама по	8	2
236	с этим	2	2
237	показать что	1	2
238	по которому	1	2
239	в своем	5	2
240	когда он	1	2
241	уже с	1	2
242	да еще	1	2
243	к чему	1	2
244	в которой	1	2
245	мне не	2	2
246	тому же	2	2
247	вообще не	1	2
248	т д	19	2
249	а просто	2	2
250	всех этих	3	2
251	внутреннего и	9	2
252	и если	1	2
253	друг с	1	2
254	не бывает	1	2
255	бы они	1	2
256	же не	1	2
257	когда уже	1	2
258	было бы	12	2
259	то все	1	2
260	он есть	4	2
261	в жизни	1	2
262	мог бы	2	2
263	кажется что	1	2
264	в них	3	2
265	если я	1	2
266	всю жизнь	1	2
267	был бы	1	2
268	но я	1	2
269	что значит	1	2
270	я этого	1	2
271	что такое	10	2
272	которые в	1	2
273	тем не	1	2
274	на всю	4	2
275	и почти	3	2
276	в той	1	2
277	тому что	3	2
278	почти все	2	2
279	если и	2	2
280	а тогда	1	2
281	тогда и	1	2
282	о них	1	2
283	но только	3	2
284	чем не	1	2
285	и без	1	2
286	и внешнего	6	2
287	другой как	1	2
288	кажется а	1	2
289	к ней	4	2
290	как она	7	2
291	с самым	1	2
292	мире и	1	2
293	же он	2	2
294	ли это	3	2
295	с другом	1	2
296	не является	3	2
297	нет ни	2	2
298	отнюдь не	9	2
299	отличается от	2	2
300	этого и	1	2
301	той или	7	2
302	что вы	1	2
303	вы не	1	2
304	и говорит	1	2
305	так в	1	2
306	жизнь и	3	2
307	и вообще	4	2
308	и должно	1	2
309	о том	4	2
310	все его	1	2
311	на нее	1	2
312	или как	1	2
313	переходит в	1	2
314	и только	1	2
315	еще более	3	2
316	не знаю	1	2
317	и об	4	2
318	эти последние	2	2
319	быть и	4	2
320	один из	3	2
321	но с	3	2
322	мы увидим	2	2
323	что даже	2	2
324	то в	7	2
325	с какой-то	1	2
326	которых я	1	2
327	со всеми	1	2
328	не то	6	2
329	же и	2	2
330	конечно не	3	2
331	уже не	2	2
332	него и	1	2
333	в душе	1	2
334	не для	1	2
335	нет в	1	2
336	были бы	2	2
337	или иной	3	2
338	он это	1	2
339	говорит о	5	2
340	не было	6	2
341	точек зрения	3	2
342	а вы	1	2
343	о чем	2	2
344	когда она	1	2
345	и ему	1	2
346	я уже	1	2
347	и потому	3	2
348	себя за	1	2
349	или другого	1	2
350	с этой	2	2
351	у вас	1	2
352	нисколько не	4	2
353	это уже	1	2
354	что оно	5	2
355	вопрос о	2	2
356	человек и	1	2
357	не с	5	2
358	но именно	1	2
359	сказать что	10	2
360	в последнем	1	2
361	сам в	1	2
362	но ни	1	2
363	к другим	1	2
364	того или	1	2
365	сущности не	1	2
366	я ни	1	1
367	может считать	1	1
368	нем нет	3	1
369	можно говорить	2	1
370	другой точки	1	1
371	также и	7	1
372	мы замечаем	2	1
373	чтобы не	2	1
374	взаимоотношение внутреннего	1	1
375	без них	1	1
376	самим по	1	1
