N	3gram	Bakhtin_Pr_1	FransuaR
1	то же время	7	9
2	в то же	7	9
3	для того чтобы	2	6
4	в том что	7	6
5	в этом отношении	5	5
6	но в то	2	5
7	зрения на мир	6	4
8	до известной степени	1	4
9	так же как	1	4
10	на самом деле	3	4
11	потому что он	2	3
12	до сих пор	2	3
13	потому что она	2	2
14	то же самое	1	2
15	точки зрения на	1	2
16	дело в том	1	2
17	с точки зрения	15	2
18	точку зрения на	1	2
19	они вовсе не	1	2
20	в отличие от	2	2
21	его как бы	1	2
22	можно было бы	3	2
23	же как и	1	2
24	в данном случае	2	2
25	в то время	2	2
26	можно говорить о	1	2
27	и не могут	1	2
28	в самой жизни	1	2
29	мы уже говорили	1	2
30	не может быть	3	2
31	то есть в	3	2
32	нужно сказать что	1	2
33	можно сказать что	2	2
34	существенную роль в	1	2
35	как бы в	2	2
36	в большинстве случаев	2	2
37	мы видим что	1	2
38	друг с другом	3	2
39	и потому она	1	1
40	котором мы остановимся	1	1
41	хотя и не	1	1
42	в самом построении	2	1
43	мы его не	1	1
44	сочетается здесь с	1	1
45	со всею отчетливостью	1	1
46	даже там где	1	1
47	а потому и	1	1
48	по отношению к	11	1
49	на котором мы	1	1
50	в самом деле	2	1
51	становления и роста	1	1
52	он все же	1	1
53	и к этому	1	1
54	но на самом	1	1
55	он определяет как	1	1
56	том что это	1	1
57	и последнее слово	1	1
58	кроме того она	1	1
59	как раз и	1	1
60	и в то	3	1
61	он и не	1	1
62	между тем как	4	1
63	то что в	1	1
64	он не может	1	1
65	но это не	3	1
66	в своей книге	1	1
67	воспринимать ее как	1	1
68	менее всего можно	1	1
69	он ни был	1	1
70	что дело идет	1	1
71	своего становления и	1	1
72	может быть и	1	1
73	и в частности	1	1
74	в значительной степени	1	1
75	все это в	1	1
76	в себе в	1	1
77	и что в	1	1
78	как мы сказали	1	1
79	дело идет не	3	1
80	их в самой	1	1
81	здесь так же	1	1
82	во всех этих	1	1
83	не было ничего	1	1
84	является одним из	1	1
85	но и с	1	1
86	то перед нами	2	1
87	в его целом	5	1
88	и воспринимать ее	1	1
89	все то что	3	1
90	и завершителем которой	1	1
91	по ту сторону	1	1
92	наконец и это	1	1
93	хотя он и	1	1
94	мы не можем	1	1
95	так и в	1	1
96	того чтобы его	1	1
97	но он не	1	1
98	мира с его	1	1
99	о том что	2	1
100	но и не	2	1
101	бы он ни	1	1
102	в его творчестве	2	1
103	в полной мере	1	1
104	как мы уже	2	1
105	вполне понятно что	1	1
106	то есть о	1	1
107	конечно не в	1	1
108	на мир и	3	1
109	для них не	1	1
110	что и в	1	1
111	так же точно	1	1
112	как бы он	1	1
113	именно потому что	2	1
114	и только в	1	1
