N	2gram	Vygotskiy__7	Formalny
1	и не	18	30
2	вовсе не	2	28
3	и в	26	27
4	может быть	7	25
5	не может	11	24
6	так и	3	21
7	и его	12	19
8	в этом	29	18
9	таким образом	23	18
10	а не	6	17
11	самом деле	6	16
12	точки зрения	28	16
13	то же	8	15
14	в нем	2	15
15	в процессе	5	15
16	между ними	3	15
17	на самом	3	14
18	как и	15	14
19	с точки	21	14
20	не в	4	12
21	если бы	5	12
22	и т	1	11
23	в самом	9	11
24	и от	4	11
25	не могут	4	10
26	место в	1	10
27	но и	11	10
28	в действительности	2	9
29	не только	24	9
30	лишь в	2	9
31	как его	1	9
32	так как	14	9
33	так же	14	9
34	отнюдь не	1	8
35	с помощью	13	8
36	как бы	6	8
37	при этом	1	8
38	входит в	2	8
39	ни в	2	8
40	как мы	14	8
41	только в	8	8
42	как раз	3	8
43	то что	24	8
44	и все	1	8
45	что в	12	8
46	тем же	5	7
47	с тем	5	7
48	не менее	4	7
49	потому что	16	7
50	его в	2	7
51	между тем	1	7
52	в его	4	7
53	в том	18	7
54	для них	1	7
55	если мы	5	7
56	там где	1	7
57	все это	3	7
58	совершенно не	2	7
59	в то	3	7
60	действительности и	1	6
61	еще не	4	6
62	и понимания	1	6
63	но в	4	6
64	все эти	6	6
65	в своей	3	6
66	и ее	2	6
67	всяком случае	1	6
68	все время	1	6
69	было бы	6	6
70	в литературе	1	6
71	что он	8	6
72	с другой	4	6
73	вместе с	12	6
74	в данном	5	6
75	все же	6	6
76	и для	5	6
77	бы в	5	6
78	в своих	2	6
79	во всяком	2	6
80	становится в	1	5
81	в зависимости	1	5
82	зависимости от	1	5
83	совсем не	1	5
84	но не	3	5
85	в одной	3	5
86	высказывание не	1	5
87	так сказать	1	5
88	того чтобы	19	5
89	в направлении	5	5
90	если же	2	5
91	в ней	3	5
92	что они	10	5
93	никогда не	4	5
94	же правом	1	5
95	связи с	4	5
96	большинстве случаев	2	5
97	и их	5	5
98	друг друга	4	5
99	между которыми	2	5
100	тем что	9	5
101	и потому	3	5
102	тому как	1	5
103	что же	2	5
