N	2gram	Vygotskiy__2	Istorich
1	и т	10	27
2	и в	32	26
3	т д	2	24
4	так же	18	18
5	то что	21	16
6	не только	12	15
7	может быть	18	14
8	что в	20	14
9	же как	4	13
10	но и	10	12
11	власть над	1	11
12	так и	3	10
13	таким образом	21	10
14	показывает что	3	10
15	и его	7	10
16	что он	13	10
17	при помощи	10	10
18	все же	4	9
19	этот случай	1	9
20	его в	1	9
21	что и	17	9
22	так как	12	9
23	и не	10	9
24	то же	13	8
25	мы знаем	7	8
26	а в	4	8
27	мы имеем	4	7
28	в этом	13	7
29	он не	6	7
30	об этом	3	7
31	как и	10	7
32	в этих	2	7
33	знаем что	4	7
34	их в	2	7
35	как в	9	7
36	в качестве	1	7
37	и то	3	6
38	еще не	2	6
39	что они	7	6
40	как он	2	6
41	мы видели	1	6
42	таким же	1	6
43	мы можем	3	6
44	могут быть	4	6
45	к нему	2	6
46	мы видим	4	6
47	потому что	21	6
48	а не	7	6
49	не может	17	6
50	вместе с	2	6
51	предположить что	1	6
52	когда он	10	6
53	это и	1	5
54	то это	3	5
55	но не	2	5
56	и как	7	5
57	но в	3	5
58	уже не	1	5
59	и только	2	5
60	в силу	1	5
61	и по	4	5
62	с собой	1	5
63	но все	1	5
64	в другом	1	5
65	и с	4	5
66	это не	2	5
67	к которым	3	5
68	не в	8	5
69	точно так	3	5
70	ничего не	4	5
71	и у	2	5
72	как мы	1	5
73	на нем	1	5
74	и здесь	2	5
75	и что	22	5
76	в его	2	5
77	с ними	1	5
78	в одном	2	5
79	тем что	9	5
80	до сих	5	5
81	в некоторых	1	5
82	из которых	2	5
83	сих пор	5	5
84	мы должны	3	5
85	к этому	1	5
86	животное в	1	4
87	частный случай	2	4
88	в которых	3	4
89	не просто	1	4
90	его на	1	4
91	он в	3	4
92	но он	3	4
93	в своей	3	4
94	но эта	2	4
95	что этот	2	4
96	того как	4	4
97	же он	1	4
98	указывает на	3	4
99	так в	2	4
100	о том	6	4
101	и даже	5	4
102	вовсе не	2	4
103	с другой	3	4
104	такое же	2	4
105	а на	4	4
106	а по	1	4
107	все что	2	4
108	в тех	1	4
109	свете этих	1	4
110	другой стороны	2	4
111	например в	3	3
112	что иное	1	3
113	из этих	1	3
114	только тогда	1	3
115	относится к	3	3
116	можно предположить	1	3
117	его к	1	3
118	все эти	7	3
119	одном случае	1	3
120	на то	11	3
121	и если	1	3
122	на его	2	3
123	что она	16	3
124	при этом	13	3
125	он должен	1	3
126	что у	5	3
127	с представлением	1	3
128	что ни	1	3
129	те же	6	3
130	должен был	2	3
131	том что	21	3
132	от своего	1	3
133	и при	2	3
134	по сравнению	2	3
135	и более	4	3
136	как это	4	3
137	что эта	1	3
138	не имеет	4	3
139	на котором	1	3
140	на него	2	3
141	в русской	1	3
142	во всем	3	3
143	связи с	1	3
144	есть только	5	3
145	иногда даже	1	3
146	и он	3	3
147	она не	2	3
148	данном случае	4	3
