N	2gram	Bakhtin_Fr_6	Psycholo
1	то что	10	44
2	и в	41	33
3	в этом	12	28
4	и что	5	25
5	как бы	7	25
6	все время	4	24
7	потому что	3	24
8	для того	1	23
9	том что	7	22
10	того чтобы	4	22
11	может быть	2	22
12	что в	7	21
13	в том	2	21
14	о том	9	20
15	что он	6	20
16	как это	2	14
17	что это	5	13
18	таким образом	17	13
19	то есть	24	13
20	так же	5	13
21	и не	3	13
22	все это	11	13
23	сказать что	6	13
24	самом деле	4	12
25	в самом	10	12
26	было бы	3	12
27	все то	5	12
28	и все	9	12
29	если мы	2	12
30	так как	10	12
31	он не	2	11
32	что все	2	11
33	в его	7	10
34	как она	2	10
35	не может	4	10
36	то же	5	9
37	в этой	8	9
38	и если	1	9
39	по себе	1	9
40	как раз	2	9
41	в конце	2	8
42	как будто	1	8
43	совершенно ясно	1	8
44	для этого	2	8
45	вместе с	6	8
46	в своем	5	7
47	раз в	2	7
48	не только	10	7
49	в нем	16	7
50	так что	2	7
51	до конца	2	7
52	же точно	1	7
53	для нас	2	7
54	на самом	1	6
55	в сущности	8	6
56	в ней	4	6
57	что они	2	6
58	перед нами	3	6
59	все эти	11	6
60	в себе	5	6
61	и вот	1	6
62	во время	9	6
63	точки зрения	2	6
64	всякий раз	1	6
65	но он	5	6
66	никак не	3	6
67	это не	1	6
68	мы видим	6	6
69	у него	7	6
70	а не	2	6
71	что мы	2	6
72	как на	1	6
73	это и	2	5
74	мы уже	18	5
75	полагает что	1	5
76	мы не	2	5
77	в целом	1	5
78	и на	9	5
79	о смерти	1	5
80	с этим	3	5
81	все же	4	5
82	и как	4	5
83	как он	2	5
84	ясно что	1	5
85	как и	7	5
86	нисколько не	1	5
87	никогда не	8	5
88	и его	13	5
89	и это	1	5
90	мы будем	3	5
91	казалось бы	1	5
92	с ним	4	5
93	заключается в	2	5
94	что для	1	5
95	вовсе не	7	5
96	мы можем	1	5
97	связь с	1	5
98	из этого	4	5
99	той же	5	4
100	в которой	1	4
101	говорит о	1	4
102	с именем	1	4
103	это было	2	4
104	с тем	1	4
105	слова и	1	4
106	в своей	2	4
