N	2gram	Vygotskiy__5	Formalny
1	и в	30	38
2	в этом	14	27
3	может быть	11	23
4	и его	6	21
5	поэтический язык	2	21
6	таким образом	20	20
7	и не	6	20
8	в самом	14	16
9	не в	8	15
10	прежде всего	4	15
11	и т	7	14
12	не может	9	14
13	в нем	7	13
14	связи с	2	13
15	но и	6	13
16	в поэзии	1	12
17	с его	2	11
18	с тем	8	11
19	в том	27	11
20	вовсе не	3	11
21	в его	4	10
22	с помощью	2	10
23	не только	16	9
24	при этом	8	9
25	и с	2	9
26	как и	6	9
27	т п	3	9
28	в процессе	1	9
29	самом деле	8	8
30	все же	7	8
31	точки зрения	7	8
32	поэтического произведения	1	8
33	так и	3	8
34	конструктивное значение	1	8
35	что и	3	8
36	тем что	6	8
37	как мы	5	7
38	в корне	1	7
39	по себе	7	7
40	для него	3	7
41	в своей	4	7
42	с точки	2	7
43	язык и	1	7
44	в поэтическом	1	7
45	поэтическом языке	1	7
46	уже не	1	7
47	этом отношении	3	7
48	в других	1	7
49	не могут	3	7
50	по существу	2	7
51	что в	24	7
52	художественного произведения	3	6
53	и ее	1	6
54	в ней	4	6
55	все эти	2	6
56	в этой	5	6
57	то же	7	6
58	было бы	5	6
59	он не	3	6
60	в их	3	6
61	могут быть	8	6
62	для понимания	1	6
63	все время	20	6
64	только в	5	6
65	то что	37	6
66	не было	1	6
67	вместе с	12	6
68	а не	8	6
69	как раз	13	6
70	в результате	4	6
71	хотя бы	3	6
72	а в	4	6
73	это и	2	5
74	по преимуществу	2	5
75	должна быть	2	5
76	во всех	2	5
77	т д	3	5
78	в то	2	5
79	в основе	7	5
80	ни о	1	5
81	если бы	11	5
82	сводится к	5	5
83	говорит он	2	5
84	и только	3	5
85	что он	17	5
86	если мы	16	5
87	именно в	6	5
88	с этим	2	5
89	что же	1	5
90	и для	6	5
91	бы в	5	5
92	еще более	1	5
93	или иного	1	5
94	во всяком	1	5
95	все остальное	1	4
96	здесь и	1	4
97	в сущности	12	4
98	что оно	6	4
99	что они	5	4
100	как в	3	4
101	и наконец	3	4
102	и к	4	4
103	не как	3	4
104	его от	1	4
105	от нее	1	4
106	как они	2	4
107	материала и	5	4
108	мы видели	1	4
109	ничего не	2	4
110	конструкции и	1	4
111	к тому	8	4
112	здесь не	1	4
113	того или	1	4
114	каждый элемент	2	4
115	в теории	1	4
116	но в	5	4
117	чем он	1	4
118	и теперь	1	4
119	что не	1	4
120	за счет	1	4
121	из них	2	4
122	так как	9	4
123	не о	1	4
124	даже и	2	4
125	именно как	1	4
126	и даже	2	4
127	в некоторых	1	4
128	другой стороны	5	4
129	там где	4	4
130	мы говорим	1	4
131	как бы	19	4
132	известной степени	1	4
133	совершенно не	6	4
134	к этому	3	4
135	например в	1	3
136	же как	2	3
137	и отчасти	1	3
138	сам по	3	3
139	тем же	3	3
140	и до	2	3
141	в зависимости	6	3
142	а как	2	3
143	мы не	3	3
144	между этими	1	3
145	то это	4	3
146	зависимости от	7	3
147	и на	3	3
148	в сюжете	1	3
149	если в	1	3
150	как к	1	3
151	хотя и	1	3
152	и как	7	3
153	от этого	1	3
154	что это	8	3
155	в целом	5	3
156	из этих	3	3
157	только на	4	3
158	так сказать	1	3
159	время и	1	3
160	но именно	1	3
161	искусство как	2	3
162	главным образом	1	3
163	и может	1	3
164	как таковой	1	3
165	произведения и	1	3
166	до известной	1	3
167	не является	2	3
168	в области	1	3
169	но все	2	3
170	его с	2	3
171	не есть	4	3
172	того чтобы	20	3
173	так в	3	3
174	произведения не	1	3
175	и здесь	6	3
176	к действительности	1	3
177	в значительной	1	3
178	к нему	1	3
179	того что	8	3
180	в какой	1	3
181	именно на	5	3
182	мы знаем	2	3
183	и их	1	3
184	слова в	1	3
185	каждый из	1	3
186	для того	20	3
187	чтобы показать	2	3
188	исходили из	2	3
189	с другой	9	3
190	о соответствии	1	3
191	и др	1	3
192	не то	1	3
193	речи и	1	3
194	это приводит	1	3
195	и смысла	1	3
196	том смысле	1	3
