N	2gram	Bakhtin_Fr_4	KulturaY
1	и в	29	23
2	точки зрения	4	23
3	в том	7	22
4	не только	10	17
5	в этом	11	16
6	с точки	2	16
7	самом деле	1	14
8	может быть	2	14
9	в самом	1	13
10	что в	1	13
11	потому что	1	12
12	для того	3	12
13	том что	3	11
14	того чтобы	3	11
15	можно было	1	11
16	в его	8	11
17	того что	3	11
18	у нас	1	10
19	и не	16	10
20	еще не	4	9
21	таким образом	20	9
22	так как	7	9
23	прежде всего	8	9
24	если бы	1	8
25	в виду	2	8
26	уже не	2	8
27	до сих	1	8
28	сих пор	1	8
29	между прочим	2	8
30	как на	2	8
31	все эти	9	7
32	в нашем	4	7
33	те же	1	7
34	и что	1	7
35	с другой	4	7
36	на фоне	1	7
37	в данном	1	7
38	слова и	1	7
39	сказать что	5	7
40	то же	10	6
41	говорить о	1	6
42	в общем	1	6
43	с помощью	4	6
44	в силу	1	6
45	только в	2	6
46	так и	11	6
47	при этом	3	6
48	в их	2	6
49	ничего не	1	6
50	связи с	2	6
51	не может	2	6
52	о том	2	6
53	что и	1	6
54	тот же	3	6
55	что он	4	6
56	также и	4	5
57	и есть	4	5
58	как мы	10	5
59	в чем	3	5
60	независимо от	1	5
61	все же	3	5
62	хотя и	2	5
63	как бы	8	5
64	что она	1	5
65	как и	12	5
66	не значит	1	5
67	вовсе не	9	5
68	от того	1	5
69	и должно	1	5
70	слов и	3	5
71	всякого рода	2	5
72	тем что	4	5
73	далеко не	5	5
74	на которых	1	5
75	в связи	1	5
76	но это	4	5
77	того же	5	4
78	в сущности	6	4
79	как в	2	4
80	в своем	3	4
81	целый ряд	1	4
82	в целом	1	4
83	том случае	1	4
84	этого слова	1	4
85	что значит	3	4
86	в своей	5	4
87	что такое	1	4
88	не столько	2	4
89	которые в	1	4
90	учения о	2	4
91	как раз	2	4
92	в числе	2	4
93	и о	5	4
94	в ее	3	4
95	данном случае	1	4
96	для нас	1	4
97	а также	2	4
98	тех пор	1	4
99	один из	4	4
100	с одной	2	4
101	не случайно	3	4
102	одной стороны	2	4
103	в той	2	4
104	то что	4	4
105	в таком	1	4
106	в слове	2	4
107	на самом	4	3
108	это и	5	3
109	то в	3	3
110	по преимуществу	3	3
111	той же	3	3
112	мы не	1	3
113	в ней	3	3
114	только после	1	3
115	но не	2	3
116	то он	2	3
117	но как	3	3
118	отношение к	1	3
119	и к	2	3
120	что слово	1	3
121	бы и	1	3
122	что это	5	3
123	бы не	2	3
124	тому же	1	3
125	он не	3	3
126	и вот	3	3
127	и с	9	3
128	зрения на	1	3
129	с этой	1	3
130	мы видели	7	3
131	в отношении	1	3
132	в то	10	3
133	на него	1	3
134	должна быть	1	3
135	не по	1	3
136	был бы	1	3
137	что на	1	3
138	всего этого	1	3
139	сказано выше	1	3
140	в результате	4	3
141	но и	9	3
142	нас в	1	3
143	этих слов	1	3
144	отметить что	3	3
145	это не	5	3
146	вообще и	1	3
147	уже в	2	3
148	ни в	2	3
149	мы находим	1	3
150	именно в	2	3
151	а с	1	3
152	там где	3	3
153	этого рода	2	3
154	к тому	2	3
155	формы и	2	3
156	другой стороны	3	3
157	они не	2	3
158	смысле слова	1	2
159	по адресу	2	2
160	что эти	1	2
161	и такой	1	2
162	подчеркнуть что	1	2
163	здесь не	3	2
164	в различных	2	2
165	а тем	1	2
166	не все	1	2
167	отличие от	1	2
168	за пределы	1	2
169	что они	2	2
170	связи и	2	2
171	относится к	1	2
172	дает нам	2	2
173	как к	3	2
174	смысле этого	1	2
175	и как	3	2
176	более или	3	2
177	но в	12	2
178	очень много	1	2
179	он в	1	2
180	и тот	2	2
181	как он	2	2
182	слово это	1	2
183	так сказать	2	2
184	и самый	1	2
185	если же	2	2
186	и если	1	2
187	в россии	1	2
188	на этом	2	2
189	но все	1	2
190	это конечно	2	2
191	что все	1	2
192	значение в	1	2
193	и чтобы	1	2
194	этих форм	2	2
195	его в	9	2
196	на протяжении	1	2
197	с вопросом	1	2
198	нашем смысле	1	2
199	такой же	3	2
200	и того	1	2
201	остается в	1	2
202	одного и	1	2
203	или менее	3	2
204	в этих	2	2
205	и при	2	2
206	так один	1	2
207	и без	1	2
208	в котором	2	2
209	в отличие	1	2
210	не как	1	2
211	мысли и	1	2
212	своего рода	6	2
213	вернемся к	3	2
214	раз и	1	2
215	из собеседников	1	2
216	дело не	1	2
217	по своему	4	2
218	которое в	1	2
219	таких слов	1	2
220	так в	1	2
221	но мы	2	2
222	в дальнейшем	3	2
223	на том	1	2
224	к его	1	2
225	что дело	1	2
226	она есть	1	2
227	все те	2	2
228	и здесь	3	2
229	можно сказать	1	2
230	как они	1	2
231	эти два	1	2
232	не более	1	2
233	эти последние	1	2
234	все они	5	2
235	именно на	1	2
236	в качестве	3	2
237	конечно не	4	2
238	ни одного	1	2
239	не дает	1	2
240	в одном	1	2
241	форм но	1	2
242	в некоторых	1	2
243	этой системы	4	2
244	перейти к	1	2
245	в особенности	2	2
246	еще и	7	2
247	один и	2	2
248	только что	1	2
249	на этот	1	2
250	в свете	1	2
251	подобного рода	2	2
252	вопросе о	1	2
253	о чем	2	2
254	что мы	1	2
255	в частности	3	2
256	эти слова	1	2
257	так же	7	2
258	тому как	3	2
259	в тех	1	2
260	еще раз	2	2
261	в условиях	1	2
262	только для	4	2
263	все это	4	2
264	кроме того	2	2
265	и выражений	2	2
266	чтобы понять	1	2
267	еще более	1	2
268	главным образом	1	2
269	равно как	1	2
270	только о	1	2
271	как слово	1	2
272	это в	2	2
273	том числе	3	2
274	свою речь	3	1
275	но вернемся	2	1
276	представляют себе	1	1
277	ту же	1	1
278	отношения к	1	1
279	же как	1	1
280	и то	2	1
281	и должны	1	1
282	оказываются в	1	1
283	вряд ли	1	1
284	в чисто	1	1
285	из самых	1	1
286	направленными на	1	1
287	существенное различие	1	1
288	и такое	1	1
289	с таким	2	1
290	или с	1	1
291	возможно по	1	1
292	на место	1	1
293	что многие	1	1
294	признание что	1	1
295	почти все	3	1
296	время как	1	1
297	но она	2	1
298	в полной	1	1
299	связана с	4	1
300	и самой	1	1
301	конечно и	3	1
302	в разговоре	1	1
303	так называемые	2	1
304	и разнообразную	1	1
305	есть основная	1	1
306	литературы и	1	1
307	пристрастие к	1	1
308	и на	11	1
309	он сам	1	1
310	вполне и	1	1
311	есть между	1	1
312	традиции это	1	1
313	тут же	1	1
314	нет и	1	1
315	что против	1	1
316	в одной	2	1
317	и выражения	1	1
318	с этим	1	1
319	один только	1	1
320	это был	2	1
321	перед нами	4	1
322	процессе развития	1	1
323	для которой	1	1
324	в противоположность	1	1
325	было предпринято	1	1
326	роль играет	1	1
327	за собой	1	1
328	ее целом	1	1
329	оттого что	3	1
330	в которой	4	1
331	под ним	1	1
332	же слово	1	1
333	думать что	1	1
334	раз в	2	1
335	им в	2	1
336	нами в	1	1
337	в образы	1	1
338	какую роль	1	1
339	этот процесс	6	1
340	например как	1	1
341	связанные с	4	1
342	есть одна	1	1
343	всех этих	3	1
344	ведь не	1	1
345	образом и	3	1
346	мало того	1	1
347	так уж	1	1
348	и независимо	1	1
349	но дело	1	1
350	так например	1	1
351	или иных	1	1
352	в основу	2	1
353	здесь значение	1	1
354	здесь мы	1	1
355	не будет	1	1
356	конечно в	1	1
357	таком же	1	1
358	входит в	1	1
359	ко второму	1	1
360	и мы	2	1
361	что один	1	1
362	после этого	2	1
363	которая в	1	1
364	точно в	1	1
365	тех которые	1	1
366	рядом с	5	1
367	и вы	1	1
368	одним понятием	1	1
369	речи только	1	1
370	жизнь тем	1	1
371	не мог	2	1
372	и становится	1	1
373	во время	10	1
374	он понимает	1	1
375	рассказа о	1	1
376	и ее	1	1
377	на месте	1	1
378	и степени	1	1
379	то его	1	1
380	он дает	1	1
381	что я	2	1
382	всякий раз	1	1
383	не считал	1	1
384	значение для	1	1
385	нельзя было	1	1
386	мир и	2	1
387	друг другу	1	1
388	о его	2	1
389	даже в	1	1
390	здесь следовательно	1	1
391	ему как	1	1
392	случае в	1	1
393	так он	1	1
394	например не	1	1
395	правда в	1	1
396	в основе	2	1
397	первая половина	1	1
398	тогда и	1	1
399	чем не	1	1
400	он мог	1	1
401	о природе	2	1
402	казалось бы	1	1
403	на язык	1	1
404	в самой	1	1
405	именно с	1	1
406	же время	8	1
407	то эту	1	1
408	по своей	3	1
409	во всем	1	1
410	и его	8	1
411	наших дней	2	1
412	своей цели	1	1
413	как будто	2	1
414	за ними	1	1
415	умеют и	1	1
416	же самое	1	1
417	в самых	1	1
418	на это	1	1
419	значение это	2	1
420	на помощь	1	1
421	основываясь на	3	1
422	но только	2	1
423	свою очередь	1	1
424	город и	1	1
425	здесь также	1	1
426	группы и	2	1
427	следовательно и	1	1
428	смысле но	1	1
429	природе своей	1	1
430	никогда не	2	1
431	что каждый	1	1
432	переход к	1	1
433	по природе	1	1
434	с этого	1	1
435	она была	1	1
436	известной мере	3	1
437	имеется в	3	1
438	со всем	1	1
439	здесь снова	1	1
440	о котором	1	1
441	в словах	2	1
442	остановимся на	1	1
443	в известной	3	1
444	но здесь	2	1
445	вот это	3	1
446	связанное с	1	1
447	создается впечатление	1	1
448	тех кто	2	1
449	на этой	2	1
450	с того	1	1
451	в конечном	1	1
452	по этому	1	1
453	к нему	3	1
454	но он	6	1
455	которой мы	1	1
456	ее от	1	1
457	и всякая	1	1
458	и методов	1	1
459	не надо	1	1
460	них в	1	1
461	также в	2	1
462	все время	3	1
463	вообще в	1	1
464	в него	1	1
465	с нашей	1	1
466	что здесь	3	1
467	быть и	1	1
468	но с	1	1
469	собой разумеется	1	1
470	года и	2	1
471	мы видим	3	1
472	одной из	2	1
473	с ними	3	1
474	мы увидим	2	1
475	в себе	3	1
476	в вопросе	1	1
477	их даже	1	1
478	к нашему	1	1
479	и так	3	1
480	до нас	2	1
481	поэтому и	5	1
482	что ж	1	1
483	от них	1	1
484	это же	2	1
485	образ как	1	1
486	нам важно	1	1
487	же и	3	1
488	и др	4	1
489	тех или	1	1
490	в виде	1	1
491	этой новой	1	1
492	или даже	1	1
493	при помощи	1	1
494	конечном счете	1	1
495	на время	1	1
496	конечно нет	1	1
497	характерно что	1	1
498	мы знаем	1	1
499	для него	1	1
500	и их	3	1
501	и со	2	1
502	вот с	1	1
503	то время	2	1
504	граница между	1	1
505	таким образам	1	1
506	рода которые	1	1
507	противоречии с	1	1
508	каждый из	1	1
509	и делает	1	1
510	к одной	1	1
511	образом что	1	1
512	указание на	1	1
513	само собой	1	1
514	не противоречит	1	1
515	правды и	1	1
516	возможно что	1	1
517	со стороны	2	1
518	же функцию	1	1
519	этим вопросом	1	1
520	что тот	1	1
521	так вот	1	1
522	отрицательную оценку	1	1
523	элементов и	1	1
524	превращается в	3	1
525	смысла и	1	1
526	а наоборот	1	1
527	который с	1	1
528	было сказано	1	1
529	на весь	5	1
530	на эту	3	1
531	когда же	2	1
532	и слово	1	1
533	приступить к	1	1
534	утрачивает свой	1	1
535	законов и	1	1
536	и потому	1	1
537	в строгом	1	1
538	не умеют	1	1
539	к самому	1	1
540	так мы	1	1
541	элементом речи	1	1
