N	3gram	Vygotskiy__4	Dialekti
1	с точки зрения	11	12
2	это значит что	2	9
3	в том что	31	7
4	само по себе	1	5
5	по себе не	1	5
6	можно было бы	5	4
7	одно и то	6	4
8	и то же	6	4
9	с другой стороны	8	4
10	на то что	4	4
11	в этом смысле	8	3
12	не имеет никакого	1	3
13	только то что	1	3
14	в конце концов	1	3
15	не может быть	1	3
16	содержит в себе	2	3
17	ничего общего с	1	3
18	можно сказать что	1	3
19	не имеет ничего	1	3
20	на самом деле	1	2
21	как это мы	2	2
22	одной стороны и	2	2
23	до сих пор	1	2
24	что он не	1	2
25	потому что и	1	2
26	в этом отношении	7	2
27	точно так же	3	2
28	то и другое	1	2
29	то в чем	1	2
30	так как он	1	2
31	и в частности	1	2
32	с одной стороны	9	2
33	как один из	1	2
34	по сравнению с	3	2
35	друг к другу	1	2
36	во всяком случае	3	2
37	одна и та	1	2
38	о том что	3	2
39	мы можем сказать	1	2
40	можем сказать что	1	2
41	и даже не	1	2
42	к тому что	1	2
43	и та же	1	2
44	заметим только что	1	1
45	одному тому что	1	1
46	по одному тому	1	1
47	что в основе	6	1
48	в какой мере	1	1
49	равным образом и	1	1
50	мы имеем дело	1	1
51	то время как	1	1
52	и той же	4	1
53	должны сказать что	1	1
54	имеет место в	1	1
55	они указывали на	1	1
56	в самом деле	6	1
57	но даже и	1	1
58	и тому же	4	1
59	те и другие	9	1
60	именно то что	2	1
61	дня и ночи	1	1
62	только в том	2	1
63	но если мы	1	1
64	с другом в	1	1
65	но и к	1	1
66	ни в какой	1	1
67	в том чтобы	2	1
68	далеко не всегда	1	1
69	если бы мы	1	1
70	что одна и	1	1
71	в развитии научного	1	1
72	в то время	1	1
73	не существует ни	1	1
74	вопроса о том	1	1
75	как в этом	1	1
76	ином отношении к	1	1
77	и в отношении	2	1
78	все больше и	1	1
79	характерно то что	1	1
80	только в отношении	1	1
81	уже по одному	1	1
82	в связи с	3	1
83	они даны в	2	1
84	ступени своего развития	1	1
85	заключается только в	1	1
86	в первую очередь	4	1
87	когда мы говорим	1	1
88	но так как	2	1
89	это мы видим	1	1
90	тех и других	3	1
91	оно во всяком	1	1
92	в своем значении	1	1
93	не бывает в	1	1
94	с самого начала	1	1
95	к выводу что	2	1
96	к одному и	4	1
97	что иное как	1	1
98	но все же	1	1
99	отделены друг от	1	1
100	и что оно	1	1
101	друг от друга	1	1
102	себе не имеет	1	1
103	в этих случаях	1	1
104	это не мешает	1	1
105	больше и больше	1	1
106	есть прежде всего	1	1
107	никогда не бывает	2	1
108	одной и той	4	1
109	не что иное	1	1
110	которым она будет	1	1
111	тех или иных	1	1
112	тем не менее	1	1
113	друг с другом	7	1
114	для того чтобы	5	1
115	к тому же	1	1
116	одному и тому	4	1
117	то же самое	7	1
