N	2gram	Vinokur_Ku_3	Myshleni
1	речи и	1	28
2	точки зрения	23	26
3	таким образом	9	26
4	в том	22	24
5	и в	23	23
6	том что	11	21
7	в целом	4	20
8	с точки	16	18
9	в этом	16	17
10	того чтобы	11	17
11	то что	4	17
12	не только	17	16
13	так же	2	16
14	говорит он	1	15
15	того что	11	15
16	для того	12	15
17	как и	5	14
18	речи в	7	14
19	может быть	14	14
20	но и	3	14
21	в его	11	14
22	что в	13	14
23	с помощью	6	13
24	не может	6	12
25	об отношении	1	12
26	сказать что	7	11
27	как бы	5	11
28	в отношении	3	10
29	с другой	7	10
30	прежде всего	9	10
31	и с	3	9
32	между тем	4	9
33	в качестве	2	9
34	одной стороны	4	9
35	другой стороны	3	9
36	вместе с	2	9
37	и не	10	9
38	то же	6	8
39	заключается в	4	8
40	нас к	2	8
41	в процессе	3	8
42	в основе	1	8
43	и на	1	8
44	с одной	4	8
45	речи как	3	8
46	мы не	3	7
47	вопрос о	11	7
48	по отношению	3	7
49	как уже	1	7
50	в самом	13	7
51	в другом	1	7
52	с тем	6	7
53	в то	3	7
54	и ее	1	7
55	так как	9	7
56	что он	6	7
57	отношению к	2	7
58	же как	1	6
59	в сущности	4	6
60	все это	2	6
61	столь же	4	6
62	к слову	1	6
63	независимо от	5	6
64	с этим	1	6
65	в себе	1	6
66	в силу	6	6
67	лишь в	8	6
68	уже сказано	1	6
69	и тем	6	6
70	с этой	3	6
71	мысли и	2	6
72	и его	1	6
73	другом месте	1	6
74	о том	6	6
75	учения о	4	6
76	связь между	3	6
77	все время	1	6
78	только в	6	6
79	вопрос об	2	6
80	тем что	5	6
81	от того	5	6
82	именно в	3	6
83	потому что	12	6
84	собственном смысле	2	5
85	из того	2	5
86	между собой	1	5
87	в собственном	1	5
88	перед нами	1	5
89	и как	2	5
90	но в	2	5
91	то время	1	5
92	он не	3	5
93	и более	3	5
94	представить себе	1	5
95	если бы	8	5
96	тем самым	4	5
97	для этого	6	5
98	по себе	6	5
99	тому что	4	5
100	по своей	1	5
101	целом и	1	5
102	как мы	5	5
103	и что	7	5
104	можно сказать	2	5
105	не станем	2	5
106	так и	6	5
107	что для	1	5
108	слова и	7	5
109	что мы	2	5
110	думается что	1	5
111	тем более	5	5
112	мы должны	3	5
113	в какой	3	5
114	в котором	2	4
115	время как	1	4
116	в чем	5	4
117	но не	3	4
118	как в	4	4
119	целый ряд	4	4
120	говорит что	1	4
121	и к	3	4
122	все эти	7	4
123	что она	5	4
124	при этом	6	4
125	отношений между	2	4
126	что все	2	4
127	было бы	16	4
128	ни в	3	4
129	в своей	4	4
130	не столько	4	4
131	не в	5	4
132	о природе	1	4
133	убедиться в	1	4
134	к тому	3	4
135	речи мы	1	4
136	приводит к	1	4
137	в пользу	1	4
138	в свете	2	4
139	мы видим	1	4
140	только что	2	4
141	в одном	2	4
142	речи является	1	4
143	как раз	4	4
144	до сих	8	4
145	фактов и	1	4
146	а с	3	4
147	в теории	1	4
148	по существу	3	4
149	этого слова	4	4
150	сих пор	8	4
151	она должна	1	4
152	от мысли	1	4
153	в результате	3	4
154	хотя бы	9	4
155	в свою	1	4
156	к этому	1	4
157	как на	8	4
158	смысле слова	2	3
159	отношения к	1	3
160	в сфере	1	3
161	в такой	1	3
162	сам по	3	3
163	и то	1	3
164	самом деле	14	3
165	с таким	1	3
166	приходит к	1	3
167	мы называем	2	3
168	оба эти	1	3
169	я не	5	3
170	мы и	1	3
171	из которых	1	3
172	привести нас	1	3
173	в их	6	3
174	в общем	6	3
175	друг от	1	3
176	что они	2	3
177	которые не	1	3
178	в одной	1	3
179	что именно	3	3
180	в своем	4	3
181	все же	5	3
182	еще на	2	3
183	в которой	1	3
184	что это	3	3
185	он в	2	3
186	из этих	5	3
187	учение о	2	3
188	речи но	3	3
189	как он	2	3
190	друг другу	1	3
191	и если	2	3
192	в первую	3	3
193	том чтобы	4	3
194	и мы	1	3
195	показывает что	1	3
196	на две	1	3
197	такой же	2	3
198	в которых	3	3
199	образом и	1	3
200	она не	3	3
201	тогда когда	4	3
202	и остается	1	3
203	в самых	1	3
204	не могло	1	3
205	ничего не	6	3
206	во всем	1	3
207	в области	14	3
208	в каком	3	3
209	образом что	1	3
210	могут быть	6	3
211	же самое	1	3
212	от друга	1	3
213	свою очередь	1	3
214	можно было	11	3
215	вопрос который	1	3
216	одного из	1	3
217	может не	1	3
218	о функции	1	3
219	показывают что	1	3
220	этот вопрос	3	3
221	которое мы	1	3
222	между и	1	3
223	который в	1	3
224	связи с	6	3
225	уже в	3	3
226	то и	2	3
227	обратиться к	1	3
228	всяком случае	1	3
229	мы находим	3	3
230	вовсе не	5	3
231	общения и	1	3
232	на этот	2	3
233	превращается в	1	3
234	а не	11	3
235	с логикой	1	3
236	речь не	1	3
237	смысле этого	2	3
238	только для	2	3
239	если не	1	3
240	тем и	1	3
241	и от	1	3
242	первую очередь	3	3
243	значение в	2	3
244	во всяком	2	3
245	речь идет	3	2
246	книги в	2	2
247	лишь после	1	2
248	связана с	1	2
249	к вопросу	2	2
250	тех же	4	2
251	и должны	1	2
252	идет о	1	2
253	между двумя	1	2
254	почти всегда	1	2
255	что эти	2	2
256	в зависимости	7	2
257	той же	3	2
258	есть не	3	2
259	что если	2	2
260	бы что	1	2
261	само слово	1	2
262	почти исключительно	1	2
263	зависимости от	8	2
264	ответа на	2	2
265	в ее	4	2
266	эта речь	1	2
267	только тогда	4	2
268	который мы	1	2
269	за пределы	2	2
270	и я	2	2
271	психологической теории	1	2
272	что как	3	2
273	тех случаях	1	2
274	хотя и	5	2
275	когда он	2	2
276	и понимания	1	2
277	в противоположность	1	2
278	не связаны	1	2
279	в первом	5	2
280	за собой	1	2
281	бы и	3	2
282	бы сказать	3	2
283	в нашем	7	2
284	нами в	1	2
285	этот анализ	1	2
286	и те	1	2
287	это понятие	1	2
288	главным образом	2	2
289	а скорее	1	2
290	всех этих	1	2
291	не к	1	2
292	и вот	3	2
293	быть с	2	2
294	одной и	1	2
295	на этом	2	2
296	но все	2	2
297	из всех	1	2
298	с другими	2	2
299	между фактом	1	2
300	письменной речи	4	2
301	несмотря на	1	2
302	мы видели	3	2
303	должно быть	7	2
304	иначе говоря	2	2
305	как таковой	2	2
306	в научной	1	2
307	был бы	3	2
308	вопроса об	1	2
309	в этих	2	2
310	и при	2	2
311	равной мере	1	2
312	представление о	1	2
313	одном из	1	2
314	и той	1	2
315	точку зрения	2	2
316	того кто	1	2
317	что говоря	1	2
318	даже в	1	2
319	что с	1	2
320	есть прежде	1	2
321	не имеет	3	2
322	того как	7	2
323	к этим	1	2
324	говорить о	6	2
325	речь и	1	2
326	нам предстоит	1	2
327	никогда не	1	2
328	слова как	2	2
329	же время	1	2
330	что самое	1	2
331	что звук	1	2
332	в изложении	1	2
333	на него	3	2
334	такое изучение	3	2
335	начиная с	1	2
336	лежит в	1	2
337	целом в	1	2
338	в наши	1	2
339	на вопрос	3	2
340	данном случае	4	2
341	действия и	1	2
342	не с	2	2
343	ясно что	4	2
344	каждого из	1	2
345	вот почему	1	2
346	на примере	1	2
347	от них	1	2
348	вслед за	1	2
349	если это	2	2
350	как видим	1	2
351	в современной	1	2
352	чтобы выяснить	1	2
353	известном смысле	2	2
354	один из	4	2
355	в двух	2	2
356	выше и	1	2
357	нуждается в	1	2
358	словом и	1	2
359	уже не	8	2
360	вопроса о	3	2
361	в виде	1	2
362	речь в	2	2
363	в равной	1	2
364	или даже	1	2
365	в известном	2	2
366	ту или	1	2
367	для него	1	2
368	в известной	1	2
369	эти понятия	1	2
370	точно в	1	2
371	заметить что	1	2
372	легко убедиться	1	2
373	со всем	1	2
374	в основу	1	2
375	значении слова	2	2
376	если мы	7	2
377	месте и	1	2
378	связано с	1	2
379	и пр	3	2
380	в стороне	1	2
381	работы и	1	2
382	которых мы	1	2
383	на которых	5	2
384	в слове	4	2
385	и слово	1	2
386	в речи	1	2
387	в частности	2	2
388	и потому	1	2
389	как это	7	2
390	при переходе	1	2
391	о чем	2	2
392	в данном	7	2
393	целом ряде	1	2
394	всего в	1	2
395	в словах	1	2
396	там где	3	2
397	точно и	1	2
398	в смысле	1	2
399	этого рода	3	2
400	отношении между	1	2
401	о котором	1	2
402	которая в	1	2
403	речи с	1	2
404	а в	5	2
405	между ними	1	2
406	к его	2	2
407	какой мере	2	2
408	занимает в	1	2
409	чтобы с	1	2
410	не иначе	1	1
411	ту же	1	1
412	в силе	1	1
413	и т	54	1
414	лежат в	1	1
415	например в	1	1
416	решение задачи	1	1
417	на самом	3	1
418	значении этого	1	1
419	речи во	1	1
420	бы для	1	1
421	отправную точку	1	1
422	не имеют	1	1
423	чем именно	1	1
424	форма его	1	1
425	в традиционной	1	1
426	уже что	2	1
427	и новые	1	1
428	известная форма	1	1
429	так мы	1	1
430	эта функция	1	1
431	видели уже	1	1
432	то это	3	1
433	для нашей	4	1
434	и со	1	1
435	в виду	8	1
436	же что	1	1
437	к общему	1	1
438	в ней	3	1
439	и говорить	2	1
440	который может	1	1
441	в отличие	2	1
442	еще не	9	1
443	быть в	2	1
444	считается с	1	1
445	в различных	2	1
446	только после	3	1
447	то он	3	1
448	мы будем	1	1
449	же на	1	1
450	не то	2	1
451	в сторону	1	1
452	не входит	1	1
453	конечном счете	1	1
454	очевидно что	3	1
455	функции речи	1	1
456	отличие от	2	1
457	и будет	1	1
458	не просто	2	1
459	речи причем	1	1
460	этого единства	1	1
461	между словом	1	1
462	предостерегает от	1	1
463	значение для	1	1
464	сама по	2	1
465	один и	2	1
466	для звуков	1	1
467	это самое	2	1
468	что во	1	1
469	оказывается не	1	1
470	как к	2	1
471	кроме того	2	1
472	слова между	1	1
473	вопросом о	4	1
474	этих словах	1	1
475	это более	1	1
476	его значении	1	1
477	или иную	1	1
478	то в	3	1
479	вопроса для	1	1
480	оттого что	1	1
481	себе как	1	1
482	с какой	1	1
483	а ведь	1	1
484	что же	5	1
485	или во	1	1
486	то обстоятельство	3	1
487	раз в	1	1
488	им в	1	1
489	этими элементарными	1	1
490	к общей	1	1
491	но на	3	1
492	не могла	1	1
493	наблюдаем в	1	1
494	в расчет	1	1
495	как оно	1	1
496	т д	8	1
497	настоящей книги	1	1
498	от которого	1	1
499	речи к	1	1
500	выражения и	1	1
501	моменты которые	1	1
502	в принципе	1	1
503	чем у	1	1
504	понимания и	1	1
505	одним примером	1	1
506	наших глазах	1	1
507	его от	1	1
508	постольку поскольку	1	1
509	и независимо	1	1
510	показал что	1	1
511	будем говорить	1	1
512	вопросе и	1	1
513	а вместе	1	1
514	как они	2	1
515	связанные с	1	1
516	пока мы	2	1
517	и дальше	2	1
518	нам остается	1	1
519	особенности в	1	1
520	разница между	1	1
521	на этой	1	1
522	степени к	1	1
523	на каком	1	1
524	на вопросе	1	1
525	этом смысле	1	1
526	моменты в	2	1
527	он приходит	1	1
528	от высших	1	1
529	прочим в	1	1
530	на новом	1	1
531	но мы	2	1
532	он является	1	1
533	о которых	1	1
534	для правильной	1	1
535	нас прежде	1	1
536	как сказано	1	1
537	строгом смысле	1	1
538	ведет к	1	1
539	рассмотрению вопроса	1	1
540	самого последнего	1	1
541	в эту	1	1
542	переносится в	1	1
543	во время	1	1
544	однако ясно	1	1
545	но если	3	1
546	тяжести всей	1	1
547	таким же	1	1
548	в следующем	1	1
549	наших дней	1	1
550	мы конечно	1	1
551	и без	2	1
552	бы к	1	1
553	если можно	1	1
554	чем более	1	1
555	что до	1	1
556	сделано в	1	1
557	оказывается что	1	1
558	здесь могут	1	1
559	что я	1	1
560	о языке	6	1
561	от его	1	1
562	языка нам	1	1
563	этой формы	1	1
564	которые в	4	1
565	тем не	9	1
566	состоит в	2	1
567	по крайней	1	1
568	речи что	1	1
569	что сам	3	1
570	и делают	1	1
571	о значении	2	1
572	остановимся на	1	1
573	как проблема	3	1
574	раз и	2	1
575	уже выше	5	1
576	шла о	1	1
577	стоит в	1	1
578	не менее	12	1
579	как о	3	1
580	к новым	2	1
581	аналогично тому	1	1
582	в область	2	1
583	и именно	3	1
584	есть путь	1	1
585	проблема и	2	1
586	этого конечно	1	1
587	для всего	1	1
588	следовательно и	1	1
589	этого явления	1	1
590	в какую-то	1	1
591	вопросом об	1	1
592	в лингвистическом	2	1
593	может в	1	1
594	говорить как	1	1
595	того в	1	1
596	более что	2	1
597	такой случай	1	1
598	за исключением	1	1
599	всей жизни	1	1
600	вместо этого	1	1
601	так то	2	1
602	как будто	1	1
603	и делает	1	1
604	структурные моменты	2	1
605	если только	1	1
606	именно с	1	1
607	всему этому	1	1
608	обстоятельство что	3	1
609	против тех	1	1
610	чрезвычайно важно	1	1
611	когда мы	3	1
612	ли не	1	1
613	в совокупности	1	1
614	отличается от	2	1
615	нашей проблемы	1	1
616	еще яснее	1	1
617	должны быть	1	1
618	столько в	1	1
619	той или	5	1
620	относительно того	2	1
621	и строго	1	1
622	особенности и	1	1
623	поставить вопрос	1	1
624	так например	1	1
625	речи эта	2	1
626	из всего	2	1
627	как не	1	1
628	связи со	1	1
629	основная линия	1	1
630	на основе	1	1
631	всякую возможность	1	1
632	во внутреннюю	1	1
633	большей частью	1	1
634	языка и	2	1
635	к внешней	1	1
636	только не	1	1
637	только то	3	1
638	основанных на	1	1
639	никак не	2	1
640	в дальнейшем	2	1
641	мы наблюдаем	1	1
642	которые хотя	1	1
643	уяснить себе	1	1
644	параллельно и	1	1
645	не мог	1	1
646	сказано выше	3	1
647	как таковую	1	1
648	самых различных	1	1
649	известной мере	1	1
650	силу того	1	1
651	поворота в	1	1
652	посмотреть в	1	1
