N	3gram	Bakhtin_Fr_6	Myshleni
1	с точки зрения	2	21
2	для того чтобы	1	18
3	в том что	2	13
4	по отношению к	1	5
5	в данном случае	2	5
6	с одной стороны	4	5
7	в самом деле	4	4
8	вместе с тем	1	4
9	не может быть	1	4
10	заключается в том	1	4
11	о том что	5	4
12	одной стороны и	2	3
13	до сих пор	3	3
14	в этом отношении	3	3
15	и то что	2	3
16	не совпадает с	1	3
17	в первом случае	3	3
18	смысле этого слова	1	3
19	во втором случае	3	3
20	можно сказать что	1	3
21	том что в	1	2
22	одним и тем	1	2
23	том что он	1	2
24	в лучшем случае	1	2
25	в той же	4	2
26	мы находим в	1	2
27	из того что	1	2
28	в большинстве случаев	4	2
29	именно в этом	1	2
30	как раз в	1	2
31	и тем же	1	2
32	в то время	1	2
33	таким образом в	2	2
34	к слову и	1	1
35	быть самим собой	1	1
36	в обоих случаях	1	1
37	сказать что в	2	1
38	совершенно иначе чем	1	1
39	себе представить чтобы	1	1
40	никак не может	2	1
41	и до конца	1	1
42	самом же деле	1	1
43	в зависимости от	1	1
44	сам по себе	1	1
45	в неразрывной связи	1	1
46	как мы увидим	2	1
47	таким образом все	1	1
48	никогда не могут	1	1
49	в первых двух	1	1
50	как мы уже	6	1
51	стороны и с	1	1
52	начала и до	1	1
53	в этой области	1	1
54	не только в	1	1
55	во всех трех	1	1
56	у нас на	1	1
57	и границы между	1	1
58	будем исходить из	1	1
59	в одной плоскости	2	1
60	и никак не	1	1
61	во всех этих	2	1
62	в одной из	1	1
63	с другой стороны	2	1
64	не мог понять	1	1
65	мы уже говорили	11	1
66	вместо того чтобы	3	1
67	потому что они	1	1
68	на самом же	1	1
69	друг к другу	1	1
70	неразрывной связи с	1	1
71	одно из важнейших	1	1
72	где они будут	1	1
73	у нас и	1	1
74	как и всякий	1	1
75	мы будем исходить	1	1
76	но и для	1	1
77	но и там	1	1
78	той или иной	1	1
79	с другими предметами	1	1
80	перестает быть самим	1	1
81	после того как	1	1
82	что еще в	1	1
83	но все же	1	1
84	в то же	5	1
85	того факта что	1	1
86	что и в	1	1
87	в конце концов	1	1
88	и с другой	1	1
