N	2gram	Bakhtin_Pr_4	Psycholo
1	то что	4	44
2	и в	46	33
3	в этом	16	28
4	и что	3	25
5	как бы	19	25
6	все время	2	24
7	потому что	4	24
8	том что	4	22
9	того чтобы	1	22
10	может быть	23	22
11	что в	4	21
12	в том	9	21
13	о том	5	20
14	что он	6	20
15	и мы	1	15
16	как это	1	14
17	что это	1	13
18	таким образом	4	13
19	то есть	40	13
20	так же	3	13
21	и не	27	13
22	все это	6	13
23	сказать что	2	13
24	самом деле	4	12
25	в самом	9	12
26	было бы	3	12
27	к тому	2	12
28	и все	9	12
29	если мы	5	12
30	так как	5	12
31	он не	4	11
32	что все	1	11
33	на то	3	10
34	что она	1	10
35	если бы	3	10
36	рассказа и	1	10
37	в его	9	10
38	не может	19	10
39	то же	6	9
40	в этой	3	9
41	и если	1	9
42	по себе	7	9
43	как раз	7	9
44	в конце	3	8
45	как будто	1	8
46	для этого	2	8
47	в рассказе	2	8
48	вместе с	2	8
49	в своем	3	7
50	раз в	2	7
51	не только	14	7
52	в нем	17	7
53	так что	2	7
54	и только	3	7
55	до конца	4	7
56	когда он	2	7
57	для нас	2	7
58	на самом	1	6
59	в сущности	7	6
60	в ней	1	6
61	перед нами	12	6
62	все эти	4	6
63	в себе	7	6
64	и вот	1	6
65	во время	1	6
66	точки зрения	11	6
67	но он	3	6
68	тому что	1	6
69	в самой	5	6
70	когда мы	1	6
71	никак не	3	6
72	это не	5	6
73	мы видим	1	6
74	у него	5	6
75	а не	11	6
76	что мы	2	6
77	шекспира и	1	6
78	как на	1	6
79	мы уже	3	5
80	мы не	4	5
81	в целом	1	5
82	и на	11	5
83	с этим	2	5
84	все же	4	5
85	целый ряд	2	5
86	и как	2	5
87	как он	3	5
88	как и	12	5
89	нисколько не	1	5
90	самого начала	1	5
91	никогда не	6	5
92	и его	6	5
93	и это	3	5
94	с самого	1	5
95	и совершенно	2	5
96	мы будем	2	5
97	с ним	2	5
98	в какой	1	5
99	что для	1	5
100	вовсе не	9	5
101	мы можем	4	5
102	и есть	1	4
103	той же	3	4
104	что автор	1	4
105	мы совершенно	1	4
106	и уже	1	4
107	слова и	7	4
108	в своей	3	4
109	заставляет его	1	4
110	с точки	9	4
111	одна из	2	4
112	на него	3	4
113	а в	2	4
114	с другом	5	4
115	у нас	2	4
116	как мы	12	4
117	и о	3	4
118	что у	1	4
119	можно было	2	4
120	жизнь и	3	4
121	этой жизни	1	4
122	даны в	3	4
123	об этом	2	4
124	о нем	6	4
125	в двух	1	4
126	этот вопрос	2	4
127	только в	6	4
128	и так	2	4
129	себя в	3	4
130	в жизни	5	4
131	и других	4	4
132	никто не	1	4
133	очень легко	1	4
134	по поводу	1	4
135	что не	1	4
136	смысла и	1	4
137	в частности	1	4
138	друг с	5	4
139	совершенно не	4	4
140	жизни и	5	4
141	это в	1	4
142	к этому	1	4
143	в таком	1	4
144	например в	4	3
145	же как	2	3
146	к своей	1	3
147	и до	3	3
148	это совершенно	1	3
149	что если	1	3
150	то это	3	3
151	и он	6	3
152	события в	1	3
153	слова как	3	3
154	но не	4	3
155	в сторону	1	3
156	сама по	2	3
157	конце концов	1	3
158	как в	4	3
159	вот как	2	3
160	увидим что	2	3
161	от этого	2	3
162	та же	1	3
163	он все	1	3
164	кажется нам	1	3
165	что может	1	3
166	на этом	3	3
167	здесь мы	1	3
168	его в	1	3
169	должен был	1	3
170	ни в	6	3
171	этого слова	2	3
