N	2gram	Propp_Russ_1	Problemy
1	и не	6	31
2	и в	36	29
3	в его	2	24
4	может быть	8	24
5	в этом	12	22
6	а не	2	22
7	т е	17	21
8	в нем	2	19
9	точки зрения	3	19
10	как бы	5	19
11	не только	22	15
12	то что	6	15
13	то же	3	14
14	не как	1	14
15	и его	1	14
16	но и	16	14
17	в пределах	1	13
18	с точки	3	13
19	уже не	6	13
20	точка зрения	1	12
21	таким образом	6	12
22	как и	10	12
23	не может	4	12
24	в то	1	10
25	только в	4	10
26	в одном	3	10
27	там где	2	10
28	все эти	2	9
29	с его	1	9
30	все же	5	9
31	это не	10	9
32	если бы	1	9
33	но не	2	9
34	по отношению	1	8
35	что в	19	8
36	в каждом	2	8
37	как не	2	8
38	в том	17	8
39	что он	1	8
40	потому что	10	8
41	до конца	2	8
42	в своем	3	8
43	отношению к	1	8
44	и на	10	7
45	и как	2	7
46	но в	2	7
47	в себе	1	7
48	входит в	4	7
49	том что	19	7
50	она не	2	7
51	так и	7	7
52	в форме	1	7
53	а в	9	7
54	самом деле	1	6
55	так же	3	6
56	как в	5	6
57	в целом	2	6
58	что она	2	6
59	его в	1	6
60	несмотря на	3	6
61	точку зрения	1	6
62	могут быть	2	6
63	к нему	1	6
64	так как	15	6
65	и потому	2	6
66	не могут	1	6
67	все это	6	6
68	на самом	2	5
69	должна быть	1	5
70	же что	1	5
71	зависимости от	1	5
72	у него	2	5
73	перед нами	1	5
74	он не	1	5
75	но все	3	5
76	было бы	1	5
77	он и	1	5
78	или как	1	5
79	и это	1	5
80	и о	1	5
81	сочетается с	1	5
82	еще не	4	5
83	с ним	2	5
84	ничего не	3	5
85	между тем	7	5
86	и др	4	5
87	во всяком	1	5
88	и т	10	4
89	поэтому и	1	4
90	и наконец	1	4
91	в этой	1	4
92	не значит	2	4
93	но эта	1	4
94	что было	1	4
95	их в	3	4
96	как мы	10	4
97	в основе	1	4
98	от того	1	4
99	и с	2	4
100	в свете	2	4
101	и следовательно	1	4
102	тем что	4	4
103	что и	7	4
104	не было	2	4
105	не на	2	4
106	его как	2	4
107	должна была	2	4
108	но это	4	4
109	и для	2	4
110	они не	1	4
111	например в	2	3
112	не во	1	3
113	себе и	1	3
114	то чем	1	3
115	и пр	2	3
116	кроме того	1	3
117	уже в	1	3
118	и до	2	3
119	подобно тому	1	3
120	на почве	1	3
121	далеко не	3	3
122	в их	4	3
123	они уже	1	3
124	тому что	4	3
125	одна из	4	3
126	как будто	5	3
127	этом отношении	1	3
128	в духе	1	3
129	оно не	1	3
130	если же	1	3
131	приводит к	3	3
132	и здесь	2	3
133	в них	6	3
134	мы должны	2	3
135	и у	5	3
136	всяком случае	1	3
137	ни в	1	3
138	т п	1	3
139	только у	2	3
140	точек зрения	1	3
141	целом ряде	1	3
142	тому как	1	3
143	по существу	4	3
144	не дает	1	3
145	не знает	1	3
146	сказать что	1	3
147	таким же	3	3
148	в своих	2	3
149	как на	1	3
150	все что	1	3
151	переходит к	1	2
152	к другому	2	2
153	по преимуществу	1	2
154	на западе	2	2
155	и могут	1	2
156	мы уже	1	2
157	в которой	1	2
158	вопрос о	1	2
159	на себя	2	2
160	из которых	1	2
161	в ней	2	2
162	так что	2	2
163	в истории	1	2
164	в той	1	2
165	его на	1	2
166	с этим	2	2
167	однако не	1	2
168	его к	2	2
169	и к	3	2
170	хозяин и	3	2
171	всех этих	2	2
172	в россии	4	2
173	но этого	1	2
174	здесь мы	1	2
175	же не	2	2
176	при этом	6	2
177	в жизни	2	2
178	со своими	1	2
179	чем в	2	2
180	ряде других	1	2
181	в один	2	2
182	в которых	5	2
183	приводит его	1	2
184	но они	3	2
185	как можно	2	2
186	к этим	1	2
187	следовательно и	1	2
188	связи с	4	2
189	не потому	1	2
190	для себя	1	2
191	данном случае	1	2
192	идет не	1	2
193	и что	4	2
194	слова а	1	2
195	и сам	1	2
196	те же	1	2
197	можно больше	1	2
198	находится в	2	2
199	никак не	1	2
200	и во	1	2
201	от них	3	2
202	во всей	1	2
203	наконец в	1	2
204	как например	3	2
205	один из	8	2
206	мы видим	2	2
207	тот же	1	2
208	и ее	1	2
209	сколько в	1	2
210	в большинстве	2	2
211	то и	1	2
212	в последний	2	2
213	большинстве случаев	2	2
214	его и	2	2
215	него нет	1	2
216	одно из	5	2
217	не о	1	2
218	и старается	1	2
219	себя и	2	2
220	на этот	3	2
221	мы остановимся	1	2
222	совершенно иное	1	2
223	только как	1	2
224	в данном	1	2
225	в первой	1	2
226	друг с	1	2
227	весь этот	1	2
228	последний день	2	2
229	можно было	1	2
230	из своего	1	2
231	его жизнь	1	2
232	отсюда же	1	2
233	же в	1	2
234	е в	8	2
235	слово в	1	2
236	этот вопрос	2	2
237	между ними	1	2
238	есть и	1	2
239	жизни и	1	2
240	но эти	3	2
241	заметить что	1	2
242	также не	1	2
243	же как	1	1
244	ими как	1	1
245	тем же	1	1
246	в первом	1	1
247	характерное для	1	1
248	сам и	1	1
249	из самых	1	1
250	на две	1	1
251	противном случае	1	1
252	видеть в	1	1
253	с таким	1	1
254	и за	1	1
