N	2gram	Vygotskiy__4	Problemy
1	и в	20	46
2	и не	8	27
3	может быть	12	23
4	не может	6	19
5	как бы	7	19
6	в нем	2	17
7	в этом	24	16
8	не только	15	14
9	и т.п	2	14
10	слова в	9	13
11	перед нами	5	12
12	как мы	13	12
13	но и	9	12
14	как и	9	12
15	и на	6	11
16	точки зрения	24	11
17	в одном	1	11
18	а не	7	11
19	не в	4	10
20	между ними	4	10
21	и к	5	9
22	в самом	6	9
23	с точки	11	9
24	в его	11	9
25	в том	42	9
26	прежде всего	2	9
27	до сих	1	8
28	конечно не	1	8
29	сих пор	1	8
30	или в	1	8
31	в сущности	4	7
32	еще не	2	7
33	в себе	10	7
34	и с	4	7
35	слово и	2	7
36	слова с	1	7
37	по себе	1	7
38	как раз	1	7
39	слова и	5	7
40	то же	16	6
41	никогда не	5	6
42	и он	2	6
43	хотя и	1	6
44	но в	3	6
45	слово в	6	6
46	к одному	6	6
47	в каждом	2	6
48	ни в	3	6
49	но это	1	6
50	и его	5	6
51	на предмет	2	6
52	о нем	1	6
53	в него	2	6
54	что он	6	6
55	только в	10	6
56	друг друга	4	6
57	и между	6	6
58	все это	1	6
59	мы увидим	1	6
60	во всех	1	5
61	по отношению	1	5
62	так сказать	1	5
63	при этом	12	5
64	это не	5	5
65	в то	1	5
66	в самой	1	5
67	это слово	2	5
68	и сам	1	5
69	о том	5	5
70	к нему	2	5
71	если мы	10	5
72	так как	10	5
73	у него	2	5
74	с другом	7	5
75	друг с	7	5
76	речи и	1	5
77	отношению к	1	5
78	например в	1	4
79	самом деле	7	4
80	слово у	1	4
81	в их	12	4
82	мы не	1	4
83	но не	3	4
84	как в	5	4
85	словом в	1	4
86	все же	5	4
87	все эти	5	4
88	он не	1	4
89	таким образом	25	4
90	том что	35	4
91	в этих	3	4
92	своего рода	1	4
93	том же	2	4
94	раз и	1	4
95	в процессе	27	4
96	этих двух	1	4
97	во всем	3	4
98	потому что	12	4
99	здесь не	2	4
100	в себя	1	4
101	приводит к	3	4
102	так и	5	4
103	по мере	4	4
104	в виду	3	4
105	и здесь	2	4
106	и других	3	4
107	можно сказать	1	4
108	же и	1	4
109	уже не	1	4
110	уже в	6	4
111	мы можем	5	4
112	еще и	1	4
113	очень часто	2	4
114	должно быть	3	4
115	то что	15	4
116	не знает	2	4
117	совершенно не	3	4
118	что в	19	4
119	том числе	2	4
120	одним из	2	3
121	также и	2	3
122	человека и	1	3
123	и это	2	3
124	в приведенном	1	3
125	тем же	4	3
126	между двумя	2	3
127	почти всегда	3	3
128	мы уже	5	3
129	той же	6	3
130	мы имеем	2	3
131	всех его	1	3
132	так чтобы	1	3
133	мы и	2	3
134	себе и	3	3
135	отличие от	2	3
136	значение для	1	3
137	в той	2	3
138	в своем	4	3
139	в условиях	3	3
140	из этих	2	3
141	в этой	3	3
142	как он	4	3
143	на то	5	3
144	их в	2	3
145	на этом	3	3
146	они должны	1	3
147	было бы	8	3
148	далеко не	2	3
149	в слове	2	3
150	такой же	2	3
151	но если	1	3
152	и при	4	3
153	и их	1	3
154	в своей	7	3
155	в отличие	2	3
156	не как	1	3
157	образом и	1	3
158	но он	1	3
159	войти в	1	3
160	в отношении	10	3
161	по своей	6	3
162	на него	1	3
163	не могут	3	3
164	числе и	2	3
165	даны в	2	3
166	если бы	5	3
167	и т.д	2	3
168	никак не	2	3
169	и что	8	3
170	в различных	1	3
171	и во	3	3
172	и только	4	3
173	слов и	1	3
174	отличается от	2	3
175	словом и	4	3
176	между этими	2	3
177	себя в	3	3
178	только на	2	3
179	в конце	1	3
180	что и	9	3
181	общая черта	1	3
182	тем что	7	3
183	этот второй	1	3
184	одном слове	1	3
185	и даже	1	3
186	с другой	12	3
187	с помощью	31	3
188	слова то	3	3
189	так же	11	3
190	по существу	3	3
191	но для	2	3
192	и для	4	3
193	в речи	4	3
194	бы в	3	3
195	еще более	1	3
196	слово слово	1	3
197	другой стороны	9	3
198	того же	9	3
199	но этот	1	3
200	и другие	9	3
201	смысле слова	1	2
202	ту же	2	2
203	же как	6	2
204	а как	1	2
205	вопрос о	1	2
206	установку на	2	2
207	как если	1	2
208	мы будем	2	2
209	друг на	5	2
210	не входит	1	2
211	если в	1	2
212	оно является	1	2
213	показать в	1	2
214	с этим	5	2
215	прямой и	1	2
216	стороны и	2	2
217	и слова	1	2
218	когда он	3	2
219	целый ряд	5	2
220	и как	9	2
221	его к	4	2
222	увидим что	5	2
223	бы не	1	2
224	степени и	1	2
225	так в	1	2
226	отношение между	1	2
227	но на	1	2
228	в первых	1	2
229	должна быть	2	2
230	на том	4	2
231	слово или	2	2
232	свое время	2	2
233	данное слово	2	2
234	и по	1	2
235	но все	1	2
236	на все	3	2
237	может стать	2	2
238	этом смысле	8	2
239	и тем	8	2
240	к годам	1	2
241	все равно	1	2
242	на друга	5	2
243	этих трех	2	2
244	которую он	2	2
245	что такое	5	2
246	мы конечно	1	2
247	почти не	1	2
248	в которых	1	2
249	мысли и	2	2
250	не менее	3	2
251	которые в	4	2
252	не могли	1	2
253	слова мы	3	2
254	того как	2	2
255	ничего не	1	2
256	своей природе	1	2
257	отношении к	1	2
258	и является	3	2
259	этих случаях	1	2
260	то и	1	2
261	для другого	1	2
262	до своих	1	2
263	если только	1	2
264	у нас	1	2
265	языка в	1	2
266	выпадает из	1	2
267	могут быть	7	2
268	всем их	2	2
269	нашего рассмотрения	2	2
270	к тому	6	2
271	указывает на	2	2
272	без всякого	1	2
273	и совершенно	1	2
274	можно было	6	2
275	те же	6	2
276	с ним	1	2
277	между тем	9	2
278	тем как	3	2
279	в языке	2	2
280	возникает вопрос	1	2
281	здесь в	1	2
282	все время	4	2
283	и следовательно	1	2
284	и одновременно	1	2
285	образов и	2	2
286	и так	1	2
287	так что	3	2
288	раз в	2	2
289	и они	1	2
290	принадлежащих к	1	2
291	слова не	3	2
292	для него	2	2
293	а в	2	2
294	каждого слова	1	2
295	в других	1	2
296	о которых	1	2
297	к самому	1	2
298	для этого	1	2
299	только к	3	2
300	предмет и	1	2
301	на этот	3	2
302	его как	1	2
303	слова слово	1	2
304	слова что	1	2
305	что мы	7	2
306	вместе с	8	2
307	со словом	2	2
308	в данном	2	2
309	если оно	1	2
310	в первой	1	2
311	этого слова	11	2
312	при всем	1	2
313	причем в	1	2
314	себя на	1	2
315	сознания и	1	2
316	в результате	8	2
317	о котором	1	2
318	для нас	4	2
319	в большей	1	2
320	сказать что	6	2
321	в свое	2	2
322	как слово	1	2
323	слова когда	1	2
324	во всяком	4	2
325	они не	2	2
326	слова которые	1	1
327	функции в	1	1
328	слова со	1	1
329	и то	10	1
330	получает в	1	1
331	на самом	1	1
332	он может	1	1
333	оказываются в	1	1
334	и есть	1	1
335	изучение тех	1	1
336	уже указывали	1	1
337	оно было	1	1
338	собственном смысле	7	1
339	видеть в	2	1
340	схема которая	1	1
341	из всех	1	1
342	на материале	1	1
343	сравнению с	3	1
344	нуждаются в	1	1
345	при анализе	2	1
346	входит в	2	1
347	не во	1	1
348	развитой форме	1	1
349	интересуют в	1	1
350	этом не	1	1
351	совпадает с	1	1
352	вместо того	1	1
353	от друга	1	1
354	разнородные явления	1	1
355	в ней	2	1
356	подростка и	1	1
357	которую можно	2	1
358	и сами	2	1
359	между собой	5	1
360	со словами	3	1
361	не учитывает	1	1
362	в нашем	4	1
363	то мы	1	1
364	как правило	1	1
365	но как	2	1
366	в голове	1	1
367	а только	3	1
368	функции слова	1	1
369	друг от	1	1
370	и речи	2	1
371	большое значение	1	1
372	при первом	1	1
373	форме и	1	1
374	один и	7	1
375	в собственном	7	1
376	характер и	1	1
377	мы проследим	3	1
378	положения для	1	1
379	на которое	2	1
380	однако не	1	1
381	не сливается	1	1
382	приводят к	3	1
383	могли бы	9	1
384	нами в	4	1
385	не являются	3	1
386	напомним что	2	1
387	себе не	1	1
388	есть слова	1	1
389	образов которые	1	1
390	стороны мы	2	1
391	ситуации в	1	1
392	та же	1	1
393	точку зрения	1	1
394	что это	2	1
395	в целом	11	1
396	же слово	3	1
397	и отношения	2	1
398	тому же	6	1
399	во многих	2	1
400	из общей	1	1
401	в наших	2	1
402	внешнее сходство	2	1
403	корнями в	1	1
404	всеми остальными	1	1
405	развивается с	1	1
406	с новым	1	1
407	а вовсе	1	1
408	но прежде	1	1
409	на его	3	1
410	что она	1	1
411	высшей степени	2	1
412	говорили в	1	1
413	или иному	2	1
414	он должен	1	1
415	могло возникнуть	1	1
416	в силу	6	1
417	по законам	2	1
418	ни были	1	1
419	слова к	3	1
420	характер в	1	1
421	в плане	1	1
422	такова например	1	1
423	мы говорили	3	1
424	они играют	1	1
425	не бывает	2	1
426	одно и	6	1
427	в одну	1	1
428	здесь мы	2	1
429	что все	3	1
430	же не	2	1
431	указывали на	1	1
432	и характер	1	1
433	этом он	1	1
434	а по	1	1
435	на этой	1	1
436	его в	6	1
437	знает что	3	1
438	его личности	1	1
439	для нее	1	1
440	всеми своими	1	1
441	не соответствует	2	1
442	он является	1	1
443	на которую	1	1
444	в высшей	2	1
445	предмет но	2	1
446	не всегда	1	1
447	друга в	1	1
448	в не	1	1
449	мы знаем	1	1
450	чем в	3	1
451	же конкретное	1	1
452	обратимся к	4	1
453	в один	3	1
454	и тогда	2	1
455	по той	1	1
456	другом как	1	1
457	мы как	1	1
458	что если	2	1
459	благодаря этому	1	1
460	в такой	1	1
461	по сравнению	4	1
462	одним и	3	1
463	что вся	1	1
464	место в	2	1
465	мы в	2	1
466	не столько	1	1
467	которой они	2	1
468	но эта	1	1
469	поэтому мы	1	1
470	но во	1	1
471	тем самым	7	1
472	даже в	2	1
473	и вся	1	1
474	тому что	4	1
475	и разновидности	1	1
476	вплоть до	1	1
477	дня и	1	1
478	но они	2	1
479	к слиянию	1	1
480	есть прежде	1	1
481	самого начала	1	1
482	этими двумя	2	1
483	мышления и	14	1
484	тогда когда	8	1
485	что их	1	1
486	здесь на	1	1
487	и притом	1	1
488	к этим	2	1
489	его собственного	1	1
490	как его	1	1
491	взглядами на	1	1
492	и отдельных	2	1
493	лицо на	1	1
494	как установку	1	1
495	значение этого	1	1
496	и всегда	1	1
497	слова так	1	1
498	одновременно к	1	1
499	речи не	2	1
500	и весь	1	1
501	и лишь	1	1
502	на практике	1	1
503	в другую	3	1
504	его можно	1	1
505	связи с	3	1
506	в сознании	4	1
507	из истории	2	1
508	только с	1	1
509	не связи	1	1
510	что на	2	1
511	в области	4	1
512	такие же	1	1
513	мы найдем	2	1
514	когда мы	2	1
515	нисколько не	2	1
516	когда они	1	1
517	лежит в	1	1
518	указание на	1	1
519	они друг	1	1
520	всего в	1	1
521	одну и	1	1
522	и другим	1	1
523	он узнает	1	1
524	его с	1	1
525	они даны	2	1
526	бы он	1	1
527	в переходе	1	1
528	уже на	1	1
529	что при	2	1
530	эпоху в	1	1
531	и поэтому	3	1
532	и самое	1	1
533	не делает	1	1
534	а затем	2	1
535	которого мы	1	1
536	того чтобы	7	1
537	как один	1	1
538	данном случае	2	1
539	или еще	1	1
540	с самого	1	1
541	лучше сказать	1	1
542	не возникает	1	1
543	роль в	4	1
544	мы наблюдаем	2	1
545	действительно по	1	1
546	предметом нашего	1	1
547	что может	1	1
548	и ту	1	1
549	настоящей главы	1	1
550	собой в	1	1
551	является в	3	1
552	поэтому в	1	1
553	они становятся	1	1
554	совершенно невозможно	1	1
555	форме в	1	1
556	как чисто	1	1
557	смысле и	2	1
558	связанная с	1	1
559	говорят что	1	1
560	такие разнородные	1	1
561	слова из	2	1
562	при наличии	1	1
563	могут дать	1	1
564	или на	1	1
565	на что	1	1
566	становятся все	1	1
567	после того	1	1
568	в игре	1	1
569	все его	1	1
570	в сфере	1	1
571	может не	2	1
572	по типу	2	1
573	этих слов	1	1
574	указывает в	1	1
575	на одном	2	1
576	именно такое	1	1
577	конкретной и	1	1
578	быть даже	1	1
579	в настоящей	2	1
580	говоря что	1	1
581	формой и	1	1
582	в каждую	1	1
583	известно что	1	1
584	но так	2	1
585	на которой	1	1
586	один из	3	1
