N	2gram	Voloshinov_1	Problemy
1	и в	15	34
2	и не	16	29
3	как бы	11	27
4	что он	8	23
5	в его	9	22
6	в нем	4	19
7	может быть	13	19
8	не может	13	19
9	и все	4	19
10	как и	6	18
11	о себе	2	18
12	себе самому	1	18
13	к себе	3	17
14	в этом	13	16
15	но в	9	16
16	и его	15	16
17	все это	5	16
18	он не	4	15
19	и с	7	15
20	прежде всего	11	15
21	то же	7	14
22	к нему	7	14
23	самом деле	7	13
24	для него	5	13
25	и к	7	12
26	в то	6	12
27	же время	5	12
28	потому что	4	12
29	но и	4	12
30	на самом	2	11
31	вовсе не	2	11
32	то что	10	11
33	не только	5	10
34	слова и	2	10
35	не в	4	9
36	в отношении	2	9
37	а не	2	9
38	и т	1	8
39	с самого	7	8
40	самого начала	5	8
41	никогда не	7	8
42	с ним	12	8
43	в другом	1	8
44	в самом	6	8
45	себя и	3	8
46	так же	1	8
47	что же	4	8
48	и для	2	8
49	точки зрения	13	8
50	я не	3	7
51	на него	4	7
52	как будто	1	7
53	как мы	10	7
54	слова в	1	7
55	и даже	2	7
56	все же	5	7
57	что в	6	7
58	мы уже	5	6
59	и на	3	6
60	с его	8	6
61	с собою	1	6
62	отношение к	7	6
63	что они	1	6
64	так и	10	6
65	в себе	4	6
66	только в	6	6
67	с ними	4	6
68	не знает	3	6
69	отношению к	9	6
70	на них	1	5
71	он сам	4	5
72	в чем	4	5
73	по отношению	11	5
74	и наконец	10	5
75	и у	6	5
76	что это	3	5
77	в целом	2	5
78	и вот	6	5
79	но все	2	5
80	на протяжении	5	5
81	он и	2	5
82	нему и	1	5
83	даже в	1	5
84	таким образом	21	5
85	к тому	4	5
86	себе самом	3	5
87	это я	1	5
88	и что	3	5
89	что и	2	5
90	это не	2	5
91	все время	4	5
92	того что	2	5
93	и так	1	5
94	из них	1	5
95	всяком случае	3	5
96	в одном	3	5
97	себе и	1	5
98	к своему	1	5
99	другого человека	1	5
100	и от	1	5
101	мы должны	7	5
102	хотя бы	7	5
103	а в	6	5
104	во всяком	4	5
105	пробиться к	1	4
106	с таким	1	4
107	смерти отца	3	4
108	еще не	7	4
109	бы то	1	4
110	но не	5	4
111	но как	1	4
112	как в	3	4
113	бы и	2	4
114	другого как	1	4
115	он в	1	4
116	все эти	9	4
117	при этом	7	4
118	внутренней речи	3	4
119	на этом	5	4
120	последнее слово	1	4
121	то ни	1	4
122	что все	5	4
123	в мире	1	4
124	его в	8	4
125	с другими	5	4
126	переходим к	1	4
127	ни в	6	4
128	рядом с	2	4
129	с точки	10	4
130	его отношение	2	4
131	но это	2	4
132	друг другу	1	4
133	ничего не	2	4
134	он хочет	1	4
135	как раз	2	4
136	его с	1	4
137	и это	1	4
138	если бы	3	4
139	на вопрос	1	4
140	тотчас же	1	4
141	и прежде	5	4
142	только на	2	4
143	в начале	1	4
144	в общем	1	4
145	так как	9	4
146	у него	3	4
147	с другой	1	4
148	тем что	1	4
149	человека как	1	4
150	вместе с	4	4
151	и голос	1	4
152	мы остановимся	2	4
153	бы он	3	4
154	я в	1	4
155	а между	1	3
156	в такой	1	3
157	и то	2	3
158	за собой	1	3
159	ведь и	2	3
160	высшей степени	2	3
161	в виду	1	3
162	в ней	5	3
163	что его	1	3
164	совсем не	5	3
165	нет и	1	3
166	в одной	2	3
167	вот как	1	3
168	хотя и	1	3
169	и как	1	3
170	уже в	1	3
171	как он	1	3
172	он ни	1	3
173	не как	1	3
174	их в	2	3
175	желание смерти	2	3
176	это было	1	3
177	его и	2	3
178	в высшей	2	3
179	далеко не	4	3
180	этого не	2	3
181	мы видели	5	3
182	должно быть	2	3
183	раз и	1	3
184	в своей	9	3
185	в котором	1	3
186	и другого	1	3
187	не менее	3	3
188	по крайней	1	3
189	по себе	2	3
190	что с	1	3
191	том что	5	3
192	есть только	1	3
193	с ее	3	3
194	в ее	4	3
195	внутренняя речь	1	3
196	характер и	2	3
197	говорили что	1	3
198	за живое	1	3
199	еще в	1	3
200	для этого	4	3
201	сводится к	3	3
202	в глаза	1	3
203	и во	1	3
204	между тем	2	3
205	крайней мере	1	3
206	быть даже	1	3
207	наконец в	1	3
208	в него	2	3
209	но так	1	3
210	в том	4	3
211	человека с	2	3
212	большинстве случаев	5	3
213	нуждается в	2	3
214	а с	1	3
215	до конца	5	3
216	в последующем	1	3
217	под влиянием	1	3
218	по своему	1	3
219	ненависть к	1	3
220	про себя	1	3
221	сознания и	5	3
222	это как	3	3
223	бы в	2	3
224	его к	1	3
225	жизни и	5	3
226	я и	6	2
227	например в	1	2
228	это и	1	2
229	все те	4	2
230	и этот	1	2
231	той же	2	2
232	а как	1	2
233	себе как	1	2
234	та же	1	2
235	во внутреннем	2	2
236	еще до	1	2
237	мы и	4	2
238	того же	1	2
239	меня в	1	2
240	во всех	8	2
241	бы не	1	2
242	друг на	1	2
243	отличие от	1	2
244	за пределы	2	2
245	определяется не	1	2
246	материалом для	1	2
247	с этим	6	2
248	в своем	2	2
249	когда он	1	2
250	увидим что	4	2
251	в этот	4	2
252	уже с	1	2
253	в которой	1	2
254	свой голос	1	2
255	в большинстве	4	2
256	вследствие этого	1	2
257	так сказать	3	2
258	вообще не	1	2
259	в первых	1	2
260	т д	1	2
261	всех этих	5	2
262	он должен	2	2
263	не бывает	1	2
264	такого же	1	2
265	те же	4	2
266	входит в	1	2
267	было в	1	2
268	чтобы все	1	2
269	было бы	6	2
270	только себя	1	2
271	в жизни	5	2
272	мог бы	1	2
273	кажется что	1	2
274	по всему	2	2
275	всю жизнь	1	2
276	и того	1	2
277	что значит	2	2
278	что такое	3	2
279	этого необходимо	1	2
280	он дает	1	2
281	в отличие	1	2
282	которые в	1	2
283	тем не	2	2
284	по ту	3	2
285	войти в	3	2
286	однако в	1	2
287	тому чтобы	3	2
288	на всю	1	2
289	и почти	1	2
290	тому что	3	2
291	слова мы	1	2
292	во время	5	2
293	о них	2	2
294	чем не	2	2
295	и без	1	2
296	и внешнего	1	2
297	этом случае	1	2
298	к ней	2	2
299	как на	3	2
300	мире и	1	2
301	и мысли	1	2
302	о нем	1	2
303	ли это	1	2
304	и со	2	2
305	не является	3	2
306	отнюдь не	2	2
307	всем этим	1	2
308	всего этого	1	2
309	конечно в	2	2
310	особенно в	1	2
311	и вообще	1	2
312	громадное значение	1	2
313	находится в	3	2
314	о том	1	2
315	все его	2	2
316	или как	3	2
317	на одном	1	2
318	мыслей и	1	2
319	в форме	1	2
320	и только	4	2
321	еще более	2	2
322	ослабленной форме	2	2
323	и об	1	2
324	быть и	2	2
325	один из	4	2
326	тот же	5	2
327	мы увидим	4	2
328	то в	1	2
329	и ее	3	2
330	при всей	1	2
331	со всеми	3	2
332	с которыми	2	2
333	не то	1	2
334	конечно не	3	2
335	не входит	1	2
336	уже не	5	2
337	него и	1	2
338	в душе	13	2
339	мы знаем	7	2
340	остановимся только	1	2
341	ту сторону	3	2
342	как его	2	2
343	связан с	1	2
344	выходит за	1	2
345	или иной	1	2
346	слово в	1	2
347	к которому	1	2
348	это кажется	1	2
349	говорит о	1	2
350	не было	4	2
351	на друга	1	2
352	человек в	1	2
353	и потому	8	2
354	в человеке	5	2
355	без труда	1	2
356	все позволено	4	2
357	отношения человека	1	2
358	самого себя	2	2
359	со всею	3	2
360	благодаря этому	1	2
361	которой он	2	2
362	более того	2	2
363	в заключение	3	2
364	это уже	1	2
365	что оно	2	2
366	вопрос о	1	2
367	в другой	1	2
368	в силах	2	2
369	может войти	1	2
370	я как	1	2
371	но именно	1	2
372	будто бы	2	2
373	которых он	1	2
374	сказать что	6	2
375	в последнем	1	2
376	к другим	2	2
377	а может	1	2
378	с глубоким	1	1
379	же позицию	1	1
380	одним из	3	1
381	также и	1	1
382	мы замечаем	1	1
383	чтобы не	2	1
384	человека и	6	1
385	начинается с	1	1
386	в ослабленной	2	1
387	силы и	1	1
388	тех же	1	1
389	настолько велико	1	1
390	он хотел	3	1
391	нам кажется	1	1
392	его жизненного	1	1
393	ясно что	1	1
394	в первом	2	1
395	это понять	1	1
396	уже указывали	3	1
397	находится уже	1	1
398	и больше	1	1
399	этого он	1	1
400	определяются все	1	1
401	становятся как	1	1
402	отношения к	2	1
403	в несколько	1	1
404	со всех	1	1
405	или наоборот	1	1
406	благодаря тому	2	1
407	время как	1	1
408	которое не	1	1
409	то это	1	1
410	не совсем	2	1
411	выражение этого	1	1
412	и заставляет	1	1
413	высокого стиля	1	1
414	зависимости от	2	1
415	такое же	1	1
416	в каждой	1	1
417	всех сторон	1	1
418	проявляется в	1	1
419	свою очередь	1	1
420	и самого	1	1
421	собой в	1	1
422	вкратце остановиться	1	1
423	дать ему	3	1
424	он был	3	1
425	последующей жизни	2	1
426	его уже	1	1
427	и психологов	1	1
428	должны коснуться	1	1
429	видели что	1	1
430	отказ от	1	1
431	к которой	1	1
432	благодаря которому	1	1
433	не все	1	1
434	него все	1	1
435	мы сейчас	1	1
436	вмешивается в	1	1
437	чем же	5	1
438	сих пор	3	1
439	в центре	3	1
440	независимо от	1	1
441	во вне	1	1
442	сделать в	1	1
443	на исповеди	1	1
444	в различные	1	1
445	в душу	1	1
446	первых двух	1	1
447	и пр	9	1
448	перед нами	1	1
449	что по	1	1
450	и хотя	1	1
451	и между	1	1
452	одного плана	1	1
453	ни один	2	1
454	сказать о	1	1
455	или во	1	1
456	в этой	5	1
457	с их	3	1
458	отношений к	1	1
459	и тот	2	1
460	и до	3	1
461	роль в	6	1
462	во многих	1	1
463	остановиться в	1	1
464	перемены в	1	1
465	человек не	2	1
466	роли в	2	1
467	этот процесс	4	1
468	главным образом	4	1
469	другом человеке	1	1
470	каждый миг	1	1
471	чем иным	1	1
472	же это	1	1
473	в узком	2	1
474	идеи и	2	1
475	родились из	1	1
476	в корне	1	1
477	из виду	1	1
478	из него	2	1
479	что может	3	1
480	всех своих	1	1
481	его можно	1	1
482	на то	1	1
483	в нее	1	1
484	одно и	1	1
485	человека в	3	1
486	всех отношениях	1	1
487	здесь мы	1	1
488	эпохи не	1	1
489	а затем	1	1
490	другим или	1	1
491	выражение и	1	1
492	и может	4	1
493	сознание и	4	1
494	что такой	1	1
495	об этом	4	1
496	в глубине	2	1
497	них не	2	1
498	а его	1	1
499	то есть	1	1
500	может стать	3	1
501	в свой	2	1
502	без внутренней	1	1
503	приходит в	2	1
504	любовь к	1	1
505	делает его	1	1
506	материал для	2	1
507	в мир	3	1
508	только одно	1	1
509	не чем	1	1
510	этом мы	3	1
511	само собою	1	1
512	но уже	1	1
513	процесс внутренней	1	1
514	его все	2	1
515	со своими	1	1
516	перейдем к	1	1
517	звучать как	1	1
518	социальной и	1	1
519	резкое выражение	1	1
520	и было	2	1
521	сознанию и	1	1
522	в один	1	1
523	и становится	2	1
524	ибо не	2	1
525	в эту	2	1
526	в этих	2	1
527	в г	3	1
528	можно сказать	4	1
529	особенно к	1	1
530	и при	3	1
531	собою по	1	1
532	таким же	1	1
533	на собственном	1	1
534	и навсегда	1	1
535	мы говорили	1	1
536	еще с	1	1
537	оказывается что	1	1
538	уже почти	1	1
539	на первой	1	1
540	мы закончим	1	1
541	из области	1	1
542	но эта	1	1
543	иным как	1	1
544	и эти	1	1
545	представляется ему	1	1
546	что этот	1	1
547	для нее	1	1
548	же мы	1	1
549	борется с	1	1
550	же такое	2	1
551	освободиться от	1	1
552	можем сказать	2	1
553	нас к	1	1
554	на один	2	1
555	случае в	2	1
556	она не	2	1
557	отметить что	2	1
558	эта группа	2	1
559	правда в	2	1
560	одна из	3	1
561	на два	1	1
562	первая часть	1	1
563	далек от	1	1
564	в процессе	4	1
565	в основе	3	1
566	образом в	1	1
567	или еще	1	1
568	это мы	1	1
569	тогда когда	1	1
570	именно с	1	1
571	его речи	1	1
572	человек как	1	1
573	этих двух	2	1
574	в форму	1	1
575	а во	1	1
576	и по	5	1
577	это сделать	1	1
578	это именно	1	1
579	и теперь	1	1
580	чтобы пробиться	1	1
581	связи с	1	1
582	другой но	1	1
583	некоторое время	1	1
584	этом отношении	2	1
585	она искренне	1	1
586	разложения и	2	1
587	не могут	3	1
588	когда мы	1	1
589	их правда	1	1
590	признаться в	1	1
591	только еще	1	1
592	для того	1	1
593	оно не	2	1
594	оно может	3	1
595	и которая	1	1
596	образы и	2	1
597	социальных форм	1	1
598	и о	3	1
599	того чтобы	2	1
600	момент в	1	1
601	но при	1	1
602	ни одно	1	1
603	без всякого	1	1
604	данном случае	3	1
605	на основе	1	1
606	для всего	1	1
607	в особенности	1	1
608	только не	1	1
609	в себя	5	1
610	она только	1	1
611	приводит к	2	1
612	прямо противоположных	1	1
613	в дальнейшем	2	1
614	значение в	3	1
615	материала для	1	1
616	как с	1	1
617	и совершенно	1	1
618	же касается	1	1
619	с собой	1	1
620	это вовсе	1	1
621	каждого из	1	1
622	того и	1	1
623	как ему	1	1
624	по сравнению	1	1
625	поэтому в	1	1
626	между собой	4	1
627	должны признать	1	1
628	из одного	1	1
629	и действий	1	1
630	в разных	1	1
631	на все	2	1
632	характер этого	1	1
633	и являются	2	1
634	убедительный и	1	1
635	этой мысли	1	1
636	после того	1	1
637	в пользу	1	1
638	других людей	1	1
639	служит для	1	1
640	нельзя ни	1	1
641	все в	1	1
642	что ими	1	1
643	вся эта	1	1
644	на месте	1	1
645	во всей	1	1
646	внутренним голосом	1	1
647	во внешнем	8	1
648	нем и	1	1
649	и она	2	1
650	о своих	3	1
651	для самого	2	1
652	от всех	1	1
653	не зная	1	1
654	происходит в	1	1
655	не склонен	1	1
656	голосом его	1	1
657	на которой	1	1
658	но нам	1	1
659	согласиться с	1	1
660	и резкое	1	1
661	путем слияния	1	1
662	должен быть	2	1
663	по мнению	6	1
664	независим от	1	1
665	всех его	1	1
666	содержание его	4	1
667	на мир	1	1
668	теперь в	1	1
669	с одной	1	1
670	себя в	2	1
671	определения и	1	1
672	из которого	1	1
673	для всех	2	1
674	со своим	1	1
675	на всем	2	1
676	точно и	1	1
677	и искусно	1	1
678	же из	1	1
679	или не	1	1
680	чтобы он	1	1
681	оно в	1	1
682	он продолжает	2	1
683	на свое	1	1
684	участие в	1	1
685	ответ на	2	1
686	не так	1	1
687	его основные	1	1
688	в прошлом	1	1
689	на душу	1	1
690	мы можем	12	1
691	в некоторых	1	1
692	позднего периода	1	1
693	выдает себя	1	1
694	к той	1	1
695	глава четвертая	1	1
696	настоящей главы	1	1
697	что на	1	1
698	его ни	1	1
699	без всякой	1	1
700	до сих	3	1
701	нем происходит	1	1
702	что человек	1	1
703	и тех	2	1
704	чем он	2	1
705	и быть	1	1
706	мы еще	1	1
707	один и	2	1
708	не говоря	1	1
709	к человеку	1	1
710	на этот	1	1
711	у других	1	1
712	что находится	1	1
713	жизнь в	1	1
714	было для	1	1
715	чтобы убить	1	1
716	устойчивое и	1	1
717	или с	1	1
718	они-то и	1	1
719	этот принцип	1	1
720	к матери	11	1
721	себя на	1	1
722	его высшей	2	1
723	но оно	1	1
724	нет ничего	1	1
725	самого его	1	1
726	ни на	2	1
727	все основные	4	1
728	ко всем	1	1
729	к его	1	1
730	человека к	2	1
731	всех людей	2	1
732	требует от	1	1
733	он приводит	1	1
734	с внутренней	1	1
735	в данном	3	1
736	на себя	2	1
737	прорывается в	1	1
738	ее во	1	1
739	даже с	1	1
740	тоном и	1	1
741	та внутренняя	1	1
742	конечно и	3	1
743	быть не	1	1
744	или хотя	1	1
745	эти вопросы	1	1
746	глава третья	1	1
747	сейчас же	2	1
748	дано как	1	1
749	с первой	1	1
750	в основном	2	1
751	бы гораздо	1	1
752	с иным	1	1
753	коснуться еще	1	1
754	является как	1	1
755	так ли	1	1
756	характерные для	1	1
757	это последнее	1	1
758	глубине души	1	1
759	и часто	2	1
760	его душе	1	1
761	в самые	1	1
762	котором он	1	1
763	или в	1	1
764	узком смысле	2	1
765	между ними	2	1
766	которая в	1	1
767	бы ему	1	1
768	мысль о	1	1
769	жить и	1	1
770	и ни	1	1
771	все они	2	1
772	этих внутренних	1	1
773	еще очень	1	1
774	определяется его	1	1
775	одной из	1	1
776	требует чтобы	1	1
777	в свою	2	1
778	из тех	1	1
779	ко всему	2	1
780	из этого	2	1
781	который не	1	1
782	новыми и	1	1
783	социальная и	2	1
784	и слов	1	1
785	в своих	4	1
786	велико что	1	1
787	с первого	1	1
