N	2gram	Bakhtin_Pr_3	Myslijsy
1	то есть	48	34
2	потому что	5	33
3	то что	9	29
4	может быть	12	26
5	таким образом	6	24
6	в этом	8	23
7	в том	14	23
8	и в	53	23
9	в слове	1	22
10	и не	15	18
11	что в	2	17
12	при этом	3	15
13	только в	4	15
14	то же	6	14
15	в себе	5	14
16	как и	11	14
17	так как	7	14
18	не было	4	12
19	а не	11	12
20	том что	5	12
21	что я	2	11
22	не в	2	11
23	но и	7	11
24	не может	2	11
25	по отношению	2	10
26	не только	4	10
27	мы можем	5	10
28	тем что	2	10
29	и потому	5	10
30	между тем	2	9
31	мы не	4	8
32	то это	1	8
33	в своем	1	8
34	но в	5	8
35	было бы	5	8
36	о том	2	8
37	сказать что	10	8
38	отношению к	1	8
39	мы говорим	1	7
40	как в	7	7
41	с этим	2	7
42	что это	2	7
43	в нем	10	7
44	в силу	1	7
45	мысли и	1	7
46	это не	6	7
47	по мере	1	7
48	и что	1	7
49	что и	3	7
50	вовсе не	3	7
51	могут быть	4	7
52	этого слова	1	7
53	что если	1	6
54	независимо от	1	6
55	и к	5	6
56	в которой	2	6
57	того как	1	6
58	так и	6	6
59	что не	1	6
60	заметить что	1	6
61	для того	1	6
62	вместе с	2	6
63	и то	1	5
64	есть нечто	1	5
65	говорить о	2	5
66	не то	3	5
67	один и	1	5
68	хотя и	4	5
69	как бы	14	5
70	так сказать	5	5
71	по крайней	1	5
72	не менее	3	5
73	с ним	2	5
74	образом в	2	5
75	внимание на	1	5
76	крайней мере	1	5
77	так что	1	5
78	есть в	3	5
79	не можем	1	5
80	уже в	2	5
81	в его	8	5
82	слова и	3	5
83	все это	8	5
84	тем более	2	5
85	а в	2	5
86	таким же	1	5
87	во всяком	1	5
88	а между	2	4
89	если б	7	4
90	есть не	1	4
91	в истории	3	4
92	могли бы	1	4
93	всех остальных	1	4
94	что все	1	4
95	и с	6	4
96	его в	2	4
97	с другими	3	4
98	и тем	2	4
99	мы имеем	1	4
100	точки зрения	4	4
101	в котором	1	4
102	сих пор	5	4
103	тем не	2	4
104	и более	2	4
105	в то	5	4
106	это последнее	1	4
107	в сознании	2	4
108	же самое	1	4
109	если же	1	4
110	и может	1	4
111	и та	1	4
112	можно сказать	8	4
113	что он	4	4
114	хотя бы	2	4
115	только на	1	4
116	до сих	5	4
117	в той	2	4
118	да и	2	4
119	и все	10	4
120	слово в	2	4
121	между ними	2	4
122	тем самым	1	4
123	в таком	2	4
124	например в	5	3
125	человека и	7	3
126	на самом	1	3
127	и до	5	3
128	мы уже	5	3
129	той же	5	3
130	еще не	5	3
131	и на	18	3
132	к слову	1	3
133	там где	1	3
134	в самом	2	3
135	все эти	9	3
136	и тот	3	3
137	и если	3	3
138	на его	3	3
139	к одному	2	3
140	нашего времени	1	3
141	и по	3	3
142	в нее	1	3
143	ни был	1	3
144	в каждом	4	3
145	но уже	1	3
146	в них	2	3
147	все равно	4	3
148	не всегда	1	3
149	ведет к	1	3
150	с точки	2	3
151	но это	3	3
152	их в	2	3
153	в науке	1	3
154	связанная с	2	3
155	никогда не	2	3
156	в разных	4	3
157	же время	5	3
158	связи с	1	3
159	должны быть	1	3
160	ту же	1	3
161	мы в	1	3
162	с ними	1	3
163	и так	3	3
164	уже не	1	3
165	и других	9	3
166	и их	2	3
167	всяком случае	1	3
168	даже и	2	3
169	и из	3	3
170	что человек	1	3
171	именно в	2	3
172	все более	1	3
173	нет ничего	2	3
174	ко всем	2	3
175	в смысле	2	3
176	кроме того	3	3
177	в этих	5	3
178	в процессе	1	3
179	но тем	1	2
180	явления и	1	2
181	и себя	1	2
182	как мы	5	2
183	человеческой природы	1	2
184	имеет свою	1	2
185	что иное	1	2
186	я не	4	2
187	мы и	2	2
188	собою и	1	2
189	в ней	7	2
190	проявляется в	4	2
191	иное как	1	2
192	столь же	1	2
193	в различных	1	2
194	значение и	2	2
195	к ним	1	2
196	более и	1	2
197	в отдельных	1	2
198	несколько слов	3	2
199	следует сказать	1	2
200	так или	1	2
201	из этих	1	2
202	во многих	1	2
203	что она	1	2
204	он все	1	2
205	он не	3	2
206	состоит в	1	2
207	не как	1	2
208	отношений между	1	2
209	из виду	1	2
210	для понимания	2	2
211	влияние на	12	2
212	из него	1	2
213	человека в	3	2
214	здесь мы	2	2
215	в мире	5	2
216	об этом	1	2
217	это было	3	2
218	или если	1	2
219	например с	1	2
220	этом мы	1	2
221	человек не	1	2
222	чем в	1	2
223	в других	1	2
224	если и	1	2
225	представить себе	1	2
226	и без	3	2
227	быть названы	1	2
228	значение то	1	2
229	было связано	1	2
230	и относительно	1	2
231	и вообще	3	2
232	даже в	1	2
233	можем сказать	1	2
234	без него	1	2
235	в таких	1	2
236	даже не	1	2
237	самого начала	4	2
238	в сущности	10	2
239	мысли как	1	2
240	имеем дело	1	2
241	и притом	1	2
242	к ней	1	2
243	как она	1	2
244	и мысли	2	2
245	и его	10	2
246	в более	4	2
247	этот образ	1	2
248	уже и	1	2
249	раз как	1	2
250	что на	1	2
251	в области	3	2
252	освобождается от	1	2
253	я прежде	1	2
254	и это	3	2
255	не существует	1	2
256	не могу	3	2
257	в ее	3	2
258	в глазах	1	2
259	в образе	3	2
260	можно было	1	2
261	свою мысль	1	2
262	и здесь	1	2
263	в самой	1	2
264	но мы	1	2
265	после того	1	2
266	все в	1	2
267	как нет	1	2
268	которые мы	2	2
269	еще более	5	2
270	о единстве	1	2
271	вытекают из	1	2
272	человека а	1	2
273	быть и	2	2
274	один из	6	2
275	в двух	2	2
276	мы видим	2	2
277	тот же	2	2
278	что даже	1	2
279	они могут	1	2
280	именно на	1	2
281	конечно не	4	2
282	и у	7	2
283	в большинстве	4	2
284	и они	2	2
285	большинстве случаев	4	2
286	отношение к	6	2
287	человека из	1	2
288	друг друга	1	2
289	и даже	2	2
290	с другой	2	2
291	или иначе	1	2
292	и прежде	6	2
293	и др	14	2
294	превращается в	1	2
295	которые не	2	2
296	равно как	1	2
297	человеческой мысли	2	2
298	к его	1	2
299	другая сторона	1	2
300	всем остальным	1	2
301	из которых	1	2
302	по своему	6	2
303	огня в	1	2
304	а может	1	2
305	и для	4	2
306	от него	3	2
307	мы должны	4	2
308	во время	1	2
309	мысли о	2	2
310	но эта	1	2
311	не что	1	2
312	есть и	2	2
313	только о	1	2
314	во сне	5	2
315	к другим	2	2
316	в своих	2	2
317	можно назвать	2	2
318	всем и	1	1
319	ли мы	1	1
320	вряд ли	1	1
321	одним из	3	1
322	с образом	1	1
323	относится и	1	1
324	отделен от	1	1
325	у диккенса	1	1
326	связана с	2	1
327	внешней форме	2	1
328	того же	2	1
329	людей что	1	1
330	по этим	1	1
331	не признает	1	1
332	и разным	1	1
333	бы очень	2	1
334	но особенности	1	1
335	др в	2	1
336	в их	2	1
337	со второй	1	1
338	в сфере	1	1
339	в несколько	1	1
340	очень далеко	1	1
341	бы уже	1	1
342	если я	1	1
343	или наоборот	2	1
344	смысле можно	1	1
345	не была	1	1
346	и над	1	1
347	ему в	1	1
348	что можно	1	1
349	зависимости от	2	1
350	меньшей степени	2	1
351	в xix	1	1
352	и этого	1	1
353	на них	1	1
354	он сам	4	1
355	в последних	1	1
356	во всех	12	1
357	но конечно	1	1
358	друг к	1	1
359	видели что	2	1
360	понятий но	1	1
361	но не	5	1
362	же она	1	1
363	не все	1	1
364	отличие от	1	1
365	друг от	1	1
366	нет и	1	1
367	как чего-то	1	1
368	относится к	1	1
369	его на	1	1
370	перед нами	5	1
371	его сознанию	1	1
372	и художественного	1	1
373	где она	1	1
374	вот несколько	1	1
375	и отчасти	2	1
376	ее целом	1	1
377	носит в	1	1
378	теперь тем	1	1
379	и через	3	1
380	он в	2	1
381	что нас	1	1
382	в этой	1	1
383	тем он	1	1
384	им в	1	1
385	теперь несколько	1	1
386	только один	1	1
387	жизнь как	1	1
388	выражены только	1	1
389	но на	1	1
390	быть только	2	1
391	например как	2	1
392	широкое и	2	1
393	вера в	1	1
394	время и	1	1
395	он ни	1	1
396	времени для	1	1
397	перестает быть	1	1
398	и еще	1	1
399	и выражены	1	1
400	глубины души	1	1
401	одной и	1	1
402	на этом	1	1
403	что их	1	1
404	а вместе	1	1
405	касается до	1	1
406	главным образом	3	1
407	из предшествующего	1	1
408	значение в	4	1
409	есть все	1	1
410	и сделал	1	1
411	заключение о	1	1
412	к другу	1	1
413	на все	2	1
414	второй половины	2	1
415	заключается в	1	1
416	но самый	1	1
417	напротив в	1	1
418	должен был	1	1
419	останавливаться на	1	1
420	это положение	1	1
421	далеко не	2	1
422	показывает что	1	1
423	всю жизнь	1	1
424	мы видели	2	1
425	в развитии	3	1
426	бога и	2	1
427	и тогда	1	1
428	понятия и	1	1
429	перед собой	1	1
430	в эту	3	1
431	новые художественные	1	1
432	что истина	1	1
433	общества и	1	1
434	в своей	3	1
435	эта черта	1	1
436	в такой	1	1
437	далее в	1	1
438	от себя	1	1
439	своего рода	3	1
440	значение для	2	1
441	и той	2	1
442	чем дальше	1	1
443	есть его	1	1
444	которые в	1	1
445	но он	2	1
446	между замкнутыми	1	1
447	с человеком	1	1
448	бы быть	1	1
449	мере и	1	1
450	всего его	1	1
451	и потом	1	1
452	от тех	1	1
453	но они	4	1
454	эта способность	1	1
455	человечества и	1	1
456	истории и	2	1
457	еще довольно	1	1
458	непосредственно и	1	1
459	таких например	1	1
460	определенности и	1	1
461	в самых	1	1
462	а для	2	1
463	казалось бы	3	1
464	вероятно что	1	1
465	ничего не	6	1
466	такова например	1	1
467	этих двух	2	1
468	видим что	1	1
469	слове и	1	1
470	возможно было	1	1
471	во всем	2	1
472	на которой	1	1
473	только с	1	1
474	как будто	2	1
475	этом отношении	1	1
476	если только	1	1
477	все то	3	1
478	начиная с	3	1
479	может сосредоточиться	1	1
480	истории не	1	1
481	и другой	3	1
482	и такие	1	1
483	время мы	1	1
484	про себя	1	1
485	числе и	10	1
486	явлениям в	1	1
487	бы он	1	1
488	той или	1	1
489	они и	2	1
490	всегда есть	1	1
491	всегда в	1	1
492	в каждой	1	1
493	в применении	1	1
494	от друга	1	1
495	но при	1	1
496	нужно сказать	2	1
497	и отношений	1	1
498	самим собою	4	1
499	при котором	1	1
500	в собственном	2	1
501	нужно заметить	1	1
502	и человека	4	1
503	можно сделать	1	1
504	языка так	1	1
505	в себя	6	1
506	с самого	3	1
507	всей своей	2	1
508	самое это	1	1
509	как с	1	1
510	до самого	1	1
511	убеждение в	1	1
512	с первым	1	1
513	и ту	1	1
514	времени и	2	1
515	сознания и	1	1
516	литературных направлений	1	1
517	как у	5	1
518	наблюдаемых явлений	1	1
519	смысле и	2	1
520	о нем	1	1
521	мы старались	1	1
522	все его	2	1
523	а также	4	1
524	на следующее	1	1
525	затем в	1	1
526	на основе	2	1
527	считаем нужным	1	1
528	истина и	1	1
529	один момент	1	1
530	а у	2	1
531	это в	1	1
532	от них	1	1
533	творчества так	1	1
534	и во	4	1
535	всем людям	1	1
536	а потому	1	1
537	тогда этот	1	1
538	в форме	6	1
539	них в	2	1
540	века и	5	1
541	мысль также	1	1
542	второй план	1	1
543	развития но	1	1
544	но с	1	1
545	обе эти	3	1
546	если скажем	1	1
547	отрицания как	1	1
548	одной из	4	1
549	дело с	1	1
550	бы из	1	1
551	словом и	1	1
552	только содержание	1	1
553	по мнению	1	1
554	с соответствующими	1	1
555	можно выразить	1	1
556	языком то	1	1
557	в качестве	1	1
558	человека с	1	1
559	так можно	1	1
560	отношений к	1	1
561	из причин	1	1
562	других в	2	1
563	процессе его	1	1
564	в душе	1	1
