N	2gram	Bakhtin_Pr_2	Problema
1	и в	43	30
2	в своей	4	22
3	то есть	4	21
4	не только	11	18
5	то что	7	18
6	в этом	13	17
7	том что	2	17
8	и даже	3	14
9	таким образом	5	13
10	но и	14	13
11	также и	3	12
12	о том	5	12
13	в его	10	12
14	а именно	1	12
15	в том	6	12
16	и не	29	12
17	так что	5	11
18	в своем	4	11
19	у него	6	11
20	в этой	1	10
21	в виде	3	10
22	для нас	2	10
23	точки зрения	13	10
24	все же	3	9
25	но в	10	9
26	и вообще	1	9
27	только в	4	9
28	и все	6	9
29	сказать что	2	9
30	хотя и	5	8
31	художественного творчества	2	8
32	с точки	8	8
33	никак не	5	8
34	в конце	2	8
35	вовсе не	5	8
36	но не	5	7
37	как и	14	7
38	не в	11	7
39	никогда не	9	7
40	связи с	1	7
41	у нас	2	7
42	здесь не	6	7
43	так и	3	7
44	что он	13	7
45	мы находим	1	7
46	может быть	23	7
47	говорит о	1	7
48	в связи	1	7
49	в результате	4	7
50	вместе с	1	7
51	и на	10	6
52	и как	2	6
53	в нем	12	6
54	его в	3	6
55	несмотря на	1	6
56	и его	8	6
57	можно сказать	1	6
58	и что	5	6
59	что и	3	6
60	уже не	3	6
61	так как	4	6
62	с другой	4	6
63	прежде всего	10	6
64	как бы	22	6
65	и для	3	6
66	конце концов	2	6
67	а в	5	6
68	другой стороны	3	6
69	и то	2	5
70	для себя	2	5
71	тем не	2	5
72	и с	5	5
73	он и	3	5
74	еще в	1	5
75	нисколько не	1	5
76	но он	4	5
77	что этот	2	5
78	не менее	3	5
79	того как	2	5
80	и о	2	5
81	что у	2	5
82	и их	3	5
83	мы можем	2	5
84	а не	7	5
85	не может	18	5
86	так же	2	5
87	как раз	4	5
88	в самом	7	5
89	что в	4	5
90	человека и	2	4
91	того же	3	4
92	и он	5	4
93	и к	3	4
94	в себе	5	4
95	при этом	6	4
96	но все	2	4
97	же не	4	4
98	об этом	2	4
99	было бы	5	4
100	ни в	2	4
101	не мог	1	4
102	по крайней	1	4
103	в то	7	4
104	тогда когда	1	4
105	все еще	1	4
106	некоторой степени	1	4
107	и сам	7	4
108	нас в	1	4
109	человека из	1	4
110	крайней мере	1	4
111	или в	8	4
112	в качестве	1	4
113	до некоторой	1	4
114	далеко не	4	4
115	еще и	1	4
116	а с	2	4
117	в смысле	1	4
118	из этого	1	4
119	смысле слова	1	3
120	тем же	2	3
121	время как	2	3
122	в виду	3	3
123	еще не	9	3
124	он сам	3	3
125	в ее	1	3
126	от этого	1	3
127	бы не	2	3
128	учение о	1	3
129	с одной	1	3
130	он не	9	3
131	в другом	7	3
132	знает что	2	3
133	этом смысле	2	3
134	не всегда	1	3
135	однако в	1	3
136	в отношении	3	3
137	но только	1	3
138	в самой	4	3
139	и после	1	3
