N	2gram	Voloshinov_1	StatiiOP
1	и в	16	29
2	том что	3	27
3	в том	3	27
4	в этом	9	21
5	не только	7	19
6	но и	4	19
7	что в	3	19
8	о том	2	17
9	в его	4	13
10	что он	2	13
11	то что	3	11
12	все это	4	11
13	таким образом	9	10
14	к тому	1	10
15	он не	2	9
16	так и	4	9
17	этом отношении	1	9
18	и не	4	9
19	как на	1	9
20	но в	4	8
21	как раз	1	8
22	и пр	12	8
23	по поводу	1	8
24	я не	1	7
25	в ней	1	7
26	в самом	2	7
27	в своей	2	7
28	для того	1	7
29	в виду	1	7
30	с тем	1	7
31	вместе с	3	7
32	вопрос о	1	6
33	и на	4	6
34	все же	1	6
35	вовсе не	1	6
36	того чтобы	1	6
37	и его	8	6
38	и что	1	6
39	в одном	3	6
40	до сих	3	6
41	в течение	1	6
42	было бы	2	5
43	точки зрения	8	5
44	в качестве	1	5
45	прежде всего	9	5
46	а не	1	5
47	как бы	5	5
48	сих пор	3	5
49	если б	3	4
50	хотя и	1	4
51	и к	6	4
52	в нем	4	4
53	в другом	1	4
54	и с	8	4
55	дело в	1	4
56	ничего не	1	4
57	и о	2	4
58	времени и	1	4
59	внимание на	1	4
60	связи с	1	4
61	для него	6	4
62	с другой	1	4
63	в частности	2	4
64	еще более	1	4
65	к этому	2	4
66	же как	2	3
67	самом деле	6	3
68	на самом	4	3
69	в году	1	3
70	по его	1	3
71	его не	1	3
72	хотя бы	4	3
73	не был	1	3
74	но не	1	3
75	в общем	3	3
76	меньше всего	2	3
77	с этим	2	3
78	в полном	1	3
79	что это	2	3
80	вообще не	2	3
81	в начале	2	3
82	отношений между	1	3
83	которой является	1	3
84	ни в	5	3
85	в эту	1	3
86	в этих	3	3
87	не менее	2	3
88	самого начала	4	3
89	никогда не	2	3
90	и по	2	3
91	у нас	1	3
92	у меня	1	3
93	оно не	2	3
94	с самого	4	3
95	и здесь	1	3
96	на вопрос	1	3
97	наконец в	1	3
98	но это	2	3
99	с нею	2	3
100	кажется что	2	3
101	всяком случае	3	3
102	что на	2	3
103	и даже	4	3
104	а с	1	3
105	так же	2	3
106	похоже на	1	3
107	во всяком	3	3
108	как известно	1	2
109	того же	2	2
110	то же	2	2
111	бы то	1	2
112	с его	7	2
113	нет и	2	2
114	что они	1	2
115	к сожалению	1	2
116	и как	3	2
117	все эти	5	2
118	в этой	4	2
119	как он	1	2
120	на его	1	2
121	при этом	6	2
122	если бы	1	2
123	то ни	1	2
124	конечно в	1	2
125	не дает	1	2
126	не нашел	1	2
127	его в	4	2
128	это было	1	2
129	на почве	1	2
130	истории и	1	2
131	которая была	1	2
132	как и	2	2
133	несмотря на	1	2
134	действительно не	1	2
135	в один	4	2
136	что такое	5	2
137	с точки	6	2
138	что я	1	2
139	времени не	1	2
140	что было	1	2
141	борьбу с	1	2
142	совершенно так	1	2
143	и вся	2	2
144	не имеет	1	2
145	есть еще	1	2
146	но далее	1	2
147	только не	1	2
148	вообще нет	1	2
149	и всегда	1	2
150	очень мало	1	2
151	и теперь	3	2
152	не может	8	2
153	в области	3	2
154	в каком	2	2
155	в духе	1	2
156	на это	1	2
157	и это	6	2
158	и сам	1	2
159	еще в	1	2
160	он был	1	2
161	даны в	1	2
162	говорит об	1	2
163	в которую	1	2
164	борьба с	1	2
165	что и	2	2
166	отметить что	1	2
167	только в	4	2
168	достаточно для	1	2
169	бы ни	1	2
170	сомнений в	1	2
171	в конце	1	2
172	так как	4	2
173	случае не	1	2
174	может быть	17	2
175	в них	2	2
176	со стороны	1	2
177	в период	1	2
178	и др	3	2
179	говорит о	1	2
180	и самый	1	2
181	в некоторых	1	2
182	на этот	1	2
183	не на	2	2
184	и вообще	2	2
185	связь с	1	2
186	и потому	3	2
187	как это	3	2
188	по своему	2	2
189	в данном	1	2
190	из этой	1	2
191	том смысле	1	2
192	с этой	2	2
193	ее в	2	2
194	конечно и	1	2
195	только что	1	2
196	во время	3	2
197	ни было	2	2
198	сказать что	7	2
199	совершенно не	8	2
200	они не	2	2
201	ту же	2	1
202	склонен к	2	1
203	совершенно новой	1	1
204	культурного творчества	1	1
205	и то	1	1
206	этих принципов	1	1
207	это и	1	1
208	не имеют	1	1
209	высшей степени	1	1
210	века в	1	1
211	той же	1	1
212	очень широко	1	1
213	и значение	3	1
214	мы не	2	1
215	память о	1	1
216	ли у	1	1
217	в сущности	1	1
218	говорить о	2	1
219	из того	1	1
220	не совсем	1	1
221	как не	2	1
222	о роли	1	1
223	что судьба	1	1
224	еще не	5	1
225	на них	2	1
226	в чем	5	1
227	этим не	1	1
228	на другой	1	1
229	совсем не	2	1
230	о смерти	1	1
231	но как	2	1
232	отношение к	5	1
233	когда он	1	1
234	был связан	1	1
235	это просто	1	1
236	чего же	1	1
237	образы не	1	1
238	а во-вторых	1	1
239	не оставляет	1	1
240	из этих	2	1
241	всего к	1	1
242	с их	3	1
243	зависимости от	1	1
244	что она	1	1
245	не следует	1	1
246	а то	1	1
247	только себя	1	1
248	но именно	1	1
249	именно то	1	1
250	и еще	1	1
251	свое время	1	1
252	но вместе	1	1
253	на этом	3	1
254	различие между	1	1
255	связанных с	2	1
256	те же	3	1
257	на этой	3	1
258	с другими	3	1
259	этом смысле	3	1
260	роль в	1	1
261	еще одно	1	1
262	для них	1	1
263	в высшей	1	1
264	никакого смысла	1	1
265	в развитии	2	1
266	но если	1	1
267	от своего	1	1
268	и их	4	1
269	это делает	2	1
270	его мнению	1	1
271	его современников	1	1
272	что до	1	1
273	значение для	1	1
274	сам же	1	1
275	не будем	1	1
276	который всегда	1	1
277	было связано	1	1
278	которые конечно	1	1
279	и общества	1	1
280	и почти	1	1
281	как видим	1	1
282	освободиться от	1	1
283	иной раз	1	1
284	на один	1	1
285	что есть	1	1
286	нею и	1	1
287	можно ли	1	1
288	можно указать	1	1
289	она не	1	1
290	с теми	1	1
291	приступая к	1	1
292	и проч	9	1
293	заставляет быть	1	1
294	одна из	1	1
295	на два	2	1
296	к новым	1	1
297	в основе	3	1
298	и снова	1	1
299	чем не	3	1
300	для всего	1	1
301	оставляет никаких	1	1
302	всего и	1	1
303	этих двух	1	1
304	и лишь	2	1
305	таким путем	2	1
306	самым важным	1	1
307	ему это	1	1
308	на все	1	1
309	и социального	1	1
310	предположение о	1	1
311	в момент	1	1
312	нам что	1	1
313	не могут	2	1
314	на границе	2	1
315	похож на	1	1
316	его за	1	1
317	отличается от	1	1
318	все попытки	1	1
319	наконец что	1	1
320	что при	1	1
321	как мы	4	1
322	в свое	2	1
323	но вообще	1	1
324	настолько велико	1	1
325	может совершенно	1	1
326	без всякого	1	1
327	данном случае	1	1
328	только при	1	1
329	характер и	1	1
330	в пределах	2	1
331	можно было	1	1
332	каждого из	1	1
333	как источник	1	1
334	не место	1	1
335	к тем	1	1
336	по сравнению	3	1
337	в эпоху	1	1
338	еще так	1	1
339	главном в	1	1
340	похожим на	2	1
341	со всех	1	1
342	действия но	1	1
343	не существовало	2	1
344	но к	1	1
345	столь же	1	1
346	смысле какой	1	1
347	же более	1	1
348	можно сказать	4	1
349	в форму	1	1
350	очень близко	1	1
351	эти два	1	1
352	но нет	1	1
353	нуждается в	5	1
354	никаких сомнений	1	1
355	все время	1	1
356	каких бы	1	1
357	и об	1	1
358	для самого	1	1
359	из русских	1	1
360	его основное	1	1
361	не случайно	1	1
362	один из	2	1
363	что только	1	1
364	сомнению что	1	1
365	тот же	1	1
366	с ними	4	1
367	отцу и	1	1
368	близкое к	1	1
