N	3gram	Vygotskiy__2	Vvedenie
1	для того чтобы	10	20
2	в том что	21	12
3	о том что	4	12
4	в этом смысле	2	8
5	не может быть	6	8
6	до сих пор	1	6
7	в самом деле	4	6
8	в применении к	1	6
9	к выводу что	1	6
10	том что такое	1	6
11	в том чтобы	4	5
12	с другой стороны	1	5
13	по отношению к	5	4
14	в этом отношении	3	4
15	можно было бы	5	4
16	на этот вопрос	5	4
17	приходим к выводу	1	4
18	в данном случае	3	4
19	по сравнению с	5	4
20	во всяком случае	6	4
21	само по себе	2	4
22	с одной стороны	7	4
23	одной стороны и	2	3
24	в собственном смысле	3	3
25	с тем что	1	3
26	именно в этом	1	3
27	вопрос о том	2	3
28	в известном смысле	1	3
29	что представляет собой	1	3
30	заключается в том	7	3
31	и в самом	2	3
32	можно сказать что	1	3
33	сама по себе	2	3
34	как мы видели	1	3
35	в свое время	1	3
36	на том что	2	2
37	потому что он	2	2
38	что в этом	1	2
39	в другом месте	2	2
40	состоит в том	3	2
41	дело в том	1	2
42	подобно тому как	2	2
43	то же самое	2	2
44	в течение многих	1	2
45	с точки зрения	18	2
46	хотя бы и	2	2
47	точно так же	1	2
48	нельзя не признать	1	2
49	и со стороны	1	2
50	смысле этого слова	3	2
51	и не могут	1	2
52	сомнений в том	1	2
53	не могут быть	1	2
54	не в том	1	2
55	в связи с	6	2
56	но вместе с	1	2
57	на вопрос о	2	2
58	ответ на этот	1	2
59	вовсе не в	2	2
60	как мы уже	3	2
61	по этому поводу	3	2
62	это не только	1	2
63	той или иной	1	2
64	много общего с	1	1
65	не может не	1	1
66	по себе не	1	1
67	в той или	1	1
68	что он представляет	1	1
69	того что в	2	1
70	этого слова как	1	1
71	более или менее	2	1
72	имеем в виду	1	1
73	на самом деле	2	1
74	действительности а именно	1	1
75	бы сказать что	1	1
76	в том же	2	1
77	оставляя в стороне	1	1
78	в этом пункте	2	1
79	фокусом в котором	1	1
80	сам по себе	1	1
81	представление о том	1	1
82	в отличие от	3	1
83	в одном отношении	1	1
84	только в том	1	1
85	только то что	1	1
86	и т.д и	2	1
87	культурного развития с	1	1
88	между тем мы	1	1
89	как если бы	1	1
90	и то что	1	1
91	бы в известных	1	1
92	в зависимости от	6	1
93	прийти к выводу	1	1
94	и тогда когда	1	1
95	тот факт что	1	1
96	так же как	1	1
97	в тех областях	1	1
98	как раз в	2	1
99	то ни было	1	1
100	мы имеем в	1	1
101	на одной из	1	1
102	же как он	1	1
103	отсюда следует что	1	1
104	смысле слова в	1	1
105	и потому что	1	1
106	все свое значение	1	1
107	приходит к выводу	1	1
108	чтобы увидеть что	1	1
109	бы то ни	1	1
110	собственном смысле слова	3	1
111	когда мы говорим	1	1
112	в своих исследованиях	1	1
113	в этой форме	1	1
114	автора и других	1	1
115	этой точки зрения	1	1
116	в целом но	2	1
117	каждая из двух	1	1
118	условий в которых	1	1
119	в частности в	1	1
120	у него в	1	1
121	на которой находится	1	1
122	к действительности а	1	1
123	как уже сказано	2	1
124	то обстоятельство что	1	1
125	не потому что	2	1
126	же самое что	2	1
127	связи с этим	1	1
128	с самого начала	1	1
129	что это есть	1	1
130	при известных условиях	1	1
131	именно потому что	1	1
132	же это не	1	1
133	только тогда когда	2	1
134	было бы назвать	1	1
135	течение многих лет	1	1
136	заключается вовсе не	1	1
137	у разных народов	1	1
138	после того как	1	1
139	как одна из	1	1
140	из этих двух	1	1
141	в предисловии к	4	1
142	по вопросу о	1	1
143	в этом ее	2	1
144	было бы с	1	1
145	но ведь это	1	1
146	все это не	1	1
147	из того что	4	1
148	таким образом отношения	1	1
149	вот почему в	1	1
