N	3gram	Propp_Isto_1	Myslijsy
1	по отношению к	3	13
2	в том что	4	13
3	не может быть	7	9
4	тем не менее	6	6
5	и в этом	1	6
6	с другой стороны	5	5
7	но и в	2	4
8	не в том	1	4
9	само по себе	2	4
10	по его мнению	1	4
11	в этом смысле	1	4
12	только тогда когда	1	4
13	и т д	22	4
14	мере того как	2	3
15	подобно тому как	1	3
16	по мере того	2	3
17	а так как	1	3
18	в противном случае	1	3
19	с одной стороны	4	3
20	в том как	1	3
21	может быть названо	1	3
22	но тем не	1	3
23	с самого начала	2	3
24	что и в	1	3
25	не только в	1	3
26	не более как	1	3
27	мы увидим что	5	3
28	что иное как	1	2
29	дело в том	3	2
30	так что в	1	2
31	бы то ни	2	2
32	на этот вопрос	2	2
33	но и для	1	2
34	к тому что	1	2
35	и зависит от	1	2
36	не могут быть	1	2
37	не только для	1	2
38	для того чтобы	1	2
39	и т п	1	2
40	если бы не	1	2
41	не что иное	1	2
42	быть не может	1	2
43	должно бы быть	1	2
44	общие для всех	1	1
45	мы будем иметь	1	1
46	может быть назван	2	1
47	его может быть	1	1
48	там где нет	1	1
49	так например если	1	1
50	но так как	1	1
51	это было бы	1	1
52	не говоря уже	1	1
53	это будет видно	1	1
54	но и по	1	1
55	во многих случаях	1	1
56	одной стороны и	1	1
57	так как оно	1	1
58	мы не можем	2	1
59	и в какой	1	1
60	будет видно из	1	1
61	говоря уже о	1	1
62	в жизни народа	1	1
63	он вытекает из	1	1
64	сами по себе	1	1
65	сказать что и	1	1
66	только то что	1	1
67	в этом отношении	1	1
68	то что в	2	1
69	до сих пор	5	1
70	можно было бы	3	1
71	это приводит к	1	1
72	только тем что	1	1
73	она может быть	1	1
74	может быть только	1	1
75	может быть понят	1	1
76	еще не есть	1	1
77	более или менее	5	1
78	то ни было	2	1
79	во всяком отдельном	1	1
80	так же как	2	1
81	бы так же	1	1
82	если бы мы	2	1
83	что мы имеем	2	1
84	выше мы видели	2	1
85	смысле этого слова	1	1
86	в связи с	3	1
87	не зависит от	1	1
88	а есть только	1	1
89	друг на друга	1	1
90	заключить что в	1	1
91	это не так	1	1
92	уже о том	1	1
93	вне его но	1	1
94	явления подлежащие ее	1	1
95	есть только в	1	1
96	как одно из	1	1
97	вслед за тем	1	1
98	т д то	1	1
99	мы видели что	2	1
100	по себе не	1	1
101	это потому что	1	1
102	исследовать не только	1	1
103	что во всех	1	1
104	по себе а	1	1
105	таким образом мы	2	1
106	в то время	3	1
107	после того как	1	1
108	о том что	3	1
109	в одном из	1	1
110	вопрос о том	2	1
111	но все же	3	1
112	а не на	2	1
113	на то что	4	1
114	со стороны его	1	1
115	а во-вторых и	1	1
116	в первом случае	1	1
117	легко может быть	1	1
118	таким образом в	1	1
119	для нас не	2	1
120	точно так же	3	1
