N	2gram	Tiupa_Lite_2	StatiiOP
1	и в	19	29
2	том что	7	27
3	в том	10	27
4	в этом	9	21
5	не только	8	19
6	но и	10	19
7	что в	4	19
8	о том	2	17
9	в его	4	13
10	что он	3	13
11	то что	7	11
12	таким образом	1	10
13	к тому	1	10
14	и т	2	9
15	в своем	1	9
16	он не	5	9
17	потому что	2	9
18	так и	7	9
19	этом отношении	3	9
20	и не	11	9
21	пушкин и	1	9
22	как на	3	9
23	но в	2	8
24	как раз	2	8
25	я не	5	7
26	в ней	4	7
27	в самом	1	7
28	в своей	1	7
29	не столько	3	7
30	тому что	1	7
31	того как	1	7
32	для того	2	7
33	в виду	2	7
34	с тем	2	7
35	вместе с	5	7
36	одним из	3	6
37	и на	6	6
38	все же	2	6
39	вовсе не	2	6
40	того чтобы	1	6
41	и его	3	6
42	и что	2	6
43	в одном	2	6
44	пушкин в	1	5
45	было бы	2	5
46	точки зрения	4	5
47	в русской	4	5
48	не знали	3	5
49	того что	5	5
50	в качестве	5	5
51	своего рода	13	5
52	прежде всего	4	5
53	а не	20	5
54	как бы	2	5
55	если б	1	4
56	речь идет	3	4
57	на память	1	4
58	и к	2	4
59	в нем	3	4
60	в другом	3	4
61	и с	3	4
62	должен был	1	4
63	не в	4	4
64	ничего не	3	4
65	и о	1	4
66	после того	1	4
67	но с	3	4
68	связи с	1	4
69	для него	4	4
70	с другой	8	4
71	именно в	1	4
72	в частности	4	4
73	еще более	1	4
74	в романе	1	4
75	к этому	1	4
76	же как	2	3
77	самом деле	1	3
78	на самом	1	3
79	идет о	3	3
80	в году	5	3
81	в их	3	3
82	его не	1	3
83	хотя бы	2	3
84	и он	3	3
85	но не	5	3
86	которые не	1	3
87	как в	1	3
88	в полном	1	3
89	не было	2	3
90	что это	1	3
91	в известном	1	3
92	в начале	3	3
93	в россии	2	3
94	из них	2	3
95	не мог	1	3
96	в этих	1	3
97	одном из	2	3
98	в поэме	4	3
99	но он	1	3
100	не менее	6	3
101	на рубеже	1	3
102	что ему	1	3
103	одной из	2	3
104	не могло	1	3
105	никогда не	3	3
106	на себя	2	3
107	и по	1	3
108	тем что	4	3
109	у нас	5	3
110	в образе	1	3
111	на нее	1	3
112	за то	2	3
113	он писал	1	3
114	как у	1	3
115	должно было	1	3
116	наконец в	2	3
117	но это	3	3
118	ср у	1	3
119	неудивительно что	1	3
120	так что	4	3
121	т п	2	3
122	что на	1	3
123	и даже	8	3
124	еще и	1	3
125	а с	1	3
126	пушкина как	1	3
127	до конца	2	3
128	так же	1	3
129	другой стороны	4	3
130	не является	2	3
131	отношении к	1	3
132	того же	4	2
133	тем же	3	2
134	не пошел	1	2
135	то же	12	2
136	поэзии и	2	2
137	на первом	2	2
138	пребывания в	1	2
139	в сочетании	1	2
140	бы то	1	2
141	тогда как	9	2
142	отличие от	1	2
143	нет и	1	2
144	на то	1	2
145	и я	1	2
146	в истории	2	2
147	он по	1	2
148	и как	3	2
149	все эти	1	2
150	в этой	3	2
151	в себе	6	2
152	и те	1	2
153	как он	2	2
154	в статье	1	2
155	при этом	6	2
156	тем не	2	2
157	не к	2	2
158	что писал	1	2
159	о мире	1	2
160	то ни	1	2
161	а затем	2	2
162	его в	1	2
163	в это	1	2
164	как и	10	2
165	которую он	1	2
166	сочетании с	1	2
167	в отношении	1	2
168	с точки	3	2
169	в отличие	1	2
170	что я	2	2
171	от его	1	2
172	не раз	2	2
173	времени не	1	2
174	что было	2	2
175	что этот	1	2
176	даже в	4	2
177	и вся	1	2
178	но они	1	2
179	в то	9	2
180	не имеет	1	2
181	только не	1	2
182	и всегда	1	2
183	и теперь	1	2
184	не может	9	2
185	не по	2	2
186	в области	4	2
187	образом не	1	2
188	языка в	1	2
189	искусства и	1	2
190	поэт не	2	2
191	в ее	2	2
192	два года	1	2
193	и сам	2	2
194	еще в	4	2
195	он был	1	2
196	а также	2	2
197	никак не	1	2
198	что и	2	2
199	в какой	2	2
200	говорит у	1	2
201	очевидно что	2	2
202	ни с	1	2
203	в конце	2	2
204	так как	3	2
205	может быть	17	2
206	в них	2	2
207	в особенности	1	2
208	со стороны	3	2
209	из таких	1	2
210	и др	3	2
211	говорит о	1	2
212	только по	1	2
213	эти слова	1	2
214	и потому	1	2
215	как это	2	2
216	к своему	2	2
217	в данном	3	2
218	такого рода	9	2
219	по существу	3	2
220	сравнении с	2	2
221	с этой	2	2
222	ее в	1	2
223	в результате	2	2
224	а к	2	2
225	ни было	2	2
226	они не	1	2
227	ту же	2	1
228	вокруг которого	2	1
229	зависимость от	2	1
230	с жизнью	1	1
231	с кем	1	1
232	и то	3	1
233	он написан	1	1
234	это и	1	1
235	которого является	1	1
236	в первом	1	1
237	отношения между	1	1
238	по преимуществу	2	1
239	и до	2	1
240	той же	2	1
241	из всех	1	1
242	мы не	4	1
243	литературных явлений	1	1
244	в сущности	3	1
245	эстетики и	1	1
246	не вполне	2	1
247	на свою	3	1
248	из того	2	1
249	в каждой	2	1
250	утверждая что	1	1
251	думаю что	1	1
252	в основание	1	1
253	беседует с	1	1
254	еще не	2	1
255	он сам	1	1
256	этот текст	1	1
257	в чем	1	1
258	на своих	1	1
259	при жизни	1	1
260	б с	1	1
261	но как	2	1
262	был подвиг	1	1
263	что роман	1	1
264	перед глазами	1	1
265	ответ на	1	1
266	по отношению	4	1
267	себе и	3	1
268	не просто	1	1
269	русских поэтов	1	1
270	более чем	1	1
271	стороны тогда	1	1
272	в творчестве	1	1
273	когда он	1	1
274	и хотя	1	1
275	что слово	1	1
276	за собой	1	1
277	для которого	1	1
278	в литературном	1	1
279	представляет собой	2	1
280	не оставляет	1	1
281	с тех	1	1
282	особое место	1	1
283	в ряду	1	1
284	пути с	1	1
285	не следует	1	1
286	а то	1	1
287	но именно	1	1
288	где все	1	1
289	перестает быть	3	1
290	и еще	2	1
291	в принципе	5	1
292	в исторических	1	1
293	например как	1	1
294	свое время	2	1
295	на этом	2	1
296	говоря в	1	1
297	одно и	2	1
298	различие между	1	1
299	же касается	1	1
300	а по	1	1
301	необходимой для	1	1
