N	2gram	Bakhtin_Fr_8	Komedia
1	и в	56	26
2	в комедии	1	19
3	v в	2	14
4	и не	9	14
5	и его	12	12
6	к тому	1	12
7	так и	13	12
8	тому же	1	11
9	может быть	3	11
10	в том	13	11
11	в этом	14	10
12	на протяжении	1	10
13	но и	9	10
14	том что	8	9
15	если бы	2	9
16	вместе с	2	9
17	что в	5	9
18	было бы	2	8
19	и на	7	7
20	не только	8	7
21	что и	3	7
22	из них	2	7
23	еще не	10	6
24	в своем	3	6
25	о том	4	6
26	в нем	8	6
27	в доме	1	6
28	таким образом	17	6
29	в то	12	6
30	того чтобы	4	6
31	потому что	6	6
32	и здесь	3	6
33	комедии в	2	6
34	во время	5	6
35	то что	3	6
36	в которой	4	5
37	с его	5	5
38	что он	2	5
39	так что	3	5
40	независимо от	1	5
41	для того	2	5
42	а затем	1	5
43	ни в	2	5
44	с тем	2	5
45	и с	8	5
46	один из	5	5
47	действующих лиц	2	5
48	в качестве	4	5
49	к этому	2	5
50	уже в	2	4
51	хотя и	2	4
52	в самом	9	4
53	что это	4	4
54	из этих	1	4
55	с их	2	4
56	это было	1	4
57	в них	11	4
58	как и	5	4
59	в этих	11	4
60	место в	1	4
61	тому что	1	4
62	не по	1	4
63	это слово	1	4
64	как будто	1	4
65	как мы	7	4
66	можно было	1	4
67	еще в	1	4
68	его в	2	4
69	между тем	3	4
70	в его	18	4
71	в середине	1	4
72	только в	9	4
73	ii в	1	4
74	до нас	1	4
75	же в	1	4
76	в начале	1	4
77	так как	4	4
78	у него	7	4
79	на этот	1	4
80	что для	3	4
81	прежде всего	6	4
82	мира в	1	4
83	в частности	7	4
84	все же	2	4
85	и для	2	4
86	и от	1	4
87	одной из	3	4
88	точки зрения	6	4
89	речь идет	1	3
90	например в	4	3
91	становится в	1	3
92	в котором	2	3
93	то же	11	3
94	в их	3	3
95	той же	6	3
96	вопрос о	1	3
97	того же	1	3
98	в ней	4	3
99	что его	1	3
100	во всех	8	3
101	как правило	1	3
102	но не	5	3
103	по отношению	1	3
104	как в	1	3
105	но в	6	3
106	в этой	6	3
107	как он	1	3
108	друг другу	2	3
109	по всему	2	3
110	но если	1	3
111	его современников	1	3
112	не имеет	1	3
113	того как	2	3
114	в самой	1	3
115	же время	10	3
116	к концу	2	3
117	связи с	6	3
118	что на	2	3
119	многие из	2	3
120	но там	1	3
121	и сам	2	3
122	то время	2	3
123	в образе	3	3
124	к нему	2	3
125	после смерти	1	3
126	дело с	1	3
127	себя в	1	3
128	для всех	1	3
129	мы знаем	1	3
130	и их	8	3
131	никто не	1	3
132	мы можем	1	3
133	тем что	1	3
134	комедии но	1	3
135	возможно что	2	3
136	здесь в	3	3
137	не было	5	3
138	в связи	3	3
139	и особенно	1	3
140	из которых	2	3
141	в тех	1	3
142	отношению к	1	3
143	войны и	1	3
144	с этой	2	3
145	все это	8	3
146	мы найдем	2	3
147	для нас	1	3
148	интерес к	2	3
149	а в	2	3
150	в период	1	3
151	в своей	2	3
152	жизни и	1	3
153	того времени	4	3
154	по поводу	1	3
155	том числе	3	3
156	не может	2	3
157	как известно	1	2
158	одним из	5	2
159	перед лицом	1	2
160	мы не	2	2
161	из самых	1	2
162	время как	1	2
163	то это	1	2
164	в виду	1	2
165	и был	3	2
166	в народном	1	2
167	он был	12	2
168	под названием	1	2
169	бы то	2	2
170	в ее	6	2
171	чем это	1	2
172	и другие	5	2
173	отличие от	1	2
174	идет о	1	2
175	в одной	1	2
176	целый ряд	2	2
177	что по	1	2
178	самом начале	1	2
179	в действительности	2	2
180	и хотя	2	2
181	за собой	1	2
182	да еще	1	2
183	бы и	2	2
184	в нашем	2	2
185	роль в	5	2
186	современной ему	1	2
187	что она	2	2
188	не следует	1	2
189	всех остальных	1	2
190	он не	5	2
191	и еще	2	2
192	что ни	1	2
193	то ни	2	2
194	же не	1	2
195	связанных с	1	2
196	это не	2	2
197	этом смысле	1	2
198	не всегда	1	2
199	чем в	1	2
200	в развитии	2	2
201	в один	1	2
202	когда в	2	2
203	в отличие	1	2
204	которые в	1	2
205	не в	3	2
206	вовсе не	6	2
207	даже в	4	2
208	начинает с	1	2
209	одна из	4	2
210	в одном	2	2
211	в какой-то	1	2
212	с другом	1	2
213	в духе	4	2
214	всего в	1	2
215	своего отца	1	2
216	и это	1	2
217	с самого	1	2
218	так в	1	2
219	и что	1	2
220	похож на	2	2
221	в мире	2	2
222	с собой	2	2
223	на что	1	2
224	комический эффект	1	2
225	после того	1	2
226	времени в	3	2
227	и во	2	2
228	и все	6	2
229	достаточно назвать	1	2
230	войны в	1	2
231	наконец в	4	2
232	в античной	1	2
233	даже на	1	2
234	также в	1	2
235	в лице	1	2
236	и дает	1	2
237	тот же	1	2
238	речь о	1	2
239	впрочем и	1	2
240	и ее	4	2
241	с одной	4	2
242	и у	1	2
243	же от	1	2
244	у того	1	2
245	одно из	1	2
246	в других	2	2
247	рядом с	3	2
248	военные действия	1	2
249	и к	4	2
250	до сих	8	2
251	с другой	2	2
252	этой комедии	1	2
253	нового времени	2	2
254	одной стороны	2	2
255	а на	2	2
256	для их	1	2
257	должна была	1	2
258	мы находим	3	2
259	уже о	1	2
260	по своему	8	2
261	в изображении	4	2
262	в той	6	2
263	как бы	11	2
264	друг с	1	2
265	своего времени	6	2
266	сих пор	8	2
267	бы в	3	2
268	еще более	1	2
269	ни было	2	2
270	от всех	2	2
271	к его	3	2
272	можно привести	1	2
273	из этого	1	2
274	частности в	1	2
275	то на	1	1
276	говоря о	1	1
277	вовлеченными в	1	1
278	о любви	1	1
279	самом деле	2	1
280	сил и	1	1
281	этого последнего	1	1
282	и чрезвычайно	2	1
283	что эти	2	1
284	по прозвищу	2	1
285	сравнению с	1	1
286	для своего	2	1
287	шаг вперед	1	1
288	это что	1	1
289	та же	1	1
290	не принято	1	1
291	память о	1	1
292	действия вокруг	1	1
293	самую сущность	1	1
294	в сущности	8	1
295	в полной	1	1
296	время только	1	1
297	вместо того	1	1
298	они были	4	1
299	ему в	1	1
300	один пример	1	1
301	i с	1	1
302	прибегает к	2	1
303	теперь на	1	1
304	и быта	3	1
305	и самого	1	1
306	собой в	1	1
307	между собой	1	1
308	содержатся в	1	1
309	первый план	2	1
310	все эти	15	1
311	не был	4	1
312	время в	3	1
313	в чем	1	1
314	и мира	1	1
315	не имеющий	1	1
316	это имя	1	1
317	там и	1	1
318	тридцати двух	1	1
319	другой пример	1	1
320	о смерти	1	1
321	совершенно определенную	1	1
322	с какими	1	1
323	значение и	2	1
324	с отцом	1	1
325	с совершенно	1	1
326	известны в	1	1
327	не просто	3	1
328	его творчество	3	1
329	чем же	1	1
330	быта и	1	1
331	как к	2	1
332	пределах одной	1	1
333	это был	1	1
334	это черты	1	1
335	и слова	1	1
336	имен названий	1	1
337	тем же	1	1
338	мертвых душ	6	1
339	более или	2	1
340	гораздо более	1	1
341	на войну	1	1
342	своего соседа	1	1
343	с нею	1	1
344	роль играет	1	1
345	ход действия	1	1
346	шире и	1	1
347	был другом	1	1
348	всего средневековья	1	1
349	одно время	1	1
350	в себе	4	1
351	в театральном	1	1
352	отношений с	1	1
353	на его	6	1
354	в названных	1	1
355	больше всего	1	1
356	богатым и	1	1
357	главным образом	3	1
358	держать в	1	1
359	связей между	1	1
360	которой не	1	1
361	и более	4	1
362	не могли	2	1
363	свою силу	1	1
364	их из	1	1
365	отсюда у	1	1
366	в основу	1	1
367	кажется не	1	1
368	в другом	3	1
369	в ход	1	1
370	на все	1	1
371	на пиру	1	1
372	действительности в	1	1
373	для эпохи	2	1
374	мы встретим	1	1
375	из первых	1	1
376	на характер	1	1
377	самый характер	1	1
378	в тот	1	1
379	выступает не	1	1
380	отцов с	1	1
381	и определяет	1	1
382	со своими	1	1
383	которой он	1	1
384	он и	2	1
385	на две	2	1
386	мы видели	5	1
387	ни с	5	1
388	активным участником	1	1
389	автора и	1	1
390	и тогда	1	1
391	не больше	1	1
392	народа и	1	1
393	не мог	3	1
394	или менее	2	1
395	в эту	2	1
396	и при	2	1
397	мысль и	1	1
398	последние три	1	1
399	во времена	3	1
400	между людьми	2	1
401	из которой	1	1
402	еще с	1	1
403	значение для	1	1
404	нельзя было	1	1
405	образом и	3	1
406	быть таким	1	1
407	и единственного	1	1
408	отцом в	1	1
409	их в	4	1
410	вещей и	11	1
411	его до	1	1
412	том же	1	1
413	и одной	1	1
414	с точки	2	1
415	шла о	1	1
416	власть в	1	1
417	на рубеже	3	1
418	не раз	1	1
419	дня и	1	1
420	но они	1	1
421	что эта	1	1
422	лиц и	2	1
423	она могла	1	1
424	правда в	1	1
425	здесь на	1	1
426	весь этот	2	1
427	в основе	4	1
428	было у	2	1
429	отношениях к	1	1
430	к жанру	1	1
431	и оттенки	1	1
432	никогда не	5	1
433	в отношениях	1	1
434	и по-видимому	1	1
435	таким путем	1	1
436	и является	1	1
437	углом зрения	1	1
438	со своим	1	1
439	так называемый	1	1
440	черты характерные	1	1
441	этот образ	1	1
442	в области	5	1
443	в каком	2	1
444	далеких от	2	1
445	и некоторые	2	1
446	резко выступает	1	1
447	представляется нам	1	1
448	нет ни	2	1
449	вошли в	1	1
450	впервые только	1	1
451	числе и	2	1
452	как почти	1	1
453	его с	1	1
454	как для	1	1
455	той или	2	1
456	для его	1	1
457	они и	1	1
458	мы слышим	1	1
459	находясь в	1	1
460	и служит	1	1
461	войнами между	1	1
462	в душу	1	1
463	в себя	1	1
464	вмешивающейся в	1	1
465	в пределах	5	1
466	огромное количество	1	1
467	на свой	1	1
468	на очень	1	1
469	в рамки	1	1
470	лицами и	1	1
471	времени и	4	1
472	было в	1	1
473	в контексте	1	1
474	здесь нет	3	1
475	мог бы	1	1
476	которые он	1	1
477	образы в	1	1
478	по сравнению	1	1
479	не имели	2	1
480	является в	1	1
481	в эпоху	10	1
482	о котором	1	1
483	с ним	2	1
484	по смыслу	1	1
485	а также	3	1
486	был благороден	1	1
487	зрения на	2	1
488	и та	1	1
489	и имени	1	1
490	но мы	1	1
491	была найдена	1	1
492	его жизни	2	1
493	все его	3	1
494	там же	1	1
495	и были	2	1
496	в которую	1	1
497	от них	1	1
498	стихии здесь	1	1
499	лица и	1	1
500	речь шла	1	1
501	для той	1	1
502	и целых	1	1
503	во всей	2	1
504	и ни	1	1
505	даже для	1	1
506	сцену в	1	1
507	условия для	1	1
508	оказался в	1	1
509	в литературе	3	1
510	к которому	3	1
511	у своего	1	1
512	как например	3	1
513	с современной	1	1
514	по своей	4	1
515	землю и	1	1
516	находит и	1	1
517	этого ряда	1	1
518	всякого рода	1	1
519	образов и	1	1
520	мы видим	6	1
521	что даже	1	1
522	политические события	5	1
523	очень много	2	1
524	то он	1	1
525	по мнению	1	1
526	и несчастный	1	1
527	в могилу	1	1
528	одежды и	1	1
529	по этому	1	1
530	конечно не	4	1
531	указывая что	1	1
532	в большинстве	7	1
533	только на	2	1
534	и они	1	1
535	ни одного	2	1
536	действующего лица	1	1
537	этому вопросу	2	1
538	большинстве случаев	6	1
539	к своим	1	1
540	семейный конфликт	1	1
541	для него	2	1
542	земли и	1	1
543	уже упоминавшаяся	1	1
544	как его	1	1
545	на меня	1	1
546	как раз	2	1
547	протяжении всего	1	1
548	о которых	1	1
549	в очень	1	1
550	им по	1	1
551	где в	1	1
552	и даже	8	1
553	или иной	1	1
554	время этой	1	1
555	и из	1	1
556	не дали	1	1
557	не один	1	1
558	эта сцена	1	1
559	и образов	1	1
560	а с	1	1
561	по всей	1	1
562	говорит о	2	1
563	действующими лицами	1	1
564	такую же	1	1
565	это касается	1	1
566	до конца	11	1
567	и самый	3	1
568	не на	3	1
569	а не	2	1
570	однако и	1	1
571	другой стороны	2	1
572	речевой стихии	1	1
573	и фигура	1	1
574	ни о	2	1
575	найдена в	1	1
576	там где	3	1
577	самого начала	1	1
578	речи и	3	1
579	жизнь в	1	1
580	несмотря на	2	1
581	случаев не	1	1
582	действия в	1	1
583	с помощью	3	1
584	связь с	3	1
585	этой же	1	1
586	в творчестве	5	1
587	него в	1	1
588	времени а	1	1
589	к своему	1	1
590	почти всех	1	1
591	до настоящего	3	1
592	в столь	1	1
593	он говорит	2	1
594	однако эти	2	1
595	приобщиться к	1	1
596	второй план	2	1
597	и там	1	1
598	там они	1	1
599	именно в	1	1
600	не заметил	1	1
601	оценки других	1	1
602	в современной	1	1
603	персонажей в	2	1
604	еще раз	1	1
605	судить о	2	1
606	в одних	1	1
607	характерные для	1	1
608	здесь есть	3	1
609	за ним	1	1
610	которые были	2	1
611	в более	1	1
612	это уже	1	1
613	было еще	1	1
614	не похож	1	1
615	себя на	2	1
616	в новой	1	1
617	в результате	5	1
618	это как	1	1
619	когда он	2	1
620	или другой	1	1
621	тем более	1	1
622	и как	2	1
623	большого числа	1	1
