N	2gram	Bakhtin_Fr_4	Istorich
1	и в	29	26
2	так же	7	18
3	то что	4	16
4	не только	10	15
5	может быть	2	14
6	что в	1	14
7	же как	1	13
8	но и	9	12
9	так и	11	10
10	таким образом	20	10
11	и его	8	10
12	что он	4	10
13	при помощи	1	10
14	все же	3	9
15	его в	9	9
16	что и	1	9
17	так как	7	9
18	и не	16	9
19	то же	10	8
20	мы знаем	1	8
21	в этом	11	7
22	он не	3	7
23	об этом	1	7
24	как и	12	7
25	в этих	2	7
26	во время	10	7
27	знаем что	1	7
28	их в	2	7
29	как в	2	7
30	что здесь	3	7
31	в качестве	3	7
32	превращается в	3	7
33	и то	2	6
34	еще не	4	6
35	что они	2	6
36	как он	2	6
37	в плен	1	6
38	мы видели	7	6
39	мы можем	3	6
40	в дальнейшем	3	6
41	к нему	3	6
42	мы видим	3	6
43	потому что	1	6
44	не может	2	6
45	это и	5	5
46	мы уже	10	5
47	но не	2	5
48	и как	3	5
49	но в	12	5
50	уже не	2	5
51	в силу	1	5
52	и по	5	5
53	но все	1	5
54	и с	9	5
55	это не	5	5
56	ничего не	1	5
57	и у	2	5
58	как мы	10	5
59	на нем	2	5
60	и здесь	3	5
61	и что	1	5
62	в его	8	5
63	с ними	3	5
64	в одном	1	5
65	у него	5	5
66	тем что	4	5
67	до сих	1	5
68	и др	4	5
69	в некоторых	1	5
70	сих пор	1	5
71	к этому	2	5
72	в доме	3	4
73	в числе	2	4
74	его на	1	4
75	дает нам	2	4
76	в этот	1	4
77	он в	1	4
78	но он	6	4
79	в своей	5	4
80	даже в	1	4
81	же он	1	4
82	здесь не	3	4
83	так в	1	4
84	о том	2	4
85	и даже	3	4
86	вовсе не	9	4
87	с другой	4	4
88	все что	1	4
89	этот мотив	1	4
90	в тех	1	4
91	свете этих	1	4
92	другой стороны	3	4
93	видели что	1	3
94	относится к	1	3
95	в одной	2	3
96	перед нами	4	3
97	его к	2	3
98	все эти	9	3
99	на то	1	3
100	и если	1	3
101	на его	2	3
102	что она	1	3
103	связанные с	4	3
104	при этом	3	3
105	что у	3	3
106	с представлением	1	3
107	на земле	1	3
108	а затем	3	3
109	те же	1	3
110	не мог	2	3
111	том что	3	3
112	и при	2	3
113	что эта	1	3
114	на котором	2	3
115	на него	1	3
116	во всем	1	3
117	связи с	2	3
118	и он	1	3
119	данном случае	1	3
120	это для	1	3
121	в образе	4	3
122	но мы	2	3
123	с того	1	3
124	а также	2	3
125	о природе	2	3
126	в другой	2	3
127	в том	7	3
128	мы увидим	2	3
129	только в	2	3
130	как нечто	1	3
131	или же	1	3
132	переходит в	1	3
133	и других	3	3
134	душе угодно	1	3
135	связан с	4	3
136	не на	2	3
137	в свете	1	3
138	о чем	2	3
139	там где	3	3
140	что мы	1	3
141	части тела	4	3
142	в данном	1	3
143	как бы	8	3
144	или в	2	3
145	для нас	1	3
146	всякого рода	2	3
147	но это	4	3
148	только что	1	3
149	между ними	2	3
150	и другие	2	3
151	он также	1	2
152	что образ	3	2
153	мы здесь	2	2
154	и есть	4	2
155	не хочет	1	2
156	должна быть	1	2
157	видеть в	1	2
158	и за	3	2
159	сам начинает	1	2
160	а как	2	2
161	связана с	4	2
162	ему в	1	2
163	видели как	3	2
164	собой в	1	2
