N	2gram	Vygotskiy__4	Hudozhes
1	в мире	3	23
2	то есть	13	18
3	и не	13	16
4	не только	7	15
5	и в	33	15
6	в том	21	15
7	может быть	22	13
8	в частности	4	13
9	при этом	2	12
10	и его	5	12
11	а в	4	12
12	но не	3	11
13	в этом	28	11
14	в себе	6	11
15	то же	9	10
16	по отношению	1	10
17	представляет собой	2	10
18	как бы	25	10
19	так и	3	10
20	а не	6	10
21	отношению к	1	10
22	но и	3	10
23	такого рода	1	9
24	точки зрения	6	9
25	в его	10	9
26	сводится к	2	8
27	себя в	4	8
28	в душе	1	8
29	но в	2	7
30	в то	3	7
31	с другой	2	7
32	в искусстве	2	7
33	с его	2	6
34	том что	22	6
35	не в	2	6
36	в основе	3	6
37	же время	2	6
38	в ее	2	6
39	не может	10	6
40	что в	21	6
41	в их	2	5
42	в самом	12	5
43	то что	44	5
44	ни в	3	5
45	тем самым	3	5
46	с ее	3	5
47	можно сказать	2	5
48	а также	1	5
49	того что	4	5
50	только в	4	5
51	другой стороны	2	5
52	в нем	7	5
53	героя и	2	5
54	и то	2	4
55	мы имеем	2	4
56	место в	2	4
57	говорить о	3	4
58	еще не	1	4
59	как к	1	4
60	и как	5	4
61	он не	11	4
62	в другом	1	4
63	в этих	1	4
64	в своей	4	4
65	не столько	1	4
66	между тем	1	4
67	искусства в	1	4
68	во времени	1	4
69	для него	1	4
70	со стороны	2	4
71	к которому	1	4
72	прежде всего	2	4
73	а на	2	4
74	как это	14	4
75	например в	3	4
76	к тому	12	4
77	сказать что	13	4
78	речи и	1	4
79	художественного произведения	1	3
80	того же	1	3
81	на деле	1	3
82	со своей	1	3
83	и ее	2	3
84	в целом	5	3
85	что можно	1	3
86	в виду	2	3
87	конечном счете	1	3
88	как говорит	2	3
89	в художественном	2	3
90	и к	2	3
91	в которой	4	3
92	не следует	1	3
93	он должен	1	3
94	его в	3	3
95	это не	6	3
96	этом смысле	1	3
97	как и	5	3
98	иначе говоря	2	3
99	несет в	3	3
100	с точки	4	3
101	но он	6	3
102	их в	3	3
103	в отношении	1	3
104	в русской	2	3
105	как раз	9	3
106	потому что	24	3
107	не будет	4	3
108	в пределах	3	3
109	так в	1	3
110	читателя в	2	3
111	к его	1	3
112	если бы	10	3
113	и что	25	3
114	в конечном	1	3
115	что он	20	3
116	к нему	1	3
117	во всей	3	3
118	далеко не	3	3
119	в воображении	1	3
120	в рассказе	8	3
121	не на	2	3
122	была бы	2	3
123	в той	3	3
124	и для	3	3
125	таким образом	13	3
126	личности и	1	3
127	в свою	1	3
128	и состоит	1	3
129	в таком	4	3
130	таком случае	1	2
131	человека и	1	2
132	и это	5	2
133	это и	5	2
134	идет о	3	2
135	между двумя	2	2
136	к другому	1	2
137	принадлежит к	2	2
138	я не	4	2
139	во мне	1	2
140	и на	5	2
141	в чем	1	2
142	чем это	1	2
143	могло быть	1	2
144	но как	1	2
145	не все	2	2
146	человеческих отношений	1	2
147	за пределы	1	2
148	сама по	3	2
149	в своем	7	2
150	говорит что	10	2
151	образом и	1	2
152	все эти	6	2
153	в нашем	1	2
154	бы не	2	2
155	в этой	9	2
156	рассказ о	1	2
157	наших глазах	1	2
158	на этом	3	2
159	могла бы	4	2
160	об этом	4	2
161	времени и	2	2
162	по себе	9	2
163	в них	2	2
164	другим и	1	2
165	несмотря на	1	2
166	и некоторые	1	2
167	и более	1	2
168	том и	1	2
169	вовсе не	5	2
170	даже в	2	2
171	тому что	6	2
172	одна из	4	2
173	материала в	3	2
174	вытекает из	1	2
175	слова как	3	2
176	не является	2	2
177	художественной литературы	1	2
178	глаза в	1	2
179	жизни однако	1	2
180	на наших	1	2
181	и о	4	2
182	того чтобы	22	2
183	свою очередь	1	2
184	и сам	1	2
185	что может	3	2
186	или в	1	2
187	в порядке	4	2
188	о том	20	2
189	что каждый	1	2
190	в глаза	1	2
191	к действительности	1	2
192	именно в	2	2
193	с одной	3	2
194	есть в	1	2
195	и др	1	2
196	одно из	2	2
197	никто не	4	2
198	слова в	1	2
199	в одном	3	2
200	у него	6	2
201	для того	23	2
202	введено в	1	2
203	в данный	1	2
204	или иначе	1	2
205	а с	2	2
206	себя и	1	2
207	превращается в	1	2
208	одной стороны	3	2
209	мы легко	3	2
210	в сторону	3	2
211	начиная с	1	2
212	так же	13	2
213	и потому	2	2
214	как в	3	2
215	из которых	3	2
216	искусства но	1	2
217	так или	1	2
218	в европейской	1	2
219	для понимания	2	2
220	жизни в	1	2
221	художественное произведение	1	2
222	о его	1	2
223	во всех	2	2
224	для автора	1	2
225	речь идет	3	2
226	совершенно иной	1	2
227	истории литературы	1	2
228	с ним	5	2
229	одной из	1	2
230	либо в	4	2
231	из этого	5	2
232	ясно говорит	1	2
233	художественном произведении	1	1
234	искусства она	1	1
235	этого в	1	1
236	говоря о	1	1
237	также и	2	1
238	словами никак	1	1
239	же как	3	1
240	начинается с	1	1
241	отделен от	1	1
242	переходит к	1	1
243	и есть	4	1
244	самих событий	1	1
245	ее никто	1	1
246	конечно с	1	1
247	и чрезвычайно	1	1
248	из его	2	1
249	едва ли	2	1
250	действительности и	1	1
251	той же	4	1
252	этот удар	1	1
253	есть не	1	1
254	от художественного	1	1
255	превратилась в	1	1
256	случае это	1	1
257	акта в	1	1
258	к новой	1	1
259	не была	1	1
260	впечатление от	2	1
261	в сущности	6	1
262	это всегда	1	1
263	что иное	1	1
264	этом так	1	1
265	завершение и	1	1
266	как я	3	1
267	и со	1	1
268	никогда не	5	1
269	которое в	1	1
270	так называемые	1	1
271	события на	1	1
272	не что	1	1
273	говорил о	1	1
274	вовсе может	2	1
275	не от	1	1
276	это возможно	1	1
277	иное как	1	1
278	на их	1	1
279	столь же	2	1
280	бы то	2	1
281	что его	3	1
282	события в	3	1
283	тем как	1	1
284	такого что	1	1
285	проникновение в	1	1
286	легко может	1	1
287	не таково	1	1
288	нет не	1	1
289	с совершенно	4	1
290	себе и	2	1
291	и будет	1	1
292	оно является	2	1
293	что они	6	1
294	и я	1	1
295	в истории	1	1
296	более чем	1	1
297	от автора	1	1
298	вследствие которого	1	1
299	о жизни	1	1
300	что касается	2	1
301	перед нами	6	1
302	неизмеримо более	1	1
303	тем же	1	1
304	от этого	3	1
305	совершенно иными	1	1
306	могли бы	2	1
307	только то	1	1
308	говорят о	1	1
309	из жизни	1	1
310	бы и	2	1
311	что это	13	1
312	не упоминается	2	1
313	всего романа	2	1
314	из этих	2	1
315	определена как	1	1
316	но без	1	1
317	что автор	4	1
318	раз в	7	1
319	нас на	1	1
320	говорит не	2	1
321	двух других	1	1
322	на то	10	1
323	так с	1	1
324	не могла	1	1
325	что одна	1	1
326	на его	1	1
327	что она	10	1
328	том в	1	1
329	целом всегда	1	1
330	все это	13	1
331	тем и	2	1
332	есть от	1	1
333	введенное в	1	1
334	у читателя	1	1
335	необходимо для	1	1
336	составлено не	1	1
337	подобно тому	1	1
338	именно это	1	1
339	мы обнаруживаем	1	1
340	равнодушна к	1	1
341	и ясный	1	1
342	то ни	1	1
343	что все	11	1
344	себя еще	1	1
345	тем в	1	1
346	в совершенно	1	1
347	что желая	1	1
348	бы быть	1	1
349	для своей	1	1
350	все их	1	1
351	герой одновременно	1	1
352	а как	2	1
353	это было	4	1
354	же об	1	1
355	толстого в	2	1
356	было бы	12	1
357	и дает	2	1
358	и одна	1	1
359	основу этого	1	1
360	например с	1	1
361	в жизни	4	1
362	минуту до	1	1
363	рядом с	1	1
364	творческий акт	2	1
365	действий или	1	1
366	обратимся к	3	1
367	перед собой	1	1
368	бы место	1	1
369	поводу этой	2	1
370	идея или	1	1
371	в такой	2	1
372	мы конечно	1	1
373	и без	1	1
374	в котором	2	1
375	что от	1	1
376	и вокруг	1	1
377	которое должно	1	1
378	все и	1	1
379	в условиях	1	1
380	которые лежат	1	1
381	что говорит	2	1
382	от его	1	1
383	всякий раз	6	1
384	значение для	1	1
385	за минуту	1	1
386	есть его	1	1
387	другом и	2	1
388	не могли	1	1
389	в конце	8	1
390	с такими	1	1
391	трагедии шекспира	2	1
392	мы встречаемся	1	1
393	жизни ее	2	1
394	то с	1	1
395	на один	1	1
396	ее не	1	1
397	но для	1	1
398	все мы	1	1
399	не имеет	2	1
400	что такое	1	1
401	к этим	1	1
402	которого он	1	1
403	виду не	1	1
404	к такому	2	1
405	но только	1	1
406	действующие лица	1	1
407	он мог	1	1
408	казалось бы	5	1
409	в самой	6	1
410	своей природе	1	1
411	и является	2	1
412	связи с	2	1
413	сюжет в	1	1
414	из того	1	1
415	не по	2	1
416	как будто	8	1
417	в каком	8	1
418	однако это	1	1
419	этот закон	2	1
420	и здесь	3	1
421	все то	12	1
422	когда мы	6	1
423	взятое в	1	1
424	он еще	1	1
425	во внешних	1	1
426	и развития	1	1
427	вокруг него	1	1
428	всего что	1	1
429	как следствие	1	1
430	на это	1	1
431	здесь мы	3	1
432	говорит о	4	1
433	должен быть	1	1
434	и открывает	1	1
435	из всего	1	1
436	как мы	4	1
437	точно так	3	1
438	этой фразе	1	1
439	меня в	1	1
440	что составляет	3	1
441	ни одно	2	1
442	своем составе	1	1
443	мысль о	1	1
444	в особенности	1	1
445	от обычного	1	1
446	действия и	2	1
447	но мы	2	1
448	в художественно	1	1
449	то время	2	1
450	как с	1	1
451	и совершенно	5	1
452	переход к	2	1
453	на нее	2	1
454	уклоняется от	1	1
455	те же	2	1
456	это событие	1	1
457	произведения является	1	1
458	последние десятилетия	1	1
459	для этого	8	1
460	мире в	2	1
461	о ней	2	1
462	и поступки	1	1
463	внимание на	2	1
464	героя не	1	1
465	как ее	1	1
466	один голос	1	1
467	и который	1	1
468	может не	1	1
469	жизни если	1	1
470	это была	1	1
471	художественной формы	4	1
472	не мыслью	1	1
473	в которую	1	1
474	если с	1	1
475	в евгении	1	1
476	его смысла	1	1
477	том или	1	1
478	воображении читателя	1	1
479	эти два	1	1
480	от одного	1	1
481	толстым в	2	1
482	в другой	1	1
483	с матерью	1	1
484	вслед за	3	1
485	если он	2	1
486	уже до	2	1
487	как прямая	1	1
488	статье о	1	1
489	в заключительной	1	1
490	с той	2	1
491	и возможности	1	1
492	один из	2	1
493	но с	1	1
494	мы видим	6	1
495	тот же	3	1
496	это необходимо	1	1
497	дело с	3	1
498	на языке	1	1
499	вступить в	1	1
500	что даже	1	1
501	действующих лиц	1	1
502	в какой	5	1
503	в новелле	1	1
504	никак нельзя	2	1
505	и гамлета	1	1
506	бы ни	1	1
507	или его	3	1
508	в уста	3	1
509	с которыми	1	1
510	так что	7	1
511	от одной	2	1
512	трагедия и	1	1
513	же и	1	1
514	если мы	12	1
515	всем его	1	1
516	они ни	1	1
517	действующего лица	1	1
518	героев или	1	1
519	его текст	1	1
520	чем-то другим	1	1
521	из них	4	1
522	что речь	1	1
523	это требует	1	1
524	но от	1	1
525	за ним	1	1
526	себе в	1	1
527	до того	1	1
528	части и	2	1
529	не для	3	1
530	с этими	1	1
531	так как	12	1
532	и от	2	1
533	тому же	3	1
534	должен был	3	1
535	или ином	1	1
536	не просто	4	1
537	образом что	2	1
538	встречаемся с	1	1
539	им по	1	1
540	представляют собой	1	1
541	не было	3	1
542	он же	1	1
543	границы и	1	1
544	и даже	1	1
545	вырождается в	1	1
546	на ее	2	1
547	связаны с	1	1
548	по своим	1	1
549	такого понимания	1	1
550	перед ним	2	1
551	что не	4	1
552	а чем-то	1	1
553	что для	5	1
554	смысла и	4	1
555	не решает	1	1
556	автором в	1	1
557	всю жизнь	2	1
558	однако и	1	1
559	означало бы	3	1
560	с которым	1	1
561	же точно	7	1
562	которое существует	1	1
563	разговор с	1	1
564	не об	1	1
565	в связи	1	1
566	и пути	1	1
567	как ни	1	1
568	вместе с	8	1
569	до этого	2	1
570	я уже	1	1
571	в одной	2	1
572	требует от	1	1
573	быть это	2	1
574	он говорит	3	1
575	этого слова	3	1
576	тому как	2	1
577	есть как	2	1
578	и бунин	1	1
579	да и	3	1
580	ряда и	1	1
581	чувства и	1	1
582	евгении онегине	1	1
583	быть не	2	1
584	него не	1	1
585	в это	2	1
586	с этой	4	1
587	и формы	2	1
588	и другим	2	1
589	только для	1	1
590	все же	5	1
591	отклонения от	2	1
592	за его	1	1
593	это правило	1	1
594	совершается в	2	1
595	была названа	1	1
596	душа не	1	1
597	непременно должен	2	1
598	его воли	1	1
599	в результате	2	1
600	с содержанием	1	1
601	для нас	7	1
602	от него	1	1
603	бы в	1	1
604	своем значении	1	1
605	быть определена	1	1
606	все они	2	1
607	ни было	1	1
608	же в	1	1
609	но если	3	1
610	того времени	1	1
611	к самому	2	1
612	имеет в	1	1
613	не быть	1	1
614	это на	1	1
615	акте выбора	1	1
616	автора в	1	1
617	в сравнении	1	1
618	в отдельности	1	1
619	функции которую	1	1
620	просто не	1	1
621	жизни и	4	1
622	ее в	4	1
623	и другие	1	1
624	в своих	3	1
625	по поводу	4	1
626	историю или	1	1
627	этой точки	1	1
628	событий в	3	1
