N	2gram	Propp_Isto_7	FransuaR
1	и в	24	49
2	прежде всего	2	19
3	в его	1	18
4	и на	2	17
5	не только	21	17
6	и его	3	17
7	в этом	12	15
8	и не	4	15
9	в них	3	13
10	только в	6	13
11	но и	11	13
12	во время	6	12
13	как и	6	11
14	как бы	4	11
15	в этой	1	10
16	вовсе не	4	10
17	в нем	6	9
18	и др	2	9
19	все это	8	9
20	отношение к	5	8
21	во франции	1	8
22	то же	8	7
23	все же	9	7
24	все эти	2	7
25	таким образом	7	7
26	на протяжении	1	7
27	как мы	3	7
28	один из	7	7
29	не может	14	7
30	о мире	1	7
31	жизни и	1	7
32	мы уже	4	6
33	именно в	1	6
34	во всех	7	6
35	так и	5	6
36	и с	1	6
37	рядом с	1	6
38	точки зрения	4	6
39	но он	2	6
40	в то	2	6
41	в литературе	2	6
42	то что	7	6
43	здесь в	1	6
44	так как	8	6
45	сказать что	2	6
46	с точки	1	5
47	с его	3	5
48	из этих	3	5
49	но не	6	5
50	в своем	1	5
51	при этом	4	5
52	в эту	1	5
53	в своей	1	5
54	никогда не	4	5
55	тот же	2	5
56	уже в	3	5
57	в начале	1	5
58	может быть	14	5
59	в особенности	2	5
60	и потому	1	5
61	и смерти	1	5
62	в основном	2	5
63	отношения к	1	4
64	и к	1	4
65	но в	5	4
66	но все	4	4
67	в жизни	1	4
68	в этих	13	4
69	и более	1	4
70	с ним	5	4
71	одна из	7	4
72	культа и	1	4
73	с другой	9	4
74	и во	1	4
75	а в	10	4
76	тем что	6	4
77	в форме	2	4
78	смерти и	1	4
79	до сих	2	4
80	там где	5	4
81	и о	2	4
82	сих пор	3	4
83	том что	10	4
84	в свое	1	4
85	как на	1	4
86	связана с	1	3
87	в самом	2	3
88	он пишет	1	3
89	духа и	1	3
90	но именно	1	3
91	всех этих	6	3
92	и вот	1	3
93	можно было	1	3
94	на все	1	3
95	было бы	2	3
96	из них	2	3
97	ни в	2	3
98	далеко не	1	3
99	мы видели	7	3
100	на земле	2	3
101	во всем	2	3
102	направлен на	2	3
103	нельзя было	1	3
104	но они	3	3
105	в день	1	3
106	и это	2	3
107	в ее	2	3
108	так в	4	3
109	но здесь	2	3
110	о том	9	3
111	другими словами	2	3
112	к нему	7	3
113	же в	1	3
114	что он	21	3
115	с одной	5	3
116	не дает	1	3
117	связан с	1	3
118	превращается в	3	3
119	связь с	2	3
120	о чем	1	3
121	одной стороны	5	3
122	видит в	2	3
123	в книге	1	3
124	и перед	1	3
125	но эти	1	3
126	и все	6	3
127	в том	7	3
128	другой стороны	8	3
129	как известно	1	2
130	одним из	1	2
131	мы здесь	2	2
132	видеть в	3	2
133	в ней	1	2
134	еще не	8	2
135	он был	1	2
136	себе и	3	2
137	что они	3	2
138	же с	1	2
139	дает нам	1	2
140	та же	2	2
141	думать что	2	2
142	имеем в	5	2
143	на то	3	2
144	на его	2	2
145	так например	2	2
146	и за	1	2
147	связанные с	2	2
148	должен был	2	2
149	автора и	1	2
150	можно найти	2	2
151	наших дней	1	2
152	и без	1	2
153	в их	4	2
154	он дает	3	2
155	в условиях	1	2
156	мы должны	4	2
157	что в	13	2
158	вплоть до	2	2
159	того как	3	2
160	ничего не	5	2
161	в самой	1	2
162	к ней	2	2
163	и после	2	2
164	связи с	3	2
165	вот в	1	2
166	в одну	2	2
167	здесь не	2	2
168	без всякого	2	2
169	на основе	1	2
170	в дальнейшем	3	2
171	продолжает жить	1	2
172	в обряде	3	2
173	связанная с	1	2
174	другом месте	1	2
175	в другом	1	2
176	можно сказать	1	2
177	там же	2	2
178	они являются	1	2
179	связаны с	2	2
180	всего что	1	2
181	в ту	1	2
182	одной из	4	2
183	очень много	2	2
184	страх перед	1	2
185	в качестве	3	2
186	в новое	1	2
187	характерно что	2	2
188	себе в	1	2
189	никто не	1	2
190	в конце	3	2
191	мы можем	4	2
192	у него	10	2
193	в первую	7	2
194	даже и	1	2
195	до наших	1	2
196	и даже	3	2
197	мы еще	1	2
198	связано с	3	2
199	смысла и	1	2
200	человек в	1	2
201	под влиянием	1	2
202	в связи	2	2
203	вместе с	7	2
204	так же	6	2
205	в него	1	2
206	xix века	1	2
207	в тех	5	2
208	о человеке	1	2
209	вокруг себя	1	2
210	по существу	4	2
211	для понимания	1	2
212	но это	3	2
213	и становится	3	2
214	хотя и	3	2
215	и смысл	1	2
216	и другие	9	2
217	в целях	2	2
218	всех других	2	2
219	сила и	1	2
220	ее в	3	2
221	и эта	2	2
222	это в	1	2
223	все что	1	2
224	кто бы	2	1
225	например в	3	1
226	и то	1	1
227	утверждение что	1	1
228	а иногда	1	1
229	самом деле	1	1
230	он может	4	1
231	только потому	1	1
232	силы и	1	1
233	этого мира	1	1
234	др все	1	1
235	здесь и	2	1
236	в котором	2	1
237	что эти	2	1
238	должна быть	1	1
239	в несколько	1	1
240	есть не	1	1
241	характер его	1	1
242	для своего	1	1
243	мы имеем	12	1
244	это совершенно	1	1
245	которую мы	1	1
246	бы что	1	1
247	еще до	1	1
248	который был	1	1
249	но она	1	1
250	не вполне	3	1
251	как я	1	1
252	мы и	1	1
253	того же	2	1
254	и он	3	1
255	дать ему	1	1
256	для выражения	1	1
257	знаем что	3	1
258	мысль высказывает	1	1
259	в чем	5	1
260	особую силу	1	1
261	здесь имеем	2	1
262	видели что	1	1
263	же она	1	1
264	только тогда	1	1
265	преисподней и	1	1
266	по отношению	1	1
267	иногда и	1	1
268	свое существование	1	1
269	так что	3	1
270	в одной	2	1
271	выражения этого	1	1
272	независимо от	1	1
273	как в	12	1
274	этой власти	1	1
275	по которому	2	1
276	стороны и	2	1
277	перед нами	2	1
278	тех случаях	4	1
279	еще больше	1	1
280	что по	2	1
281	и наконец	3	1
282	на войну	1	1
283	конечно не	2	1
284	вот несколько	1	1
285	от этого	1	1
286	и питье	1	1
287	где все	1	1
288	со своей	2	1
289	животных и	1	1
290	в которой	2	1
291	царстве мертвых	1	1
292	какие-то очень	1	1
293	в целом	1	1
294	бы с	1	1
295	он в	2	1
296	эти более	1	1
297	или во	1	1
298	приобретает характер	1	1
299	что к	1	1
300	нами в	2	1
301	и тот	2	1
302	важна не	3	1
303	эпохи и	1	1
304	не могла	1	1
305	это право	1	1
306	он не	6	1
307	эту задачу	3	1
308	в силу	2	1
309	том чтобы	3	1
310	так часто	1	1
311	из него	1	1
312	его от	1	1
313	и по	3	1
314	всех своих	1	1
315	в нее	1	1
316	жить в	2	1
317	однако все	1	1
318	могла бы	1	1
319	в совершенно	1	1
320	об этом	6	1
321	этих форм	1	1
322	его в	3	1
323	входит в	1	1
324	как особый	1	1
325	это не	10	1
326	это одна	1	1
327	небесный свод	1	1
328	с начала	1	1
329	не простое	1	1
330	однако здесь	1	1
331	кажется что	3	1
332	последние слова	1	1
333	с последующим	1	1
334	этом мы	2	1
335	лет в	1	1
336	о которых	1	1
337	и королеву	1	1
338	она и	1	1
339	с этой	6	1
340	не всегда	4	1
341	обряде и	1	1
342	уже у	1	1
343	только во	1	1
344	здесь все	1	1
345	в один	2	1
346	их на	2	1
347	не мог	1	1
348	в царстве	2	1
349	но если	1	1
350	связь со	1	1
351	именно и	1	1
352	условиях и	1	1
353	в первый	1	1
354	представление о	3	1
355	оказывается что	2	1
356	франции в	1	1
357	должны были	3	1
358	природы но	1	1
359	загробное царство	1	1
360	не менее	5	1
361	и той	1	1
362	силу и	1	1
363	не понимает	1	1
364	образом и	1	1
365	не в	9	1
366	что этот	2	1
367	что эта	1	1
368	куда он	1	1
