N	2gram	Vygotskiy__7	Komedia
1	и в	26	22
2	и не	18	21
3	том что	17	13
4	таким образом	23	12
5	в том	18	12
6	так как	14	11
7	ни в	2	10
8	потому что	16	10
9	в самом	9	9
10	до сих	3	9
11	вместе с	12	9
12	сих пор	3	9
13	в этом	29	8
14	его в	2	8
15	в глазах	1	8
16	в своем	1	8
17	к ней	2	8
18	о том	4	8
19	если бы	5	8
20	в его	4	8
21	что и	3	8
22	что он	8	8
23	едва ли	4	7
24	то же	8	7
25	при этом	1	7
26	не по	4	7
27	об этом	3	7
28	в конце	4	7
29	о чем	4	7
30	только что	5	7
31	а в	2	7
32	в свою	2	7
33	того же	1	6
34	самом деле	6	6
35	еще не	4	6
36	так что	4	6
37	тому же	1	6
38	в то	3	6
39	и его	12	6
40	к тому	7	6
41	того чтобы	19	6
42	свою очередь	2	6
43	ясно что	1	6
44	и что	6	6
45	для того	18	6
46	может быть	7	6
47	как раз	3	6
48	во время	2	6
49	к этому	2	6
50	что его	2	5
51	отношение к	2	5
52	но в	4	5
53	не только	24	5
54	а по	2	5
55	он не	3	5
56	в своей	3	5
57	в которых	2	5
58	не менее	4	5
59	связи с	4	5
60	хотя и	1	5
61	с ним	3	5
62	любви к	1	5
63	к нему	3	5
64	что в	12	5
65	по отношению	6	5
66	из них	1	5
67	тем что	9	5
68	прежде всего	7	5
69	как это	5	5
70	все это	3	5
71	и т	1	4
72	в ней	3	4
73	с другой	4	4
74	нет и	3	4
75	и речи	19	4
76	отнюдь не	1	4
77	все же	6	4
78	то что	24	4
79	что к	1	4
80	в себе	9	4
81	что она	8	4
82	но все	1	4
83	и с	5	4
84	должен был	1	4
85	с тем	5	4
86	несмотря на	2	4
87	точки зрения	28	4
88	не в	4	4
89	в отношении	2	4
90	с ребенком	1	4
91	самого начала	7	4
92	на него	1	4
93	у него	1	4
94	и здесь	2	4
95	с самого	7	4
96	друг друга	4	4
97	так и	3	4
98	между собой	6	4
99	и поэтому	1	4
100	с помощью	13	4
101	вовсе не	2	4
102	само собой	2	4
103	но и	11	4
104	до конца	5	4
105	ничем не	1	4
106	а не	6	4
107	в связи	1	4
108	не является	3	4
109	и для	5	4
110	бы в	5	4
111	речи о	4	4
112	так же	14	4
113	идет о	2	3
114	который в	1	3
115	говорить о	1	3
116	из того	3	3
117	столь же	2	3
118	в ее	6	3
119	в отсутствие	1	3
120	с этим	2	3
121	и к	7	3
122	тем же	5	3
123	ситуации в	4	3
124	в которой	11	3
125	представляет собой	19	3
126	в этой	3	3
127	и тот	1	3
128	на то	4	3
129	не могла	2	3
130	в нем	2	3
131	при виде	1	3
132	прежде чем	2	3
133	приводит к	4	3
134	от нее	2	3
135	было бы	6	3
136	в них	1	3
137	все равно	1	3
138	как и	15	3
139	чем в	4	3
140	но если	2	3
141	себе в	5	3
142	на месте	1	3
143	с точки	21	3
144	тем не	3	3
145	их в	1	3
146	к ним	1	3
147	не имеет	2	3
148	никогда не	4	3
149	ничего не	2	3
150	и мысли	1	3
151	же самое	5	3
152	одного из	2	3
153	должно было	2	3
154	и мы	1	3
155	тех пор	1	3
156	в двух	1	3
157	одной из	4	3
158	с одной	5	3
159	в начале	5	3
160	что не	2	3
161	не так	1	3
162	всяком случае	1	3
163	мы можем	3	3
164	отношению к	5	3
165	в других	1	3
166	на ее	2	3
167	перед ним	1	3
168	на этот	1	3
169	один из	2	3
170	если не	1	3
171	в частности	1	3
172	не может	11	3
173	конечно не	1	3
174	по своему	9	3
175	одной стороны	5	3
176	как бы	6	3
177	с этой	5	3
178	в целом	5	3
179	до тех	1	3
180	дело с	1	3
181	все что	6	3
182	в какой	6	3
183	во всяком	2	3
184	отношения к	2	2
185	даже если	2	2
186	мы не	7	2
187	в сущности	9	2
188	время как	2	2
189	представление о	7	2
190	и он	2	2
191	но при	1	2
192	во всех	6	2
193	в изображении	1	2
194	он говорит	1	2
195	конечном счете	2	2
196	отличие от	2	2
197	за пределы	1	2
198	что они	10	2
199	как в	4	2
200	стороны и	4	2
201	ней в	1	2
202	целый ряд	4	2
203	в результате	1	2
204	бы не	1	2
205	раз в	2	2
206	на его	2	2
207	о которой	1	2
208	состоит в	3	2
209	в силу	5	2
210	чтобы в	1	2
211	исходя из	1	2
212	а затем	2	2
213	из всех	5	2
214	а как	1	2
215	с другими	3	2
216	это не	3	2
217	на основании	2	2
218	в развитии	10	2
219	остается в	1	2
220	не мог	2	2
221	и без	1	2
222	в котором	4	2
223	в их	2	2
224	в одном	1	2
225	что эта	6	2
226	тому что	9	2
227	она не	5	2
228	что с	5	2
229	что ему	3	2
230	дело не	1	2
231	в основе	3	2
232	и после	1	2
233	в области	4	2
234	больше того	1	2
235	одним из	2	2
236	ли не	2	2
237	если же	2	2
238	и это	1	2
239	как мы	14	2
240	и о	3	2
241	в виду	5	2
242	вывод что	2	2
243	здесь не	1	2
244	без всякого	1	2
245	то время	2	2
246	можно было	2	2
247	наряду с	2	2
248	хотя это	1	2
249	в другом	1	2
250	на вопрос	5	2
251	как этот	1	2
252	аналогии с	1	2
253	и во	4	2
254	в конечном	2	2
255	которой мы	2	2
256	между тем	1	2
257	нуждается в	3	2
258	все время	1	2
259	какой мере	2	2
260	не как	1	2
261	и ее	2	2
262	не мешает	1	2
263	в качестве	5	2
264	уже в	2	2
265	если мы	5	2
266	за ним	1	2
267	для новой	1	2
268	мы знаем	2	2
269	себя от	2	2
270	этом отношении	3	2
271	они будут	1	2
272	от того	1	2
273	представляют собой	1	2
274	один шаг	1	2
275	себя и	2	2
276	что для	2	2
277	не было	1	2
278	что мы	9	2
279	под влиянием	1	2
280	ближе к	1	2
281	он и	1	2
282	и особенно	1	2
283	из которых	2	2
284	не могут	4	2
285	сравнению с	8	2
286	по существу	1	2
287	его от	2	2
288	этом случае	14	2
289	только для	1	2
290	о его	3	2
291	чем к	1	2
292	и все	1	2
293	конце концов	1	2
294	отношению ко	1	2
295	человека не	1	2
296	из этой	1	2
297	даже при	1	2
298	между ними	3	2
299	только как	1	2
300	другой стороны	1	2
301	совершенно не	2	2
302	из этого	2	2
303	к этой	2	2
304	по сравнению	9	2
305	в своих	2	2
306	в таком	1	2
307	и наиболее	2	1
308	формы и	1	1
309	эта новая	1	1
310	в силе	1	1
311	например в	1	1
312	без них	1	1
313	а из	2	1
314	в первом	3	1
315	к другому	3	1
316	которые послужили	1	1
317	и до	2	1
318	в зависимости	1	1
319	возникающая в	1	1
320	на пороге	4	1
321	мы имеем	1	1
322	придав ей	1	1
323	это совершенно	1	1
324	этому же	2	1
325	с более	1	1
326	вопрос о	6	1
327	по-русски в	1	1
328	именно к	1	1
329	начинается с	1	1
330	на глазах	1	1
331	становится совершенно	2	1
332	все известные	1	1
333	указывая на	1	1
334	я не	3	1
335	она любит	1	1
336	они были	1	1
337	ему в	1	1
338	детей не	1	1
339	зависимости от	1	1
340	из ее	3	1
341	развития с	1	1
342	в большинстве	2	1
343	он сам	1	1
344	все эти	6	1
345	не был	1	1
346	в чем	3	1
347	создает в	1	1
348	только после	1	1
349	глаза на	1	1
350	одним словом	1	1
351	но не	3	1
352	но как	1	1
353	к которой	1	1
354	и всякий	1	1
355	в сторону	1	1
356	если в	4	1
357	силу этого	1	1
358	ответ на	2	1
359	должны были	2	1
360	очевидно что	3	1
361	можем не	2	1
362	предположение что	1	1
363	друг от	2	1
364	друга и	2	1
365	присущими ему	1	1
366	внешних проявлений	2	1
367	относится к	2	1
368	которые не	1	1
369	тем больше	1	1
370	в одной	3	1
371	если она	1	1
372	от до	1	1
373	как к	3	1
374	не это	1	1
375	перед нами	2	1
376	и как	1	1
377	что по	2	1
378	и наконец	4	1
379	самом начале	3	1
380	в действительности	2	1
381	от этого	1	1
382	моментов в	2	1
383	в этот	3	1
