N	2gram	Voloshinov_1	Istorich
1	и в	19	22
2	в этом	16	17
3	что в	4	15
4	не только	8	14
5	мы видели	1	13
6	но и	8	12
7	и не	26	12
8	может быть	26	11
9	и пр	12	11
10	или в	2	11
11	но в	7	10
12	таким образом	17	10
13	еще не	4	10
14	в нем	10	9
15	что и	2	9
16	в том	6	9
17	что он	2	9
18	как мы	13	8
19	мы видим	1	8
20	с этим	4	8
21	том что	3	8
22	но не	1	7
23	то что	8	7
24	и здесь	6	7
25	мы должны	3	7
26	уже не	1	7
27	из них	3	7
28	так как	2	7
29	с другой	5	7
30	другой стороны	6	7
31	там где	2	7
32	к этому	5	7
33	то же	7	6
34	мы уже	2	6
35	не все	2	6
36	это не	1	6
37	здесь можно	1	6
38	во время	1	6
39	ничего не	6	6
40	связи с	11	6
41	если бы	2	6
42	друг друга	8	6
43	мы можем	2	6
44	а не	7	6
45	а в	4	6
46	с ней	1	6
47	все же	8	5
48	он не	3	5
49	здесь мы	4	5
50	в этой	1	5
51	тем не	2	5
52	не менее	4	5
53	могут быть	2	5
54	к нему	1	5
55	того что	3	5
56	так что	1	5
57	до сих	8	5
58	в частности	2	5
59	есть и	1	5
60	этом случае	3	5
61	сих пор	8	5
62	одним из	2	4
63	и на	4	4
64	все эти	7	4
65	отношение к	1	4
66	не в	5	4
67	и с	2	4
68	можно найти	1	4
69	у нас	2	4
70	как это	1	4
71	к ней	1	4
72	и его	19	4
73	тем что	2	4
74	она не	2	4
75	в пределах	6	4
76	в дальнейшем	3	4
77	только в	9	4
78	и они	1	4
79	в других	1	4
80	в данном	4	4
81	и там	1	4
82	в свою	2	4
83	на смену	2	4
84	не может	24	4
85	и другие	1	4
86	связана с	2	3
87	эти случаи	1	3
88	имеет свою	3	3
89	и ее	3	3
90	в чем	2	3
91	со стороны	1	3
92	в одной	2	3
93	целый ряд	3	3
94	и как	3	3
95	и к	3	3
96	следующим образом	1	3
97	в целом	1	3
98	из этих	2	3
99	их в	1	3
100	его в	3	3
101	было бы	4	3
102	для них	2	3
103	все равно	1	3
104	далеко не	4	3
105	как и	12	3
106	должны были	1	3
107	не будем	4	3
108	в русской	2	3
109	никогда не	2	3
110	потому что	1	3
111	к тому	2	3
112	они и	2	3
113	о том	2	3
114	здесь не	1	3
115	уже с	1	3
116	на нее	1	3
117	можно только	1	3
118	этому же	1	3
119	от них	1	3
120	в его	6	3
121	эти два	1	3
122	можно проследить	1	3
123	с ними	1	3
124	при помощи	1	3
125	прежде всего	13	3
126	мы еще	1	3
127	превращается в	1	3
128	в связи	7	3
129	так же	7	3
130	мы увидим	1	3
131	а если	1	3
132	стороны и	1	3
133	быть и	3	3
134	между прочим	1	3
135	и от	3	3
136	его не	1	3
137	и все	5	3
138	сказать что	4	3
139	равно как	1	3
140	не что	1	3
141	ее в	1	3
142	ту же	2	2
143	например в	1	2
144	и то	1	2
145	на самом	3	2
146	и есть	3	2
147	здесь и	1	2
148	в котором	3	2
149	не имеют	3	2
150	той же	2	2
151	или наоборот	1	2
152	же как	2	2
153	вопрос о	4	2
154	целом не	1	2
155	и он	2	2
156	в ней	4	2
157	то мы	2	2
158	но конечно	1	2
159	к жизни	1	2
160	внутри этой	3	2
161	по отношению	3	2
162	в качестве	2	2
163	себе и	2	2
164	независимо от	2	2
165	его на	1	2
166	как в	4	2
167	в своем	2	2
168	ней в	1	2
169	хотя и	1	2
170	ни один	1	2
171	образом и	1	2
172	во многих	1	2
173	случае можно	1	2
174	если он	2	2
175	не могла	1	2
176	при этом	8	2
177	всех этих	1	2
178	нее и	1	2
179	и вот	1	2
180	этом именно	1	2
181	в нее	1	2
182	так и	11	2
183	но все	3	2
184	в работе	2	2
185	же не	1	2
186	об этой	1	2
187	на все	1	2
188	большинстве случаев	3	2
189	уже знаем	1	2
190	этой системы	2	2
191	ни в	2	2
192	вовсе не	5	2
193	с тем	1	2
194	со своими	1	2
195	и для	11	2
196	после этого	1	2
197	как таковой	1	2
198	точки зрения	34	2
199	это делает	2	2
200	друг другу	1	2
201	что было	1	2
202	и более	2	2
203	в то	3	2
204	не имеет	3	2
205	одна из	2	2
206	здесь на	1	2
207	в русском	1	2
208	относится к	1	2
209	связь и	2	2
210	нам важно	1	2
211	здесь они	1	2
212	во все	2	2
213	как только	1	2
214	и это	3	2
215	будем здесь	1	2
216	в другом	2	2
217	связан с	1	2
218	одного из	3	2
219	образом в	1	2
220	и что	1	2
221	должно было	1	2
222	между тем	3	2
223	этот вопрос	5	2
224	и действительно	3	2
225	очень много	1	2
226	и так	1	2
227	с одной	1	2
228	где они	2	2
229	что не	2	2
230	мы знаем	5	2
231	всяком случае	2	2
232	в одном	1	2
233	и один	1	2
234	с переходом	1	2
235	только на	4	2
236	в особенности	1	2
237	и даже	2	2
238	в знак	2	2
239	и др	2	2
240	к более	1	2
241	не было	3	2
242	одной стороны	1	2
243	уже давно	1	2
244	и потому	5	2
245	имеются в	1	2
246	но этот	1	2
247	можно сказать	3	2
248	в особом	1	2
249	от него	2	2
250	не дает	3	2
251	нет ничего	3	2
252	совершенно не	3	2
253	отношению к	2	2
254	жизни и	2	2
255	только не	1	2
256	во всяком	5	2
257	увидим дальше	1	1
258	изображение двух	1	1
259	также и	1	1
260	таком случае	2	1
261	доступ в	1	1
262	самом деле	10	1
263	ясно что	5	1
264	не хочет	1	1
265	и до	1	1
266	этого он	1	1
267	действительности и	3	1
268	со своей	1	1
269	и этот	2	1
270	из всех	1	1
271	находятся под	1	1
272	головой и	1	1
273	мы не	6	1
274	связаны между	1	1
275	бы что	1	1
276	на эти	1	1
277	эта форма	1	1
278	принадлежит к	1	1
279	это отношение	2	1
280	то она	1	1
281	они связаны	1	1
282	и другая	1	1
283	которые он	1	1
284	на них	1	1
285	между собой	2	1
286	быть в	2	1
287	столь же	1	1
288	в различных	1	1
289	как если	2	1
290	но как	1	1
291	действия и	1	1
292	со всеми	1	1
293	ответ на	1	1
294	изменения и	1	1
295	не просто	2	1
296	нет и	4	1
297	отнюдь не	6	1
298	чем же	4	1
299	как говорит	1	1
300	общего с	3	1
301	к новому	1	1
302	это был	1	1
303	все остальные	2	1
304	кроме того	6	1
305	из сознания	1	1
306	к этой	2	1
307	его к	2	1
308	он находится	1	1
309	еще на	1	1
310	что это	1	1
311	между головой	1	1
312	бы только	1	1
313	друг от	1	1
314	и те	7	1
315	определенной категории	1	1
316	и ту	3	1
317	этот процесс	3	1
318	вообще не	1	1
319	исходит из	1	1
320	не следует	1	1
321	ли для	1	1
322	главным образом	1	1
323	же эта	1	1
324	должна быть	2	1
325	перестает быть	1	1
326	них нет	1	1
327	не как	2	1
328	прочим и	1	1
329	в корне	3	1
330	по всем	1	1
331	имеют ничего	1	1
332	из него	2	1
333	его от	1	1
334	подобно тому	1	1
335	и по	1	1
336	будем говорить	1	1
337	так например	1	1
338	каких формах	1	1
339	человека в	2	1
340	от нее	2	1
341	что почти	1	1
342	могла бы	2	1
343	как они	1	1
344	не будет	4	1
345	может возникнуть	1	1
346	бы быть	1	1
347	на этой	2	1
348	и руки	2	1
349	а как	3	1
350	входит в	5	1
351	с другими	3	1
352	со всех	2	1
353	формы которые	1	1
354	и тем	1	1
355	верно если	1	1
356	не соответствует	1	1
357	одной из	3	1
358	но уже	1	1
359	и во-вторых	1	1
360	она и	1	1
361	ни одной	2	1
362	сущность этого	1	1
363	и вне	2	1
364	задач в	1	1
365	не единственная	1	1
366	очень важный	1	1
367	но если	2	1
368	в своей	3	1
369	что такое	2	1
370	художественного творчества	1	1
371	почетное положение	1	1
372	с точки	20	1
373	что вся	1	1
374	те действия	1	1
375	остальные особенности	1	1
376	если здесь	1	1
377	и той	2	1
378	для данного	2	1
379	которые в	1	1
380	иных форм	1	1
381	его без	1	1
382	жизни является	1	1
383	вот эту	1	1
384	по себе	4	1
385	же мы	1	1
386	и очень	1	1
387	самого начала	4	1
388	эти формы	2	1
389	здесь входить	1	1
390	того как	1	1
391	она получает	1	1
392	и сама	2	1
393	в плане	1	1
394	о них	1	1
395	одной и	2	1
396	для всего	3	1
397	в разных	1	1
398	находятся в	1	1
399	как она	2	1
400	такая же	1	1
401	только с	1	1
402	в каком	3	1
403	перед ним	1	1
404	только наиболее	1	1
405	нет ни	2	1
406	можно поставить	1	1
407	и другой	1	1
408	лежит в	1	1
409	его за	1	1
410	отличается от	1	1
411	очень существенной	1	1
412	не есть	3	1
413	и тот	4	1
414	тот и	1	1
415	если же	1	1
416	него как	1	1
417	ничего общего	5	1
418	с ее	2	1
419	от друга	1	1
