N	3gram	Vygotskiy__3	Dialekti
1	с точки зрения	1	12
2	это значит что	4	9
3	ни в каком	1	8
4	сама по себе	1	8
5	в том что	17	7
6	сам по себе	1	6
7	само по себе	2	5
8	можно было бы	5	4
9	так как она	2	4
10	с другой стороны	3	4
11	в каком случае	1	4
12	на то что	3	4
13	только потому что	2	3
14	более или менее	1	3
15	в этом смысле	2	3
16	не имеет никакого	1	3
17	в конце концов	1	3
18	и в этом	2	3
19	не может быть	2	3
20	значит что в	1	3
21	та или иная	3	3
22	ничего общего с	1	3
23	той или иной	2	3
24	до сих пор	1	2
25	в этом отношении	3	2
26	точно так же	1	2
27	то и другое	4	2
28	так как он	1	2
29	с одной стороны	5	2
30	по сравнению с	3	2
31	друг к другу	1	2
32	во всяком случае	4	2
33	с той или	1	2
34	по себе а	1	2
35	о том что	3	2
36	к тому что	1	2
37	сказать что в	1	1
38	что в основе	1	1
39	то время как	4	1
40	и той же	2	1
41	должны сказать что	1	1
42	имеет место в	1	1
43	с их точки	1	1
44	так или иначе	1	1
45	и тому же	1	1
46	в ее основе	1	1
47	но ничто не	1	1
48	сами по себе	3	1
49	одно от другого	1	1
50	как мы увидим	2	1
51	только в том	2	1
52	того и другого	2	1
53	из того что	1	1
54	с такой же	1	1
55	с другом в	1	1
56	отнюдь не является	1	1
57	ни в какой	4	1
58	что там где	1	1
59	даже если бы	1	1
60	не потому что	1	1
61	в том чтобы	1	1
62	если бы мы	1	1
63	деле не является	1	1
64	в то время	4	1
65	но мы уже	1	1
66	и в отношении	2	1
67	во всех этих	1	1
68	которые могли бы	1	1
69	во вне в	1	1
70	того что она	1	1
71	в связи с	5	1
72	ступени своего развития	1	1
73	их точки зрения	1	1
74	заключается только в	1	1
75	в этом и	2	1
76	связи с этим	1	1
77	это мы видим	1	1
78	есть не что	1	1
79	в него как	1	1
80	это или не	1	1
81	вопрос можно ли	1	1
82	они были бы	1	1
83	этом и заключается	2	1
84	во всем этом	1	1
85	с самого начала	6	1
86	к выводу что	2	1
87	отношении его к	1	1
88	к одному и	1	1
89	что иное как	1	1
90	и что оно	2	1
91	друг от друга	1	1
92	и как в	1	1
93	одной и той	2	1
94	не что иное	1	1
95	тем не менее	5	1
96	друг с другом	5	1
97	для того чтобы	7	1
98	если бы это	1	1
99	том или ином	1	1
100	одному и тому	1	1
101	то же самое	1	1
102	в мышлении в	2	1
