N	4gram	Vygotskiy__4	FransuaR
1	как и во всех	1	2
2	в том числе и	2	2
3	так же как и	4	2
4	что в основе их	2	1
5	но на самом деле	1	1
6	имеют ничего общего с	1	1
7	не имеют ничего общего	1	1
8	если мы обратимся к	4	1
9	к одной и той	2	1
10	одна и та же	1	1
11	не что иное как	1	1
12	одной и той же	4	1
13	мы видим таким образом	4	1
14	но вместе с тем	2	1
15	в данном случае не	2	1
16	в том что это	1	1
17	в основе их лежит	2	1
18	нас в том что	2	1
19	одного и того же	5	1
20	одном и том же	1	1
21	в том что в	1	1
