N	3gram	Ircho_Kome_1	Formalny
1	в то же	4	7
2	то же время	4	7
3	во всяком случае	2	6
4	и т д	4	6
5	и т п	5	5
6	в зависимости от	1	5
7	с другой стороны	5	5
8	подобно тому как	1	4
9	в данном случае	1	4
10	бы то ни	2	4
11	то ни было	2	4
12	в большинстве случаев	1	4
13	для того чтобы	1	4
14	по отношению к	3	3
15	то же самое	2	3
16	в этом отношении	3	3
17	вместе с тем	1	3
18	и формы его	1	3
19	обстоит дело с	1	3
20	в том что	9	3
21	следовательно и в	1	2
22	в отличие от	1	2
23	в высшей степени	1	2
24	на этом фоне	1	2
25	т п в	1	2
26	именно потому что	2	2
27	к тому что	1	2
28	же как мы	1	2
29	тем не менее	1	2
30	мы уже знаем	1	2
31	смысле этого слова	1	2
32	в конце концов	4	2
33	как мы видели	1	2
34	но и все	1	1
35	до конца в	1	1
36	хотя и не	1	1
37	другой стороны в	1	1
38	жизнь и ее	1	1
39	содержания и формы	1	1
40	в действительности дело	1	1
41	со своей стороны	1	1
42	достаточно сказать что	1	1
43	в том же	1	1
44	что же касается	1	1
45	сам по себе	1	1
46	ни в коем	1	1
47	же как раз	1	1
48	потому что и	1	1
49	т п т	1	1
50	а то и	2	1
51	одна из них	1	1
52	со всех сторон	1	1
53	с этой точки	1	1
54	внешнее и внутреннее	1	1
55	до сих пор	2	1
56	так как он	1	1
57	в коем случае	1	1
58	так или иначе	1	1
59	в это время	1	1
60	в значительной степени	1	1
61	чтобы убедиться в	1	1
62	т е в	2	1
63	так же как	1	1
64	случае ясно что	1	1
65	не только в	1	1
66	с одной стороны	3	1
67	и тот же	1	1
68	можно говорить о	1	1
69	но при этом	1	1
70	если они не	1	1
71	о которых идет	1	1
72	том что они	1	1
73	мы не найдем	1	1
74	потому что они	1	1
75	этой точки зрения	1	1
76	о том что	3	1
77	в той же	1	1
78	по тем же	1	1
79	может и не	1	1
80	и чаще всего	1	1
81	можно было бы	1	1
82	друга во времени	1	1
83	с самого начала	1	1
84	можно сделать вывод	1	1
85	у нас в	2	1
86	на то что	2	1
87	которые могут быть	1	1
88	совершенно очевидно что	1	1
89	в том числе	1	1
90	в отношении к	1	1
91	и в том	1	1
92	сделать вывод что	1	1
93	п т е	1	1
94	нет никаких оснований	1	1
95	как и в	2	1
96	которых идет речь	1	1
