N	3gram	Potebnia_M_4	Problemy
1	и т п	4	9
2	с точки зрения	3	8
3	в большинстве случаев	2	8
4	до сих пор	4	7
5	по отношению к	8	5
6	сам по себе	4	5
7	то же время	3	5
8	в то же	3	5
9	в одном слове	1	4
10	и не может	1	4
11	не может быть	5	4
12	и т д	3	4
13	в эту минуту	1	3
14	с другой стороны	1	3
15	как и в	1	3
16	хотя и не	1	2
17	то есть я	1	2
18	в настоящее время	1	2
19	таким образом как	1	2
20	и та же	1	2
21	слова и мысли	1	2
22	того и другого	1	2
23	на этот вопрос	2	2
24	может быть и	1	2
25	но при этом	1	2
26	но так что	1	2
27	друг к другу	1	2
28	одна и та	1	2
29	тем не менее	4	2
30	в то время	1	2
31	никогда не может	1	2
32	на то что	4	2
33	друг от друга	1	2
34	в этих случаях	2	2
35	о том как	1	1
36	но уже и	1	1
37	в сущности есть	1	1
38	сплошь да рядом	1	1
39	а между тем	4	1
40	а следовательно и	1	1
41	представим себе что	1	1
42	мысли и слова	1	1
43	и в речи	1	1
44	мере того как	4	1
45	иметь в виду	1	1
46	то есть не	1	1
47	в виду что	1	1
48	дело в том	1	1
49	принимают в себя	1	1
50	случаев вовсе не	1	1
51	и к нему	1	1
52	и до сих	2	1
53	в том числе	1	1
54	в том и	2	1
55	так что в	1	1
56	по мере того	4	1
57	то же самое	4	1
58	в том же	2	1
59	в его прямом	1	1
60	по крайней мере	5	1
61	и мысли но	1	1
62	пор не может	1	1
63	сих пор не	1	1
64	если же он	1	1
65	в таком случае	2	1
66	а не как	1	1
67	хотя бы и	2	1
68	сами по себе	2	1
69	на предмет в	1	1
70	и ту же	1	1
71	лишь тогда когда	3	1
72	но и в	1	1
73	между тем как	2	1
74	а может быть	1	1
75	и сам по	1	1
76	в одном направлении	1	1
77	что в нем	1	1
78	том числе и	1	1
79	но и эта	1	1
80	рано или поздно	2	1
81	и не в	1	1
82	здесь следовательно происходит	1	1
83	уже после того	1	1
84	по себе он	1	1
85	это последнее может	1	1
86	к другому и	1	1
87	не в его	1	1
88	таковы что их	1	1
89	то что есть	1	1
90	образом как и	1	1
91	мы не знаем	1	1
92	с одной стороны	1	1
93	смысле этого слова	1	1
94	в связи с	1	1
95	в той же	1	1
96	отношению к нему	1	1
97	или в его	1	1
98	как один из	1	1
99	между собою и	2	1
100	так или иначе	2	1
101	смотрит на нее	1	1
102	большинстве случаев вовсе	1	1
103	во всяком случае	3	1
104	этого слова с	1	1
105	всего того что	1	1
106	до настоящего времени	1	1
107	сюда относятся все	1	1
108	и в том	2	1
109	бы не было	2	1
110	о том что	5	1
111	но тем не	2	1
112	не была бы	1	1
113	мысли но в	1	1
114	точки зрения этого	1	1
115	само по себе	5	1
116	на самом деле	3	1
117	то стало быть	1	1
118	в одном из	1	1
119	не только не	3	1
120	что может быть	1	1
121	не может стать	1	1
122	он не есть	1	1
123	можно сказать что	4	1
124	если бы не	2	1
125	после того как	2	1
126	конечно не в	1	1
127	слова в том	1	1
128	одну и ту	1	1
129	в том что	7	1
130	и все что	1	1
131	в процессе его	1	1
132	можем сказать что	2	1
133	это есть лишь	1	1
134	не менее в	1	1
