N	2gram	Bakhtin_Fr_4	KulturaY
1	в том	7	30
2	и в	29	24
3	потому что	1	23
4	том что	3	21
5	что в	1	17
6	того чтобы	3	17
7	для того	3	16
8	в этом	11	14
9	точки зрения	4	14
10	может быть	2	13
11	все же	3	12
12	таким образом	20	12
13	и не	16	12
14	в его	8	12
15	только в	2	11
16	в самом	1	10
17	не только	10	10
18	в силу	1	10
19	у нас	1	10
20	вовсе не	9	10
21	самом деле	1	9
22	с точки	2	9
23	так как	7	9
24	если бы	1	9
25	о том	2	9
26	того что	3	9
27	прежде всего	8	9
28	то что	4	9
29	уже не	2	8
30	то же	10	8
31	тем что	4	8
32	как раз	2	8
33	не может	2	7
34	это не	5	7
35	в них	7	7
36	связи с	2	7
37	так и	11	7
38	в качестве	3	7
39	с другой	4	7
40	с помощью	4	7
41	как бы	8	7
42	в ней	3	6
43	в которой	4	6
44	все эти	9	6
45	при этом	3	6
46	не случайно	3	6
47	можно было	1	6
48	что он	4	6
49	но и	9	6
50	именно в	2	6
51	все это	4	6
52	этого рода	2	6
53	другой стороны	3	6
54	что такое	1	6
55	еще не	4	5
56	но не	2	5
57	и вовсе	1	5
58	что это	5	5
59	слово это	1	5
60	и с	9	5
61	рядом с	5	5
62	так сказать	2	5
63	и его	8	5
64	к тому	2	5
65	в виду	2	5
66	с ним	2	5
67	и что	1	5
68	еще и	7	5
69	в той	2	5
70	в результате	4	5
71	целый ряд	1	5
72	этом отношении	1	5
73	речи и	1	5
74	того же	5	4
75	это и	5	4
76	что эти	1	4
77	и на	11	4
78	с его	4	4
79	что они	2	4
80	как в	2	4
81	в целом	1	4
82	роль в	3	4
83	на то	1	4
84	в нем	5	4
85	в данном	1	4
86	и тогда	1	4
87	из области	1	4
88	на язык	1	4
89	не на	2	4
90	в самой	1	4
91	что и	1	4
92	с ними	3	4
93	есть в	2	4
94	из них	6	4
95	со стороны	2	4
96	до сих	1	4
97	там где	3	4
98	в частности	3	4
99	и потому	1	4
100	с этим	1	4
101	в тех	1	4
102	слова и	1	4
103	сих пор	1	4
104	один из	4	4
105	в этих	2	4
106	так же	7	4
107	и то	2	3
108	в котором	2	3
109	той же	3	3
110	ему нужно	1	3
111	в сущности	6	3
112	так называемые	2	3
113	и он	1	3
114	в общем	1	3
115	в связи	1	3
116	в своем	3	3
117	хотя и	2	3
118	его к	2	3
119	более или	3	3
120	что слово	1	3
121	что так	1	3
122	в этой	13	3
123	с их	1	3
124	в себе	3	3
125	и если	1	3
126	на его	2	3
127	должна быть	1	3
128	на том	1	3
129	что она	1	3
130	соответствии с	2	3
131	или менее	3	3
132	в их	2	3
133	даже в	1	3
134	казалось бы	1	3
135	только и	1	3
136	в духе	1	3
137	свою очередь	1	3
138	здесь не	3	3
139	по мере	1	3
140	и здесь	3	3
141	можно сказать	1	3
142	мы увидим	2	3
143	уже в	2	3
144	в одном	1	3
145	уже и	2	3
146	даже и	2	3
147	в особенности	2	3
148	и даже	3	3
149	к которому	2	3
150	в свою	1	3
151	а с	1	3
152	борьба за	1	3
153	в соответствии	1	3
154	под влиянием	1	3
155	смысле этого	1	3
156	этого слова	1	3
157	в системе	1	3
158	как на	2	3
159	в таком	1	3
160	они не	2	3
161	также и	4	2
162	и есть	4	2
163	на месте	1	2
164	очень много	1	2
165	по преимуществу	3	2
166	все те	2	2
167	бы и	1	2
168	которое в	1	2
169	в числе	2	2
170	его так	3	2
171	на самом	4	2
172	не все	1	2
173	если в	2	2
174	относится к	1	2
175	от истории	1	2
176	и как	3	2
177	но в	12	2
178	реальное значение	1	2
179	он не	3	2
180	так например	1	2
181	но все	1	2
182	как они	1	2
183	здесь только	2	2
184	и мы	2	2
185	ни в	2	2
186	в слове	2	2
187	как и	12	2
188	одного и	1	2
189	и становится	1	2
190	и при	2	2
191	в своей	5	2
192	не столько	2	2
193	что я	2	2
194	труда и	1	2
195	что было	1	2
196	том же	2	2
197	и под	2	2
198	можно ли	1	2
199	до конца	5	2
200	в то	10	2
201	ничего не	1	2
202	дело не	1	2
203	например не	1	2
204	был в	1	2
205	никогда не	2	2
206	же время	8	2
207	и мысли	1	2
208	и должно	1	2
209	таких слов	1	2
210	что все	1	2
211	и сами	1	2
212	не мог	2	2
213	было в	2	2
214	подойти к	1	2
215	о котором	1	2
216	в разных	3	2
217	ними и	1	2
218	это было	1	2
219	в современной	1	2
220	но с	1	2
221	тот же	3	2
222	традиции в	1	2
223	и того	1	2
224	не историческая	1	2
225	же и	3	2
226	конечно не	4	2
227	в большинстве	6	2
228	ни одного	1	2
229	был бы	1	2
230	на этот	1	2
231	в ряде	2	2
232	превращается в	3	2
233	о чем	2	2
234	в это	1	2
235	с него	3	2
236	на эту	3	2
237	и наглядно	1	2
238	своего времени	3	2
239	с этой	1	2
240	между прочим	2	2
241	в более	1	2
242	и для	2	2
243	или в	2	2
244	для нас	1	2
245	и все	13	2
246	бы на	2	2
247	между ними	2	2
248	оно совершается	1	2
249	после чего	1	2
250	также было	1	1
251	но вернемся	2	1
252	смысле слова	1	1
253	вряд ли	1	1
254	он также	1	1
255	же как	1	1
256	связана с	4	1
257	не имел	1	1
258	даже при	1	1
259	и должны	1	1
260	теперь весь	1	1
261	из самых	1	1
262	ту же	1	1
263	в строгом	1	1
264	на этих	1	1
265	из его	1	1
266	и этот	1	1
267	в году	3	1
268	с традиционными	1	1
269	не приходится	1	1
270	большую роль	2	1
271	на место	1	1
272	и правил	1	1
273	и имена	1	1
274	приводят к	1	1
275	говорить о	1	1
276	с вареньем	1	1
277	но даже	1	1
278	и со	2	1
279	это время	1	1
280	всем этим	1	1
281	такое построение	1	1
282	не хочет	1	1
283	в различных	2	1
284	что люди	1	1
285	его современники	1	1
286	то он	2	1
287	в быту	1	1
288	столько против	1	1
289	отношение к	1	1
290	отличие от	1	1
291	она есть	1	1
292	по обычаю	1	1
293	в одной	2	1
294	государства и	1	1
295	как к	3	1
296	части в	1	1
297	как начало	1	1
298	перед нами	4	1
299	она так	1	1
300	в действительности	1	1
301	ее целом	1	1
302	он дал	1	1
303	же слово	1	1
304	в чем	3	1
305	в нашем	4	1
306	бы не	2	1
307	думать что	1	1
308	отчасти и	1	1
309	в дальнейшем	3	1
310	говорят о	1	1
311	были связаны	1	1
312	как он	2	1
313	в наших	1	1
314	с громадным	1	1
315	в переводе	1	1
316	вина нового	1	1
317	каждая эпоха	1	1
318	на новые	1	1
319	всех этих	3	1
320	момента в	1	1
321	не значит	1	1
322	к одному	1	1
323	однако он	1	1
324	не хотят	1	1
325	и вот	3	1
326	i в	1	1
327	так уж	1	1
328	из живой	1	1
329	и по	5	1
330	на этом	2	1
331	когда на	1	1
