N	2gram	Bakhtin_Pr_2	Marksizm
1	может быть	18	28
2	и пр	2	25
3	и в	45	19
4	как бы	15	19
5	и не	42	19
6	в процессе	2	18
7	не может	24	18
8	точки зрения	19	17
9	то же	5	16
10	и его	8	16
11	как мы	8	15
12	в этом	20	15
13	в сущности	7	14
14	так сказать	7	14
15	таким образом	11	14
16	лишь в	2	14
17	не только	16	13
18	с точки	9	13
19	связи с	1	13
20	в нем	20	11
21	высказывания и	1	11
22	если бы	2	11
23	вовсе не	7	11
24	не в	8	10
25	так и	3	10
26	и т.п	6	10
27	но и	15	10
28	в пределах	4	10
29	том что	7	10
30	самом деле	4	9
31	при этом	2	9
32	как и	14	9
33	для него	9	9
34	в основе	2	9
35	а не	10	9
36	на почве	4	9
37	с его	8	8
38	по отношению	8	8
39	чужое слово	3	8
40	в то	5	8
41	же время	3	8
42	только в	9	8
43	слова в	4	8
44	не является	3	8
45	отношению к	8	8
46	на самом	1	7
47	его в	3	7
48	и более	2	7
49	одна из	3	7
50	никогда не	17	7
51	в том	8	7
52	прежде всего	11	7
53	и для	2	7
54	но в	6	7
55	в таком	3	7
56	мы уже	3	6
57	во всех	4	6
58	и как	2	6
59	в самом	13	6
60	слова и	1	6
61	ни в	2	6
62	в смысле	2	6
63	того чтобы	1	6
64	к тому	1	6
65	для того	1	6
66	и следовательно	7	6
67	мы можем	4	6
68	более того	5	6
69	с помощью	1	6
70	и все	1	6
71	хотя бы	5	6
72	в свою	1	6
73	того же	1	5
74	и на	7	5
75	все же	4	5
76	выражение в	3	5
77	лишь на	2	5
78	в данном	1	5
79	в их	4	5
80	самого начала	1	5
81	с самого	1	5
82	и здесь	2	5
83	к нему	11	5
84	в его	22	5
85	в форме	2	5
86	в большинстве	2	5
87	большинстве случаев	2	5
88	отношении к	1	5
89	или иной	3	5
90	в той	3	5
91	этого слова	2	5
92	в контексте	2	5
93	и того	1	5
94	тем более	1	5
95	совершенно не	1	5
96	как слово	5	5
97	к этому	4	5
98	так же	5	5
99	все те	2	4
100	должна быть	3	4
101	а как	4	4
102	и ее	7	4
103	о слове	2	4
104	вполне понятно	1	4
105	конечно не	6	4
106	является лишь	1	4
107	только на	1	4
108	в себе	5	4
109	на то	2	4
110	в данной	1	4
111	это не	3	4
112	было бы	4	4
113	в слове	1	4
114	мы видели	3	4
115	одного и	2	4
116	его формы	1	4
117	тому что	1	4
118	в отношении	1	4
119	ничего не	3	4
120	и т.д	3	4
121	той или	3	4
122	авторской речи	2	4
123	для себя	3	4
124	из одного	2	4
125	того что	3	4
126	с ними	4	4
127	что он	7	4
128	в душе	1	4
129	и их	6	4
130	как раз	6	4
131	связь с	2	4
132	смысле этого	2	4
133	в основном	1	4
134	бы в	5	4
135	то что	5	4
136	сказать что	5	4
137	контекста и	1	4
138	таком случае	1	3
139	в котором	7	3
140	и до	4	3
141	не имеют	1	3
142	высшей степени	1	3
143	на материале	3	3
144	в ней	7	3
145	еще не	9	3
146	в ее	3	3
147	менее всего	1	3
148	иногда и	1	3
149	отличие от	1	3
150	за пределы	5	3
151	относится к	2	3
152	чем же	2	3
153	в истории	2	3
154	с этим	1	3
155	перед нами	4	3
156	все эти	4	3
157	в этой	1	3
158	нами в	4	3
159	но ведь	3	3
160	в конкретном	1	3
161	слово в	3	3
162	он не	9	3
163	не как	6	3
164	здесь мы	1	3
165	в другом	1	3
166	конечно в	2	3
167	той же	1	3
168	с другими	7	3
169	форму и	1	3
170	мы постараемся	1	3
171	по себе	8	3
172	в этих	4	3
173	в своей	6	3
174	в отличие	1	3
175	мысли и	3	3
176	в устах	1	3
177	а иногда	1	3
178	не имеет	3	3
179	они являются	1	3
180	резко и	1	3
181	в каком	1	3
182	у нас	2	3
183	могут быть	4	3
184	бы он	2	3
185	для его	1	3
186	не есть	2	3
187	оно может	1	3
188	на основе	2	3
189	о том	3	3
190	нашей работы	2	3
191	что и	5	3
192	же является	1	3
193	одной из	2	3
194	в какой	1	3
195	с одной	1	3
196	установлено на	1	3
197	его и	3	3
198	характерно что	2	3
199	так как	5	3
200	в высшей	1	3
201	до сих	2	3
202	с другой	1	3
203	к которым	1	3
204	не было	2	3
