N	2gram	Ircho_Kome_1	Vladivir
1	и в	22	30
2	в году	3	24
3	в этом	3	20
4	то что	2	20
5	у него	3	19
6	и не	8	18
7	в том	11	18
8	соч с	1	15
9	и с	3	14
10	что он	6	13
11	в конце	6	13
12	не только	10	12
13	том что	12	12
14	там же	3	12
15	что в	6	12
16	как мы	4	11
17	в его	5	11
18	а в	6	11
19	сказать что	1	11
20	а также	4	10
21	и даже	5	10
22	все же	3	9
23	было бы	2	9
24	не в	6	9
25	в то	10	9
26	не может	2	9
27	потому что	5	9
28	в своем	1	8
29	но в	4	8
30	что же	1	8
31	не мог	3	8
32	но и	11	8
33	вместе с	2	8
34	до конца	2	7
35	то есть	1	7
36	ни в	6	7
37	которую он	2	7
38	точки зрения	4	7
39	не менее	3	7
40	т i	1	7
41	в эти	2	7
42	может быть	9	7
43	как это	3	7
44	между прочим	2	7
45	и все	3	7
46	также и	1	6
47	он был	2	6
48	хотя и	3	6
49	и к	1	6
50	в себе	2	6
51	об этом	1	6
52	тем не	2	6
53	и его	8	6
54	у нас	3	6
55	то время	5	6
56	только в	3	6
57	всяком случае	2	6
58	еще и	2	6
59	прежде всего	5	6
60	о чем	1	6
61	года в	1	6
62	к этому	4	6
63	жизни и	1	6
64	во всяком	2	6
65	того же	2	5
66	с этим	1	5
67	то в	1	5
68	при этом	5	5
69	же касается	1	5
70	как и	9	5
71	в котором	4	5
72	по себе	1	5
73	так как	4	5
74	к концу	1	5
75	для себя	2	5
76	в дальнейшем	1	5
77	так и	5	5
78	с ним	1	5
79	и что	1	5
80	того что	1	5
81	тот же	3	5
82	так что	1	5
83	в течение	3	5
84	как бы	1	5
85	в основном	1	5
86	о его	1	5
87	все это	5	5
88	в результате	4	5
89	то же	6	4
90	той же	1	4
91	то это	1	4
92	и он	1	4
93	в ней	1	4
94	и на	3	4
95	совсем не	2	4
96	отношение к	3	4
97	в которой	6	4
98	что это	1	4
99	в целом	3	4
100	в этой	7	4
101	на его	5	4
102	в нем	4	4
103	он не	3	4
104	его в	3	4
105	это было	1	4
106	эти годы	2	4
107	несмотря на	4	4
108	мы знаем	2	4
109	в этих	1	4
110	можно судить	4	4
111	и о	3	4
112	судить по	3	4
113	о том	8	4
114	вовсе не	2	4
115	со стороны	2	4
116	именно в	4	4
117	после смерти	3	4
118	так же	3	4
119	в это	1	4
120	с этой	1	4
121	но это	2	4
122	в начале	3	4
123	на этот	1	4
124	ко всему	1	4
125	по поводу	4	4
126	это время	2	4
127	можно говорить	1	3
128	и больше	1	3
129	едва ли	7	3
130	и вот	4	3
131	именно к	1	3
132	быть в	1	3
133	во всех	1	3
134	но не	2	3
135	отличие от	2	3
136	как в	5	3
137	что касается	2	3
138	и как	3	3
139	более или	1	3
140	так или	1	3
141	из этих	1	3
142	поскольку в	1	3
143	i с	3	3
144	таким образом	8	3
145	те же	1	3
146	должен был	1	3
147	в них	3	3
148	или менее	2	3
149	в отношении	6	3
150	в следующем	2	3
151	в отличие	1	3
152	но он	2	3
153	не могли	1	3
154	том же	1	3
155	вплоть до	1	3
156	же время	4	3
157	к ней	2	3
158	в области	2	3
159	где он	2	3
160	и это	1	3
161	впрочем не	1	3
162	что и	4	3
163	уже в	5	3
164	в виде	3	3
165	сказать о	1	3
166	этот раз	1	3
167	здесь мы	3	3
168	само собой	1	3
169	даже и	1	3
170	или иначе	1	3
171	наконец в	1	3
172	сведения о	1	3
173	не говоря	2	3
174	конце концов	4	3
175	из трех	1	3
176	в данном	1	3
177	да и	3	3
178	по существу	1	3
179	и для	1	3
180	уже на	1	3
181	еще более	1	3
182	хотя бы	1	3
183	в свою	2	3
184	в таком	1	3
185	это в	1	3
186	и особенно	4	3
187	до года	2	2
188	также что	1	2
189	сам по	1	2
190	из его	4	2
191	что эти	1	2
192	этот отрывок	1	2
193	мы уже	1	2
194	г в	4	2
195	в защиту	1	2
196	который был	1	2
197	время как	4	2
198	ему в	1	2
199	по своему	3	2
200	при жизни	1	2
201	в общем	1	2
202	к числу	2	2
203	и хотя	2	2
204	в самом	2	2
205	бы с	1	2
206	как он	1	2
207	на то	3	2
208	не могла	1	2
209	а к	2	2
210	же году	1	2
211	и сам	3	2
212	и по	6	2
213	на этом	2	2
214	но все	1	2
215	на все	2	2
216	начала и	1	2
217	с тем	1	2
218	которой он	1	2
219	мы видели	2	2
220	мы не	3	2
221	еще в	5	2
222	ли он	1	2
223	в их	4	2
224	он дает	1	2
225	всех вещей	2	2
226	однако в	3	2
227	даже в	3	2
228	и очень	1	2
229	правда в	2	2
230	того как	3	2
231	и притом	2	2
232	к этим	3	2
233	с и	1	2
234	в самых	1	2
235	того чтобы	1	2
236	казалось бы	3	2
237	как будто	2	2
238	а мы	2	2
239	уже о	2	2
240	к тому	6	2
241	будто бы	2	2
242	говоря уже	2	2
243	данном случае	1	2
244	возможно что	1	2
245	ничего не	3	2
246	со своей	2	2
247	о нем	1	2
248	второй половине	2	2
249	после того	3	2
250	в чем	3	2
251	в сущности	2	2
252	и во	2	2
253	нас в	2	2
254	к нему	2	2
255	и можно	2	2
256	разницы между	1	2
257	и она	1	2
258	течение всей	1	2
259	себя в	1	2
260	а то	2	2
261	себе в	1	2
262	друг друга	1	2
263	ее на	1	2
264	для того	1	2
265	видно из	2	2
266	и из	2	2
267	несколько месяцев	1	2
268	как у	1	2
269	здесь в	3	2
270	и прежде	1	2
271	этому времени	1	2
272	во второй	3	2
273	на эту	1	2
274	существующее в	1	2
275	та часть	1	2
276	нет никаких	1	2
277	в частности	3	2
278	к его	1	2
279	и потому	1	2
280	отрывок из	1	2
281	или по	2	2
282	наряду с	2	2
283	в той	1	2
284	такого рода	6	2
285	в трех	1	2
286	можно было	1	2
287	годов в	1	2
288	в более	3	2
289	в двух	1	2
290	с известной	1	2
291	к этой	1	2
292	же в	4	2
293	с ней	1	2
294	этот период	1	2
295	в своих	2	2
296	гораздо более	1	2
297	как известно	2	1
298	и т	9	1
299	одним из	1	1
300	в этот	1	1
301	в тех	3	1
302	и третий	1	1
303	и др	1	1
304	тех же	2	1
305	отношений в	1	1
306	ему что	1	1
307	между двумя	1	1
308	жизни к	1	1
309	высшей степени	1	1
310	и за	1	1
311	по его	1	1
312	именно здесь	1	1
313	в апреле	1	1
314	отсюда видно	1	1
315	ответить на	1	1
