N	2gram	Vygotskiy__6	Analitik
1	в этом	27	18
2	не только	16	16
3	и в	28	16
4	в частности	4	16
5	так и	6	15
6	как и	6	14
7	но и	10	12
8	и не	11	12
9	том что	19	12
10	в том	28	12
11	иначе говоря	3	11
12	в качестве	4	11
13	при этом	3	10
14	могут быть	5	10
15	а не	3	10
16	как бы	11	10
17	в этой	5	9
18	в пределах	5	9
19	и даже	1	9
20	в целом	3	8
21	представляет собой	3	8
22	состоит в	2	8
23	в данном	2	8
24	отнюдь не	1	8
25	к тому	10	7
26	о том	1	7
27	в себе	4	7
28	то что	28	7
29	в самом	8	6
30	и на	5	6
31	но в	5	6
32	может быть	13	6
33	с другой	2	6
34	как это	3	6
35	и к	6	5
36	данном случае	1	5
37	с одной	1	5
38	говорит о	1	5
39	того же	7	4
40	между двумя	2	4
41	в сущности	7	4
42	совпадает с	4	4
43	но не	10	4
44	по отношению	10	4
45	за пределы	1	4
46	как в	3	4
47	в своем	7	4
48	хотя и	3	4
49	в себя	3	4
50	он в	1	4
51	на этом	4	4
52	то же	7	4
53	не с	2	4
54	и тем	5	4
55	тем самым	8	4
56	для него	6	4
57	точки зрения	13	4
58	в ходе	3	4
59	не в	4	4
60	в конце	2	4
61	только не	3	4
62	и является	2	4
63	имеет место	2	4
64	не менее	2	4
65	во второй	2	4
66	можно сказать	6	4
67	во всех	4	4
68	только в	18	4
69	и его	3	4
70	уже не	1	4
71	в сознании	4	4
72	у него	2	4
73	как раз	6	4
74	одной стороны	1	4
75	не может	19	4
76	этом случае	2	4
77	все это	2	4
78	отношению к	10	4
79	и то	4	3
80	едва ли	1	3
81	в их	3	3
82	мы имеем	4	3
83	ему в	1	3
84	ответ на	1	3
85	в центре	1	3
86	самом начале	4	3
87	в нашем	4	3
88	на его	3	3
89	ключ к	2	3
90	содержит в	1	3
91	подобно тому	1	3
92	несмотря на	2	3
93	не мог	1	3
94	не столько	1	3
95	на фоне	3	3
96	не удивительно	1	3
97	тем не	1	3
98	случае в	1	3
99	никогда не	8	3
100	казалось бы	2	3
101	имеем дело	2	3
102	тем что	8	3
103	этом отношении	3	3
104	что на	4	3
105	той или	1	3
106	как мы	10	3
107	приводит к	6	3
108	можно было	7	3
109	в результате	1	3
110	если бы	7	3
111	и т.д	3	3
112	что и	4	3
113	и все	5	3
114	с ними	2	3
115	так что	6	3
116	есть в	3	3
117	из них	2	3
118	только на	2	3
119	или иной	1	3
120	именно в	4	3
121	было бы	9	3
122	и за	1	3
123	тому как	1	3
124	этого слова	2	3
125	бы в	3	3
126	прежде всего	2	3
127	а в	2	3
128	не знает	3	3
129	в действительности	1	3
130	отношения к	3	2
131	он произносит	1	2
132	и до	1	2
133	из его	1	2
134	той же	4	2
135	и он	1	2
136	еще не	8	2
137	иного рода	1	2
138	на основе	4	2
139	отвлеченной мысли	1	2
140	отличие от	1	2
141	оказывается не	2	2
142	в значительной	2	2
143	с их	1	2
144	на то	4	2
145	в случае	3	2
146	вообще не	6	2
147	он не	7	2
148	что она	1	2
149	таким образом	18	2
150	что все	5	2
151	на этой	5	2
152	это было	1	2
153	этом смысле	2	2
154	по себе	3	2
155	он и	1	2
156	еще в	2	2
157	в этих	2	2
158	в своей	2	2
159	в котором	2	2
160	с точки	10	2
161	к предмету	6	2
162	в отличие	1	2
163	речи в	2	2
164	и наоборот	1	2
165	даже в	1	2
166	она не	2	2
167	что с	3	2
168	в то	6	2
169	дело не	1	2
170	не имеет	6	2
171	на котором	2	2
172	появляется в	1	2
173	особого рода	1	2
174	или иных	1	2
175	ли не	1	2
176	языка и	5	2
177	те же	3	2
178	нас к	4	2
179	с ним	2	2
180	что в	17	2
181	никак не	1	2
182	переходе к	1	2
183	другому в	1	2
184	его в	6	2
185	и во	1	2
186	на всех	1	2
187	том или	1	2
188	между тем	1	2
189	в его	3	2
190	не знаю	1	2
191	того что	24	2
192	с той	1	2
193	один из	3	2
194	этой системе	1	2
195	для всех	2	2
196	и их	1	2
197	или даже	1	2
198	в одном	2	2
199	вовсе не	1	2
200	представляют собой	3	2
201	здесь в	1	2
202	своего собственного	2	2
203	на этот	4	2
204	одну из	1	2
205	была бы	2	2
206	о чем	1	2
207	и слово	1	2
208	вместе с	7	2
209	так же	15	2
210	к его	2	2
211	и иной	2	2
212	при переходе	6	2
213	к своему	1	2
214	в ответ	1	2
215	по существу	2	2
216	в состоянии	4	2
217	тех или	1	2
218	при таком	1	2
219	в двух	1	2
220	внимание на	2	2
221	сказать что	13	2
222	другой стороны	2	2
223	речи и	5	2
224	все что	1	2
