N	2gram	Bakhtin_Fr_8	Problema
1	и не	9	28
2	то есть	24	27
3	не только	8	24
4	только в	9	23
5	в виде	2	22
6	вовсе не	6	21
7	и в	56	20
8	в том	13	20
9	ни в	2	17
10	не просто	3	16
11	все эти	15	16
12	смысле слова	1	15
13	то что	3	15
14	потому что	6	15
15	точки зрения	6	14
16	той или	2	14
17	было бы	2	14
18	но и	9	14
19	также и	2	13
20	перед нами	3	13
21	не в	3	13
22	или иной	1	13
23	в нашем	2	12
24	в себе	4	12
25	том что	8	12
26	с точки	2	11
27	прежде всего	6	11
28	как будто	1	11
29	и его	12	10
30	так и	13	10
31	в качестве	4	10
32	в этом	14	9
33	художественные образы	1	9
34	может быть	3	9
35	и даже	8	9
36	все это	8	9
37	но в	6	8
38	таким образом	17	8
39	если бы	2	8
40	что он	2	8
41	в той	6	8
42	в результате	5	8
43	и все	6	8
44	то же	11	7
45	мы не	2	7
46	в ней	4	7
47	еще не	10	7
48	и с	8	7
49	это не	2	7
50	общего и	1	7
51	здесь не	1	7
52	и тем	1	7
53	с другой	2	7
54	именно в	1	7
55	сказать что	3	7
56	а не	2	7
57	и потому	4	7
58	при этом	4	6
59	всех этих	3	6
60	художественный образ	1	6
61	как и	5	6
62	в данном	2	6
63	но если	1	6
64	в каком	2	6
65	же самое	1	6
66	в виду	1	6
67	и вообще	1	6
68	а также	3	6
69	так что	3	6
70	по своему	8	6
71	но это	2	6
72	и от	1	6
73	для нас	1	6
74	другой стороны	2	6
75	на самом	2	5
76	действительности и	2	5
77	но не	5	5
78	как в	1	5
79	хотя и	2	5
80	в нем	8	5
81	в них	11	5
82	в этих	11	5
83	только и	1	5
84	и о	3	5
85	в ее	6	5
86	данном случае	2	5
87	каждый раз	1	5
88	о том	4	5
89	можно сказать	2	5
90	жизни и	1	5
91	уже не	3	5
92	здесь перед	1	5
93	так как	4	5
94	здесь в	3	5
95	не может	2	5
96	вместе с	2	5
97	так же	2	5
98	и ни	1	5
99	что его	1	4
100	кроме того	3	4
101	и наконец	3	4
102	нет никакой	1	4
103	уже в	2	4
104	в этой	6	4
105	что она	2	4
106	времени и	4	4
107	с тем	2	4
108	несмотря на	2	4
109	в своей	2	4
110	в одном	2	4
111	в отношении	5	4
112	в вечном	1	4
113	не имеет	1	4
114	только не	2	4
115	в самой	1	4
116	ни о	2	4
117	нет ни	2	4
118	и образ	2	4
119	можно было	1	4
120	здесь как	2	4
121	с ним	2	4
122	и во	2	4
123	во всех	8	4
124	и только	1	4
125	тем более	1	4
126	одной из	3	4
127	и ее	4	4
128	или даже	1	4
129	ни с	5	4
130	как бы	11	4
131	как раз	2	4
132	и для	2	4
133	же в	1	4
134	а в	2	4
135	в то	12	4
136	самом деле	2	3
137	он как	1	3
138	то это	1	3
139	и на	7	3
140	он был	12	3
141	чем же	1	3
142	в своем	3	3
143	и к	4	3
144	бы и	2	3
145	сливаются в	3	3
