N	2gram	Vinokur_Ku_2	Istorich
1	и в	23	26
2	т е	22	22
3	так как	15	18
4	мы имеем	5	14
5	никогда не	2	13
6	потому что	25	13
7	и на	6	12
8	в этом	18	12
9	таким образом	5	12
10	в том	19	12
11	что в	10	12
12	мы видели	2	11
13	может быть	15	11
14	связь с	1	11
15	и т	39	10
16	не только	20	10
17	том что	11	10
18	с другой	8	10
19	и не	16	10
20	еще не	5	9
21	а именно	2	9
22	что он	5	9
23	но и	7	9
24	и это	3	8
25	все эти	12	8
26	все же	7	8
27	в нем	4	8
28	т д	14	8
29	на том	2	8
30	вместе с	5	8
31	другой стороны	7	8
32	но в	11	7
33	здесь можно	1	7
34	мы можем	1	7
35	и его	3	7
36	о том	1	7
37	с одной	2	7
38	уже не	8	7
39	у него	3	7
40	превращается в	2	7
41	одной стороны	1	7
42	мы уже	1	6
43	мы не	1	6
44	как в	3	6
45	так в	3	6
46	и с	7	6
47	в виде	1	6
48	то что	9	6
49	связан с	1	6
50	и там	1	6
51	этом случае	2	6
52	не может	9	6
53	то же	6	5
54	в ней	3	5
55	за собой	2	5
56	не будет	1	5
57	чаще всего	1	5
58	как и	2	5
59	и что	8	5
60	в то	4	5
61	очень часто	2	5
62	так и	4	5
63	в его	5	5
64	показывают что	1	5
65	только в	5	5
66	тем что	3	5
67	у нас	12	5
68	там где	5	5
69	как это	5	5
70	как мы	3	4
71	и он	1	4
72	с его	1	4
73	что оно	3	4
74	но как	1	4
75	в китае	1	4
76	из этих	1	4
77	и по	3	4
78	здесь мы	2	4
79	это не	6	4
80	и тем	5	4
81	с тем	2	4
82	не всегда	2	4
83	в очень	1	4
84	совершенно ясно	1	4
85	но здесь	2	4
86	а также	3	4
87	что и	3	4
88	что между	2	4
89	в других	1	4
90	до сих	1	4
91	прежде всего	8	4
92	как бы	4	4
93	в это	1	4
94	сих пор	1	4
95	в книге	1	4
96	у них	1	4
97	но это	3	4
98	же как	2	3
99	и то	5	3
100	почти всегда	2	3
101	должна быть	5	3
102	оттого что	1	3
103	время как	1	3
104	из которых	3	3
105	или иное	3	3
106	независимо от	1	3
107	когда он	1	3
108	в себе	1	3
109	борьбы с	1	3
110	вообще не	1	3
111	что она	3	3
112	главным образом	3	3
113	при этом	2	3
114	если бы	12	3
115	и вот	5	3
116	особенно ясно	1	3
117	так например	1	3
118	в них	4	3
119	нет в	1	3
120	такой же	1	3
121	в своей	2	3
122	таким же	2	3
123	в одном	1	3
124	не в	8	3
125	их в	1	3
126	и под	1	3
127	она не	2	3
128	на котором	1	3
129	того как	2	3
130	не потому	1	3
131	могут быть	4	3
132	вот почему	3	3
133	как только	1	3
134	приходит к	1	3
135	и другие	1	3
136	данном случае	2	3
137	то время	1	3
138	но так	2	3
139	один из	5	3
140	в качестве	8	3
141	так что	1	3
142	ее не	1	3
143	от того	4	3
144	и только	1	3
145	со стороны	4	3
146	далеко не	1	3
147	но есть	2	3
148	от этого	2	3
149	не было	4	3
150	в частности	2	3
151	в него	1	3
152	предположить что	1	3
153	в данном	4	3
154	наряду с	1	3
155	как будто	2	3
156	что здесь	1	3
157	и от	2	3
158	кроме того	1	3
159	или в	4	3
160	вопрос о	9	3
161	а в	3	3
162	сказать что	4	3
163	на более	1	3
164	как на	1	3
165	в своих	2	3
