N	3gram	Voloshinov_1	KulturaY
1	в том что	3	10
2	в русском языке	1	9
3	можно было бы	2	9
4	с точки зрения	20	8
5	для того чтобы	3	8
6	в самом деле	9	7
7	с другой стороны	5	7
8	в этом смысле	2	5
9	во всяком случае	2	5
10	само по себе	1	5
11	тем не менее	2	5
12	не только в	1	4
13	не может быть	13	4
14	большей или меньшей	1	3
15	в этом отношении	3	3
16	в большей или	1	3
17	в конце концов	3	3
18	в связи с	7	3
19	то же время	3	3
20	в то же	3	3
21	а следовательно и	1	2
22	и пр но	1	2
23	на самом деле	1	2
24	в этом случае	3	2
25	в этом слове	1	2
26	языка но и	1	2
27	хотя бы и	1	2
28	в наше время	1	2
29	на этот вопрос	3	2
30	в данном отношении	1	2
31	с этой точки	1	2
32	и вовсе не	1	2
33	может быть только	1	2
34	так же как	2	2
35	в отличие от	5	2
36	в широком смысле	1	2
37	этой точки зрения	1	2
38	все же и	1	2
39	в свою очередь	2	2
40	и в самом	1	2
41	но все же	3	2
42	можно сказать что	3	2
43	в узком смысле	2	2
44	в особенности же	1	2
45	так или иначе	1	2
46	и в другом	1	2
47	к этому же	1	1
48	нашего анализа мы	1	1
49	не следует что	1	1
50	чуть ли не	1	1
51	прежде всего в	1	1
52	имеет первостепенное значение	1	1
53	в настоящее время	6	1
54	одна из основных	1	1
55	свое выражение в	2	1
56	до сих пор	8	1
57	тот или иной	1	1
58	языка и здесь	1	1
59	отнюдь не следует	1	1
60	бы то ни	8	1
61	не было бы	1	1
62	какой бы то	1	1
63	это вовсе не	1	1
64	тех пор пока	2	1
65	к этому сводится	1	1
66	и той же	2	1
67	может быть и	3	1
68	не хочет и	1	1
69	различие между речью	1	1
70	в значительной степени	1	1
71	если мы взглянем	1	1
72	сами по себе	1	1
73	то ни было	8	1
74	с одной стороны	1	1
75	совершается в пределах	1	1
76	смысле этого слова	2	1
77	и здесь мы	3	1
78	не могут быть	2	1
79	по природе своей	1	1
80	в последнее время	1	1
81	этот вопрос о	1	1
82	все более и	1	1
83	если мы признаем	1	1
84	уже с самого	1	1
85	вместо того чтобы	1	1
86	и пр и	2	1
87	в достаточной степени	2	1
88	языка и его	3	1
89	только может быть	1	1
90	до тех пор	2	1
91	связи с этим	3	1
92	ничего общего с	2	1
93	с самого начала	4	1
94	более и более	1	1
95	выражение в том	1	1
96	и прежде всего	2	1
97	разрешения этой проблемы	1	1
98	не выходит за	1	1
99	от того чтобы	1	1
100	к языку как	1	1
101	в другом случае	1	1
102	в большинстве случаев	3	1
103	к тому что	1	1
104	одной и той	2	1
105	первым и вторым	2	1
106	сама по себе	2	1
107	пр и пр	2	1
108	таким образом в	1	1
109	в данный момент	2	1
110	находит свое выражение	1	1
111	между первым и	2	1
112	как мы знаем	5	1
113	мы взглянем на	1	1
114	языка как специфической	1	1
115	не должен быть	1	1
116	как мы видели	1	1
117	же и здесь	1	1
