N	3gram	Propp_Isto_6	Problema
1	и т д	8	13
2	тем не менее	1	10
3	в том что	5	9
4	и то что	1	7
5	в данном случае	3	7
6	во всяком случае	2	6
7	в этом случае	6	5
8	с другой стороны	8	5
9	не может быть	3	5
10	что иное как	1	4
11	потому что он	2	4
12	в таком случае	1	4
13	есть не что	1	4
14	то время как	3	4
15	и то же	1	4
16	не что иное	1	4
17	в то время	3	4
18	того или другого	1	3
19	можно было бы	2	3
20	точно так же	2	3
21	здесь не в	1	3
22	и тем не	1	3
23	одно и то	1	3
24	том смысле что	1	3
25	о том что	4	3
26	в том смысле	1	3
27	что и в	2	3
28	одна к другой	1	2
29	только потому что	1	2
30	в чистом виде	1	2
31	то это значит	1	2
32	о том как	3	2
33	же как и	1	2
34	на первый план	2	2
35	мы находим в	1	2
36	до сих пор	4	2
37	мы не будем	2	2
38	но и в	2	2
39	то или иное	1	2
40	не только в	4	2
41	на первый взгляд	1	2
42	все же есть	1	2
43	этой точки зрения	1	2
44	только то что	2	2
45	и тем самым	1	2
46	это значит что	1	2
47	и тем более	1	2
48	можно сказать что	1	2
49	не значит что	1	2
50	в сравнении с	1	2
51	как мы видели	2	2
52	но тут же	1	1
53	таким образом если	1	1
54	он состоит из	1	1
55	в ней нет	2	1
56	мы хотели бы	1	1
57	в прямом смысле	1	1
58	более или менее	1	1
59	том что он	1	1
60	о котором говорилось	1	1
61	и то и	1	1
62	с тем что	1	1
63	миф не есть	1	1
64	но это не	1	1
65	на этот вопрос	1	1
66	однако все эти	1	1
67	с этой точки	1	1
68	то и другое	1	1
69	который может быть	1	1
70	как и в	2	1
71	у нас и	1	1
72	сих пор мы	2	1
73	с одной стороны	7	1
74	смысле этого слова	1	1
75	потому что оно	1	1
76	так как они	1	1
77	но при этом	1	1
78	может фигурировать и	1	1
79	всяком случае не	1	1
80	так или иначе	1	1
81	все же не	1	1
82	это не значит	1	1
83	вот в этой	1	1
84	потому что мы	1	1
85	таким образом и	2	1
86	так же как	1	1
87	мы уже видели	3	1
88	т д все	1	1
89	в тех случаях	3	1
90	от того что	1	1
91	так и в	1	1
92	только что видели	1	1
93	а именно к	1	1
94	к выводу что	1	1
95	прийти к выводу	1	1
96	можно сказать о	1	1
97	что в нем	2	1
98	нет необходимости приводить	1	1
99	речь идет о	1	1
100	не менее в	1	1
101	здесь можно было	1	1
102	на то что	1	1
103	от него же	1	1
104	в этих случаях	1	1
105	то или другое	1	1
106	тех случаях когда	3	1
107	а именно что	2	1
108	мы только что	1	1
109	таким образом в	1	1
110	котором говорилось выше	1	1
111	не только то	1	1
112	приводит нас к	2	1
113	для того чтобы	1	1
114	т д в	1	1
115	в себе не	1	1
116	как мы только	1	1
