N	2gram	Losev_Vlad_1	FransuaR
1	и в	31	65
2	то есть	3	45
3	и не	17	22
4	вовсе не	5	18
5	в том	11	16
6	в этом	14	15
7	но в	12	14
8	в нем	4	13
9	мы уже	7	12
10	и на	3	11
11	прежде всего	1	11
12	все эти	3	10
13	не только	24	10
14	и его	7	10
15	так и	6	10
16	но и	19	10
17	и потому	6	10
18	во всех	1	9
19	в эпоху	1	9
20	в его	12	9
21	все это	5	9
22	за пределы	3	8
23	в своем	4	8
24	в дальнейшем	8	8
25	и даже	15	8
26	по своему	3	8
27	и другие	1	8
28	точки зрения	2	7
29	в области	1	7
30	только в	9	7
31	влияние на	1	7
32	жизни и	5	7
33	на самом	1	6
34	в году	30	6
35	и литературы	1	6
36	в ней	1	6
37	еще не	2	6
38	все же	3	6
39	и у	4	6
40	главным образом	4	6
41	при этом	2	6
42	том что	14	6
43	в отношении	3	6
44	никогда не	9	6
45	как мы	9	6
46	искусства и	1	6
47	в значительной	1	6
48	в литературе	1	6
49	одно из	1	6
50	так как	8	6
51	может быть	6	6
52	сказать что	7	6
53	литературы и	1	5
54	с его	11	5
55	его развития	1	5
56	как в	3	5
57	на протяжении	1	5
58	в них	2	5
59	как и	4	5
60	в своей	4	5
61	потому что	11	5
62	и одновременно	1	5
63	для него	7	5
64	в одном	1	5
65	еще и	7	5
66	и пр	1	5
67	связь с	1	5
68	в частности	2	5
69	и все	4	5
70	в своих	5	5
71	жизни в	1	5
72	и до	2	4
73	в общем	3	4
74	и к	6	4
75	в самом	2	4
76	в этой	4	4
77	так сказать	1	4
78	и еще	2	4
79	на всю	2	4
80	во время	3	4
81	в их	1	4
82	мысли и	4	4
83	не в	5	4
84	и искусства	1	4
85	можно только	1	4
86	связи с	1	4
87	в жизни	3	4
88	из них	2	4
89	отношение к	3	4
90	нужно сказать	1	4
91	это уже	1	4
92	для нас	4	4
93	между ними	1	4
94	совершенно не	2	4
95	можно говорить	1	3
96	в обычном	1	3
97	самом деле	1	3
98	по его	2	3
99	всего существующего	1	3
100	мы и	4	3
101	мы будем	2	3
