N	3gram	Losev_Dial_4	Problemy
1	с точки зрения	9	13
2	в этом смысле	4	10
3	то же время	6	9
4	в то же	6	9
5	в том что	9	6
6	и в этом	3	5
7	в романе достоевского	1	5
8	в зависимости от	1	5
9	но в то	2	5
10	в конце концов	1	5
11	а не как	1	4
12	не может быть	6	4
13	что она не	1	3
14	подобно тому как	4	3
15	не входит в	1	3
16	то что было	1	3
17	само по себе	4	3
18	с другой стороны	1	3
19	то же что	3	3
20	но все же	1	2
21	и в сущности	1	2
22	и не может	1	2
23	в лучшем случае	1	2
24	и в то	2	2
25	хотя бы и	2	2
26	в той же	1	2
27	но это не	1	2
28	во всей его	1	2
29	т е в	2	2
30	в данном случае	1	2
31	не только в	1	2
32	как бы в	1	2
33	что он есть	4	2
34	т е не	2	2
35	и не входит	1	2
36	лежащей в основе	1	1
37	теперь мы должны	1	1
38	что в результате	1	1
39	вполне понятно что	1	1
40	и есть то	1	1
41	тот же самый	1	1
42	то что я	1	1
43	прямо сказать что	1	1
44	же как и	1	1
45	оно и не	1	1
46	дело в том	1	1
47	в свою очередь	2	1
48	он не может	1	1
49	тем или другим	2	1
50	и даже не	1	1
51	же время и	2	1
52	выйти за пределы	3	1
53	т е о	3	1
54	в этом случае	1	1
55	мыслится и воспринимается	1	1
56	как таковой и	2	1
57	то и другое	2	1
58	уже не раз	1	1
59	не было бы	1	1
60	в себе и	1	1
61	все те же	1	1
62	в свете этого	1	1
63	точно так же	2	1
64	может быть только	1	1
65	по крайней мере	7	1
66	есть то что	5	1
67	что оно есть	2	1
68	и в частности	2	1
69	же что и	3	1
70	а не только	1	1
71	не только его	1	1
72	того что он	4	1
73	в нас самих	1	1
74	видеть в нем	1	1
75	тех или иных	1	1
76	в своем существе	1	1
77	не в том	4	1
78	что он сам	1	1
79	этом смысле она	1	1
80	но только в	1	1
81	можно прямо сказать	1	1
82	и именно в	1	1
83	по себе не	1	1
84	этой точки зрения	2	1
85	о том что	1	1
86	т е все	1	1
87	сознания если бы	1	1
88	один из возможных	2	1
89	по сравнению с	2	1
90	по себе а	1	1
91	это и есть	4	1
92	точки зрения воли	1	1
93	та или иная	2	1
94	идея как принцип	1	1
95	не только не	1	1
96	нужно сказать что	1	1
97	как бы ни	1	1
98	ни одна из	1	1
99	жизни и наконец	1	1
100	того кто является	1	1
101	имеет значение только	1	1
102	можно сказать что	1	1
103	что это не	1	1
104	не есть конечно	1	1
105	имеет под собою	1	1
106	друг другу как	1	1
107	сама по себе	5	1
108	в отношении к	1	1
109	для того чтобы	5	1
110	перед нами не	1	1
111	из этих трех	1	1
112	он мыслится и	1	1
113	это не так	1	1
114	и т д	15	1
